name,position,cost,xmins,ep_gw18,ep_gw19,ep_gw20
McGinn,MID,5.2,75,2.9,3.4,3.8
Mitoma,MID,6.5,78,3.9,3.0,3.1
Sels,GKP,4.7,90,3.2,3.3,3.4
Flekken,GKP,4.5,93,3.3,3.1,3.6
Andreas,MID,5.0,75,3.0,3.3,3.7
Maddison,MID,7.7,60,3.1,3.8,3.0
Andre Onana,GKP,5.2,93,3.5,3.4,3.0
Tielemans,MID,5.5,79,3.0,3.4,3.5
Pickford,GKP,4.9,94,3.1,3.5,3.3
Enzo,MID,5.1,87,3.4,3.4,3.0
Højlund,FWD,6.9,65,3.6,3.5,2.7
Rice,MID,6.2,75,3.8,3.2,2.9
Kudus,MID,6.2,79,4.1,2.9,2.8
Gibbs-White,MID,6.3,76,3.7,2.9,3.1
A. Armstrong,FWD,5.1,69,3.7,2.6,3.5
Dúbravka,GKP,4.2,87,3.3,3.4,3.1
Amad,MID,5.4,77,3.7,3.5,2.5
Verbruggen,GKP,4.5,93,3.5,3.1,3.1
José Sá,GKP,4.3,93,3.3,3.0,3.3
Ramsdale,GKP,4.4,93,3.3,3.0,3.3
Cucurella,DEF,5.2,83,3.5,3.3,2.8
Mac Allister,MID,6.2,69,3.5,2.8,3.2
Sancho,MID,6.2,56,3.2,3.2,3.0
Hudson-Odoi,MID,5.3,71,3.3,2.9,3.3
Watkins,FWD,8.8,39,2.3,3.0,4.2
Robertson,DEF,5.9,46,3.0,2.9,3.5
Fabianski,GKP,4.1,91,3.5,2.8,3.0
Madueke,MID,6.3,53,3.1,3.4,2.9
Doku,MID,6.2,61,3.8,3.2,2.4
Brennan Johnson,MID,6.5,52,2.7,3.5,3.2
Bernardo,MID,6.3,60,3.1,3.1,3.1
Muñoz,DEF,4.7,86,2.5,4.2,2.5
Szoboszlai,MID,6.3,46,3.2,2.8,3.2
Gakpo,FWD,7.2,50,3.6,2.6,3.0
Pedro Porro,DEF,5.5,64,2.4,3.6,3.1
Udogie,DEF,4.9,82,2.7,3.6,2.8
Muric,GKP,4.4,95,3.2,3.0,3.0
Calafiori,DEF,5.8,56,3.5,2.6,2.8
H. Wilson,MID,5.2,60,2.5,2.9,3.5
Robinson,DEF,4.9,91,1.8,3.0,4.0
Gusto,DEF,4.9,73,3.4,3.2,2.3
Huijsen,DEF,4.3,84,3.1,2.3,3.4
Kerkez,DEF,4.7,85,3.3,2.4,3.2
Bruno G.,MID,6.1,84,3.1,2.9,2.7
Digne,DEF,4.7,67,2.2,3.1,3.4
Colwill,DEF,4.6,77,3.0,3.0,2.6
Konsa,DEF,4.4,83,2.1,2.8,3.6
Delap,FWD,5.6,76,2.6,2.9,3.1
Pau,DEF,4.4,85,2.2,2.8,3.6
Ndiaye,FWD,5.4,78,2.6,3.2,2.7
Aina,DEF,5.0,90,2.8,2.7,2.9
O.Dango,MID,5.0,62,3.1,2.4,3.0
Castagne,DEF,4.2,83,1.8,2.8,3.9
Calvert-Lewin,FWD,5.4,56,2.6,3.1,2.7
Mitchell,DEF,4.8,83,2.3,3.8,2.3
Joelinton,MID,6.0,78,2.5,2.9,2.9
A.Doucoure,MID,5.1,84,2.5,3.0,2.7
P. Neto,MID,6.2,47,2.7,2.9,2.7
Christie,MID,4.9,76,2.9,2.5,2.9
Guedes,MID,5.3,52,2.7,2.5,3.0
Georginio,MID,5.4,57,3.1,2.6,2.5
Dragusin,DEF,4.3,87,2.5,3.1,2.5
Garnacho,MID,6.1,56,3.0,2.8,2.2
Gravenberch,MID,5.0,80,3.3,2.3,2.4
Gündogan,MID,6.5,47,2.4,2.9,2.7
Schade,MID,5.1,54,2.7,2.4,2.8
Hermansen,GKP,4.5,89,2.3,2.6,3.0
Andersen,DEF,4.2,88,1.6,2.7,3.6
Dibling,MID,4.5,70,2.9,2.3,2.7
Estupiñan,DEF,5.1,80,3.5,2.3,2.1
Kovačić,MID,5.4,70,2.8,2.6,2.5
Vardy,FWD,5.6,78,2.3,2.6,2.8
Ramsey,MID,5.4,34,1.2,3.0,3.4
Milenković,DEF,4.6,85,2.5,2.5,2.6
Nwaneri,MID,4.5,35,2.8,2.4,2.5
Lacroix,DEF,4.5,82,2.1,3.5,2.1
Zabarnyi,DEF,4.4,88,2.8,2.1,2.8
Lewis-Potter,MID,5.0,77,2.6,2.4,2.7
Smith Rowe,MID,5.4,84,1.6,2.3,3.7
Hall,DEF,4.7,77,2.8,2.4,2.3
Summerville,MID,5.6,57,3.1,2.3,2.2
Nketiah,FWD,5.9,47,2.2,2.9,2.5
Damsgaard,MID,5.0,66,2.5,2.2,2.8
Cash,DEF,4.4,69,2.1,2.4,3.0
Anderson,MID,5.0,71,2.6,2.5,2.5
Caicedo,MID,4.9,79,2.5,2.6,2.4
R. Lewis,DEF,4.6,48,2.4,2.6,2.5
Szmodics,MID,5.8,58,2.1,2.6,2.8
Guéhi,DEF,4.5,91,2.3,3.3,1.9
Grealish,MID,6.4,48,2.8,2.6,2.0
Füllkrug,FWD,6.7,46,3.1,2.1,2.2
Murillo,DEF,4.6,86,2.6,2.3,2.5
Chaplin,MID,5.1,55,2.1,2.8,2.5
J.Gomes,MID,4.9,84,2.5,2.2,2.6
Elanga,MID,5.1,47,2.4,2.4,2.5
Jones,MID,5.3,49,2.8,2.2,2.2
Zirkzee,FWD,6.6,54,2.9,2.5,1.8
Hee Chan,MID,6.1,42,2.4,2.4,2.5
Schär,DEF,5.4,87,3.2,1.9,2.2
Enes Ünal,FWD,5.4,39,2.4,2.3,2.5
Bassey,DEF,4.5,79,1.4,2.4,3.3
Hughes,MID,4.9,73,2.2,2.7,2.1
Mee,DEF,4.2,86,2.3,1.8,3.0
Nørgaard,MID,4.8,79,2.3,2.1,2.5
Mangala,MID,5.0,81,2.2,2.6,2.1
Adama,MID,4.7,54,2.2,2.4,2.3
Aït-Nouri,DEF,4.8,83,2.8,1.5,2.6
Tosin,DEF,4.2,74,3.0,2.6,1.3
Souček,MID,4.9,82,3.0,1.9,2.0
Archer,FWD,5.0,46,2.4,2.0,2.4
Harrison,MID,5.2,54,2.2,2.7,2.1
Minteh,MID,5.1,61,3.3,1.9,1.7
Gomez,DEF,4.9,65,3.3,2.0,1.5
Mykolenko,DEF,4.3,92,1.5,3.1,2.2
Hutchinson,MID,5.2,75,2.3,2.3,2.3
João Félix,MID,6.0,32,2.3,2.6,1.9
Janelt,MID,4.9,71,2.3,2.1,2.4
Lukić,MID,4.8,88,1.8,2.3,2.6
Muniz,FWD,5.5,38,1.9,2.6,2.3
Dalot,DEF,5.1,74,2.7,2.6,1.4
Kamada,MID,5.1,45,2.1,2.6,2.0
Kamara,MID,5.0,76,2.1,2.2,2.3
Sávio,MID,6.4,33,2.2,2.0,2.4
Cook,MID,5.0,77,2.6,1.7,2.2
Gana,MID,4.8,76,2.0,2.4,2.2
Partey,MID,5.0,58,2.4,2.0,2.1
M.Fernandes,MID,5.0,79,2.6,1.7,2.2
Mazraoui,DEF,4.6,68,2.6,2.5,1.3
Walker,DEF,5.2,50,2.3,2.1,2.0
N.Semedo,DEF,4.5,78,2.2,1.6,2.6
J.Murphy,MID,5.0,41,2.2,2.2,2.0
Collins,DEF,4.6,87,2.2,1.6,2.7
Nkunku,MID,5.8,29,2.1,2.5,1.8
Tonali,MID,5.5,68,2.5,2.1,1.8
Yates,MID,4.9,83,2.5,1.9,1.9
Barnes,MID,6.1,41,2.5,2.0,1.9
Downes,MID,4.8,76,2.1,2.1,2.1
Livramento,DEF,4.5,59,2.3,1.9,2.0
Baleba,MID,5.0,67,2.3,1.9,1.9
Wan-Bissaka,DEF,4.6,83,3.1,1.7,1.4
Ortega Moreno,GKP,5.2,73,3.2,2.4,0.6
C.Soler,MID,5.0,59,2.6,1.7,1.8
Harwood-Bellis,DEF,4.1,82,2.2,1.6,2.3
Smith,DEF,4.5,66,2.0,1.6,2.5
Bailey,MID,6.2,25,1.4,1.8,2.9
Walker-Peters,DEF,4.3,78,2.3,1.5,2.3
Carvalho,MID,4.6,39,2.0,1.9,2.2
Dunk,DEF,4.4,77,2.9,1.7,1.5
Ayari,MID,5.0,59,2.2,1.9,1.8
Werner,MID,6.2,37,2.0,2.6,1.4
S.Bueno,DEF,4.3,80,2.1,1.5,2.3
Lindstrøm,MID,5.1,49,1.9,2.4,1.7
L. Martinez,DEF,4.4,77,2.5,2.4,1.1
Mainoo,MID,5.2,43,1.6,2.4,2.0
Tarkowski,DEF,4.8,89,1.2,2.7,2.0
McAteer,MID,4.7,54,1.9,2.0,2.0
Roerslev,DEF,4.3,68,1.6,1.6,2.8
P.M.Sarr,MID,4.8,61,2.1,2.1,1.8
Mavididi,MID,5.1,44,1.7,2.1,2.1
Emerson,DEF,4.4,70,3.0,1.5,1.4
Mario Jr.,MID,5.0,77,1.9,1.9,2.1
Bednarek,DEF,4.0,86,2.2,1.5,2.2
Buonanotte,MID,4.9,57,1.9,2.0,1.9
Branthwaite,DEF,4.8,88,1.3,2.6,2.0
Jota Silva,MID,5.9,37,2.0,1.9,2.0
R.Gomes,MID,5.2,37,1.8,2.0,2.1
Bellegarde,MID,5.0,40,1.9,1.9,1.9
Álvarez,MID,5.0,85,2.5,1.6,1.7
Chalobah,DEF,4.4,81,2.2,3.6,0.0
Tsimikas,DEF,4.6,41,2.6,1.7,1.4
Ederson M.,GKP,5.4,34,0.7,1.7,3.2
Alex Moreno,DEF,4.4,41,1.6,1.9,2.2
Merino,MID,6.0,37,2.1,1.7,1.8
Darwin,FWD,7.1,21,1.8,1.7,2.1
El Khannouss,MID,4.8,48,1.7,2.1,1.8
Ferguson,FWD,5.5,33,2.3,1.9,1.4
Burns,MID,4.8,46,1.6,2.0,2.0
Winks,MID,4.5,56,1.5,2.1,2.0
De Ligt,DEF,5.0,68,1.9,2.4,1.3
Gray,MID,4.6,79,2.1,2.0,1.4
Van Hecke,DEF,4.5,82,2.8,1.5,1.2
J.Ayew,MID,5.2,51,1.9,1.9,1.6
Kilman,DEF,4.4,81,2.7,1.4,1.2
Aribo,MID,4.9,42,1.7,1.6,2.0
Adams,MID,4.9,57,1.9,1.8,1.6
Toti,DEF,4.3,77,2.1,1.2,2.0
Daka,FWD,4.8,42,1.7,1.7,1.9
Lerma,MID,4.8,62,1.9,1.7,1.7
Manning,DEF,4.3,46,1.8,1.4,2.1
Bissouma,MID,4.9,49,1.6,1.9,1.7
Berge,MID,5.0,78,1.1,1.7,2.4
Amadou Onana,MID,4.9,45,1.6,1.8,1.8
Konaté,DEF,5.1,95,1.2,1.3,2.6
Ugarte,MID,4.9,67,2.1,1.7,1.4
N.Williams,DEF,4.3,57,1.9,1.5,1.7
Willock,MID,4.8,46,2.0,1.4,1.7
Stones,DEF,5.3,32,0.8,1.4,2.8
Brooks,MID,4.9,29,1.6,1.8,1.6
McNeil,MID,5.3,56,0.6,1.7,2.7
Veltman,DEF,4.5,61,2.2,1.3,1.4
Beto,FWD,5.0,28,1.4,1.8,1.6
Davis,DEF,4.5,86,0.9,2.0,2.0
L.Paquetá,MID,5.7,0,0.0,2.4,2.4
Burn,DEF,4.4,62,2.0,1.5,1.2
A. Young,DEF,4.7,0,0.0,2.6,2.1
Cajuste,MID,4.5,68,1.7,1.4,1.4
Bentancur,MID,4.9,54,1.8,1.5,1.3
Longstaff,MID,4.7,39,1.5,1.5,1.5
André,MID,5.0,46,1.5,1.4,1.6
Botman,DEF,4.4,70,1.2,1.4,1.8
Phillips,MID,4.8,69,1.7,1.3,1.3
Wieffer,MID,4.7,54,1.5,1.5,1.3
Broja,FWD,5.4,30,1.4,1.7,1.2
B.Soumaré,MID,4.4,66,1.5,1.4,1.4
R. Fraser,MID,4.8,29,1.4,1.3,1.6
Sugawara,DEF,4.3,40,1.6,1.2,1.5
Morsy,MID,4.9,0,0.0,2.1,2.1
Ward-Prowse,MID,6.2,34,1.6,1.3,1.3
Casemiro,MID,4.8,41,1.6,1.4,1.2
Igor,DEF,4.4,52,1.8,1.3,1.1
Maatsen,DEF,4.6,35,1.3,1.4,1.4
Todibo,DEF,4.3,56,2.0,1.1,1.0
W.Fofana,DEF,4.4,93,0.6,1.5,1.9
Doherty,DEF,4.3,38,1.4,1.1,1.6
Kamaldeen,MID,5.0,27,1.4,1.3,1.4
Doyle,MID,4.8,31,1.4,1.4,1.3
Awoniyi,FWD,5.5,20,1.3,1.4,1.3
Gruda,MID,5.4,29,1.5,1.4,1.1
Philip,MID,4.8,24,1.3,1.5,1.2
Kristiansen,DEF,4.5,78,0.8,1.6,1.6
Trippier,DEF,5.6,35,1.6,1.2,1.1
Boly,DEF,4.2,29,1.1,1.4,1.5
Justin,DEF,4.3,75,0.8,1.5,1.6
Stephens,DEF,4.0,43,1.3,1.1,1.5
Onuachu,FWD,4.9,25,1.3,1.2,1.3
Spence,DEF,4.4,41,1.5,1.5,0.7
B. Davies,DEF,4.3,73,0.6,1.4,1.8
Yarmoliuk,MID,4.4,36,1.4,1.1,1.2
Burgess,DEF,4.0,88,0.6,1.4,1.7
Diego Carlos,DEF,4.5,37,0.8,1.4,1.5
C.Doucouré,MID,4.9,25,1.0,1.5,1.2
Chiesa,MID,6.8,17,1.6,1.1,0.9
Barkley,MID,5.2,27,1.3,1.2,1.2
Lamptey,DEF,4.4,33,1.5,1.4,0.7
Lewis-Skelly,MID,4.5,33,1.3,1.3,1.1
O'Shea,DEF,4.1,91,0.6,1.4,1.6
C.Richards,DEF,4.4,24,0.7,1.4,1.5
Dawson,DEF,4.4,36,1.1,1.0,1.5
Cunha,FWD,7.1,88,2.3,1.1,0.1
Sinisterra,MID,4.8,4,0.2,0.8,2.5
Dominguez,MID,4.8,0,0.0,1.8,1.7
Quansah,DEF,3.9,34,1.8,1.3,0.5
Yoro,DEF,4.3,42,1.5,1.4,0.6
Antony,MID,5.7,28,1.5,1.4,0.6
Mavropanos,DEF,4.4,39,1.5,1.0,0.8
Coleman,DEF,4.3,60,1.2,1.2,1.0
Coady,DEF,4.0,78,0.6,1.3,1.4
Matheus N.,MID,4.9,20,0.6,0.8,1.9
Ugochukwu,MID,4.5,30,1.0,1.2,1.1
Disasi,DEF,4.2,30,1.3,1.3,0.6
J.Clarke,MID,5.5,24,1.0,1.0,1.1
Cairney,MID,4.8,30,1.2,1.2,0.7
Jorginho,MID,4.7,26,1.2,0.9,1.0
Elliott,MID,5.2,14,0.9,1.0,1.1
Forbs,MID,5.5,26,1.1,1.0,0.9
Aarons,DEF,4.3,28,1.1,0.9,0.9
H.Clarke,DEF,4.0,60,0.5,1.2,1.2
O'Riley,MID,5.5,23,1.1,1.0,0.9
G.Rodríguez,MID,4.8,29,1.1,1.0,0.9
Ji-soo,DEF,3.9,35,1.0,0.7,1.2
Adingra,MID,5.2,18,1.1,1.1,0.8
Ings,FWD,5.0,20,1.3,0.9,0.7
De Cordova-Reid,MID,5.2,28,1.1,1.1,0.6
Jaden,MID,5.3,15,0.9,1.3,0.6
Broadhead,MID,4.9,18,0.8,0.9,1.1
Jensen,MID,5.3,63,0.3,0.9,1.6
Vestergaard,DEF,4.0,69,0.6,1.1,1.1
Skipp,MID,4.8,35,1.1,0.9,0.8
Coufal,DEF,4.2,25,1.0,1.0,0.7
Maguire,DEF,4.9,24,0.9,1.2,0.6
Ndidi,MID,4.9,66,0.5,0.8,1.4
Rashford,MID,6.7,6,0.5,1.3,0.8
Bradley,DEF,4.7,45,0.7,0.7,1.3
Malacia,DEF,4.4,28,1.2,0.8,0.6
Lallana,MID,5.0,18,0.8,1.0,0.8
Eriksen,MID,5.3,21,1.1,1.0,0.4
Kiwior,DEF,4.8,14,0.7,1.0,0.9
J. Taylor,MID,4.8,40,1.2,0.6,0.6
Van den Berg,DEF,4.1,72,0.2,0.6,1.6
Almirón,MID,5.5,11,0.7,1.0,0.6
Diop,DEF,4.4,25,0.5,0.8,1.0
Ben Johnson,DEF,3.9,36,0.4,0.9,0.9
Sosa,MID,5.5,13,0.8,0.9,0.6
Meghoma,DEF,4.0,23,0.7,0.7,0.8
Renato Veiga,MID,4.5,22,0.8,0.8,0.6
Enciso,MID,5.4,9,0.6,0.9,0.7
J. King,MID,4.5,29,1.1,0.7,0.4
Konak,MID,4.5,20,0.9,0.5,0.8
Bergvall,MID,4.4,19,0.8,0.8,0.5
Sessegnon,DEF,4.2,15,0.5,0.8,0.7
Dewsbury-Hall,MID,5.5,12,0.6,0.9,0.5
Endo,MID,4.6,13,0.7,0.7,0.6
Faes,DEF,4.0,43,0.4,0.8,0.8
Brereton Díaz,MID,4.9,8,0.6,0.7,0.6
Chadi Riad,DEF,4.3,5,0.1,0.5,1.3
Bree,DEF,3.9,15,0.6,0.8,0.5
Hill,DEF,3.9,19,0.7,0.6,0.5
Kelly,DEF,4.2,18,0.7,0.8,0.4
Thiago,FWD,5.9,0,0.0,0.7,1.2
Irving,MID,4.8,17,0.7,0.7,0.3
Maghoma,MID,4.5,15,0.6,0.6,0.4
Clyne,DEF,4.3,8,0.3,0.6,0.7
Choudhury,MID,4.3,11,0.4,0.8,0.4
Patterson,DEF,4.4,36,0.7,0.6,0.3
Devenny,MID,4.5,8,0.4,0.6,0.5
Al-Hamadi,FWD,4.8,7,0.4,0.5,0.6
C. Taylor,DEF,3.9,16,0.5,0.5,0.5
Welbeck,FWD,5.6,0,0.0,0.3,1.1
Chukwuemeka,MID,4.8,9,0.6,0.6,0.3
Osula,FWD,4.9,5,0.4,0.6,0.4
Vinicius,FWD,5.0,6,0.4,0.6,0.3
L.Guilherme,MID,4.7,13,0.6,0.4,0.4
Greaves,DEF,3.9,21,0.2,0.5,0.6
Miley,MID,5.0,8,0.4,0.4,0.5
McAtee,MID,4.6,5,0.5,0.6,0.2
March,MID,6.5,8,0.4,0.5,0.4
Keane,DEF,4.1,15,0.3,0.5,0.4
Mings,DEF,4.4,12,0.3,0.5,0.4
James,DEF,4.8,0,0.0,0.4,0.8
Webster,DEF,4.3,9,0.3,0.5,0.4
Zinchenko,DEF,4.8,25,0.2,0.4,0.5
Sarabia,MID,5.1,0,0.0,0.0,1.2
Marc Guiu,FWD,4.7,4,0.4,0.5,0.2
Dorrington,DEF,4.0,16,0.5,0.4,0.2
Richarlison,FWD,6.8,0,0.0,0.0,1.1
Mount,MID,6.3,0,0.0,0.2,0.9
N. Wood,DEF,4.0,15,0.4,0.3,0.3
Tierney,DEF,4.3,4,0.3,0.3,0.4
Simpson-Pusey,DEF,4.0,11,0.4,0.4,0.2
Jørgensen,GKP,4.2,3,0.1,0.4,0.4
Okoli,DEF,4.0,20,0.3,0.4,0.3
Schlupp,MID,4.7,3,0.2,0.4,0.3
Omobamidele,DEF,4.2,7,0.2,0.4,0.4
Lavia,MID,4.5,0,0.0,0.3,0.7
Hinshelwood,MID,4.9,0,0.0,0.2,0.7
D. Ward,GKP,4.0,19,0.7,0.3,0.0
Buendia,MID,5.1,3,0.3,0.4,0.1
L. Thomas,DEF,3.9,13,0.3,0.3,0.3
J.Cuenca,DEF,4.4,7,0.2,0.3,0.3
Moder,MID,4.4,6,0.4,0.3,0.2
Evans,DEF,4.4,12,0.4,0.3,0.1
Stolarczyk,GKP,4.0,9,0.3,0.2,0.2
Shaw,DEF,4.9,0,0.0,0.1,0.7
F.Kadıoğlu,DEF,4.5,0,0.0,0.2,0.5
Bogarde,DEF,4.0,4,0.1,0.2,0.4
Y. Chermiti,FWD,4.9,2,0.2,0.3,0.2
J. Ward,DEF,4.3,2,0.1,0.2,0.4
Luongo,MID,4.4,13,0.4,0.2,0.1
Nedeljkovic,DEF,3.9,3,0.1,0.3,0.2
Cresswell,DEF,3.9,4,0.2,0.2,0.2
Wilson-Esbrand,DEF,4.0,2,0.2,0.2,0.2
Toffolo,DEF,4.3,3,0.1,0.3,0.2
Da Silva Moreira,MID,4.4,3,0.2,0.3,0.1
B.Badiashile,DEF,4.3,0,0.0,0.1,0.4
Cornet,MID,4.7,0,0.0,0.2,0.4
Danilo,MID,4.7,0,0.0,0.0,0.5
Chiwome,FWD,4.5,1,0.1,0.3,0.1
Reguilón,DEF,4.2,4,0.2,0.3,0.1
Cundle,MID,4.5,3,0.2,0.1,0.1
Steele,GKP,4.2,3,0.1,0.1,0.2
Lankshear,FWD,4.5,1,0.1,0.2,0.1
Johnstone,GKP,4.3,5,0.2,0.1,0.1
C.Miguel,GKP,4.2,3,0.1,0.1,0.2
Reed,MID,4.7,0,0.0,0.0,0.4
E. Dennis,FWD,4.9,1,0.1,0.2,0.1
Casadei,MID,4.4,4,0.3,0.1,0.0
Townsend,DEF,4.0,2,0.0,0.2,0.1
Mubama,FWD,4.5,1,0.1,0.1,0.2
Odysseas,GKP,4.3,5,0.2,0.1,0.1
Morton,MID,4.4,1,0.1,0.2,0.1
J. O'Brien,DEF,4.6,1,0.0,0.1,0.2
Meupiyou,DEF,4.0,2,0.1,0.3,0.1
Hardy,DEF,4.0,3,0.1,0.2,0.0
Hayden,MID,4.4,2,0.2,0.2,0.0
King,DEF,4.0,4,0.1,0.1,0.1
Benda,GKP,4.0,2,0.1,0.1,0.1
N. Neto,GKP,4.2,1,0.1,0.1,0.2
Areola,GKP,4.2,1,0.1,0.2,0.0
Austin,GKP,4.0,1,0.1,0.2,0.1
Chilwell,DEF,4.7,0,0.0,0.2,0.1
Edouard,FWD,5.1,0,0.0,0.0,0.3
Bayindir,GKP,4.3,1,0.0,0.1,0.1
Woolfenden,DEF,4.0,2,0.1,0.1,0.1
O’Reilly,MID,4.9,0,0.0,0.2,0.0
Valdimarsson,GKP,3.9,0,0.0,0.2,0.1
Walton,GKP,4.3,1,0.1,0.1,0.0
Daniel Gore,MID,0.0,1,0.1,0.1,0.0
Lindelof,DEF,4.3,0,0.0,0.1,0.1
J.Virginia,GKP,3.9,0,0.0,0.0,0.2
M.França,MID,4.4,0,0.0,0.0,0.2
Kacurri,DEF,4.0,0,0.0,0.1,0.1
Travers,GKP,4.4,0,0.0,0.1,0.1
Kporha,DEF,4.0,1,0.0,0.1,0.0
Turner,GKP,4.0,0,0.0,0.1,0.1
Winterburn,MID,4.5,0,0.0,0.1,0.1
Oulad M'hand,MID,4.5,0,0.0,0.0,0.2
Scarles,DEF,4.0,2,0.1,0.1,0.0
Amo-Ameyaw,MID,4.4,0,0.0,0.2,0.0
B.Traore,MID,4.8,0,0.0,0.0,0.2
Butler-Oyedeji,FWD,4.5,0,0.0,0.0,0.1
Moore,MID,4.5,0,0.0,0.0,0.1
Olusesi,MID,4.5,0,0.0,0.1,0.0
Nallo,DEF,4.0,1,0.1,0.1,0.0
Deivid,FWD,4.9,0,0.0,0.1,0.0
Carson,GKP,4.0,1,0.1,0.1,0.0
Garner,MID,4.9,0,0.0,0.0,0.1
Kabia,MID,4.5,0,0.0,0.1,0.0
Marsh,FWD,4.5,0,0.0,0.1,0.0
Kelleher,GKP,4.4,0,0.0,0.0,0.1
Targett,DEF,4.0,1,0.1,0.1,0.0
Kinsey,DEF,4.0,0,0.0,0.0,0.1
Brierley,MID,4.4,0,0.0,0.1,0.0
Williams-Barnett,MID,4.5,0,0.0,0.1,0.0
Ruddy,GKP,4.0,0,0.0,0.0,0.1
Samuels,DEF,4.0,0,0.0,0.1,0.0
Olsen,GKP,4.5,0,0.0,0.0,0.1
Kuol,MID,4.4,0,0.0,0.0,0.1
H. Armstrong,MID,4.5,1,0.1,0.0,0.0
Hause,DEF,3.9,0,0.0,0.1,0.0
McCarthy,GKP,4.3,0,0.0,0.1,0.0
Acheampong,DEF,4.0,0,0.0,0.1,0.0
Pedro Lima,DEF,3.9,0,0.0,0.1,0.0
Yogane,MID,4.5,0,0.0,0.1,0.0
Iroegbunam,MID,4.4,0,0.0,0.0,0.1
Heaven,DEF,4.0,0,0.0,0.0,0.1
A.Murphy,DEF,4.0,0,0.0,0.0,0.0
Amissah,DEF,4.0,1,0.0,0.0,0.0
Holding,DEF,4.3,0,0.0,0.0,0.0
Casey,DEF,4.0,0,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
R. Nelson,MID,5.0,0,0.0,0.0,0.0
Saka,MID,10.4,0,0.0,0.0,0.0
Tomiyasu,DEF,4.8,0,0.0,0.0,0.0
B. White,DEF,6.1,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
