id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
328,M.Salah,MID,LIV,0.0,13,0.34210526315789475,1.03,1137,58.8,14.3,13.2,14
17,Saka,MID,ARS,0.0,12,0.3157894736842105,1.11,975,36.7,12.0,10.3,14
541,Cunha,FWD,WOL,0.0,12,0.3157894736842105,1.01,1065,23.2,10.0,7.1,14
71,Kluivert,MID,BOU,0.0,10,0.2631578947368421,1.17,772,2.0,9.2,5.3,14
388,Wan-Bissaka,DEF,WHM,0.0,11,0.2894736842105263,1.0,994,3.9,9.0,4.5,14
366,B.Fernandes,MID,MUN,0.0,13,0.34210526315789475,1.08,1084,16.0,8.5,8.5,14
129,João Pedro,FWD,BRI,0.0,5,0.13157894736842105,1.03,439,18.2,8.3,5.8,14
13,Ødegaard,MID,ARS,0.0,6,0.15789473684210525,1.09,497,5.3,8.0,8.3,14
325,Kelleher,GKP,LIV,0.0,7,0.18421052631578946,1.0,630,3.6,7.7,4.5,14
168,Enzo,MID,CHE,0.0,8,0.21052631578947367,0.91,787,2.0,7.5,4.8,14
491,Brennan Johnson,MID,TOT,0.0,11,0.2894736842105263,1.01,983,9.6,7.0,6.7,14
136,Mitoma,MID,BRI,0.0,12,0.3157894736842105,0.99,1094,8.1,7.0,6.5,14
617,Evanilson,FWD,BOU,0.0,11,0.2894736842105263,1.14,872,2.6,6.8,6.0,14
494,Maddison,MID,TOT,0.0,11,0.2894736842105263,1.16,855,8.6,6.7,7.6,14
520,Emerson,DEF,WHM,0.0,13,0.34210526315789475,1.18,989,0.8,6.7,4.4,14
23,Trossard,MID,ARS,0.0,9,0.23684210526315788,1.07,760,1.8,6.3,6.8,14
182,Palmer,MID,CHE,0.0,13,0.34210526315789475,1.04,1130,57.1,6.2,11.0,14
180,N.Jackson,FWD,CHE,0.0,13,0.34210526315789475,1.14,1025,25.6,6.2,8.1,14
110,Wissa,FWD,BRE,0.0,9,0.23684210526315788,1.12,726,9.4,6.2,6.1,14
106,Schade,MID,BRE,0.0,6,0.15789473684210525,0.95,569,0.3,6.2,5.1,14
335,Robertson,DEF,LIV,0.0,11,0.2894736842105263,1.06,935,5.5,6.0,5.9,14
