id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
742,Moyes,,EVE,0.0,0,0.0,0.0,0,14.2,12.2,0.5,26
753,Silva,,FUL,0.0,0,0.0,0.0,0,1.1,12.0,1.1,26
328,M.Salah,MID,LIV,0.0,26,0.6842105263157895,1.02,2300,71.9,11.9,13.7,26
74,O.Dango,MID,BOU,0.0,13,0.34210526315789475,0.89,1322,5.2,10.5,5.1,26
735,Arteta,,ARS,0.0,0,0.0,0.0,0,9.1,10.5,1.5,26
447,C. Wood,FWD,NOT,0.0,24,0.631578947368421,1.08,2004,44.9,9.3,7.1,26
744,Slot,,LIV,0.0,0,0.0,0.0,0,31.5,8.1,1.5,26
218,Beto,FWD,EVE,0.0,4,0.10526315789473684,0.63,571,3.6,7.8,4.9,26
738,Iraola,,BOU,0.0,0,0.0,0.0,0,8.2,7.8,1.1,26
433,Gibbs-White,MID,NOT,0.0,21,0.5526315789473685,1.14,1661,5.2,7.7,6.5,26
739,Hürzeler,,BRI,0.0,0,0.0,0.0,0,2.8,7.5,1.1,26
207,Mateta,FWD,CRY,0.0,23,0.6052631578947368,1.06,1949,9.1,7.3,7.3,26
106,Schade,MID,BRE,0.0,13,0.34210526315789475,0.95,1227,1.3,7.3,5.1,26
351,Haaland,FWD,MCI,0.0,25,0.6578947368421053,1.02,2210,27.2,7.2,14.7,26
71,Kluivert,MID,BOU,0.0,20,0.5263157894736842,1.12,1604,28.8,7.2,6.0,26
15,Raya,GKP,ARS,0.0,25,0.6578947368421053,1.0,2250,26.4,6.8,5.5,26
736,Guardiola,,MCI,0.0,0,0.0,0.0,0,1.1,6.8,1.5,26
749,Postecoglou,,TOT,0.0,0,0.0,0.0,0,0.8,6.7,1.1,26
755,Marmoush,FWD,MCI,0.0,3,0.07894736842105263,1.23,219,7.1,6.5,7.1,26
236,Tarkowski,DEF,EVE,0.0,25,0.6578947368421053,1.0,2241,3.1,6.5,4.8,26
751,Pereira,,WOL,0.0,0,0.0,0.0,0,0.6,6.5,0.8,26
18,Saliba,DEF,ARS,0.0,23,0.6052631578947368,1.03,2009,22.3,6.2,6.2,26
135,Minteh,MID,BRI,0.0,9,0.23684210526315788,0.88,919,1.0,6.2,5.0,26
63,Christie,MID,BOU,0.0,22,0.5789473684210527,1.08,1837,0.2,6.2,4.9,26
268,Delap,FWD,IPS,0.0,23,0.6052631578947368,1.12,1844,3.6,6.0,5.6,26
495,Pedro Porro,DEF,TOT,0.0,22,0.5789473684210527,0.95,2076,20.6,6.0,5.4,26
504,Spence,DEF,TOT,0.0,8,0.21052631578947367,0.94,770,0.4,6.0,4.4,26
16,Rice,MID,ARS,0.0,21,0.5526315789473685,1.03,1829,2.8,5.8,6.2,26
347,Ederson M.,GKP,MCI,0.0,16,0.42105263157894735,1.0,1440,4.7,5.8,5.3,26
12,Nwaneri,MID,ARS,0.0,4,0.10526315789473684,0.97,371,3.9,5.8,4.6,26
401,Isak,FWD,NEW,0.0,23,0.6052631578947368,1.1,1889,57.9,5.7,9.5,26
432,Elanga,MID,NOT,0.0,19,0.5,1.11,1545,6.4,5.7,5.3,26
752,Frank,,BRE,0.0,0,0.0,0.0,0,2.3,5.7,0.8,26
311,Alexander-Arnold,DEF,LIV,0.0,23,0.6052631578947368,1.1,1890,32.7,5.5,7.4,26
541,Cunha,FWD,WOL,0.0,22,0.5789473684210527,1.01,1965,10.4,5.5,6.8,26
3,Gabriel,DEF,ARS,0.0,23,0.6052631578947368,1.04,1988,29.6,5.5,6.3,26
78,Semenyo,MID,BOU,0.0,24,0.631578947368421,1.03,2106,9.1,5.5,5.7,26
402,J.Murphy,MID,NEW,0.0,18,0.47368421052631576,1.14,1427,4.1,5.3,5.1,26
211,Muñoz,DEF,CRY,0.0,24,0.631578947368421,1.04,2074,7.7,5.3,4.8,26
88,Collins,DEF,BRE,0.0,25,0.6578947368421053,1.0,2250,2.7,5.3,4.5,26
747,Nuno,,NOT,0.0,0,0.0,0.0,0,1.4,5.3,1.1,26
633,Merino,MID,ARS,0.0,8,0.21052631578947367,0.92,780,0.6,5.2,6.0,26
20,Partey,MID,ARS,0.0,21,0.5526315789473685,0.98,1925,0.8,5.2,4.9,26
503,Son,MID,TOT,0.0,20,0.5263157894736842,1.08,1669,4.6,5.0,9.7,26
252,Raúl,FWD,FUL,0.0,20,0.5263157894736842,1.13,1592,8.6,5.0,5.6,26
219,Branthwaite,DEF,EVE,0.0,16,0.42105263157894735,1.0,1446,1.6,5.0,4.8,26
336,Szoboszlai,MID,LIV,0.0,19,0.5,0.99,1723,2.6,4.9,6.3,26
136,Mitoma,MID,BRI,0.0,22,0.5789473684210527,1.0,1977,8.3,4.8,6.4,26
83,Tavernier,MID,BOU,0.0,13,0.34210526315789475,0.98,1195,0.2,4.8,5.4,26
60,Adams,MID,BOU,0.0,10,0.2631578947368421,0.95,951,0.1,4.8,4.9,26
535,Bellegarde,MID,WOL,0.0,11,0.2894736842105263,1.01,985,0.1,4.8,4.9,26
58,Watkins,FWD,AST,0.0,22,0.5789473684210527,1.09,1819,20.7,4.7,8.9,26
327,Luis Díaz,MID,LIV,0.0,19,0.5,1.07,1591,16.9,4.7,7.5,26
437,N.Williams,DEF,NOT,0.0,15,0.39473684210526316,0.95,1418,2.2,4.7,4.4,26
6,J.Timber,DEF,ARS,0.0,21,0.5526315789473685,1.02,1845,4.6,4.5,5.6,26
235,Pickford,GKP,EVE,0.0,25,0.6578947368421053,1.0,2250,18.2,4.5,5.1,26
452,Aribo,MID,SOU,0.0,16,0.42105263157894735,0.93,1544,0.1,4.5,4.9,26
