id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
392,Barnes,MID,NEW,0.0,12,0.3157894736842105,0.81,1328,8.9,10.0,6.0,34
746,Howe,,NEW,0.0,0,0.0,0.0,0,27.5,9.6,1.5,34
751,Pereira,,WOL,0.0,0,0.0,0.0,0,6.9,9.5,0.8,34
402,J.Murphy,MID,NEW,0.0,26,0.6842105263157895,1.16,2014,18.5,9.4,5.3,34
744,Slot,,LIV,0.0,0,0.0,0.0,0,15.8,8.0,1.5,34
327,Luis Díaz,MID,LIV,0.0,25,0.6578947368421053,1.05,2145,22.4,7.8,7.6,34
533,Aït-Nouri,DEF,WOL,0.0,32,0.8421052631578947,1.07,2702,19.3,7.7,5.0,34
99,Mbeumo,MID,BRE,0.0,33,0.868421052631579,1.0,2965,38.7,7.3,8.0,34
339,Virgil,DEF,LIV,0.0,33,0.868421052631579,1.0,2970,27.6,7.2,6.6,34
417,Tonali,MID,NEW,0.0,23,0.6052631578947368,0.95,2175,0.9,7.0,5.5,34
752,Frank,,BRE,0.0,0,0.0,0.0,0,1.7,7.0,0.8,34
742,Moyes,,EVE,0.0,0,0.0,0.0,0,4.5,7.0,0.5,34
740,Maresca,,CHE,0.0,0,0.0,0.0,0,0.9,6.8,1.5,34
247,Iwobi,MID,FUL,0.0,31,0.8157894736842105,1.06,2637,9.5,6.5,5.6,34
110,Wissa,FWD,BRE,0.0,29,0.7631578947368421,1.06,2471,14.6,6.3,6.6,34
566,Strand Larsen,FWD,WOL,0.0,28,0.7368421052631579,1.05,2389,6.1,6.3,5.4,34
579,Sessegnon,DEF,FUL,0.0,4,0.10526315789473684,1.12,320,5.2,6.3,4.1,34
617,Evanilson,FWD,BOU,0.0,23,0.6052631578947368,1.09,1900,5.2,6.2,5.8,34
743,McKenna,,IPS,0.0,0,0.0,0.0,0,0.1,6.2,0.5,34
329,Mac Allister,MID,LIV,0.0,29,0.7631578947368421,1.06,2470,1.9,6.0,6.2,34
413,Pope,GKP,NEW,0.0,23,0.6052631578947368,1.0,2070,7.4,6.0,5.0,34
753,Silva,,FUL,0.0,0,0.0,0.0,0,2.9,5.7,1.1,34
401,Isak,FWD,NEW,0.0,30,0.7894736842105263,1.12,2412,63.2,5.6,9.6,34
415,Schär,DEF,NEW,0.25,28,0.7368421052631579,1.01,2493,5.2,5.6,5.5,34
326,Konaté,DEF,LIV,0.0,26,0.6842105263157895,1.05,2230,7.6,5.5,5.3,34
313,Bradley,DEF,LIV,0.0,4,0.10526315789473684,0.69,524,0.8,5.5,4.7,34
565,Sarabia,MID,WOL,0.0,6,0.15789473684210525,0.81,665,0.2,5.3,5.0,34
14,Ramsdale,GKP,SOU,0.0,25,0.6578947368421053,1.0,2250,1.5,5.3,4.4,34
78,Semenyo,MID,BOU,0.0,32,0.8421052631578947,1.02,2823,7.6,5.2,5.7,34
409,Livramento,DEF,NEW,0.0,27,0.7105263157894737,1.02,2385,9.1,5.2,4.6,34
514,Bowen,MID,WHM,0.0,29,0.7631578947368421,1.03,2542,9.5,5.0,7.6,34
491,Brennan Johnson,MID,TOT,0.0,22,0.5789473684210527,1.0,1988,2.5,5.0,6.2,34
403,Joelinton,MID,NEW,0.0,29,0.7631578947368421,1.09,2394,1.2,5.0,6.0,34
418,Trippier,DEF,NEW,0.0,12,0.3157894736842105,0.99,1092,7.3,5.0,5.6,34
168,Enzo,MID,CHE,0.0,27,0.7105263157894737,0.97,2496,3.8,5.0,4.7,34
738,Iraola,,BOU,0.0,0,0.0,0.0,0,0.7,5.0,1.1,34
747,Nuno,,NOT,0.0,0,0.0,0.0,0,3.0,5.0,1.1,34
152,Arrizabalaga,GKP,BOU,0.0,26,0.6842105263157895,1.0,2340,4.1,4.8,4.6,34
580,Huijsen,DEF,BOU,0.0,22,0.5789473684210527,0.97,2050,4.7,4.8,4.5,34
432,Elanga,MID,NOT,0.0,26,0.6842105263157895,1.14,2046,8.1,4.7,5.4,34
423,Anderson,MID,NOT,0.0,28,0.7368421052631579,1.09,2314,0.3,4.7,5.0,34
567,Toti,DEF,WOL,0.0,25,0.6578947368421053,1.04,2163,0.4,4.7,4.3,34
328,M.Salah,MID,LIV,0.0,33,0.868421052631579,1.02,2924,71.6,4.5,13.8,34
443,Sels,GKP,NOT,0.0,33,0.868421052631579,1.0,2970,20.0,4.5,5.1,34
623,M.Fernandes,MID,SOU,0.0,29,0.7631578947368421,1.04,2500,0.1,4.5,5.0,34
720,Agbadou,DEF,WOL,0.0,11,0.2894736842105263,1.03,960,0.4,4.5,4.0,34
541,Cunha,FWD,WOL,0.0,25,0.6578947368421053,1.0,2253,18.4,4.3,7.0,34
559,N.Semedo,DEF,WOL,0.0,28,0.7368421052631579,1.01,2491,1.0,4.3,4.5,34
394,Bruno G.,MID,NEW,0.0,33,0.868421052631579,1.05,2823,3.3,4.2,6.2,34
323,Gravenberch,MID,LIV,0.0,33,0.868421052631579,1.05,2831,0.7,4.2,5.0,34
560,P. Neto,MID,CHE,0.0,19,0.5,0.94,1825,1.6,4.0,6.1,34
148,Welbeck,FWD,BRI,0.0,20,0.5263157894736842,1.03,1756,7.5,4.0,5.5,34
121,Enciso,MID,IPS,0.0,10,0.2631578947368421,1.08,835,0.1,4.0,5.4,34
