id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
328,M.Salah,MID,LIV,0.0,24,0.631578947368421,1.02,2120,71.6,22.0,13.7,25
744,Slot,,LIV,0.0,0,0.0,0.0,0,44.1,18.6,1.5,25
321,Gakpo,FWD,LIV,0.0,16,0.42105263157894735,1.06,1361,23.9,14.4,7.6,25
742,Moyes,,EVE,0.0,0,0.0,0.0,0,20.4,13.7,0.5,25
311,Alexander-Arnold,DEF,LIV,0.0,21,0.5526315789473685,1.07,1762,32.5,13.6,7.4,25
71,Kluivert,MID,BOU,0.0,19,0.5,1.12,1528,21.7,13.3,5.9,25
310,A.Becker,GKP,LIV,0.0,16,0.42105263157894735,1.01,1428,9.4,12.4,5.5,25
336,Szoboszlai,MID,LIV,0.0,17,0.4473684210526316,0.99,1543,2.9,12.0,6.3,25
326,Konaté,DEF,LIV,0.0,17,0.4473684210526316,1.03,1489,7.4,11.0,5.2,25
447,C. Wood,FWD,NOT,0.0,23,0.6052631578947368,1.08,1914,43.4,10.8,7.1,25
735,Arteta,,ARS,0.0,0,0.0,0.0,0,4.2,10.5,1.5,25
329,Mac Allister,MID,LIV,0.0,21,0.5526315789473685,1.1,1719,2.0,10.0,6.2,25
74,O.Dango,MID,BOU,0.0,12,0.3157894736842105,0.87,1235,1.9,10.0,5.1,25
348,Foden,MID,MCI,0.0,15,0.39473684210526316,0.99,1362,8.1,9.3,9.3,25
207,Mateta,FWD,CRY,0.0,22,0.5789473684210527,1.07,1859,6.7,9.0,7.3,25
316,Darwin,FWD,LIV,0.0,7,0.18421052631578946,0.75,837,2.0,9.0,7.0,25
339,Virgil,DEF,LIV,0.0,24,0.631578947368421,1.0,2160,23.1,9.0,6.4,25
751,Pereira,,WOL,0.0,0,0.0,0.0,0,0.2,9.0,0.8,25
753,Silva,,FUL,0.0,0,0.0,0.0,0,0.4,8.5,1.1,25
401,Isak,FWD,NEW,0.0,22,0.5789473684210527,1.1,1800,59.4,8.2,9.5,25
433,Gibbs-White,MID,NOT,0.0,20,0.5263157894736842,1.15,1571,4.9,8.2,6.5,25
351,Haaland,FWD,MCI,0.0,24,0.631578947368421,1.02,2124,27.7,8.0,14.7,25
