id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
432,Elanga,MID,NOT,0.0,24,0.631578947368421,1.12,1925,9.4,10.5,5.5,31
328,M.Salah,MID,LIV,0.0,30,0.7894736842105263,1.02,2660,71.7,10.0,13.8,31
744,Slot,,LIV,0.0,0,0.0,0.0,0,17.7,10.0,1.5,31
747,Nuno,,NOT,0.0,0,0.0,0.0,0,3.4,9.8,1.1,31
737,Emery,,AST,0.0,0,0.0,0.0,0,3.2,9.5,0.8,31
746,Howe,,NEW,0.0,0,0.0,0.0,0,24.7,9.0,1.5,31
366,B.Fernandes,MID,MUN,0.0,29,0.7631578947368421,1.06,2465,19.3,8.8,8.6,31
327,Luis Díaz,MID,LIV,0.0,23,0.6052631578947368,1.07,1930,16.0,8.5,7.5,31
573,Milenković,DEF,NOT,0.0,29,0.7631578947368421,1.0,2610,14.0,8.2,5.0,31
755,Marmoush,FWD,MCI,0.0,7,0.18421052631578946,1.12,564,27.4,7.8,7.5,31
163,Cucurella,DEF,CHE,0.0,26,0.6842105263157895,1.0,2345,10.4,7.8,5.3,31
566,Strand Larsen,FWD,WOL,0.0,25,0.6578947368421053,1.04,2157,4.2,7.7,5.3,31
633,Merino,MID,ARS,0.0,13,0.34210526315789475,0.95,1230,2.2,7.5,6.1,31
735,Arteta,,ARS,0.0,0,0.0,0.0,0,5.5,7.5,1.5,31
394,Bruno G.,MID,NEW,0.0,29,0.7631578947368421,1.04,2514,3.0,7.0,6.1,31
417,Tonali,MID,NEW,0.0,19,0.5,0.94,1815,0.6,7.0,5.5,31
751,Pereira,,WOL,0.0,0,0.0,0.0,0,2.1,7.0,0.8,31
168,Enzo,MID,CHE,0.0,24,0.631578947368421,0.97,2226,3.9,6.8,4.7,31
743,McKenna,,IPS,0.0,0,0.0,0.0,0,0.2,6.7,0.5,31
617,Evanilson,FWD,BOU,0.0,20,0.5263157894736842,1.1,1631,3.9,6.5,5.7,31
585,I.Sarr,MID,CRY,0.0,22,0.5789473684210527,0.98,2017,10.8,6.5,5.7,31
436,Murillo,DEF,NOT,0.0,29,0.7631578947368421,1.02,2568,4.3,6.5,4.7,31
185,Sánchez,GKP,CHE,0.0,24,0.631578947368421,1.0,2160,6.5,6.5,4.5,31
740,Maresca,,CHE,0.0,0,0.0,0.0,0,0.4,6.5,1.5,31
741,Glasner,,CRY,0.0,0,0.0,0.0,0,20.0,6.5,0.8,31
535,Bellegarde,MID,WOL,0.0,16,0.42105263157894735,1.05,1367,0.5,6.3,4.9,31
443,Sels,GKP,NOT,0.0,30,0.7894736842105263,1.0,2700,18.7,6.2,5.1,31
745,Amorim,,MUN,0.0,0,0.0,0.0,0,3.6,6.2,0.8,31
316,Darwin,FWD,LIV,0.0,8,0.21052631578947367,0.74,972,2.1,6.0,7.0,31
339,Virgil,DEF,LIV,0.0,30,0.7894736842105263,1.0,2700,23.9,6.0,6.5,31
392,Barnes,MID,NEW,0.0,8,0.21052631578947367,0.73,983,1.2,6.0,5.9,31
54,Rogers,MID,AST,0.0,29,0.7631578947368421,1.08,2424,17.7,6.0,5.5,31
201,Henderson,GKP,CRY,0.0,29,0.7631578947368421,1.0,2610,13.8,6.0,4.6,31
44,Konsa,DEF,AST,0.0,26,0.6842105263157895,1.03,2261,6.7,6.0,4.4,31
6,J.Timber,DEF,ARS,0.25,26,0.6842105263157895,1.03,2275,5.6,5.6,5.6,31
762,M.Asensio,MID,AST,0.0,2,0.05263157894736842,0.78,230,3.6,5.5,6.1,31
36,Digne,DEF,AST,0.0,26,0.6842105263157895,1.09,2149,6.9,5.5,4.5,31
736,Guardiola,,MCI,0.0,0,0.0,0.0,0,4.9,5.5,1.5,31
16,Rice,MID,ARS,0.0,26,0.6842105263157895,1.04,2244,2.9,5.2,6.2,31
317,Diogo J.,MID,LIV,0.0,11,0.2894736842105263,1.09,909,2.7,5.0,7.2,31
335,Robertson,DEF,LIV,0.0,25,0.6578947368421053,1.07,2104,4.3,5.0,5.8,31
326,Konaté,DEF,LIV,0.0,23,0.6052631578947368,1.04,1984,7.6,5.0,5.3,31
206,Lerma,MID,CRY,0.0,19,0.5,1.05,1628,0.1,5.0,4.8,31
409,Livramento,DEF,NEW,0.0,23,0.6052631578947368,1.02,2025,5.4,5.0,4.5,31
99,Mbeumo,MID,BRE,0.0,30,0.7894736842105263,1.0,2695,36.9,4.8,8.1,31
433,Gibbs-White,MID,NOT,0.0,26,0.6842105263157895,1.11,2109,6.4,4.8,6.6,31
18,Saliba,DEF,ARS,0.0,28,0.7368421052631579,1.03,2454,28.9,4.8,6.4,31
434,Hudson-Odoi,MID,NOT,0.0,22,0.5789473684210527,1.05,1893,1.8,4.8,5.3,31
162,Colwill,DEF,CHE,0.0,28,0.7368421052631579,1.0,2520,3.1,4.8,4.4,31
770,Munetsi,MID,WOL,0.0,5,0.13157894736842105,1.05,428,0.1,4.7,5.0,31
