id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
752,Frank,,BRE,0.0,0,0.0,0.0,0,4.8,10.0,0.8,35
23,Trossard,MID,ARS,0.0,25,0.6578947368421053,0.99,2265,4.5,9.8,6.7,35
746,Howe,,NEW,0.0,0,0.0,0.0,0,11.9,9.5,1.5,35
736,Guardiola,,MCI,0.0,0,0.0,0.0,0,21.4,9.3,1.5,35
751,Pereira,,WOL,0.0,0,0.0,0.0,0,5.2,9.0,0.8,35
744,Slot,,LIV,0.0,0,0.0,0.0,0,13.3,8.8,1.5,35
392,Barnes,MID,NEW,0.0,13,0.34210526315789475,0.83,1404,5.9,8.5,6.0,35
402,J.Murphy,MID,NEW,0.0,27,0.7105263157894737,1.17,2080,18.3,8.5,5.3,35
737,Emery,,AST,0.0,0,0.0,0.0,0,6.2,8.2,0.8,35
327,Luis Díaz,MID,LIV,0.0,26,0.6842105263157895,1.05,2220,18.5,7.8,7.6,35
533,Aït-Nouri,DEF,WOL,0.0,33,0.868421052631579,1.07,2778,14.2,7.5,5.0,35
579,Sessegnon,DEF,FUL,0.0,5,0.13157894736842105,1.1,410,2.5,7.5,4.2,35
735,Arteta,,ARS,0.0,0,0.0,0.0,0,10.5,7.2,1.5,35
514,Bowen,MID,WHM,0.0,30,0.7894736842105263,1.03,2632,10.6,7.0,7.6,35
541,Cunha,FWD,WOL,0.0,26,0.6842105263157895,1.0,2341,13.6,7.0,7.0,35
329,Mac Allister,MID,LIV,0.0,30,0.7894736842105263,1.06,2552,1.9,7.0,6.2,35
247,Iwobi,MID,FUL,0.0,32,0.8421052631578947,1.06,2722,6.6,7.0,5.6,35
753,Silva,,FUL,0.0,0,0.0,0.0,0,1.4,7.0,1.1,35
110,Wissa,FWD,BRE,0.0,30,0.7894736842105263,1.05,2561,16.0,6.8,6.6,35
415,Schär,DEF,NEW,0.0,29,0.7631578947368421,1.01,2575,4.7,6.8,5.6,35
99,Mbeumo,MID,BRE,0.0,34,0.8947368421052632,1.0,3055,40.4,6.6,8.1,35
339,Virgil,DEF,LIV,0.0,34,0.8947368421052632,1.0,3060,26.1,6.4,6.7,35
54,Rogers,MID,AST,0.0,33,0.868421052631579,1.07,2764,24.7,6.4,5.7,35
418,Trippier,DEF,NEW,0.0,13,0.34210526315789475,0.99,1182,6.0,6.3,5.7,35
740,Maresca,,CHE,0.0,0,0.0,0.0,0,0.8,6.2,1.5,35
742,Moyes,,EVE,0.0,0,0.0,0.0,0,10.4,6.1,0.5,35
417,Tonali,MID,NEW,0.0,24,0.631578947368421,0.95,2265,0.8,6.0,5.5,35
607,O’Reilly,MID,MCI,0.0,5,0.13157894736842105,0.99,454,0.3,5.9,4.9,35
413,Pope,GKP,NEW,0.0,24,0.631578947368421,1.0,2160,6.2,5.7,5.0,35
328,M.Salah,MID,LIV,0.0,34,0.8947368421052632,1.02,3014,71.0,5.4,13.8,35
91,Flekken,GKP,BRE,0.0,33,0.868421052631579,1.02,2915,9.1,5.4,4.4,35
401,Isak,FWD,NEW,0.0,31,0.8157894736842105,1.12,2488,62.3,5.3,9.6,35
743,McKenna,,IPS,0.0,0,0.0,0.0,0,0.1,5.3,0.5,35
491,Brennan Johnson,MID,TOT,0.0,23,0.6052631578947368,1.0,2078,2.5,5.2,6.2,35
8,Kiwior,DEF,ARS,0.0,6,0.15789473684210525,0.71,757,2.2,5.2,4.8,35
25,Zinchenko,DEF,ARS,0.0,4,0.10526315789473684,0.81,443,0.9,5.2,4.8,35
350,Gvardiol,DEF,MCI,0.0,32,0.8421052631578947,0.99,2918,33.1,5.1,6.3,35
78,Semenyo,MID,BOU,0.0,33,0.868421052631579,1.02,2907,7.2,5.0,5.7,35
326,Konaté,DEF,LIV,0.0,27,0.7105263157894737,1.05,2320,7.8,5.0,5.3,35
409,Livramento,DEF,NEW,0.0,28,0.7368421052631579,1.02,2475,9.4,5.0,4.6,35
88,Collins,DEF,BRE,0.0,34,0.8947368421052632,1.0,3060,3.2,5.0,4.5,35
14,Ramsdale,GKP,SOU,0.0,26,0.6842105263157895,1.0,2340,1.4,5.0,4.4,35
745,Amorim,,MUN,0.0,0,0.0,0.0,0,1.7,5.0,0.8,35
755,Marmoush,FWD,MCI,0.0,11,0.2894736842105263,1.08,915,29.5,4.9,7.6,35
356,Matheus N.,MID,MCI,0.0,16,0.42105263157894735,1.03,1400,0.1,4.9,4.9,35
16,Rice,MID,ARS,0.0,30,0.7894736842105263,1.05,2570,3.5,4.8,6.2,35
57,Tielemans,MID,AST,0.0,34,0.8947368421052632,1.05,2915,1.3,4.8,5.5,35
725,Malen,MID,AST,0.0,2,0.05263157894736842,0.67,267,0.3,4.8,5.3,35
395,Burn,DEF,NEW,0.0,33,0.868421052631579,1.0,2970,11.8,4.8,4.5,35
354,Kovačić,MID,MCI,0.0,22,0.5789473684210527,1.01,1955,1.3,4.7,5.4,35
361,Rúben,DEF,MCI,0.0,21,0.5526315789473685,0.99,1909,3.9,4.7,5.4,35
323,Gravenberch,MID,LIV,0.0,34,0.8947368421052632,1.05,2921,0.7,4.6,5.0,35
345,De Bruyne,MID,MCI,0.0,16,0.42105263157894735,0.99,1448,8.0,4.5,9.4,35
566,Strand Larsen,FWD,WOL,0.0,29,0.7631578947368421,1.06,2465,4.8,4.5,5.4,35
235,Pickford,GKP,EVE,0.0,34,0.8947368421052632,1.0,3060,16.0,4.5,5.1,35
336,Szoboszlai,MID,LIV,0.0,26,0.6842105263157895,1.04,2251,2.8,4.4,6.2,35
617,Evanilson,FWD,BOU,0.0,24,0.631578947368421,1.1,1969,3.9,4.4,5.8,35
623,M.Fernandes,MID,SOU,0.0,30,0.7894736842105263,1.04,2585,0.1,4.4,5.0,35
625,Gündogan,MID,MCI,0.0,22,0.5789473684210527,1.01,1961,0.5,4.3,6.3,35
423,Anderson,MID,NOT,0.0,29,0.7631578947368421,1.1,2374,0.3,4.3,5.0,35
565,Sarabia,MID,WOL,0.0,6,0.15789473684210525,0.8,678,0.1,4.3,5.0,35
741,Glasner,,CRY,0.0,0,0.0,0.0,0,4.6,4.3,0.8,35
