id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
328,M.Salah,MID,LIV,0.0,11,0.2894736842105263,1.03,964,51.9,12.5,12.9,12
366,B.Fernandes,MID,MUN,0.0,11,0.2894736842105263,1.07,929,14.9,9.7,8.4,12
541,Cunha,FWD,WOL,0.0,10,0.2631578947368421,1.02,885,11.0,9.0,6.8,12
401,Isak,FWD,NEW,0.0,9,0.23684210526315788,1.06,765,19.0,8.7,8.5,12
617,Evanilson,FWD,BOU,0.0,9,0.23684210526315788,1.15,706,1.9,7.7,6.0,12
339,Virgil,DEF,LIV,0.0,11,0.2894736842105263,1.0,990,21.1,7.5,6.3,12
259,H. Wilson,MID,FUL,0.0,0,0.0,0.0,73,0.5,6.7,5.2,12
447,C. Wood,FWD,NOT,0.0,11,0.2894736842105263,1.11,888,24.0,6.3,6.6,12
611,Szmodics,MID,IPS,0.0,7,0.18421052631578946,1.17,537,0.4,6.3,5.8,12
19,Smith Rowe,MID,FUL,0.0,10,0.2631578947368421,1.13,795,27.8,6.3,5.7,12
94,Janelt,MID,BRE,0.0,11,0.2894736842105263,1.1,904,0.7,6.3,4.9,12
82,Solanke,FWD,TOT,0.0,9,0.23684210526315788,1.02,797,14.3,6.2,7.7,12
350,Gvardiol,DEF,MCI,0.0,10,0.2631578947368421,0.96,942,31.8,6.2,6.3,12
110,Wissa,FWD,BRE,0.25,7,0.18421052631578946,1.12,565,8.3,6.2,6.1,12
247,Iwobi,MID,FUL,0.0,11,0.2894736842105263,1.05,945,2.2,6.0,5.6,12
268,Delap,FWD,IPS,0.0,10,0.2631578947368421,1.16,775,4.7,6.0,5.6,12
99,Mbeumo,MID,BRE,0.25,11,0.2894736842105263,1.01,985,42.0,5.8,7.9,12
316,Darwin,FWD,LIV,0.0,4,0.10526315789473684,0.85,423,2.5,5.8,7.1,12
560,P. Neto,MID,CHE,0.0,5,0.13157894736842105,0.81,555,1.5,5.8,6.2,12
159,Chalobah,DEF,CRY,0.0,5,0.13157894736842105,1.01,447,0.5,5.3,4.4,12
321,Gakpo,FWD,LIV,0.0,3,0.07894736842105263,0.65,414,2.1,5.2,7.1,12
