id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
752,Frank,,BRE,0.0,0,0.0,0.0,0,13.9,12.7,0.8,36
736,Guardiola,,MCI,0.0,0,0.0,0.0,0,35.3,10.5,1.5,36
110,Wissa,FWD,BRE,0.0,31,0.8157894736842105,1.05,2651,20.3,9.0,6.8,36
738,Iraola,,BOU,0.0,0,0.0,0.0,0,1.3,9.0,1.1,36
746,Howe,,NEW,0.0,0,0.0,0.0,0,6.1,8.3,1.5,36
345,De Bruyne,MID,MCI,0.0,17,0.4473684210526316,1.0,1531,13.1,8.0,9.6,36
541,Cunha,FWD,WOL,0.0,27,0.7105263157894737,1.0,2425,14.7,8.0,7.1,36
533,Aït-Nouri,DEF,WOL,0.0,34,0.8947368421052632,1.07,2868,15.5,8.0,5.1,36
392,Barnes,MID,NEW,0.0,14,0.3684210526315789,0.84,1494,5.3,7.9,6.0,36
737,Emery,,AST,0.0,0,0.0,0.0,0,4.0,7.8,0.8,36
514,Bowen,MID,WHM,0.0,31,0.8157894736842105,1.02,2722,12.0,7.5,7.7,36
751,Pereira,,WOL,0.0,0,0.0,0.0,0,4.8,7.5,0.8,36
99,Mbeumo,MID,BRE,0.0,35,0.9210526315789473,1.0,3145,45.0,7.3,8.2,36
740,Maresca,,CHE,0.0,0,0.0,0.0,0,0.9,7.3,1.5,36
744,Slot,,LIV,0.0,0,0.0,0.0,0,7.9,7.2,1.5,36
23,Trossard,MID,ARS,0.0,26,0.6842105263157895,0.99,2355,4.3,7.0,6.8,36
106,Schade,MID,BRE,0.0,23,0.6052631578947368,1.01,2056,2.0,6.7,5.2,36
78,Semenyo,MID,BOU,0.0,33,0.868421052631579,1.01,2932,7.2,6.5,5.7,36
607,O’Reilly,MID,MCI,0.0,6,0.15789473684210525,1.06,511,0.4,6.5,4.9,36
354,Kovačić,MID,MCI,0.0,23,0.6052631578947368,1.01,2045,1.4,6.2,5.4,36
739,Hürzeler,,BRI,0.0,0,0.0,0.0,0,0.5,6.2,1.1,36
401,Isak,FWD,NEW,0.0,32,0.8421052631578947,1.12,2578,60.6,6.1,9.6,36
402,J.Murphy,MID,NEW,0.0,28,0.7368421052631579,1.18,2135,16.5,6.1,5.3,36
339,Virgil,DEF,LIV,0.0,35,0.9210526315789473,1.0,3150,25.7,6.0,6.7,36
580,Huijsen,DEF,BOU,0.0,24,0.631578947368421,0.97,2230,4.4,6.0,4.5,36
742,Moyes,,EVE,0.0,0,0.0,0.0,0,9.0,6.0,0.5,36
356,Matheus N.,MID,MCI,0.0,17,0.4473684210526316,1.03,1490,0.2,5.8,4.9,36
152,Arrizabalaga,GKP,BOU,0.0,28,0.7368421052631579,1.0,2520,3.2,5.8,4.6,36
579,Sessegnon,DEF,FUL,0.0,6,0.15789473684210525,1.16,466,3.0,5.8,4.2,36
121,Enciso,MID,IPS,0.0,12,0.3157894736842105,1.09,995,0.2,5.7,5.4,36
16,Rice,MID,ARS,0.0,31,0.8157894736842105,1.06,2643,3.6,5.5,6.2,36
329,Mac Allister,MID,LIV,0.0,30,0.7894736842105263,1.05,2573,1.9,5.5,6.2,36
372,Garnacho,MID,MUN,0.0,23,0.6052631578947368,0.97,2137,4.9,5.5,5.9,36
413,Pope,GKP,NEW,0.0,25,0.6578947368421053,1.0,2250,6.0,5.5,5.0,36
735,Arteta,,ARS,0.0,0,0.0,0.0,0,1.7,5.5,1.5,36
415,Schär,DEF,NEW,0.25,30,0.7894736842105263,1.01,2665,4.3,5.3,5.6,36
58,Watkins,FWD,AST,0.0,28,0.7368421052631579,1.08,2328,18.4,5.2,8.9,36
199,Eze,MID,CRY,0.0,29,0.7631578947368421,1.07,2428,12.8,5.2,6.9,36
361,Rúben,DEF,MCI,0.0,22,0.5789473684210527,0.99,1999,4.7,5.2,5.5,36
741,Glasner,,CRY,0.0,0,0.0,0.0,0,3.5,5.2,0.8,36
350,Gvardiol,DEF,MCI,0.0,33,0.868421052631579,0.99,3008,36.4,5.0,6.4,36
625,Gündogan,MID,MCI,0.0,23,0.6052631578947368,1.01,2044,0.5,5.0,6.3,36
168,Enzo,MID,CHE,0.0,29,0.7631578947368421,0.98,2673,3.9,5.0,4.7,36
88,Collins,DEF,BRE,0.0,35,0.9210526315789473,1.0,3150,4.1,5.0,4.6,36
45,Maatsen,DEF,AST,0.0,8,0.21052631578947367,0.76,944,1.6,5.0,4.5,36
417,Tonali,MID,NEW,0.0,25,0.6578947368421053,0.96,2355,0.8,4.9,5.5,36
328,M.Salah,MID,LIV,0.0,35,0.9210526315789473,1.01,3104,69.1,4.8,13.7,36
13,Ødegaard,MID,ARS,0.0,24,0.631578947368421,1.02,2126,5.0,4.8,8.2,36
327,Luis Díaz,MID,LIV,0.0,26,0.6842105263157895,1.05,2220,17.1,4.8,7.5,36
342,Bernardo,MID,MCI,0.0,26,0.6842105263157895,0.98,2397,2.7,4.8,6.1,36
47,E. Martinez,GKP,AST,0.0,34,0.8947368421052632,1.03,2970,12.7,4.8,5.0,36
423,Anderson,MID,NOT,0.0,30,0.7894736842105263,1.1,2464,0.3,4.8,5.0,36
560,P. Neto,MID,CHE,0.0,21,0.5526315789473685,0.94,2005,1.3,4.7,6.1,36
418,Trippier,DEF,NEW,0.25,14,0.3684210526315789,0.99,1272,5.9,4.7,5.7,36
91,Flekken,GKP,BRE,0.0,34,0.8947368421052632,1.02,3005,9.8,4.7,4.4,36
447,C. Wood,FWD,NOT,0.0,32,0.8421052631578947,1.07,2688,30.5,4.5,7.1,36
70,Kerkez,DEF,BOU,0.0,35,0.9210526315789473,1.02,3077,17.5,4.5,5.3,36
25,Zinchenko,DEF,ARS,0.0,4,0.10526315789473684,0.81,447,0.9,4.5,4.8,36
395,Burn,DEF,NEW,0.0,34,0.8947368421052632,1.0,3060,11.5,4.5,4.5,36
14,Ramsdale,GKP,SOU,0.0,27,0.7105263157894737,1.0,2430,1.4,4.5,4.4,36
182,C. Palmer,MID,CHE,0.0,33,0.868421052631579,1.02,2923,34.1,4.3,10.5,36
101,Nørgaard,MID,BRE,0.0,31,0.8157894736842105,1.09,2550,0.2,4.3,4.8,36
755,Marmoush,FWD,MCI,0.0,12,0.3157894736842105,1.08,997,29.6,4.2,7.6,36
768,Tel,MID,TOT,0.0,8,0.21052631578947367,1.11,646,0.1,4.2,5.8,36
247,Iwobi,MID,FUL,0.0,33,0.868421052631579,1.06,2797,6.3,4.2,5.6,36
32,Cash,DEF,AST,0.0,21,0.5526315789473685,1.05,1799,1.2,4.2,4.4,36
346,Doku,MID,MCI,0.0,15,0.39473684210526316,0.97,1387,1.7,4.0,6.2,36
54,Rogers,MID,AST,0.0,34,0.8947368421052632,1.07,2854,24.6,4.0,5.7,36
230,McNeil,MID,EVE,0.0,14,0.3684210526315789,1.0,1259,1.2,4.0,5.1,36
235,Pickford,GKP,EVE,0.0,35,0.9210526315789473,1.0,3150,16.1,4.0,5.1,36
115,Baleba,MID,BRI,0.0,28,0.7368421052631579,1.05,2402,0.2,4.0,5.0,36
8,Kiwior,DEF,ARS,0.0,7,0.18421052631578946,0.74,847,2.1,4.0,4.8,36
44,Konsa,DEF,AST,0.0,30,0.7894736842105263,1.01,2666,8.1,4.0,4.4,36
567,Toti,DEF,WOL,0.0,27,0.7105263157894737,1.04,2343,0.3,4.0,4.3,36
720,Agbadou,DEF,WOL,0.0,13,0.34210526315789475,1.03,1140,0.4,4.0,4.0,36
747,Nuno,,NOT,0.0,0,0.0,0.0,0,7.1,4.0,1.1,36
754,Van Nistelrooy,,LEI,0.0,0,0.0,0.0,0,0.2,4.0,0.5,36
313,Bradley,DEF,LIV,0.0,4,0.10526315789473684,0.65,557,0.9,3.8,4.7,36
559,N.Semedo,DEF,WOL,0.0,30,0.7894736842105263,1.01,2664,0.6,3.8,4.5,36
554,José Sá,GKP,WOL,0.0,27,0.7105263157894737,1.0,2430,3.0,3.8,4.4,36
394,Bruno G.,MID,NEW,0.0,35,0.9210526315789473,1.05,3003,3.0,3.7,6.2,36
409,Livramento,DEF,NEW,0.0,29,0.7631578947368421,1.02,2565,9.0,3.7,4.6,36
757,Kayode,DEF,BRE,0.0,3,0.07894736842105263,0.94,286,0.1,3.7,4.5,36
436,Murillo,DEF,NOT,0.25,34,0.8947368421052632,1.02,3008,5.0,3.6,4.8,36
9,Martinelli,MID,ARS,0.0,22,0.5789473684210527,0.97,2034,2.5,3.5,6.5,36
336,Szoboszlai,MID,LIV,0.0,26,0.6842105263157895,1.03,2272,2.6,3.5,6.2,36
347,Ederson M.,GKP,MCI,0.0,23,0.6052631578947368,1.01,2050,5.5,3.5,5.3,36
48,McGinn,MID,AST,0.0,25,0.6578947368421053,1.1,2047,0.7,3.5,5.2,36
217,A.Doucoure,MID,EVE,0.0,29,0.7631578947368421,1.08,2425,0.5,3.5,5.1,36
20,Partey,MID,ARS,0.0,28,0.7368421052631579,1.0,2523,0.7,3.5,4.9,36
89,Damsgaard,MID,BRE,0.0,31,0.8157894736842105,1.05,2658,1.2,3.5,4.9,36
126,Hinshelwood,MID,BRI,0.0,21,0.5526315789473685,1.08,1742,0.1,3.5,4.9,36
135,Minteh,MID,BRI,0.0,17,0.4473684210526316,0.97,1579,1.1,3.5,4.8,36
85,Zabarnyi,DEF,BOU,0.0,32,0.8421052631578947,1.01,2842,0.4,3.5,4.4,36
743,McKenna,,IPS,0.0,0,0.0,0.0,0,0.3,3.3,0.5,36
497,Richarlison,FWD,TOT,0.0,4,0.10526315789473684,0.77,470,0.4,3.2,6.8,36
525,Kudus,MID,WHM,0.0,29,0.7631578947368421,1.08,2422,2.4,3.2,6.2,36
310,A.Becker,GKP,LIV,0.0,25,0.6578947368421053,1.01,2238,8.4,3.2,5.5,36
432,Elanga,MID,NOT,0.0,28,0.7368421052631579,1.13,2226,9.7,3.2,5.5,36
326,Konaté,DEF,LIV,0.0,27,0.7105263157894737,1.05,2320,7.3,3.2,5.3,36
612,Odobert,MID,TOT,0.0,7,0.18421052631578946,1.01,622,0.0,3.2,5.3,36
358,Ortega Moreno,GKP,MCI,0.0,12,0.3157894736842105,0.98,1099,0.8,3.2,5.2,36
770,Munetsi,MID,WOL,0.0,10,0.2631578947368421,1.03,878,0.1,3.2,5.0,36
431,Dominguez,MID,NOT,0.0,20,0.5263157894736842,1.04,1724,0.0,3.2,4.8,36
357,McAtee,MID,MCI,0.0,2,0.05263157894736842,0.61,295,0.1,3.2,4.6,36
437,N.Williams,DEF,NOT,0.0,25,0.6578947368421053,0.97,2318,4.1,3.2,4.5,36
