id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
739,Hürzeler,,BRI,0.0,0,0.0,0.0,0,3.0,11.7,1.1,29
163,Cucurella,DEF,CHE,0.0,24,0.631578947368421,1.0,2165,9.5,8.0,5.2,29
366,B.Fernandes,MID,MUN,0.0,27,0.7105263157894737,1.06,2285,23.4,7.8,8.5,29
749,Postecoglou,,TOT,0.0,0,0.0,0.0,0,4.3,7.2,1.1,29
750,Potter,,WHM,0.0,0,0.0,0.0,0,4.3,7.2,0.5,29
129,João Pedro,FWD,BRI,0.0,19,0.5,1.06,1608,14.9,7.0,5.6,29
347,Ederson M.,GKP,MCI,0.0,19,0.5,1.0,1710,5.6,7.0,5.3,29
753,Silva,,FUL,0.0,0,0.0,0.0,0,0.8,6.8,1.1,29
751,Pereira,,WOL,0.0,0,0.0,0.0,0,8.0,6.7,0.8,29
755,Marmoush,FWD,MCI,0.0,5,0.13157894736842105,1.16,389,11.4,6.0,7.2,29
71,Kluivert,MID,BOU,0.0,23,0.6052631578947368,1.12,1856,36.8,6.0,6.2,29
434,Hudson-Odoi,MID,NOT,0.0,21,0.5526315789473685,1.04,1813,2.8,6.0,5.2,29
388,Wan-Bissaka,DEF,WHM,0.0,26,0.6842105263157895,1.0,2344,7.1,5.8,4.5,29
745,Amorim,,MUN,0.0,0,0.0,0.0,0,4.8,5.8,0.8,29
135,Minteh,MID,BRI,0.0,12,0.3157894736842105,0.92,1175,1.8,5.7,5.0,29
736,Guardiola,,MCI,0.0,0,0.0,0.0,0,5.5,5.7,1.5,29
752,Frank,,BRE,0.0,0,0.0,0.0,0,1.6,5.7,0.8,29
99,Mbeumo,MID,BRE,0.0,28,0.7368421052631579,1.0,2515,43.3,5.5,8.1,29
162,Colwill,DEF,CHE,0.0,26,0.6842105263157895,1.0,2340,3.4,5.5,4.4,29
740,Maresca,,CHE,0.0,0,0.0,0.0,0,7.2,5.5,1.5,29
144,Van Hecke,DEF,BRI,0.0,25,0.6578947368421053,1.0,2240,1.3,5.3,4.5,29
91,Flekken,GKP,BRE,0.0,27,0.7105263157894737,1.02,2375,9.8,5.3,4.4,29
560,P. Neto,MID,CHE,0.0,15,0.39473684210526316,0.94,1434,2.2,5.2,6.3,29
742,Moyes,,EVE,0.0,0,0.0,0.0,0,15.5,5.2,0.5,29
514,Bowen,MID,WHM,0.0,24,0.631578947368421,1.03,2097,11.5,5.0,7.5,29
447,C. Wood,FWD,NOT,0.0,27,0.7105263157894737,1.07,2264,50.9,5.0,7.3,29
433,Gibbs-White,MID,NOT,0.0,24,0.631578947368421,1.12,1931,10.4,5.0,6.6,29
136,Mitoma,MID,BRI,0.0,25,0.6578947368421053,1.01,2230,9.8,5.0,6.5,29
633,Merino,MID,ARS,0.0,11,0.2894736842105263,0.94,1050,0.8,5.0,6.0,29
747,Nuno,,NOT,0.0,0,0.0,0.0,0,7.0,5.0,1.1,29
6,J.Timber,DEF,ARS,0.0,24,0.631578947368421,1.02,2109,4.9,4.8,5.6,29
224,J. Harrison,MID,EVE,0.0,16,0.42105263157894735,1.01,1420,0.3,4.8,5.2,29
504,Spence,DEF,TOT,0.0,10,0.2631578947368421,0.92,973,1.3,4.8,4.4,29
735,Arteta,,ARS,0.0,0,0.0,0.0,0,3.1,4.8,1.5,29
110,Wissa,FWD,BRE,0.0,24,0.631578947368421,1.07,2021,17.7,4.7,6.5,29
443,Sels,GKP,NOT,0.0,28,0.7368421052631579,1.0,2520,20.1,4.7,5.1,29
770,Munetsi,MID,WOL,0.0,3,0.07894736842105263,1.0,270,0.3,4.7,5.0,29
63,Christie,MID,BOU,0.0,25,0.6578947368421053,1.13,1991,0.2,4.7,4.9,29
573,Milenković,DEF,NOT,0.0,27,0.7105263157894737,1.0,2430,9.7,4.7,4.9,29
146,Verbruggen,GKP,BRI,0.0,26,0.6842105263157895,1.0,2340,2.7,4.7,4.5,29
503,Son,MID,TOT,0.0,21,0.5526315789473685,1.04,1810,7.7,4.5,9.7,29
18,Saliba,DEF,ARS,0.0,26,0.6842105263157895,1.03,2274,22.8,4.5,6.2,29
491,Brennan Johnson,MID,TOT,0.0,19,0.5,1.0,1714,2.5,4.5,6.2,29
350,Gvardiol,DEF,MCI,0.0,26,0.6842105263157895,0.98,2378,25.3,4.5,6.0,29
181,Nkunku,MID,CHE,0.0,7,0.18421052631578946,0.81,781,2.7,4.5,5.7,29
15,Raya,GKP,ARS,0.0,28,0.7368421052631579,1.0,2520,25.7,4.5,5.5,29
569,Jaden,MID,IPS,0.0,6,0.15789473684210525,0.77,703,0.1,4.5,5.3,29
218,Beto,FWD,EVE,0.0,7,0.18421052631578946,0.75,841,8.6,4.5,5.1,29
508,Vicario,GKP,TOT,0.0,16,0.42105263157894735,1.0,1440,1.9,4.5,4.8,29
437,N.Williams,DEF,NOT,0.0,18,0.47368421052631576,0.96,1688,3.0,4.5,4.4,29
524,Kilman,DEF,WHM,0.0,28,0.7368421052631579,1.03,2448,1.3,4.5,4.3,29
513,Areola,GKP,WHM,0.0,16,0.42105263157894735,0.99,1449,4.4,4.5,4.2,29
351,Haaland,FWD,MCI,0.0,27,0.7105263157894737,1.02,2390,36.1,4.3,14.7,29
83,Tavernier,MID,BOU,0.0,15,0.39473684210526316,0.96,1410,0.4,4.3,5.4,29
732,Khusanov,DEF,MCI,0.0,5,0.13157894736842105,1.09,413,0.7,4.3,5.0,29
436,Murillo,DEF,NOT,0.0,27,0.7105263157894737,1.02,2388,3.7,4.3,4.7,29
554,José Sá,GKP,WOL,0.0,21,0.5526315789473685,1.0,1890,3.9,4.3,4.3,29
738,Iraola,,BOU,0.0,0,0.0,0.0,0,4.5,4.3,1.1,29
3,Gabriel,DEF,ARS,0.0,26,0.6842105263157895,1.04,2258,31.0,4.2,6.4,29
16,Rice,MID,ARS,0.0,24,0.631578947368421,1.05,2064,3.0,4.2,6.2,29
168,Enzo,MID,CHE,0.0,22,0.5789473684210527,0.97,2046,3.9,4.2,4.7,29
187,Tosin,DEF,CHE,0.0,11,0.2894736842105263,0.91,1082,0.5,4.2,4.2,29
517,Cresswell,DEF,WHM,0.0,6,0.15789473684210525,1.0,538,2.2,4.2,3.9,29
571,Savinho,MID,MCI,0.0,18,0.47368421052631576,1.08,1504,2.9,4.0,6.2,29
252,Raúl,FWD,FUL,0.0,22,0.5789473684210527,1.12,1768,7.9,4.0,5.5,29
