name,position,cost,xmins,ep_gw25,ep_gw26,ep_gw27
Colwill,DEF,4.4,90,2.7,2.4,3.9
Darwin,FWD,7.0,33,4.8,2.0,2.2
Mitchell,DEF,4.8,86,3.5,2.5,2.9
Bernardo,MID,6.2,80,3.3,2.5,3.2
Castagne,DEF,4.2,87,3.0,3.1,2.8
Zabarnyi,DEF,4.4,90,3.3,3.2,2.3
Chalobah,DEF,4.4,78,2.6,2.3,4.0
L.Paquetá,MID,5.7,66,2.7,2.3,3.9
James,DEF,4.8,60,2.6,2.2,4.0
Guedes,MID,5.3,74,2.7,2.9,3.2
Guéhi,DEF,4.6,92,3.4,2.4,2.9
Mazraoui,DEF,4.3,83,2.4,2.6,3.6
Pinnock,DEF,4.4,92,2.6,3.0,3.1
Lacroix,DEF,4.5,91,3.4,2.4,2.8
Hutchinson,MID,5.2,84,2.9,3.1,2.6
Willian,MID,5.0,50,2.8,2.8,2.9
Andersen,DEF,4.2,91,2.9,2.8,2.7
Elanga,MID,5.3,67,3.2,2.6,2.6
Damsgaard,MID,5.0,65,2.7,2.7,2.9
Collins,DEF,4.5,89,2.5,2.9,2.9
De Ligt,DEF,4.9,81,2.2,2.5,3.6
P. Neto,MID,6.2,48,2.5,2.6,3.2
Bruno G.,MID,6.1,89,2.6,3.2,2.4
Lewis-Potter,MID,5.0,78,2.7,2.9,2.7
Van Hecke,DEF,4.5,89,2.3,3.2,2.5
Van den Berg,DEF,4.1,89,2.4,2.8,2.8
C.Richards,DEF,4.4,87,3.2,2.2,2.6
Cook,MID,5.0,85,2.9,2.7,2.4
Vicario,GKP,4.8,82,1.6,3.1,3.2
Alcaraz,MID,4.9,77,3.0,2.6,2.3
Gvardiol,DEF,5.9,74,3.1,2.1,2.6
El Khannouss,MID,4.8,69,2.5,2.9,2.4
Van de Ven,DEF,4.5,87,2.9,2.9,1.9
Nørgaard,MID,4.8,83,2.5,2.6,2.6
Lindstrøm,MID,5.0,62,2.6,2.8,2.4
Bassey,DEF,4.5,90,2.7,2.6,2.4
Tonali,MID,5.5,89,2.5,2.9,2.2
Caicedo,MID,4.9,89,2.5,2.4,2.9
Souček,MID,4.9,81,2.8,2.1,2.8
Dunk,DEF,4.2,95,1.5,3.4,2.7
Berge,MID,5.0,85,2.6,2.5,2.5
Disasi,DEF,4.2,83,5.9,0.0,1.7
Mykolenko,DEF,4.4,86,2.3,2.9,2.3
Areola,GKP,4.2,69,2.6,2.3,2.6
Ramsey,MID,5.4,40,4.2,1.7,1.6
J.Ayew,MID,5.2,58,2.2,2.7,2.5
Veltman,DEF,4.4,83,2.3,2.8,2.3
A. Palmer,GKP,4.5,74,2.5,2.4,2.5
Schade,MID,5.1,50,2.6,2.5,2.3
Enciso,MID,5.4,63,2.4,2.7,2.3
Wan-Bissaka,DEF,4.5,85,2.9,1.1,3.3
Baleba,MID,5.0,82,2.4,2.6,2.3
Christie,MID,4.9,80,3.1,2.5,1.7
Tarkowski,DEF,4.8,89,2.1,2.8,2.3
Andreas,MID,5.0,36,2.0,2.7,2.5
Anderson,MID,5.0,75,2.5,2.4,2.3
Yoro,DEF,4.3,78,2.0,2.1,3.1
M.Fernandes,MID,5.0,86,2.6,2.5,2.0
Maguire,DEF,4.9,73,1.9,2.1,3.1
Mainoo,MID,5.2,70,2.3,2.3,2.6
Kilman,DEF,4.3,87,2.8,1.0,3.3
Sarabia,MID,5.0,55,2.2,2.3,2.5
Branthwaite,DEF,4.8,90,2.1,2.7,2.2
Udogie,DEF,4.8,95,1.9,3.0,2.1
Dibling,MID,4.5,52,2.4,2.6,1.9
Brooks,MID,4.9,47,2.6,2.3,2.0
Partey,MID,4.9,63,2.4,2.4,2.1
Smith,DEF,4.4,78,1.6,3.1,2.1
Adama,MID,4.7,42,2.2,2.4,2.2
N.Williams,DEF,4.4,82,2.6,2.2,2.0
Aina,DEF,5.4,92,2.7,2.2,1.9
Marmoush,FWD,7.0,38,2.4,1.9,2.5
Minteh,MID,5.0,42,2.2,2.5,2.2
Merino,MID,6.0,41,2.3,2.5,1.9
Hall,DEF,5.1,86,2.0,3.3,1.5
Lewis-Skelly,MID,4.5,68,2.5,2.3,2.0
Schär,DEF,5.4,89,1.9,3.3,1.5
Amadou Onana,MID,4.8,51,3.9,1.5,1.3
Emerson,DEF,4.4,64,2.6,1.1,3.0
J. O'Brien,DEF,4.5,88,2.1,2.7,1.9
Zirkzee,FWD,6.5,39,1.9,2.1,2.7
Davis,DEF,4.4,91,1.9,2.6,2.1
Ayari,MID,5.0,68,2.2,2.4,2.0
Janelt,MID,4.9,62,2.1,2.3,2.2
J.Gomes,MID,4.9,86,2.1,2.2,2.4
Gana,MID,4.8,83,2.3,2.2,2.1
C.Soler,MID,5.0,51,2.3,1.8,2.4
Mavididi,MID,5.1,48,2.0,2.6,2.0
Jaden,MID,5.3,50,2.0,2.5,2.1
Wharton,MID,4.7,52,2.1,2.0,2.4
Hudson-Odoi,MID,5.2,65,1.3,2.5,2.6
Morsy,MID,4.9,93,2.1,2.3,2.0
Willock,MID,4.7,58,2.1,2.3,2.0
Odobert,MID,5.3,56,1.6,2.6,2.2
Rúben,DEF,5.4,71,2.6,1.8,1.9
Winks,MID,4.4,79,2.1,2.1,2.1
Ugarte,MID,4.9,75,2.1,2.1,2.1
J. Harrison,MID,5.2,44,2.1,2.2,1.9
Milenković,DEF,4.8,93,2.5,2.0,1.7
Murillo,DEF,4.7,88,2.4,2.0,1.8
Aït-Nouri,DEF,4.7,87,1.2,2.1,3.0
Hughes,MID,4.9,68,2.4,1.9,2.0
Adams,MID,4.9,74,2.3,2.0,1.9
Georginio,MID,5.1,41,2.0,2.2,2.0
Jensen,MID,5.3,49,2.0,2.1,2.1
Livramento,DEF,4.5,76,1.8,2.9,1.4
Garner,MID,4.9,62,2.0,2.2,1.9
P.M.Sarr,MID,4.8,61,2.2,2.1,1.8
Malen,MID,5.5,20,3.0,1.5,1.6
Muniz,FWD,5.5,32,2.1,2.0,2.0
Archer,FWD,5.0,36,1.9,2.3,1.8
Aké,DEF,5.3,59,2.4,1.8,1.7
Bentancur,MID,4.9,58,2.1,2.0,1.7
Kovačić,MID,5.4,61,2.3,1.7,1.8
Calafiori,DEF,5.8,37,2.0,1.9,1.9
Aribo,MID,4.9,52,1.9,2.1,1.8
Mings,DEF,4.4,32,1.3,2.3,2.1
Akanji,DEF,5.3,57,1.6,1.9,2.2
Ndidi,MID,4.9,46,1.5,2.2,2.0
Hinshelwood,MID,4.9,48,1.8,2.2,1.8
Cajuste,MID,4.5,67,1.9,2.0,1.8
Lukić,MID,4.8,79,2.4,1.8,1.4
Savinho,MID,6.3,36,2.1,1.7,1.8
Kamaldeen,MID,5.0,42,1.9,2.0,1.7
Dúbravka,GKP,4.3,52,1.8,2.0,1.8
Kristiansen,DEF,4.5,80,1.0,2.6,2.0
Doku,MID,6.2,33,2.0,1.7,1.9
Mavropanos,DEF,4.3,70,2.5,0.8,2.3
Maatsen,DEF,4.5,31,2.8,1.4,1.3
Walker-Peters,DEF,4.3,90,2.1,2.2,1.2
Justin,DEF,4.1,79,1.3,2.3,1.9
Lamptey,DEF,4.4,62,2.3,1.7,1.4
N.Semedo,DEF,4.5,89,1.0,1.8,2.6
Bree,DEF,3.9,83,2.2,2.1,1.1
Faes,DEF,3.9,91,1.2,2.3,1.8
A.Doucoure,MID,5.1,0,0.0,2.9,2.4
Álvarez,MID,5.0,60,1.5,1.6,2.2
Gusto,DEF,4.9,37,1.4,1.5,2.4
Grønbæk,MID,5.0,42,1.7,2.0,1.6
Tsimikas,DEF,4.6,25,2.6,1.1,1.6
Pope,GKP,4.9,56,1.9,1.8,1.5
Lerma,MID,4.8,57,2.0,1.7,1.5
Romero,DEF,4.9,64,1.0,2.0,2.1
A. Young,DEF,4.6,47,1.6,1.9,1.6
R. Lewis,DEF,4.4,44,1.8,1.6,1.7
Agbadou,DEF,4.0,88,0.9,1.7,2.5
Bergvall,MID,4.4,56,2.1,1.5,1.4
O'Shea,DEF,4.0,90,1.5,2.0,1.5
Danso,DEF,4.5,73,2.5,1.7,0.8
Longstaff,MID,4.5,49,1.6,1.8,1.5
Bednarek,DEF,4.0,90,1.8,2.1,1.0
André,MID,5.0,55,1.5,1.6,1.8
Toti,DEF,4.3,86,0.9,1.7,2.3
C. Wilson,FWD,6.9,29,1.7,1.7,1.6
Szmodics,MID,5.7,33,1.2,1.9,1.7
Coufal,DEF,4.1,48,1.9,0.9,2.0
Vestergaard,DEF,3.9,86,0.9,2.2,1.7
Daka,FWD,4.8,39,1.8,1.4,1.6
De Cordova-Reid,MID,5.2,38,1.6,1.6,1.6
Bissouma,MID,4.8,50,1.7,1.6,1.3
Buonanotte,MID,4.7,38,1.5,1.7,1.5
Nketiah,FWD,5.9,24,1.2,1.7,1.8
Yates,MID,4.9,50,1.7,1.5,1.5
Bellegarde,MID,4.9,38,1.5,1.6,1.5
Bradley,DEF,4.7,22,2.3,0.9,1.3
Maddison,MID,7.4,40,1.3,1.8,1.5
Botman,DEF,4.4,46,0.9,2.5,1.1
Jones,MID,5.3,0,0.0,2.1,2.3
Tuanzebe,DEF,3.9,64,1.2,1.8,1.4
Gruda,MID,5.4,24,1.2,1.7,1.4
Gündogan,MID,6.4,27,1.3,1.4,1.6
Werner,MID,6.2,44,1.4,1.6,1.3
A. Garcia,DEF,4.5,23,1.9,1.9,0.4
Greaves,DEF,3.9,73,1.2,1.6,1.4
Todibo,DEF,4.2,36,0.5,0.9,2.8
B.Soumaré,MID,4.4,65,1.5,1.3,1.4
Hirst,FWD,5.4,23,1.2,1.4,1.4
N.Gonzalez,MID,6.0,38,1.5,1.1,1.3
Munetsi,MID,5.0,34,1.1,1.4,1.5
Dominguez,MID,4.8,32,1.4,1.4,1.2
Esse,MID,5.0,24,1.4,1.4,1.1
Dewsbury-Hall,MID,5.5,21,1.0,1.2,1.7
Carvalho,MID,4.6,17,1.0,1.4,1.3
Jota Silva,MID,5.9,30,1.6,1.2,1.0
Strand Larsen,FWD,5.2,75,0.2,1.3,2.4
Welington,DEF,4.0,65,1.5,1.5,0.8
Matheus N.,MID,4.9,38,1.5,1.1,1.2
Ugochukwu,MID,4.4,68,1.9,1.8,0.0
Thiago,FWD,5.9,36,0.7,1.3,1.6
Danilo,MID,4.7,26,1.2,1.2,1.3
Kamada,MID,5.1,23,1.3,1.0,1.3
Sangaré,MID,4.3,29,1.1,1.3,1.2
Stones,DEF,5.3,36,1.5,0.9,1.3
Bailey,MID,6.2,13,1.8,1.0,0.8
Manning,DEF,4.3,43,1.4,1.3,0.8
S.Bueno,DEF,4.3,61,0.6,1.3,1.6
R.Gomes,MID,5.1,21,0.9,1.3,1.3
Bogarde,DEF,4.0,30,2.4,0.7,0.4
Brennan Johnson,MID,6.2,25,0.1,1.4,2.0
Broadhead,MID,4.9,23,1.1,1.2,1.1
Sugawara,DEF,4.2,43,1.4,1.3,0.7
Iroegbunam,MID,4.3,49,1.5,0.9,0.9
Jebbison,FWD,4.5,16,1.1,1.3,0.9
Deivid,FWD,4.9,14,0.8,1.0,1.5
Yarmoliuk,MID,4.4,21,0.9,1.3,1.0
Spence,DEF,4.4,37,1.4,1.1,0.7
Grealish,MID,6.4,18,0.8,1.1,1.3
O'Riley,MID,5.5,24,1.1,1.0,1.0
Kayode,DEF,4.5,23,0.8,1.3,1.1
Dorgu,DEF,4.5,15,0.6,1.0,1.6
Estupiñan,DEF,4.9,0,0.0,1.7,1.4
Zinchenko,DEF,4.8,17,0.9,1.1,1.0
Doherty,DEF,4.3,30,0.5,1.0,1.5
Ward-Prowse,MID,6.1,21,1.1,0.8,1.2
Trippier,DEF,5.6,27,0.9,1.2,0.9
G.Rodríguez,MID,4.8,29,1.1,0.8,1.1
Butler-Oyedeji,FWD,4.5,7,0.7,1.1,1.2
Fabianski,GKP,4.1,27,1.0,0.8,1.1
Burn,DEF,4.4,60,0.9,1.3,0.7
Solanke,FWD,7.4,0,0.0,0.8,2.0
Wieffer,MID,4.7,20,0.4,1.3,1.1
Downes,MID,4.7,18,0.7,0.8,1.3
Kinsky,GKP,4.5,49,1.9,0.7,0.2
Tosin,DEF,4.2,15,0.5,0.9,1.3
Morato,DEF,4.5,34,1.0,0.9,0.8
Webster,DEF,4.3,36,1.2,0.6,0.9
Adingra,MID,5.1,11,0.6,0.9,1.1
Khusanov,DEF,5.0,22,0.8,0.9,0.9
Cairney,MID,4.8,11,0.6,0.8,1.2
McAteer,MID,4.7,18,0.9,0.8,0.9
Elliott,MID,5.2,14,1.7,0.3,0.5
Doyle,MID,4.8,16,0.7,0.7,1.0
Tierney,DEF,4.3,13,0.7,1.0,0.6
Forbs,MID,5.4,21,0.8,0.7,0.8
Awoniyi,FWD,5.5,9,0.6,0.9,0.7
Winterburn,MID,4.5,22,0.9,0.7,0.6
Cresswell,DEF,3.9,25,1.0,0.3,0.9
Clyne,DEF,4.3,15,0.6,0.7,0.9
B. White,DEF,6.1,10,0.1,0.8,1.2
Ajer,DEF,4.4,17,0.6,0.7,0.8
Ben Johnson,DEF,3.9,29,0.7,0.8,0.6
Phillips,MID,4.8,17,0.6,0.6,0.8
Sosa,MID,5.5,14,0.8,0.6,0.5
Alex Moreno,DEF,4.2,13,0.5,0.7,0.7
Chiesa,MID,6.8,5,1.0,0.2,0.6
Mount,MID,6.3,0,0.0,0.4,1.3
Barnes,MID,5.9,0,0.0,0.8,1.0
Muric,GKP,4.4,18,0.6,0.8,0.4
Ings,FWD,5.0,7,0.5,0.5,0.7
Quansah,DEF,3.9,9,0.8,0.3,0.7
Coulibaly,DEF,4.0,22,0.5,0.8,0.5
L.Guilherme,MID,4.6,11,0.6,0.5,0.6
Mudryk,MID,6.1,0,0.0,0.0,1.7
Reed,MID,4.7,8,0.4,0.5,0.8
Miley,MID,5.0,11,0.5,0.6,0.6
Harwood-Bellis,DEF,4.0,0,0.0,0.9,0.8
Henry,DEF,4.3,12,0.2,0.8,0.7
Sessegnon,DEF,4.1,10,0.4,0.6,0.7
Jorginho,MID,4.7,11,0.5,0.6,0.6
Stephens,DEF,4.0,0,0.0,1.0,0.7
Cashin,DEF,4.5,33,1.0,0.2,0.4
Gómez,MID,5.5,14,0.6,0.6,0.5
Keane,DEF,3.9,15,0.5,0.6,0.5
Endo,MID,4.6,11,1.0,0.2,0.4
Skipp,MID,4.7,21,0.8,0.4,0.4
Godfrey,DEF,4.0,14,0.4,0.6,0.6
J. Taylor,MID,4.8,12,0.5,0.4,0.6
Moore,MID,4.5,19,1.1,0.3,0.1
Kuol,MID,4.4,9,0.6,0.5,0.4
N. Wood,DEF,4.0,35,0.8,0.4,0.2
Eriksen,MID,5.2,12,0.6,0.4,0.5
Lindelof,DEF,4.3,14,0.4,0.5,0.5
Diop,DEF,4.4,10,0.3,0.6,0.5
C. Taylor,DEF,3.9,27,0.7,0.5,0.2
Cash,DEF,4.4,0,0.0,0.6,0.8
Smallbone,MID,5.0,5,0.3,0.3,0.8
Collyer,MID,4.5,11,0.5,0.4,0.5
Chilwell,DEF,4.6,10,0.5,0.3,0.6
Osula,FWD,4.9,13,0.7,0.4,0.3
Acheampong,DEF,4.0,6,0.3,0.4,0.7
Burgess,DEF,3.9,18,0.3,0.5,0.4
Gray,MID,4.6,17,0.6,0.5,0.3
Valdimarsson,GKP,3.9,28,1.0,0.1,0.1
Sinisterra,MID,4.8,0,0.0,0.3,0.9
J.Clarke,MID,5.4,4,0.3,0.4,0.5
McAtee,MID,4.6,6,0.5,0.3,0.4
B. Davies,DEF,4.3,16,0.6,0.3,0.3
Casemiro,MID,4.7,4,0.3,0.4,0.5
Coady,DEF,4.0,19,0.3,0.3,0.5
Ortega Moreno,GKP,5.2,9,0.4,0.4,0.3
Vinicius,FWD,5.0,4,0.4,0.3,0.4
Akinmboni,DEF,4.0,7,0.3,0.4,0.4
Okoli,DEF,4.0,21,0.4,0.3,0.4
Mee,DEF,4.2,8,0.2,0.2,0.6
Maghoma,MID,4.5,6,0.3,0.3,0.4
Scarles,DEF,4.0,10,0.3,0.2,0.4
R. Fraser,MID,4.8,6,0.2,0.3,0.4
L. Thomas,DEF,3.9,20,0.5,0.2,0.2
Woolfenden,DEF,4.0,13,0.3,0.3,0.2
Devenny,MID,4.5,2,0.2,0.2,0.4
Townsend,DEF,3.9,4,0.1,0.3,0.4
Rees-Dottin,FWD,4.5,2,0.2,0.4,0.2
Evans,DEF,4.4,9,0.1,0.2,0.4
March,MID,6.5,0,0.0,0.3,0.5
J.Araujo,DEF,4.3,0,0.0,0.2,0.5
Shaw,DEF,4.9,0,0.0,0.0,0.7
Chaplin,MID,5.1,0,0.0,0.3,0.4
Coleman,DEF,4.3,0,0.0,0.1,0.6
J. King,MID,4.5,1,0.1,0.2,0.4
Soler,DEF,4.0,4,0.3,0.2,0.2
M.França,MID,4.4,2,0.2,0.2,0.2
J. Ward,DEF,4.3,4,0.1,0.2,0.3
Boly,DEF,4.2,5,0.2,0.2,0.2
Vitor Reis,DEF,4.5,4,0.1,0.1,0.3
F.Kadıoğlu,DEF,4.4,0,0.0,0.0,0.5
Kiwior,DEF,4.8,3,0.1,0.2,0.2
Patterson,DEF,4.4,0,0.0,0.1,0.4
J.Cuenca,DEF,4.4,3,0.1,0.2,0.1
Krafth,DEF,4.3,9,0.3,0.1,0.1
Bobb,MID,4.7,1,0.1,0.2,0.1
Irving,MID,4.7,2,0.1,0.1,0.2
Olsen,GKP,4.5,1,0.2,0.0,0.2
Lallana,MID,5.0,1,0.1,0.0,0.3
Hause,DEF,3.9,4,0.4,0.0,0.0
Kelleher,GKP,4.0,0,0.1,0.1,0.2
Dawson,DEF,4.3,1,0.0,0.1,0.3
Heaven,DEF,4.0,3,0.1,0.1,0.2
Barkley,MID,5.2,0,0.0,0.1,0.3
A. Harris,DEF,4.0,4,0.2,0.1,0.0
N. Neto,GKP,4.1,0,0.0,0.2,0.2
Bayindir,GKP,4.3,1,0.1,0.1,0.1
Kinsey,DEF,4.0,4,0.1,0.1,0.1
Toffolo,DEF,4.2,1,0.0,0.1,0.1
Konak,MID,4.4,1,0.1,0.1,0.1
Scarlett,FWD,4.4,3,0.3,0.0,0.0
Benda,GKP,3.9,0,0.0,0.1,0.1
Silcott-Duberry,MID,4.5,0,0.0,0.0,0.2
Sánchez,GKP,4.7,0,0.0,0.1,0.1
Johnstone,GKP,4.2,1,0.0,0.0,0.2
Luongo,MID,4.4,0,0.0,0.1,0.1
Milner,MID,5.0,0,0.0,0.0,0.2
Sadi,MID,4.5,0,0.0,0.0,0.2
Stolarczyk,GKP,4.0,1,0.1,0.1,0.0
Godo,MID,4.4,0,0.0,0.0,0.2
B.Traore,MID,4.8,1,0.1,0.1,0.0
Djiga,DEF,4.5,1,0.0,0.1,0.1
Reguilón,DEF,4.2,1,0.0,0.1,0.0
Amougou,MID,4.5,0,0.0,0.0,0.1
Bates,MID,4.5,1,0.1,0.0,0.0
Targett,DEF,4.0,0,0.0,0.0,0.1
Mayers,DEF,4.0,1,0.0,0.0,0.1
Casey,DEF,4.0,2,0.1,0.0,0.0
Fletcher,MID,4.5,0,0.0,0.1,0.0
C.Miguel,GKP,4.1,0,0.0,0.0,0.1
Kabia,MID,4.5,0,0.0,0.0,0.1
Ji-soo,DEF,3.9,1,0.0,0.0,0.0
McCarthy,GKP,4.3,0,0.0,0.0,0.1
W. Dennis,GKP,4.0,0,0.0,0.0,0.1
J.Virginia,GKP,3.9,0,0.0,0.0,0.1
Eyestone,GKP,4.0,1,0.1,0.0,0.0
Nallo,DEF,4.0,0,0.0,0.0,0.0
Ricardo,DEF,4.1,0,0.0,0.0,0.0
Amissah,DEF,4.0,0,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
G.Jesus,FWD,6.6,0,0.0,0.0,0.0
Havertz,FWD,7.8,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
Martinelli,MID,6.7,0,0.0,0.0,0.0
R. Nelson,MID,5.0,0,0.0,0.0,0.0
Saka,MID,10.2,0,0.0,0.0,0.0
Tomiyasu,DEF,4.8,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Buendia,MID,5.1,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Diego Carlos,DEF,4.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Duran,FWD,5.7,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Nedeljkovic,DEF,3.9,0,0.0,0.0,0.0
Pau,DEF,4.2,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Aarons,DEF,4.3,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Enes Ünal,FWD,5.4,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
Hill,DEF,3.9,0,0.0,0.0,0.0
Mepham,DEF,4.4,0,0.0,0.0,0.0
Paulsen,GKP,4.0,0,0.0,0.0,0.0
Philip,MID,4.8,0,0.0,0.0,0.0
Scott,MID,4.7,0,0.0,0.0,0.0
Senesi,DEF,4.6,0,0.0,0.0,0.0
Travers,GKP,4.4,0,0.0,0.0,0.0
Brierley,MID,4.4,0,0.0,0.0,0.0
Dasilva,MID,4.8,0,0.0,0.0,0.0
Hickey,DEF,4.3,0,0.0,0.0,0.0
Onyeka,MID,4.9,0,0.0,0.0,0.0
Peart-Harris,MID,4.5,0,0.0,0.0,0.0
Roerslev,DEF,4.3,0,0.0,0.0,0.0
Toney,FWD,7.3,0,0.0,0.0,0.0
Zanka,DEF,4.5,0,0.0,0.0,0.0
Baker-Boaitey,MID,4.5,0,0.0,0.0,0.0
Barco,DEF,4.0,0,0.0,0.0,0.0
Cozier-Duberry,MID,4.5,0,0.0,0.0,0.0
Dahoud,MID,4.9,0,0.0,0.0,0.0
Gilmour,MID,5.0,0,0.0,0.0,0.0
Gross,MID,6.5,0,0.0,0.0,0.0
I.Osman,MID,5.0,0,0.0,0.0,0.0
Igor,DEF,4.3,0,0.0,0.0,0.0
Kozlowski,MID,4.5,0,0.0,0.0,0.0
