name,position,cost,xmins,ep_gw26,ep_gw27,ep_gw28
Rice,MID,6.2,83,3.7,3.1,3.0
Marmoush,FWD,7.1,68,3.2,3.4,3.2
Lindstrøm,MID,5.0,79,3.6,3.2,3.1
José Sá,GKP,4.3,93,3.1,3.4,3.3
Schade,MID,5.1,56,3.3,3.4,3.0
Mac Allister,MID,6.2,73,2.5,3.2,3.9
Rogers,MID,5.7,78,3.4,3.2,3.0
J.Murphy,MID,5.1,69,3.6,2.7,3.4
Dúbravka,GKP,4.3,88,3.4,3.0,3.2
Sels,GKP,5.0,94,3.3,3.1,3.2
Hermansen,GKP,4.4,92,3.3,3.2,3.0
Sterling,MID,6.7,40,3.0,2.9,3.5
A. Palmer,GKP,4.5,95,3.2,3.1,3.1
J. Harrison,MID,5.2,69,3.5,3.1,2.8
James,DEF,4.8,58,2.3,3.9,3.2
Strand Larsen,FWD,5.2,51,2.3,3.4,3.6
J.Timber,DEF,5.6,60,3.2,3.1,3.0
Tielemans,MID,5.5,88,3.3,3.0,2.9
Ramsdale,GKP,4.4,93,3.1,3.0,3.1
Damsgaard,MID,5.0,68,3.0,3.1,3.0
Højlund,FWD,6.9,61,3.0,3.6,2.5
Lacroix,DEF,4.5,90,2.4,2.8,3.9
Gakpo,FWD,7.6,50,1.9,3.0,4.1
Kerkez,DEF,5.0,89,3.9,2.7,2.5
Estupiñan,DEF,4.9,57,2.7,3.1,3.3
Elanga,MID,5.3,65,3.0,3.0,3.0
Georginio,MID,5.1,61,3.4,2.7,2.9
Pinnock,DEF,4.4,91,3.2,3.1,2.6
Onuachu,FWD,4.9,76,3.6,2.8,2.5
Rashford,MID,6.6,61,3.3,2.9,2.8
Tavernier,MID,5.4,48,3.1,2.8,3.0
Ederson M.,GKP,5.3,89,3.0,2.9,3.0
Guéhi,DEF,4.6,92,2.4,2.7,3.8
Gravenberch,MID,5.0,87,2.6,2.9,3.3
Collins,DEF,4.5,91,3.1,3.1,2.5
Dalot,DEF,5.0,89,2.7,4.1,1.9
Van Hecke,DEF,4.5,92,3.4,2.6,2.8
Robinson,DEF,5.1,92,3.3,3.0,2.4
Huijsen,DEF,4.5,92,3.9,2.5,2.3
Castagne,DEF,4.2,92,3.3,2.9,2.4
M.Asensio,MID,6.0,66,3.1,2.8,2.7
Adama,MID,4.6,68,3.4,2.8,2.4
Hutchinson,MID,5.2,83,3.1,2.8,2.7
C.Richards,DEF,4.4,85,2.3,2.7,3.6
Gvardiol,DEF,5.9,84,2.6,2.9,3.1
Bruno G.,MID,6.1,89,3.2,2.5,2.8
Lewis-Potter,MID,5.0,85,3.0,2.8,2.7
Mykolenko,DEF,4.4,87,3.1,2.5,2.8
João Pedro,FWD,5.4,41,2.8,2.8,2.9
Udogie,DEF,4.8,86,3.5,2.2,2.6
Brennan Johnson,MID,6.2,59,3.5,2.4,2.4
Aït-Nouri,DEF,4.7,92,2.1,3.0,3.2
Hudson-Odoi,MID,5.2,67,2.8,2.7,2.7
J.Ayew,MID,5.2,62,2.9,2.8,2.4
El Khannouss,MID,4.8,73,3.2,2.7,2.3
Caicedo,MID,4.9,85,2.3,3.0,2.8
Andersen,DEF,4.2,90,3.1,2.8,2.2
Bernardo,MID,6.2,73,2.6,2.7,2.8
Tonali,MID,5.5,86,3.0,2.3,2.7
Zabarnyi,DEF,4.4,91,3.5,2.4,2.1
Cook,MID,5.0,86,3.2,2.5,2.3
Zirkzee,FWD,6.5,50,2.4,3.4,2.1
Tarkowski,DEF,4.8,90,3.0,2.3,2.7
A.Doucoure,MID,5.1,77,2.8,2.5,2.6
Veltman,DEF,4.4,79,3.1,2.3,2.4
Hall,DEF,5.0,87,3.3,1.5,3.0
J. O'Brien,DEF,4.5,88,3.0,2.3,2.6
Mazraoui,DEF,4.3,79,2.5,3.6,1.7
Partey,MID,4.9,79,3.1,2.3,2.4
Ferguson,FWD,5.5,46,1.8,3.4,2.5
Schär,DEF,5.4,91,3.4,1.5,2.9
Nørgaard,MID,4.8,81,2.6,2.6,2.5
McGinn,MID,5.2,78,2.8,2.6,2.4
C.Soler,MID,5.0,65,2.2,3.2,2.3
Souček,MID,4.9,80,2.2,3.0,2.5
Branthwaite,DEF,4.8,90,2.9,2.3,2.4
Bassey,DEF,4.5,91,2.9,2.6,2.1
Baleba,MID,5.0,82,2.7,2.4,2.4
Danso,DEF,4.5,90,3.3,2.1,2.2
De Bruyne,MID,9.3,45,2.5,2.7,2.2
Sarabia,MID,5.0,50,2.4,2.6,2.4
Digne,DEF,4.6,68,2.7,2.4,2.3
Berge,MID,5.0,83,2.6,2.5,2.3
Anderson,MID,5.0,76,2.4,2.4,2.5
Doherty,DEF,4.3,88,1.9,2.6,2.8
Chalobah,DEF,4.4,66,2.0,3.2,2.1
De Ligt,DEF,4.9,71,2.2,3.5,1.6
Rúben,DEF,5.4,80,2.2,2.6,2.5
Wan-Bissaka,DEF,4.4,89,1.1,3.6,2.5
Guedes,MID,5.3,59,2.6,2.6,2.0
Aké,DEF,5.3,70,2.2,2.6,2.4
N.Semedo,DEF,4.5,89,1.8,2.6,2.8
Christie,MID,4.9,79,3.3,2.1,1.7
Janelt,MID,4.9,65,2.3,2.4,2.2
J.Gomes,MID,4.9,81,2.2,2.4,2.4
Maguire,DEF,4.9,81,2.2,3.2,1.6
Minteh,MID,5.0,43,2.6,1.9,2.4
M.Fernandes,MID,5.0,87,2.7,2.2,2.0
Szmodics,MID,5.7,53,2.5,2.4,2.0
Jones,MID,5.3,43,1.8,2.1,2.9
Davis,DEF,4.4,91,2.7,2.1,2.1
Gana,MID,4.8,73,2.3,2.3,2.3
Chilwell,DEF,4.6,52,2.0,2.2,2.6
Emerson,DEF,4.4,67,1.2,3.5,2.1
Brooks,MID,4.9,44,2.5,2.1,2.1
Wharton,MID,4.7,53,1.8,2.3,2.7
Aribo,MID,4.9,75,2.5,2.2,1.9
Konsa,DEF,4.4,90,2.0,2.3,2.4
Andreas,MID,4.9,37,2.1,2.3,2.3
Bentancur,MID,4.9,69,2.4,2.0,2.2
Kilman,DEF,4.3,90,1.0,3.3,2.4
Aina,DEF,5.4,92,2.3,2.0,2.3
Toti,DEF,4.3,89,1.7,2.4,2.5
N.Williams,DEF,4.4,87,2.3,2.0,2.2
Adams,MID,4.9,75,2.4,2.1,1.9
Morsy,MID,4.9,90,2.2,2.1,2.1
Hughes,MID,4.9,67,2.0,2.1,2.3
Ugarte,MID,4.9,67,2.0,2.5,1.9
Odobert,MID,5.3,44,2.4,2.2,1.7
Jensen,MID,5.3,48,2.1,2.1,2.2
Lewis-Skelly,MID,4.5,59,2.3,2.1,1.9
Ajer,DEF,4.4,62,2.3,2.2,1.8
A. Young,DEF,4.6,51,2.3,2.0,1.9
Ndidi,MID,4.9,75,2.3,2.1,1.8
Mings,DEF,4.4,89,2.6,2.1,1.6
Álvarez,MID,5.0,75,1.8,2.3,2.1
Darwin,FWD,7.0,31,1.7,2.2,2.2
Cash,DEF,4.4,49,1.7,2.0,2.5
Yoro,DEF,4.3,69,2.0,2.9,1.2
Lukić,MID,4.8,83,2.7,2.0,1.5
Kristiansen,DEF,4.4,87,2.6,2.1,1.4
Willock,MID,4.7,62,2.6,1.9,1.6
Mitchell,DEF,4.8,48,1.5,1.9,2.6
Hinshelwood,MID,4.9,59,2.3,2.0,1.8
R. Lewis,DEF,4.4,60,1.9,2.0,2.1
Milenković,DEF,4.8,86,2.0,1.8,2.1
Gusto,DEF,4.9,41,1.5,2.3,2.1
Murillo,DEF,4.7,90,2.1,1.8,2.0
Burn,DEF,4.4,89,3.0,1.2,1.6
Kamaldeen,MID,5.0,48,2.2,2.0,1.6
Livramento,DEF,4.5,65,2.6,1.1,2.0
Ayari,MID,5.0,52,2.1,1.9,1.7
Lerma,MID,4.8,51,1.7,1.9,2.0
S.Bueno,DEF,4.3,84,1.6,2.2,1.7
Webster,DEF,4.3,68,2.9,1.9,0.8
Muniz,FWD,5.5,30,1.9,1.9,1.7
Todibo,DEF,4.2,64,0.9,2.7,2.0
Maddison,MID,7.4,28,1.8,2.0,1.7
De Cordova-Reid,MID,5.2,41,1.9,1.8,1.8
Savinho,MID,6.2,34,1.8,1.8,1.9
Cajuste,MID,4.5,62,1.9,1.7,1.8
Barnes,MID,5.9,31,2.1,1.5,1.9
Garner,MID,4.9,44,1.8,1.7,1.9
Faes,DEF,3.9,88,2.3,1.9,1.2
Jaden,MID,5.3,45,2.1,1.8,1.5
B.Soumaré,MID,4.4,76,1.9,1.8,1.5
Scott,MID,4.7,39,1.8,1.8,1.7
Bellegarde,MID,4.9,38,1.6,1.9,1.8
Vestergaard,DEF,3.9,79,2.2,1.8,1.2
O'Shea,DEF,4.0,92,2.1,1.6,1.5
George,MID,4.5,25,1.4,2.4,1.4
Greaves,DEF,3.9,89,2.1,1.6,1.5
André,MID,5.0,58,1.7,1.8,1.7
Ramsey,MID,5.4,37,1.7,1.8,1.6
Winks,MID,4.4,54,1.8,1.7,1.6
Kovačić,MID,5.4,50,1.7,1.8,1.6
Archer,FWD,5.0,34,1.8,1.5,1.8
Malen,MID,5.5,27,1.6,1.7,1.7
Danilo,MID,4.7,49,1.7,1.6,1.7
Eriksen,MID,5.2,33,1.5,2.2,1.2
Willian,MID,5.0,26,1.6,1.5,1.9
Dibling,MID,4.5,39,1.9,1.5,1.5
Dunk,DEF,4.2,26,0.6,1.2,3.1
Tsimikas,DEF,4.6,28,1.1,1.7,2.0
B. Davies,DEF,4.3,64,2.4,1.3,1.1
Trippier,DEF,5.6,39,1.9,1.2,1.7
Buonanotte,MID,4.7,40,1.9,1.5,1.3
Dewsbury-Hall,MID,5.5,25,1.2,1.8,1.7
Nketiah,FWD,5.9,21,1.1,1.7,1.7
Chaplin,MID,5.1,50,1.2,1.5,1.8
Mavididi,MID,5.0,28,1.6,1.6,1.3
Calafiori,DEF,5.8,25,1.3,1.4,1.7
Broadhead,MID,4.9,35,1.7,1.4,1.3
P.M.Sarr,MID,4.8,35,1.4,1.5,1.5
Bergvall,MID,4.4,40,1.5,1.4,1.5
Ward-Prowse,MID,6.1,29,1.1,1.8,1.4
Khusanov,DEF,5.0,45,1.3,1.5,1.5
Gruda,MID,5.4,20,1.2,1.4,1.7
Mavropanos,DEF,4.3,61,0.8,2.0,1.4
Grønbæk,MID,4.9,33,1.5,1.3,1.4
Bissouma,MID,4.8,40,1.5,1.3,1.4
Walker-Peters,DEF,4.3,90,2.3,1.3,0.6
Gündogan,MID,6.3,31,1.4,1.3,1.5
Doku,MID,6.2,25,1.4,1.4,1.3
Sinisterra,MID,4.8,21,1.5,1.2,1.4
Munetsi,MID,5.0,41,1.4,1.4,1.3
B. White,DEF,6.1,39,2.0,0.8,1.2
Daka,FWD,4.8,22,1.3,1.5,1.3
Bree,DEF,3.9,66,2.1,1.2,0.6
Kayode,DEF,4.5,36,1.4,1.4,1.0
Matheus N.,MID,4.9,38,1.4,1.3,1.2
Maatsen,DEF,4.5,34,1.3,1.3,1.2
Yarmoliuk,MID,4.4,23,1.1,1.3,1.4
Wieffer,MID,4.7,29,1.2,1.2,1.3
N.Gonzalez,MID,6.0,30,1.1,1.2,1.3
Casemiro,MID,4.7,40,1.4,1.4,0.8
Longstaff,MID,4.5,38,1.5,1.2,0.9
Bednarek,DEF,4.0,92,2.1,1.1,0.4
Ben Johnson,DEF,3.9,55,1.5,1.0,1.1
Welington,DEF,4.0,67,1.8,1.1,0.5
Hirst,FWD,5.4,25,1.4,1.0,1.1
Tosin,DEF,4.2,29,0.9,1.7,0.8
Stephens,DEF,4.0,69,1.8,1.1,0.5
Adingra,MID,5.1,16,1.1,1.1,1.1
Justin,DEF,4.1,80,0.7,1.2,1.4
Sangaré,MID,4.3,30,1.1,1.0,1.2
Coulibaly,DEF,4.0,64,1.9,0.9,0.4
Morato,DEF,4.5,35,1.0,0.9,1.3
Bogarde,DEF,4.0,54,1.8,0.9,0.5
Yates,MID,4.8,31,1.1,1.0,1.0
Carvalho,MID,4.5,14,0.9,1.1,1.1
Quansah,DEF,3.9,15,0.5,1.0,1.6
Thiago,FWD,5.9,18,0.8,1.2,1.0
McAtee,MID,4.6,19,1.1,1.0,1.0
Dominguez,MID,4.8,17,0.8,1.1,1.2
Lamptey,DEF,4.4,26,1.3,0.7,1.0
Jota Silva,MID,5.9,14,0.8,1.1,1.2
Ugochukwu,MID,4.4,54,1.7,0.0,1.4
Jorginho,MID,4.7,15,0.7,1.0,1.2
Gray,MID,4.6,39,1.2,1.1,0.7
Clyne,DEF,4.3,20,0.6,1.0,1.3
Smallbone,MID,5.0,11,0.6,1.5,0.9
Joelinton,MID,6.0,0,0.0,0.4,2.5
Grealish,MID,6.4,5,0.4,1.1,1.3
Tuanzebe,DEF,3.9,0,0.0,1.5,1.3
Deivid,FWD,4.9,10,0.6,1.3,0.9
Phillips,MID,4.8,24,0.9,1.0,0.9
L.Guilherme,MID,4.6,19,0.8,1.1,0.8
Downes,MID,4.7,22,0.8,1.3,0.6
Spence,DEF,4.4,20,0.8,0.9,1.0
Scarles,DEF,4.0,25,0.5,1.3,0.9
Kamada,MID,5.1,13,0.7,0.8,1.2
C. Wilson,FWD,6.9,9,0.7,0.7,1.2
Bailey,MID,6.2,16,0.7,1.1,0.8
Hill,DEF,3.9,17,0.6,0.8,1.2
Mudryk,MID,6.1,0,0.0,0.0,2.5
Djiga,DEF,4.5,21,0.5,1.0,0.9
Iroegbunam,MID,4.3,18,0.7,1.0,0.7
Barkley,MID,5.2,34,0.4,0.7,1.3
Awoniyi,FWD,5.5,12,0.7,0.7,1.0
Godfrey,DEF,4.0,46,1.3,0.4,0.7
Werner,MID,6.2,24,0.8,0.8,0.7
Botman,DEF,4.4,0,0.0,0.3,2.1
Manning,DEF,4.3,25,1.0,0.8,0.5
Shaw,DEF,4.9,0,0.0,0.8,1.4
O'Riley,MID,5.5,12,0.7,0.7,0.9
McAteer,MID,4.7,13,0.7,0.7,0.9
Zinchenko,DEF,4.8,8,0.5,0.8,1.0
Cairney,MID,4.8,6,0.4,0.7,1.1
Disasi,DEF,4.2,0,0.0,1.4,0.8
G.Rodríguez,MID,4.8,15,0.6,0.8,0.8
Ings,FWD,4.9,11,0.6,1.0,0.5
A. Garcia,DEF,4.5,42,1.5,0.4,0.2
Sugawara,DEF,4.2,26,1.0,0.6,0.4
Devenny,MID,4.5,6,0.4,0.8,0.8
Cashin,DEF,4.5,26,1.1,0.6,0.2
Lindelof,DEF,4.3,21,0.7,0.8,0.3
Chiesa,MID,6.8,6,0.5,0.5,0.8
Esse,MID,4.9,6,0.4,0.6,0.8
J.Clarke,MID,5.4,11,0.6,0.5,0.6
Doyle,MID,4.7,11,0.5,0.6,0.6
March,MID,6.5,5,0.4,0.5,0.8
Solanke,FWD,7.3,0,0.0,0.0,1.6
Coufal,DEF,4.1,30,0.1,0.4,1.1
Sosa,MID,5.5,7,0.5,0.5,0.6
Sessegnon,DEF,4.1,11,0.5,0.5,0.6
Vitor Reis,DEF,4.5,11,0.3,0.5,0.7
Cresswell,DEF,3.9,12,0.3,0.8,0.4
Harwood-Bellis,DEF,4.0,95,0.6,0.5,0.4
Acheampong,DEF,4.0,8,0.3,0.8,0.4
Ndiaye,FWD,5.5,0,0.0,0.0,1.4
Keane,DEF,3.9,8,0.3,0.6,0.5
Gómez,MID,5.5,7,0.3,0.4,0.6
Skipp,MID,4.7,9,0.4,0.4,0.6
Endo,MID,4.6,7,0.3,0.4,0.7
Elliott,MID,5.2,4,0.3,0.5,0.6
Jebbison,FWD,4.5,7,0.5,0.5,0.3
L.Paquetá,MID,5.7,0,0.0,0.0,1.3
Diop,DEF,4.4,9,0.3,0.5,0.5
Butler-Oyedeji,FWD,4.5,3,0.4,0.4,0.6
Reed,MID,4.7,3,0.2,0.5,0.6
Tierney,DEF,4.3,7,0.4,0.4,0.5
Agbadou,DEF,4.0,0,0.0,0.0,1.3
J. Taylor,MID,4.8,8,0.4,0.4,0.5
Van de Ven,DEF,4.5,0,0.0,0.0,1.3
Henry,DEF,4.3,0,0.0,0.3,1.0
Alex Moreno,DEF,4.2,6,0.3,0.4,0.5
Mee,DEF,4.2,7,0.2,0.5,0.4
Okoli,DEF,4.0,18,0.5,0.3,0.4
Soler,DEF,3.9,6,0.4,0.4,0.3
Collyer,MID,4.5,0,0.0,0.2,1.0
Mount,MID,6.3,0,0.0,0.0,1.1
W.Fofana,DEF,4.3,0,0.0,0.0,1.1
Osula,FWD,4.9,4,0.3,0.3,0.5
Smith,DEF,4.4,0,0.0,0.0,1.1
Maghoma,MID,4.5,6,0.3,0.4,0.3
Romero,DEF,4.9,0,0.0,0.0,1.0
Miley,MID,5.0,8,0.4,0.3,0.2
Calvert-Lewin,FWD,5.4,0,0.0,0.0,1.0
Hee Chan,MID,6.1,0,0.0,0.0,1.0
Van den Berg,DEF,4.1,0,0.0,0.0,1.0
Dawson,DEF,4.3,2,0.1,0.4,0.5
Pope,GKP,4.9,7,0.3,0.2,0.4
Ricardo,DEF,4.1,32,0.3,0.4,0.2
Winterburn,MID,4.5,3,0.2,0.4,0.3
Krafth,DEF,4.3,11,0.4,0.3,0.2
Townsend,DEF,3.9,6,0.2,0.4,0.3
Pau,DEF,4.2,0,0.0,0.0,0.9
Vinicius,FWD,5.0,2,0.2,0.4,0.2
Kamara,MID,5.0,0,0.0,0.0,0.9
Richarlison,FWD,6.8,0,0.0,0.0,0.8
Pedro Lima,DEF,3.9,7,0.2,0.4,0.2
J. King,MID,4.5,2,0.2,0.3,0.3
Kinsey,DEF,4.0,8,0.3,0.4,0.1
Ortega Moreno,GKP,5.2,5,0.2,0.2,0.4
Amadou Onana,MID,4.8,0,0.0,0.0,0.7
Rees-Dottin,FWD,4.5,1,0.2,0.2,0.3
Y. Chermiti,FWD,4.9,0,0.0,0.0,0.6
Heaven,DEF,4.0,6,0.2,0.4,0.1
Boly,DEF,4.2,2,0.1,0.2,0.4
Mubama,FWD,4.5,2,0.2,0.3,0.2
Forbs,MID,5.4,2,0.2,0.2,0.2
M.França,MID,4.4,1,0.1,0.1,0.4
Burgess,DEF,3.9,6,0.2,0.1,0.3
Woolfenden,DEF,4.0,9,0.2,0.2,0.2
Kelleher,GKP,4.0,0,0.0,0.2,0.4
Ji-soo,DEF,3.9,7,0.2,0.2,0.1
Bradley,DEF,4.7,0,0.0,0.0,0.6
Sánchez,GKP,4.6,1,0.1,0.1,0.4
L. Thomas,DEF,3.9,4,0.2,0.2,0.2
R. Fraser,MID,4.8,2,0.1,0.1,0.3
C. Taylor,DEF,3.9,10,0.3,0.2,0.1
N. Wood,DEF,4.0,9,0.3,0.2,0.0
Fabianski,GKP,4.1,3,0.1,0.2,0.1
Koné,MID,4.5,1,0.1,0.3,0.1
Coady,DEF,4.0,4,0.1,0.2,0.1
Moore,MID,4.5,2,0.2,0.2,0.0
Patterson,DEF,4.4,0,0.0,0.0,0.4
Luongo,MID,4.4,0,0.0,0.2,0.2
Turner,GKP,3.9,0,0.0,0.1,0.3
Konak,MID,4.4,1,0.1,0.1,0.2
J.Cuenca,DEF,4.4,0,0.0,0.2,0.2
Irving,MID,4.7,0,0.0,0.2,0.2
Kiwior,DEF,4.8,1,0.1,0.1,0.2
J.Virginia,GKP,3.9,1,0.1,0.1,0.2
Füllkrug,FWD,6.7,0,0.0,0.0,0.3
Fletcher,MID,4.5,1,0.1,0.1,0.1
Toffolo,DEF,4.2,1,0.0,0.1,0.2
Akinmboni,DEF,4.0,1,0.1,0.1,0.1
Olsen,GKP,4.5,2,0.1,0.0,0.2
Hause,DEF,3.9,6,0.2,0.1,0.1
Nallo,DEF,4.0,0,0.0,0.1,0.1
Muric,GKP,4.4,2,0.1,0.1,0.1
Targett,DEF,4.0,1,0.1,0.1,0.1
Johnstone,GKP,4.2,3,0.1,0.1,0.0
Valdimarsson,GKP,3.9,1,0.0,0.1,0.1
B.Traore,MID,4.8,0,0.0,0.1,0.1
Kinsky,GKP,4.5,0,0.0,0.1,0.1
Reguilón,DEF,4.2,0,0.0,0.1,0.2
Godo,MID,4.4,0,0.0,0.1,0.1
Moorhouse,MID,4.5,0,0.0,0.2,0.0
Bayindir,GKP,4.3,0,0.0,0.0,0.2
Bobb,MID,4.7,0,0.0,0.0,0.2
Benda,GKP,3.9,1,0.1,0.1,0.0
McCarthy,GKP,4.3,3,0.1,0.1,0.0
Amougou,MID,4.5,0,0.0,0.1,0.1
Stolarczyk,GKP,4.0,2,0.1,0.1,0.1
W. Dennis,GKP,4.0,1,0.0,0.0,0.1
Sherif,FWD,4.5,1,0.2,0.0,0.0
Kalajdžić,FWD,4.8,0,0.0,0.0,0.2
Evans,DEF,4.4,0,0.0,0.1,0.1
Lallana,MID,5.0,0,0.0,0.0,0.2
N. Neto,GKP,4.1,0,0.0,0.1,0.1
Obi,FWD,4.5,0,0.0,0.1,0.0
Simpson-Pusey,DEF,4.0,0,0.0,0.0,0.1
Silcott-Duberry,MID,4.5,0,0.0,0.1,0.0
Bates,MID,4.5,0,0.0,0.1,0.0
Kuol,MID,4.4,0,0.0,0.1,0.0
Rak-Sakyi,MID,4.5,0,0.0,0.1,0.0
Coby Ebere,MID,4.5,0,0.0,0.1,0.0
Edouard,FWD,5.1,0,0.0,0.0,0.1
Mayers,DEF,4.0,1,0.0,0.0,0.0
C.Miguel,GKP,4.1,0,0.0,0.0,0.1
Hennessey,GKP,4.0,0,0.0,0.1,0.0
A. Harris,DEF,4.0,0,0.0,0.1,0.0
Amass,DEF,4.0,1,0.1,0.0,0.0
Cahill,GKP,3.9,0,0.0,0.0,0.1
Bentley,GKP,3.9,0,0.0,0.0,0.0
E. Harrison,GKP,4.0,1,0.0,0.0,0.0
Da Silva Moreira,MID,4.4,0,0.0,0.0,0.0
Lascelles,DEF,4.5,0,0.0,0.0,0.0
Abbott,DEF,4.0,0,0.0,0.0,0.0
Casey,DEF,4.0,2,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
G.Jesus,FWD,6.5,0,0.0,0.0,0.0
Havertz,FWD,7.8,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
Martinelli,MID,6.6,0,0.0,0.0,0.0
R. Nelson,MID,5.0,0,0.0,0.0,0.0
Saka,MID,10.2,0,0.0,0.0,0.0
Tomiyasu,DEF,4.8,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Buendia,MID,5.1,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Diego Carlos,DEF,4.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Duran,FWD,5.7,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Nedeljkovic,DEF,3.9,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Aarons,DEF,4.3,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Enes Ünal,FWD,5.4,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
Mepham,DEF,4.4,0,0.0,0.0,0.0
Paulsen,GKP,4.0,0,0.0,0.0,0.0
Philip,MID,4.8,0,0.0,0.0,0.0
Senesi,DEF,4.6,0,0.0,0.0,0.0
Travers,GKP,4.4,0,0.0,0.0,0.0
Brierley,MID,4.4,0,0.0,0.0,0.0
Dasilva,MID,4.8,0,0.0,0.0,0.0
Hickey,DEF,4.3,0,0.0,0.0,0.0
Onyeka,MID,4.9,0,0.0,0.0,0.0
Peart-Harris,MID,4.5,0,0.0,0.0,0.0
