name,position,cost,xmins,ep_gw12,ep_gw13,ep_gw14
Schär,DEF,5.4,92,3.8,2.3,1.9
Collins,DEF,4.5,92,2.6,3.4,2.0
Caicedo,MID,4.9,88,2.7,2.6,2.6
Cash,DEF,4.4,82,2.7,2.0,3.2
Joelinton,MID,6.0,74,3.3,2.6,2.0
Lindstrøm,MID,5.1,58,2.8,2.3,2.8
Mac Allister,MID,6.2,60,2.8,2.5,2.5
De Ligt,DEF,5.0,89,3.3,3.1,1.5
A. Young,DEF,4.5,80,3.0,1.9,2.9
Hudson-Odoi,MID,5.4,71,2.5,3.1,2.1
Veltman,DEF,4.5,82,2.4,3.4,2.0
Cook,MID,5.0,89,2.8,2.6,2.4
Livramento,DEF,4.5,79,3.4,2.5,1.8
A. Armstrong,FWD,5.1,55,2.5,2.7,2.6
Guéhi,DEF,4.5,91,2.1,2.6,3.0
Nørgaard,MID,4.8,85,2.5,2.8,2.4
Mitchell,DEF,4.9,82,2.1,2.6,3.0
Pau,DEF,4.5,92,2.6,1.9,3.1
Kerkez,DEF,4.4,80,2.2,2.8,2.6
Chalobah,DEF,4.4,87,2.1,2.5,3.0
Mazraoui,DEF,4.6,74,3.3,3.1,1.1
Aït-Nouri,DEF,4.7,85,2.4,2.8,2.3
Kelleher,GKP,4.5,93,4.1,2.0,1.3
Barkley,MID,5.2,80,3.5,2.1,1.8
Lewis-Potter,MID,5.0,68,2.7,2.9,1.9
Bassey,DEF,4.5,90,3.2,1.9,2.4
Smith,DEF,4.5,84,2.7,2.5,2.3
Muñoz,DEF,4.8,90,2.3,2.1,2.9
Janelt,MID,4.9,76,2.5,2.6,2.2
Doku,MID,6.3,46,2.3,2.2,2.9
Fabianski,GKP,4.0,74,2.5,2.3,2.4
Jensen,MID,5.3,65,2.5,2.8,2.0
Schlupp,MID,4.7,62,2.6,2.6,2.1
Trossard,MID,6.9,32,1.9,2.5,2.8
Jones,MID,5.3,60,3.0,2.1,2.1
Lacroix,DEF,4.5,84,1.9,2.4,2.8
Zabarnyi,DEF,4.4,86,2.5,2.5,2.2
Elanga,MID,5.2,58,2.2,3.0,2.0
Ward-Prowse,MID,6.2,62,2.0,3.1,2.0
Van den Berg,DEF,4.1,89,2.5,2.9,1.7
Mario Jr.,MID,5.0,79,2.3,2.5,2.2
Hutchinson,MID,5.2,70,2.1,2.3,2.6
Justin,DEF,4.6,89,2.2,2.1,2.7
Branthwaite,DEF,4.8,94,2.2,1.8,2.9
Walker,DEF,5.2,62,2.8,1.7,2.4
Bradley,DEF,4.7,73,4.1,1.6,1.2
Harrison,MID,5.3,45,2.3,2.1,2.5
Udogie,DEF,4.9,81,1.3,3.2,2.4
Maddison,MID,7.6,49,1.9,2.6,2.3
Senesi,DEF,4.8,82,2.6,2.1,2.1
Damsgaard,MID,5.0,58,2.3,2.5,1.9
O.Dango,MID,5.0,62,2.3,2.4,2.1
Ndidi,MID,5.0,80,2.3,2.2,2.1
R. Lewis,DEF,4.9,45,2.2,1.6,3.0
Chaplin,MID,5.1,44,2.3,2.0,2.4
Emerson,DEF,4.4,81,2.0,2.0,2.6
Lerma,MID,4.8,72,2.2,2.2,2.2
Wan-Bissaka,DEF,4.4,88,1.9,2.0,2.7
Stones,DEF,5.3,47,2.1,1.6,2.8
Faes,DEF,4.2,90,2.0,2.0,2.6
Kristiansen,DEF,4.5,77,1.9,2.0,2.5
Yates,MID,4.9,82,2.1,2.5,1.8
O'Shea,DEF,4.0,85,2.1,1.9,2.4
Dawson,DEF,4.4,85,1.9,2.4,2.1
Zirkzee,FWD,6.6,44,2.6,2.2,1.6
M.Fernandes,MID,5.0,81,2.2,2.2,2.0
Summerville,MID,5.7,46,2.2,2.2,1.9
Souček,MID,4.9,64,2.2,2.0,2.1
Grealish,MID,6.4,41,1.9,1.6,2.8
Willock,MID,4.8,51,2.4,2.0,1.9
G.Rodríguez,MID,4.9,81,2.2,2.0,2.1
N.Semedo,DEF,4.5,90,2.1,2.2,1.9
Diego Carlos,DEF,4.5,78,2.9,1.2,2.1
J.Clarke,MID,5.5,55,2.4,2.0,1.8
H. Wilson,MID,5.2,44,2.5,1.7,2.0
Dragusin,DEF,4.3,88,1.3,2.7,2.2
Álvarez,MID,5.0,68,2.0,2.1,2.1
Beto,FWD,5.0,31,2.0,1.8,2.3
Kilman,DEF,4.5,90,1.8,1.8,2.4
Mangala,MID,5.0,61,2.1,1.9,2.0
Longstaff,MID,4.7,64,2.3,2.1,1.7
Winks,MID,4.5,76,2.1,1.9,2.1
Todibo,DEF,4.3,84,1.8,1.7,2.5
Gana,MID,4.9,63,2.1,1.8,2.1
Hinshelwood,MID,5.0,57,1.5,2.5,1.9
Alex Moreno,DEF,4.4,78,1.4,3.5,1.0
Partey,MID,5.0,66,2.5,1.6,1.9
Minteh,MID,5.2,35,1.8,2.3,1.9
Hughes,MID,4.9,57,2.0,2.0,2.0
Baleba,MID,5.0,65,2.1,2.1,1.7
Vestergaard,DEF,4.0,79,1.7,1.8,2.3
Lavia,MID,4.5,63,1.8,2.0,2.0
L. Martinez,DEF,4.4,74,2.0,2.7,1.1
Casemiro,MID,4.8,64,2.3,2.0,1.6
P.M.Sarr,MID,4.8,61,1.8,2.1,1.9
Kelly,DEF,4.3,85,3.3,1.4,1.1
S.Bueno,DEF,4.3,78,1.3,2.4,2.0
Berge,MID,5.0,62,2.2,1.9,1.6
C.Doucouré,MID,4.9,53,1.8,1.9,2.0
J.Gomes,MID,4.9,84,2.2,1.8,1.6
Toti,DEF,4.3,83,1.8,2.1,1.7
Aina,DEF,4.8,84,1.1,3.6,1.0
Enes Ünal,FWD,5.4,33,2.0,1.7,1.8
Morsy,MID,4.9,85,2.2,1.5,1.8
J.Ayew,MID,5.2,58,1.3,1.9,2.4
Murillo,DEF,4.5,88,1.3,3.4,0.9
João Félix,MID,6.1,24,1.7,2.0,1.8
Anderson,MID,5.0,48,1.3,2.5,1.8
Buonanotte,MID,5.0,0,0.0,2.5,3.0
Milenković,DEF,4.5,87,1.2,3.4,0.8
Ayari,MID,5.0,44,1.3,2.2,2.0
Merino,MID,6.0,42,2.1,1.4,1.8
Sancho,MID,6.3,28,1.3,1.8,2.3
Downes,MID,4.8,83,2.0,1.5,1.8
Romero,DEF,5.0,0,0.0,2.7,2.6
Duran,FWD,6.0,30,1.9,1.7,1.7
Hee Chan,MID,6.1,30,1.2,2.1,2.0
Adams,MID,4.9,77,2.3,1.6,1.4
Alexander-Arnold,DEF,7.0,50,0.4,2.0,2.9
Greaves,DEF,4.0,69,1.2,1.9,2.1
Bissouma,MID,4.9,54,1.5,1.9,1.8
Schade,MID,5.1,42,2.1,1.6,1.6
Nkunku,MID,5.9,19,1.5,2.0,1.8
Dibling,MID,4.6,51,1.9,1.8,1.5
G.Jesus,FWD,6.8,30,2.1,1.5,1.6
Mainoo,MID,5.2,36,0.8,2.5,1.9
McAteer,MID,4.7,50,2.2,1.4,1.5
Thiago,FWD,5.9,25,1.6,1.9,1.6
Tuanzebe,DEF,4.0,72,1.7,1.5,1.8
O'Riley,MID,5.5,42,1.7,1.7,1.5
Amad,MID,4.9,33,2.1,1.7,1.3
Ugarte,MID,4.9,61,1.9,1.7,1.4
Werner,MID,6.2,34,1.5,1.9,1.7
Phillips,MID,4.9,57,1.4,1.8,1.8
Dominguez,MID,4.8,47,1.6,1.9,1.4
Bellegarde,MID,5.0,37,1.6,1.7,1.5
Tsimikas,DEF,4.6,30,1.8,1.3,1.8
J.Murphy,MID,5.0,33,1.9,1.5,1.5
Lallana,MID,5.0,47,1.5,1.6,1.6
Manning,DEF,4.3,55,1.4,1.7,1.7
Lukić,MID,4.8,40,1.6,1.4,1.7
Walker-Peters,DEF,4.4,88,1.3,1.7,1.8
El Khannouss,MID,4.9,53,2.0,1.3,1.5
Adama,MID,5.0,23,1.5,1.4,1.8
Christie,MID,4.9,0,0.0,2.4,2.3
Roerslev,DEF,4.4,56,1.9,1.6,1.1
Sugawara,DEF,4.5,69,1.4,1.6,1.7
Ben Johnson,DEF,4.0,47,1.3,1.4,1.9
Eze,MID,6.6,0,0.0,1.1,3.4
Aribo,MID,4.9,39,1.4,1.5,1.6
Burn,DEF,4.4,0,0.0,2.6,1.9
Sarabia,MID,5.1,26,1.1,1.6,1.7
Enzo,MID,4.8,27,1.1,1.5,1.8
Cajuste,MID,4.5,48,1.6,1.4,1.4
Muniz,FWD,5.6,23,1.6,1.1,1.5
C.Soler,MID,5.0,34,1.4,1.5,1.3
Burns,MID,4.9,37,1.2,1.3,1.7
Tonali,MID,5.5,30,1.4,1.5,1.4
Doyle,MID,4.8,23,1.0,1.6,1.6
B. Davies,DEF,4.3,93,1.3,1.7,1.2
B.Soumaré,MID,4.4,61,1.5,1.1,1.4
Stephens,DEF,4.0,84,1.1,1.5,1.4
Jaden,MID,5.3,29,1.8,1.1,1.1
Harwood-Bellis,DEF,4.1,89,1.2,1.2,1.5
Carvalho,MID,4.8,22,1.3,1.4,1.2
Guedes,MID,5.3,22,1.2,1.3,1.2
Diogo J.,MID,7.2,0,0.0,1.5,2.2
Kudus,MID,6.2,0,0.0,0.0,3.7
C. Wilson,FWD,6.9,22,0.9,1.1,1.6
Forbs,MID,5.5,27,1.3,1.3,0.9
Maatsen,DEF,4.7,32,1.1,1.0,1.4
Maguire,DEF,4.9,56,0.6,1.8,1.2
Edouard,FWD,5.2,32,1.7,0.8,1.1
Awoniyi,FWD,5.6,17,0.9,1.4,1.2
Clyne,DEF,4.4,20,0.6,1.3,1.5
André,MID,5.0,27,1.0,1.2,1.3
Philip,MID,4.8,34,1.5,0.8,1.1
Eriksen,MID,5.4,28,1.5,1.0,0.9
Tosin,DEF,4.3,37,1.5,0.9,0.9
A.Becker,GKP,5.4,0,0.0,1.4,1.9
Aarons,DEF,4.3,30,1.2,1.0,1.0
Trippier,DEF,5.6,26,0.7,1.1,1.4
Nwaneri,MID,4.5,21,1.3,0.9,0.9
Matheus N.,MID,4.9,20,0.9,0.8,1.3
Doherty,DEF,4.3,20,0.7,1.3,1.0
Gomez,DEF,4.8,28,1.4,0.6,1.0
Evans,DEF,4.4,54,1.9,0.7,0.3
Sinisterra,MID,5.0,12,0.4,1.0,1.6
Brereton Díaz,MID,5.0,18,0.9,0.8,1.2
C.Richards,DEF,4.4,27,0.7,1.0,1.1
Füllkrug,FWD,6.7,36,0.3,1.0,1.5
Jota Silva,MID,5.9,19,1.0,1.1,0.7
Ramsey,MID,5.4,0,0.0,0.8,2.0
Daka,FWD,4.8,27,1.4,0.6,0.7
Adingra,MID,5.3,17,1.0,1.0,0.7
Igor,DEF,4.4,51,1.4,0.6,0.6
Areola,GKP,4.3,13,0.5,0.8,1.4
Konsa,DEF,4.4,0,0.0,0.8,1.8
Ferguson,FWD,5.5,12,0.8,0.9,0.8
Devenny,MID,4.5,16,0.7,0.8,1.1
Cresswell,DEF,4.0,22,0.7,0.8,1.0
Gray,MID,4.7,28,0.8,1.0,0.7
R. Fraser,MID,4.8,15,0.7,0.8,1.0
Huijsen,DEF,4.3,16,0.5,1.0,1.0
Burgess,DEF,3.9,48,1.2,0.6,0.7
Henry,DEF,4.3,0,0.0,1.1,1.4
Smallbone,MID,5.0,20,0.1,0.8,1.5
R.Gomes,MID,5.2,12,0.6,1.0,0.8
Mount,MID,6.3,18,1.1,0.6,0.7
Mavropanos,DEF,4.5,24,0.6,0.7,1.0
Mings,DEF,4.4,35,1.4,0.4,0.6
Amadou Onana,MID,4.9,0,0.0,0.6,1.7
Gruda,MID,5.4,14,0.8,1.0,0.6
De Cordova-Reid,MID,5.2,22,0.9,0.6,0.8
Disasi,DEF,4.3,20,0.8,0.7,0.7
Sterling,MID,6.7,13,1.0,0.5,0.7
Wieffer,MID,4.8,24,0.9,0.8,0.6
Keane,DEF,4.3,27,1.0,0.3,0.8
Ajer,DEF,4.4,0,0.0,1.1,1.0
N.Williams,DEF,4.3,39,0.8,0.9,0.4
Onuachu,FWD,4.9,10,0.6,0.6,0.9
Zinchenko,DEF,4.8,12,0.6,0.7,0.7
Skipp,MID,4.8,17,0.7,0.6,0.8
Buendia,MID,5.2,14,0.8,0.5,0.6
Bergvall,MID,4.4,13,0.6,0.7,0.7
Bogarde,DEF,4.0,31,1.1,0.4,0.4
Elliott,MID,5.2,36,0.5,0.6,0.9
C. Taylor,DEF,3.9,27,0.5,0.6,0.8
Lamptey,DEF,4.4,17,0.5,0.9,0.5
Bella-Kotchap,DEF,3.9,23,0.5,0.7,0.7
Patterson,DEF,4.4,18,0.7,0.5,0.7
L. Thomas,DEF,3.9,18,0.6,0.6,0.6
Cairney,MID,4.8,10,0.5,0.7,0.6
Endo,MID,4.7,14,0.6,0.6,0.5
Spence,DEF,4.4,14,0.4,0.8,0.6
Renato Veiga,MID,4.5,20,0.7,0.5,0.5
Castagne,DEF,4.2,11,0.5,0.5,0.8
Kiwior,DEF,4.8,10,0.5,0.6,0.6
Jorginho,MID,4.8,15,0.7,0.4,0.6
Luongo,MID,4.5,10,0.5,0.6,0.6
Al-Hamadi,FWD,4.8,9,0.6,0.5,0.5
Broadhead,MID,4.9,9,0.4,0.5,0.7
Brooks,MID,4.9,12,0.7,0.5,0.4
Mee,DEF,4.2,19,0.7,0.5,0.4
Okoli,DEF,4.0,14,0.3,0.5,0.7
Yarmoliuk,MID,4.4,10,0.5,0.6,0.5
Mudryk,MID,6.2,4,0.4,0.5,0.6
Meupiyou,DEF,4.0,13,0.3,0.6,0.5
J. Ward,DEF,4.3,11,0.3,0.6,0.5
Yoro,DEF,4.3,17,0.1,0.9,0.4
Shaw,DEF,4.9,0,0.0,0.5,0.9
Ings,FWD,5.0,6,0.4,0.6,0.4
Coufal,DEF,4.3,11,0.3,0.3,0.7
Boly,DEF,4.3,13,0.3,0.7,0.3
Kamara,MID,5.0,0,0.0,0.5,0.9
Almirón,MID,5.5,5,0.4,0.4,0.5
Ugochukwu,MID,4.5,13,0.5,0.8,0.0
Sosa,MID,5.5,5,0.4,0.4,0.5
Sessegnon,DEF,4.2,5,0.3,0.3,0.7
Antony,MID,5.7,5,0.4,0.5,0.3
McAtee,MID,4.7,6,0.5,0.2,0.5
Nedeljkovic,DEF,4.0,17,0.7,0.2,0.3
L.Guilherme,MID,4.7,10,0.5,0.4,0.3
Irving,MID,4.8,5,0.3,0.4,0.5
Webster,DEF,4.3,16,0.3,0.4,0.4
Coleman,DEF,4.3,0,0.0,0.4,0.7
Hirst,FWD,5.4,0,0.0,0.5,0.6
Choudhury,MID,4.4,6,0.2,0.4,0.4
Stewart,FWD,4.5,0,0.0,0.4,0.6
Lindelof,DEF,4.3,22,0.7,0.3,0.1
J. Taylor,MID,4.8,5,0.3,0.4,0.4
Dewsbury-Hall,MID,5.6,9,0.5,0.2,0.3
Miley,MID,5.0,5,0.3,0.4,0.3
Enciso,MID,5.4,3,0.2,0.5,0.2
G.Nunes,MID,4.9,0,0.0,0.5,0.5
Diop,DEF,4.4,5,0.2,0.3,0.5
Marc Guiu,FWD,4.8,1,0.1,0.3,0.5
Chukwuemeka,MID,4.8,6,0.4,0.2,0.3
Quansah,DEF,3.9,4,0.2,0.3,0.4
Hayden,MID,4.5,11,0.5,0.1,0.3
Toffolo,DEF,4.3,8,0.2,0.4,0.3
Vinicius,FWD,5.0,2,0.3,0.3,0.3
Simpson-Pusey,DEF,4.0,5,0.2,0.1,0.5
Kamaldeen,MID,5.0,3,0.2,0.3,0.4
Chiwome,FWD,4.5,3,0.3,0.2,0.4
Sangaré,MID,4.4,0,0.0,0.3,0.5
B.Badiashile,DEF,4.3,10,0.3,0.1,0.2
Cornet,MID,4.8,3,0.3,0.2,0.2
J. O'Brien,DEF,4.6,6,0.2,0.2,0.3
Osula,FWD,5.0,0,0.0,0.4,0.2
Nketiah,FWD,5.9,0,0.0,0.0,0.7
Konak,MID,4.5,2,0.1,0.3,0.2
Marsh,FWD,4.5,3,0.2,0.1,0.2
Townsend,DEF,4.0,2,0.1,0.2,0.2
Morato,DEF,4.5,6,0.1,0.2,0.2
N. Wood,DEF,4.0,6,0.1,0.2,0.2
Malacia,DEF,4.4,0,0.0,0.3,0.2
Chilwell,DEF,4.7,3,0.2,0.2,0.1
Lewis-Skelly,MID,4.5,3,0.1,0.1,0.2
Agbinone,MID,4.5,1,0.1,0.2,0.1
Reguilón,DEF,4.2,8,0.2,0.1,0.1
Moore,MID,4.5,0,0.0,0.1,0.4
March,MID,6.5,0,0.0,0.0,0.5
Steele,GKP,4.3,3,0.1,0.2,0.1
F.Kadıoğlu,DEF,4.5,0,0.0,0.0,0.4
Iroegbunam,MID,4.5,0,0.0,0.0,0.4
Odysseas,GKP,4.3,2,0.1,0.1,0.2
Jørgensen,GKP,4.2,0,0.0,0.1,0.3
Hill,DEF,4.0,3,0.1,0.1,0.2
Bree,DEF,3.9,2,0.1,0.1,0.2
A.Murphy,DEF,4.0,4,0.2,0.1,0.1
Ortega Moreno,GKP,5.3,3,0.2,0.1,0.1
James,DEF,4.9,0,0.0,0.0,0.4
Targett,DEF,4.0,5,0.3,0.1,0.0
Woolfenden,DEF,4.0,6,0.2,0.1,0.1
Morton,MID,4.4,1,0.1,0.1,0.2
Wharton,MID,4.7,0,0.0,0.0,0.3
José Sá,GKP,4.3,2,0.1,0.1,0.1
J.Cuenca,DEF,4.4,2,0.1,0.0,0.2
Bednarek,DEF,4.0,0,0.0,0.0,0.3
J.Virginia,GKP,4.0,1,0.1,0.1,0.2
Rodney,MID,4.5,0,0.0,0.2,0.1
Valdimarsson,GKP,4.0,2,0.1,0.1,0.1
C.Miguel,GKP,4.2,0,0.0,0.2,0.1
Meghoma,DEF,4.0,3,0.1,0.1,0.1
Turner,GKP,4.0,2,0.1,0.1,0.1
Benda,GKP,4.0,2,0.1,0.0,0.1
Da Silva Moreira,MID,4.5,0,0.0,0.1,0.1
H.Clarke,DEF,4.0,1,0.1,0.1,0.1
Chiesa,MID,6.8,0,0.0,0.0,0.2
Coady,DEF,4.0,0,0.0,0.1,0.1
Forster,GKP,4.4,0,0.0,0.1,0.1
Umeh-Chibueze,MID,4.5,0,0.0,0.1,0.1
Tomiyasu,DEF,4.8,0,0.0,0.0,0.2
Holding,DEF,4.3,1,0.0,0.1,0.1
Walton,GKP,4.4,0,0.0,0.1,0.1
Olsen,GKP,4.5,0,0.0,0.0,0.2
Amo-Ameyaw,MID,4.5,0,0.0,0.2,0.0
Lumley,GKP,4.0,1,0.0,0.1,0.0
Kacurri,DEF,4.0,0,0.0,0.1,0.1
N. Neto,GKP,4.3,0,0.0,0.1,0.0
Moder,MID,4.4,1,0.1,0.0,0.0
Amass,DEF,4.0,3,0.1,0.0,0.0
Bayindir,GKP,4.3,0,0.0,0.1,0.1
Daniel Gore,MID,0.0,1,0.1,0.0,0.0
Omobamidele,DEF,4.3,1,0.0,0.0,0.1
Wright,MID,4.5,0,0.0,0.0,0.1
Wilson-Esbrand,DEF,4.0,0,0.0,0.1,0.0
Milner,MID,5.0,0,0.0,0.0,0.1
E. Dennis,FWD,4.9,0,0.0,0.0,0.1
Hause,DEF,4.0,2,0.1,0.0,0.0
Foderingham,GKP,4.4,1,0.1,0.0,0.0
Ji-soo,DEF,3.9,2,0.1,0.0,0.0
D. Ward,GKP,4.0,0,0.0,0.1,0.0
Jaros,GKP,4.0,1,0.0,0.0,0.0
Iversen,GKP,4.0,0,0.0,0.0,0.0
Kporha,DEF,4.0,0,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
Ramsdale,GKP,4.4,0,0.0,0.0,0.0
Tierney,DEF,4.3,0,0.0,0.0,0.0
B. White,DEF,6.2,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
Jebbison,FWD,4.5,0,0.0,0.0,0.0
Mepham,DEF,4.4,0,0.0,0.0,0.0
Paulsen,GKP,4.0,0,0.0,0.0,0.0
Scott,MID,4.8,0,0.0,0.0,0.0
Travers,GKP,4.4,0,0.0,0.0,0.0
Brierley,MID,4.5,0,0.0,0.0,0.0
Dasilva,MID,4.8,0,0.0,0.0,0.0
Hickey,DEF,4.3,0,0.0,0.0,0.0
Onyeka,MID,4.9,0,0.0,0.0,0.0
Peart-Harris,MID,4.5,0,0.0,0.0,0.0
Toney,FWD,7.3,0,0.0,0.0,0.0
Zanka,DEF,4.5,0,0.0,0.0,0.0
Baker-Boaitey,MID,4.5,0,0.0,0.0,0.0
Barco,DEF,4.0,0,0.0,0.0,0.0
Cozier-Duberry,MID,4.5,0,0.0,0.0,0.0
Dahoud,MID,4.9,0,0.0,0.0,0.0
