name,position,cost,xmins,ep_gw21,ep_gw22,ep_gw23
A.Doucoure,MID,5.1,87,3.2,3.1,2.8
Castagne,DEF,4.2,91,2.8,3.2,3.0
Dunk,DEF,4.3,90,3.3,2.4,3.3
Strand Larsen,FWD,5.5,81,3.1,2.9,3.0
L. Martinez,DEF,4.4,91,4.0,2.8,2.1
De Ligt,DEF,4.9,81,3.8,2.9,2.2
Aina,DEF,5.2,89,2.0,4.4,2.5
Aké,DEF,5.3,81,3.2,3.4,2.3
Tonali,MID,5.5,82,3.2,2.8,2.8
Chalobah,DEF,4.4,87,3.2,2.6,3.0
Calvert-Lewin,FWD,5.4,61,2.5,3.4,2.8
Stolarczyk,GKP,4.0,94,3.3,3.3,2.0
Ramsey,MID,5.4,65,2.8,2.5,3.3
Smith Rowe,MID,5.3,61,2.9,2.9,2.9
Mitchell,DEF,4.8,82,3.0,2.6,2.9
Duran,FWD,5.8,44,2.7,2.3,3.6
Guéhi,DEF,4.5,92,3.1,2.5,3.0
Cucurella,DEF,5.2,84,3.2,3.6,1.7
Andersen,DEF,4.2,87,2.5,3.0,2.9
Colwill,DEF,4.6,90,3.2,3.5,1.7
Maddison,MID,7.6,55,2.2,3.0,3.1
Kinsky,GKP,4.5,73,2.4,3.0,2.8
Souček,MID,4.9,74,2.7,3.0,2.5
Lacroix,DEF,4.5,87,3.0,2.4,2.8
N.Williams,DEF,4.3,81,1.8,4.0,2.3
Ederson M.,GKP,5.3,44,1.7,3.5,2.9
El Khannouss,MID,4.8,70,2.8,2.8,2.5
Digne,DEF,4.6,76,3.1,1.6,3.4
Milenković,DEF,4.8,88,1.8,4.1,2.2
Van Hecke,DEF,4.5,89,2.9,2.2,2.9
Sávio,MID,6.5,39,2.3,2.9,2.7
A. Armstrong,FWD,5.1,60,2.7,2.6,2.6
Broadhead,MID,4.9,79,3.5,2.7,1.7
Mitoma,MID,6.4,44,2.3,2.5,3.2
J.Timber,DEF,5.7,88,2.1,2.4,3.4
Murillo,DEF,4.6,87,1.8,3.8,2.3
Andreas,MID,5.0,54,2.7,2.8,2.4
Mykolenko,DEF,4.3,90,2.8,2.8,2.2
J.Ayew,MID,5.2,66,3.0,2.5,2.4
Wan-Bissaka,DEF,4.6,85,2.9,2.9,2.0
Maguire,DEF,4.9,75,3.5,2.3,2.0
Mainoo,MID,5.2,78,3.0,2.5,2.2
Bassey,DEF,4.5,86,2.3,2.7,2.6
Livramento,DEF,4.5,55,2.6,2.3,2.6
Kerkez,DEF,4.8,90,2.1,2.2,3.2
Konsa,DEF,4.4,92,2.9,1.4,3.2
Anderson,MID,5.0,68,2.2,3.1,2.2
Cash,DEF,4.4,85,3.0,1.5,3.0
Kilman,DEF,4.4,86,2.7,2.9,1.9
Winks,MID,4.5,87,2.6,2.5,2.2
Kovačić,MID,5.4,71,2.5,2.7,2.1
A. Young,DEF,4.7,75,2.6,2.6,2.1
Madueke,MID,6.2,41,2.5,2.9,1.9
Baleba,MID,5.0,77,2.5,2.3,2.4
Schade,MID,5.1,53,2.5,2.1,2.6
Gündogan,MID,6.4,52,2.2,2.7,2.3
Dragusin,DEF,4.3,90,1.4,2.6,3.2
Jones,MID,5.3,45,2.1,2.3,2.8
Harrison,MID,5.2,52,2.5,2.6,2.1
Lukić,MID,4.8,70,2.2,2.4,2.5
Burns,MID,4.8,69,2.9,2.3,2.0
Caicedo,MID,4.9,82,2.5,2.6,2.0
Beto,FWD,4.9,57,3.2,2.1,1.8
Summerville,MID,5.6,56,1.6,2.6,2.9
Veltman,DEF,4.4,73,2.6,1.8,2.6
C.Soler,MID,5.0,59,2.6,2.4,2.1
Yates,MID,4.9,78,2.2,2.8,2.0
Tarkowski,DEF,4.8,90,2.5,2.5,2.0
Lewis-Potter,MID,5.0,72,2.5,2.2,2.3
Ugarte,MID,4.9,77,2.6,2.3,2.0
Onuachu,FWD,4.9,53,2.3,2.4,2.2
Christie,MID,4.9,76,1.9,2.4,2.6
Cook,MID,5.0,81,2.3,2.2,2.4
Botman,DEF,4.4,58,1.9,2.1,2.8
Branthwaite,DEF,4.8,86,2.4,2.5,2.0
Lerma,MID,4.8,72,2.4,2.2,2.3
Merino,MID,6.0,47,2.4,2.5,2.0
M.Fernandes,MID,5.0,84,2.4,2.2,2.2
Tosin,DEF,4.2,65,2.4,2.8,1.5
Nørgaard,MID,4.8,85,2.4,2.1,2.3
Dibling,MID,4.5,61,2.3,2.2,2.3
Mangala,MID,5.0,75,2.4,2.4,1.9
Huijsen,DEF,4.4,86,1.9,1.9,2.9
Arrizabalaga,GKP,4.5,0,0.0,3.2,3.5
Kamara,MID,5.0,81,2.4,2.0,2.3
Damsgaard,MID,5.0,59,2.2,2.2,2.3
Partey,MID,5.0,69,2.5,2.3,1.9
Jensen,MID,5.3,61,2.2,2.1,2.3
Kristiansen,DEF,4.5,92,2.6,2.4,1.7
Gana,MID,4.8,78,2.3,2.3,1.9
Spence,DEF,4.4,73,1.4,2.5,2.7
Sterling,MID,6.7,29,2.1,2.3,2.1
Justin,DEF,4.2,82,2.5,2.4,1.7
Berge,MID,5.0,77,1.8,2.5,2.3
Trippier,DEF,5.6,41,2.3,2.1,2.0
Gusto,DEF,4.9,59,2.6,2.6,1.3
Zabarnyi,DEF,4.4,93,1.8,1.8,2.7
Morsy,MID,4.9,90,2.4,2.1,1.8
Garnacho,MID,6.0,43,2.9,2.0,1.5
P.M.Sarr,MID,4.8,61,1.8,2.1,2.4
Pope,GKP,4.9,95,1.1,1.8,3.4
Álvarez,MID,5.0,68,2.2,2.2,1.9
Georginio,MID,5.2,49,2.0,2.0,2.2
Mavropanos,DEF,4.3,79,2.7,2.4,1.1
J.Gomes,MID,4.9,83,2.1,2.0,2.0
Muniz,FWD,5.5,30,1.4,2.2,2.4
Bissouma,MID,4.9,66,1.8,2.1,2.1
Mario Jr.,MID,4.9,89,1.8,2.1,2.1
Doku,MID,6.2,34,2.0,2.0,2.0
Coady,DEF,4.0,90,2.3,2.2,1.4
Lindstrøm,MID,5.0,45,2.1,2.2,1.5
Ayari,MID,5.0,55,2.1,1.9,1.9
James,DEF,4.8,35,1.8,2.3,1.7
Burn,DEF,4.4,57,2.4,1.7,1.6
Collins,DEF,4.6,91,1.9,1.6,2.1
Hee Chan,MID,6.1,44,1.9,1.8,1.9
Gray,MID,4.6,89,2.1,2.3,1.3
Janelt,MID,4.9,68,2.0,1.9,1.7
Dalot,DEF,5.0,0,0.0,3.2,2.4
J.Clarke,MID,5.4,57,2.6,2.0,1.0
Guedes,MID,5.3,44,1.9,1.9,1.8
Kamada,MID,5.1,44,2.2,1.7,1.7
B.Soumaré,MID,4.4,78,2.0,1.8,1.7
Downes,MID,4.8,80,1.5,1.9,2.0
Nketiah,FWD,5.9,30,1.7,1.8,2.0
Davis,DEF,4.5,89,2.9,1.7,0.8
Aït-Nouri,DEF,4.8,91,1.9,1.8,1.8
Emerson,DEF,4.4,56,1.6,1.9,2.0
Cajuste,MID,4.5,64,2.0,1.9,1.5
Enciso,MID,5.4,37,2.2,1.6,1.6
Mings,DEF,4.4,66,2.1,1.0,2.2
Van den Berg,DEF,4.1,89,1.9,1.5,1.9
Philip,MID,4.8,35,1.5,2.0,1.8
Walker-Peters,DEF,4.3,89,1.7,1.6,1.8
Adingra,MID,5.2,42,2.3,1.7,1.1
Gruda,MID,5.4,30,1.6,1.7,1.8
Dúbravka,GKP,4.2,66,2.8,1.8,0.6
Adams,MID,4.9,66,1.8,1.7,1.6
Nkunku,MID,5.8,24,1.7,1.9,1.5
Adama,MID,4.7,25,1.4,1.9,1.8
Darwin,FWD,7.0,0,0.0,2.6,2.4
Zirkzee,FWD,6.5,24,1.8,1.8,1.4
Buonanotte,MID,4.8,35,1.7,1.7,1.6
Archer,FWD,5.0,35,1.7,1.6,1.7
Zinchenko,DEF,4.8,35,1.9,1.8,1.3
Vestergaard,DEF,4.0,70,1.5,1.9,1.4
Rúben,DEF,5.4,76,0.7,1.9,2.3
Daka,FWD,4.8,27,1.5,1.7,1.6
Hill,DEF,3.9,61,1.5,1.6,1.8
Grealish,MID,6.4,27,1.5,1.6,1.6
Minteh,MID,5.0,36,1.6,1.5,1.6
Coufal,DEF,4.2,51,2.0,1.8,0.9
Hughes,MID,4.9,68,1.2,1.4,2.1
Walton,GKP,4.3,52,1.9,1.4,1.5
Mee,DEF,4.2,70,1.7,1.4,1.5
Matheus N.,MID,4.9,29,1.4,1.6,1.5
Harwood-Bellis,DEF,4.1,94,1.5,1.4,1.6
Antony,MID,5.7,34,2.0,1.2,1.3
Lewis-Skelly,MID,4.5,48,1.7,1.6,1.2
Amadou Onana,MID,4.9,39,1.5,1.4,1.6
Jota Silva,MID,5.9,24,1.2,1.9,1.3
Willock,MID,4.8,30,1.2,1.4,1.8
S.Bueno,DEF,4.3,91,1.5,1.4,1.4
Szmodics,MID,5.8,95,1.3,1.1,2.0
Bednarek,DEF,4.0,92,1.5,1.4,1.5
Almirón,MID,5.4,28,1.8,1.2,1.4
Sugawara,DEF,4.3,43,1.3,1.4,1.5
André,MID,5.0,48,1.5,1.4,1.3
O'Shea,DEF,4.1,84,2.2,1.3,0.6
Maatsen,DEF,4.5,30,1.4,0.9,1.8
R.Gomes,MID,5.2,39,1.5,1.4,1.2
Bradley,DEF,4.7,20,0.9,1.5,1.6
Malacia,DEF,4.4,44,2.3,0.8,0.9
G.Rodríguez,MID,4.8,42,1.5,1.3,1.3
Longstaff,MID,4.6,32,1.4,1.3,1.2
Thiago,FWD,5.9,29,1.3,1.3,1.4
Kamaldeen,MID,5.0,32,1.4,1.3,1.3
Muric,GKP,4.4,36,1.3,1.3,1.4
Calafiori,DEF,5.8,52,0.7,1.2,2.0
João Félix,MID,6.0,16,1.1,1.8,1.0
Hirst,FWD,5.4,26,1.5,1.4,1.0
Aribo,MID,4.9,34,1.3,1.3,1.2
Doherty,DEF,4.3,77,1.6,1.2,0.9
L.Guilherme,MID,4.7,29,1.4,1.3,1.1
McNeil,MID,5.1,77,0.7,0.9,2.1
Godfrey,DEF,4.0,71,1.9,1.1,0.6
N.Semedo,DEF,4.5,88,0.8,1.3,1.5
O'Riley,MID,5.5,34,1.6,1.2,0.8
Ugochukwu,MID,4.4,46,1.4,1.0,1.1
C.Doucouré,MID,4.9,29,1.2,1.1,1.1
Hinshelwood,MID,4.9,40,0.8,0.9,1.5
Bellegarde,MID,4.9,21,1.0,1.1,1.2
Jorginho,MID,4.7,27,1.1,1.1,1.1
Tsimikas,DEF,4.6,20,0.9,1.1,1.2
Skipp,MID,4.7,27,1.0,1.2,1.1
Diop,DEF,4.4,25,0.8,1.2,1.3
Travers,GKP,4.4,95,3.2,0.0,0.0
Acheampong,DEF,4.0,26,1.1,1.5,0.7
Bree,DEF,3.9,31,1.0,1.1,1.1
Danilo,MID,4.7,19,0.8,1.4,1.0
Aarons,DEF,4.3,30,0.9,1.0,1.2
Dominguez,MID,4.8,22,0.9,1.0,1.2
Wieffer,MID,4.7,40,0.8,0.9,1.4
Sarabia,MID,5.0,18,1.0,1.1,1.0
Rashford,MID,6.6,15,1.3,1.0,0.8
Stones,DEF,5.3,63,0.3,1.2,1.6
Roerslev,DEF,4.3,40,1.1,1.0,0.9
Diego Carlos,DEF,4.5,44,0.8,0.6,1.7
Morato,DEF,4.5,21,0.5,1.4,1.1
Richarlison,FWD,6.8,33,0.3,0.8,1.9
Ortega Moreno,GKP,5.2,50,2.0,0.4,0.7
Coleman,DEF,4.3,26,0.9,1.1,1.0
N. Wood,DEF,4.0,56,1.0,0.9,1.0
Henry,DEF,4.3,30,0.9,0.9,1.1
Doyle,MID,4.8,25,1.0,0.9,0.9
Osula,FWD,4.9,18,1.4,0.7,0.8
Greaves,DEF,3.9,61,1.6,0.9,0.4
Reguilón,DEF,4.2,24,0.6,1.0,1.1
Lamptey,DEF,4.4,17,0.6,1.0,1.1
H.Clarke,DEF,4.0,42,1.2,1.0,0.4
Todibo,DEF,4.2,72,0.4,0.8,1.4
Sosa,MID,5.5,12,0.7,1.1,0.8
Mount,MID,6.3,28,0.5,0.8,1.3
Bergvall,MID,4.4,22,0.8,0.9,0.8
Yoro,DEF,4.3,28,1.3,0.7,0.6
Carvalho,MID,4.6,6,0.4,1.1,1.1
J. Taylor,MID,4.8,16,0.7,1.2,0.7
C.Richards,DEF,4.4,20,0.7,0.8,1.0
Lavia,MID,4.5,20,0.8,0.8,0.8
Phillips,MID,4.8,42,1.5,0.0,1.0
Werner,MID,6.2,0,0.0,0.9,1.5
Faes,DEF,4.0,34,0.9,0.8,0.6
Kiwior,DEF,4.8,12,0.5,1.2,0.6
Awoniyi,FWD,5.5,9,0.6,1.0,0.7
Casemiro,MID,4.8,16,0.8,0.8,0.7
Forster,GKP,4.3,26,0.9,0.5,0.8
Cresswell,DEF,3.9,26,1.1,0.7,0.4
Ward-Prowse,MID,6.2,12,0.6,0.8,0.7
McAteer,MID,4.7,14,0.8,0.6,0.8
Ben Johnson,DEF,3.9,24,0.9,0.8,0.4
Smallbone,MID,5.0,15,0.7,0.7,0.7
Webster,DEF,4.3,13,0.5,0.5,1.0
Garner,MID,4.9,38,0.3,0.6,1.1
Choudhury,MID,4.3,13,0.5,0.7,0.7
Toti,DEF,4.3,81,0.2,0.6,1.1
Dawson,DEF,4.3,68,0.6,0.7,0.6
Cairney,MID,4.8,13,0.6,0.6,0.6
De Cordova-Reid,MID,5.2,10,0.6,0.6,0.6
Chiesa,MID,6.8,9,0.7,0.3,0.8
March,MID,6.5,8,0.6,0.7,0.5
Manning,DEF,4.3,17,0.6,0.6,0.6
Sessegnon,DEF,4.2,11,0.4,0.5,0.8
Alex Moreno,DEF,4.3,10,0.4,0.8,0.6
Quansah,DEF,3.9,10,0.4,0.6,0.6
Tierney,DEF,4.3,7,0.3,0.8,0.5
Van de Ven,DEF,4.5,0,0.0,0.0,1.6
Yarmoliuk,MID,4.4,10,0.5,0.4,0.7
Buendia,MID,5.1,8,0.6,0.4,0.6
Jaden,MID,5.3,10,0.3,0.4,0.8
Reed,MID,4.7,13,0.5,0.5,0.5
Devenny,MID,4.5,12,0.6,0.5,0.4
Romero,DEF,4.9,0,0.0,0.0,1.5
Al-Hamadi,FWD,4.8,9,0.6,0.5,0.4
Clyne,DEF,4.3,14,0.5,0.4,0.5
C. Taylor,DEF,3.9,19,0.4,0.5,0.6
Kelly,DEF,4.2,10,0.4,0.4,0.6
Füllkrug,FWD,6.7,0,0.0,0.0,1.5
Irving,MID,4.8,10,0.4,0.5,0.5
Tavernier,MID,5.4,0,0.0,0.0,1.4
Moore,MID,4.5,15,0.7,0.5,0.2
Turner,GKP,3.9,17,0.7,0.6,0.1
Elliott,MID,5.2,5,0.4,0.4,0.5
J.Cuenca,DEF,4.4,5,0.2,0.4,0.8
G.Jesus,FWD,6.9,80,0.3,0.4,0.6
Forbs,MID,5.5,9,0.4,0.4,0.4
H. Armstrong,MID,4.5,11,0.5,0.5,0.3
Eriksen,MID,5.3,7,0.5,0.5,0.3
Winterburn,MID,4.5,10,0.4,0.5,0.3
B. Davies,DEF,4.3,0,0.0,0.0,1.2
Hermansen,GKP,4.5,0,0.0,0.0,1.2
Nwaneri,MID,4.5,0,0.0,0.0,1.2
McAtee,MID,4.6,5,0.4,0.4,0.4
Miley,MID,5.0,4,0.2,0.5,0.5
Schlupp,MID,4.6,4,0.3,0.3,0.4
R. Fraser,MID,4.8,7,0.4,0.3,0.4
Lallana,MID,5.0,7,0.4,0.3,0.4
Smith,DEF,4.4,0,0.0,0.0,1.1
Chaplin,MID,5.1,0,0.0,0.1,0.9
Okoli,DEF,4.0,23,0.7,0.2,0.2
Keane,DEF,4.0,6,0.2,0.5,0.3
Vinicius,FWD,5.0,3,0.3,0.3,0.4
Olsen,GKP,4.5,22,0.9,0.2,0.0
Woolfenden,DEF,4.0,17,0.5,0.4,0.1
Endo,MID,4.6,6,0.3,0.3,0.4
Hutchinson,MID,5.2,0,0.0,0.1,0.9
Maghoma,MID,4.5,4,0.2,0.4,0.4
Pinnock,DEF,4.4,0,0.0,0.0,0.9
Sinisterra,MID,4.8,0,0.0,0.0,0.9
Scarles,DEF,4.0,13,0.5,0.3,0.2
Boly,DEF,4.2,4,0.1,0.4,0.3
Simpson-Pusey,DEF,4.0,12,0.4,0.4,0.2
Patterson,DEF,4.4,7,0.2,0.3,0.3
Scott,MID,4.7,0,0.0,0.0,0.8
Nedeljkovic,DEF,3.9,9,0.3,0.2,0.3
Bentancur,MID,4.9,0,0.0,0.0,0.8
Broja,FWD,5.4,0,0.0,0.1,0.7
Luongo,MID,4.4,2,0.2,0.4,0.2
Milner,MID,5.0,4,0.2,0.3,0.3
Tomiyasu,DEF,4.8,0,0.0,0.0,0.7
Toffolo,DEF,4.2,3,0.1,0.4,0.1
Chukwuemeka,MID,4.8,2,0.2,0.3,0.2
Meupiyou,DEF,3.9,20,0.4,0.1,0.1
Bogarde,DEF,4.0,4,0.1,0.2,0.3
Gomez,DEF,4.8,0,0.0,0.0,0.6
Renato Veiga,MID,4.4,2,0.1,0.2,0.3
J. Ward,DEF,4.3,4,0.2,0.2,0.2
Wilson-Esbrand,DEF,4.0,6,0.3,0.2,0.1
Sangaré,MID,4.3,0,0.0,0.1,0.5
Ji-soo,DEF,3.9,11,0.3,0.1,0.2
Edouard,FWD,5.1,0,0.0,0.3,0.3
Mubama,FWD,4.5,3,0.2,0.1,0.2
Disasi,DEF,4.2,4,0.1,0.3,0.1
Burgess,DEF,4.0,13,0.4,0.1,0.1
Barkley,MID,5.2,0,0.0,0.0,0.5
Pedro Lima,DEF,3.9,5,0.2,0.3,0.1
Rees-Dottin,FWD,4.5,1,0.1,0.3,0.2
Dorrington,DEF,4.0,1,0.0,0.3,0.1
Shaw,DEF,4.9,0,0.0,0.0,0.5
Mudryk,MID,6.2,0,0.0,0.0,0.5
Kuol,MID,4.4,1,0.1,0.2,0.2
Ferguson,FWD,5.5,0,0.0,0.0,0.5
Brereton Díaz,MID,4.9,2,0.2,0.1,0.2
Kelleher,GKP,4.2,0,0.0,0.2,0.3
Hause,DEF,3.9,5,0.2,0.2,0.1
Areola,GKP,4.2,4,0.2,0.1,0.2
Marc Guiu,FWD,4.7,0,0.0,0.1,0.3
Townsend,DEF,3.9,2,0.1,0.2,0.1
Chadi Riad,DEF,4.3,1,0.0,0.2,0.2
B.Traore,MID,4.8,2,0.1,0.1,0.1
J. O'Brien,DEF,4.6,0,0.0,0.2,0.2
Johnstone,GKP,4.3,0,0.0,0.2,0.2
Bobb,MID,4.7,0,0.0,0.1,0.3
Akinmboni,DEF,4.0,2,0.1,0.2,0.1
Benda,GKP,4.0,1,0.0,0.1,0.2
L. Thomas,DEF,3.9,2,0.1,0.1,0.1
J. King,MID,4.5,1,0.1,0.1,0.1
Stewart,FWD,4.4,0,0.0,0.0,0.3
M.França,MID,4.4,0,0.0,0.0,0.3
Lankshear,FWD,4.5,1,0.1,0.2,0.0
King,DEF,4.0,2,0.1,0.2,0.0
Evans,DEF,4.4,4,0.1,0.1,0.1
Hardy,DEF,4.0,0,0.0,0.2,0.1
Lindelof,DEF,4.3,4,0.0,0.1,0.1
Meghoma,DEF,4.0,2,0.1,0.1,0.1
N. Neto,GKP,4.1,0,0.0,0.1,0.2
Hayden,MID,4.4,0,0.0,0.1,0.1
Konak,MID,4.5,1,0.1,0.0,0.1
Olusesi,MID,4.5,1,0.1,0.1,0.0
Steele,GKP,4.1,1,0.0,0.1,0.1
J.Virginia,GKP,3.9,1,0.1,0.1,0.1
Orford,MID,4.5,1,0.1,0.0,0.1
C.Miguel,GKP,4.2,0,0.0,0.1,0.1
R. Nelson,MID,5.0,0,0.0,0.0,0.2
Bayindir,GKP,4.3,1,0.1,0.0,0.1
Moder,MID,4.4,2,0.2,0.0,0.0
Emmanuel Agbadou,DEF,0.0,1,0.0,0.1,0.1
Valdimarsson,GKP,3.9,0,0.0,0.1,0.1
Ndidi,MID,4.9,0,0.0,0.0,0.2
D. Ward,GKP,4.0,0,0.0,0.2,0.0
Jimoh,MID,4.5,0,0.0,0.0,0.1
Targett,DEF,4.0,0,0.0,0.1,0.1
Bella-Kotchap,DEF,3.9,1,0.0,0.0,0.0
Jørgensen,GKP,4.2,0,0.0,0.1,0.0
McGinn,MID,5.2,0,0.0,0.0,0.1
Dewsbury-Hall,MID,5.5,0,0.0,0.0,0.1
Mayers,DEF,4.0,2,0.1,0.0,0.0
Kporha,DEF,4.0,1,0.0,0.0,0.1
Cornet,MID,4.7,0,0.0,0.0,0.1
Alleyne,DEF,4.0,2,0.1,0.0,0.0
O’Reilly,MID,4.9,0,0.0,0.0,0.1
Morton,MID,4.4,0,0.0,0.0,0.1
Casey,DEF,4.0,0,0.0,0.0,0.0
Omobamidele,DEF,4.2,0,0.0,0.0,0.1
McCarthy,GKP,4.3,1,0.1,0.0,0.0
Kinsey,DEF,4.0,0,0.0,0.1,0.0
Holding,DEF,4.2,0,0.0,0.0,0.1
Amissah,DEF,4.0,0,0.0,0.0,0.1
W. Dennis,GKP,4.0,1,0.0,0.0,0.0
Matthews,GKP,3.9,0,0.0,0.0,0.0
Krafth,DEF,4.3,0,0.0,0.0,0.0
McConville,DEF,4.0,0,0.0,0.0,0.0
Slater,DEF,4.0,0,0.0,0.0,0.0
Pond,DEF,3.9,1,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
Saka,MID,10.2,0,0.0,0.0,0.0
B. White,DEF,6.1,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Pau,DEF,4.3,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Enes Ünal,FWD,5.4,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
Jebbison,FWD,4.5,0,0.0,0.0,0.0
Mepham,DEF,4.4,0,0.0,0.0,0.0
Paulsen,GKP,4.0,0,0.0,0.0,0.0
Senesi,DEF,4.7,0,0.0,0.0,0.0
Ajer,DEF,4.4,0,0.0,0.0,0.0
