name,position,cost,xmins,ep_gw35,ep_gw36,ep_gw37
Vicario,GKP,4.8,94,3.5,3.5,2.9
A.Becker,GKP,5.5,75,3.0,3.6,3.4
Delap,FWD,5.6,74,3.2,3.4,3.4
Luis Díaz,MID,7.6,55,3.0,3.5,3.4
José Sá,GKP,4.4,94,3.1,3.5,3.3
Evanilson,FWD,5.8,78,3.1,3.8,2.9
Savinho,MID,6.2,58,3.7,3.4,2.8
Damsgaard,MID,4.9,81,3.3,3.3,3.2
Muñoz,DEF,5.3,85,3.4,2.8,3.6
Aina,DEF,5.2,86,2.6,4.3,2.9
El Khannouss,MID,4.8,84,3.8,2.6,3.4
Strand Larsen,FWD,5.4,74,2.9,3.7,3.1
A. Palmer,GKP,4.5,94,3.2,3.2,3.4
Verbruggen,GKP,4.6,93,3.3,3.3,3.0
Arrizabalaga,GKP,4.6,94,3.1,3.5,3.1
Alexander-Arnold,DEF,7.2,60,2.9,3.5,3.3
Mitoma,MID,6.4,77,3.5,3.4,2.7
N.Williams,DEF,4.5,87,2.6,4.1,2.8
P. Neto,MID,6.1,71,3.0,2.8,3.7
Amad,MID,5.3,46,2.5,3.8,3.2
L.Paquetá,MID,5.7,73,3.4,2.8,3.2
Ramsdale,GKP,4.4,92,3.3,3.0,3.1
Hudson-Odoi,MID,5.1,74,2.4,3.9,3.1
Elanga,MID,5.4,56,2.6,3.9,2.8
Barnes,MID,6.0,65,3.5,3.5,2.3
Enciso,MID,5.4,78,2.9,3.0,3.3
Ndiaye,FWD,5.2,59,3.5,2.6,3.2
Sánchez,GKP,4.5,95,2.5,3.2,3.5
Munetsi,MID,5.0,85,2.7,3.5,3.0
Konsa,DEF,4.4,91,3.4,2.6,3.2
Collins,DEF,4.5,90,3.1,3.1,2.9
Kiwior,DEF,4.8,86,3.9,2.1,3.0
Keane,DEF,3.8,76,3.6,2.0,3.4
J.Murphy,MID,5.3,71,3.2,3.2,2.5
Kulusevski,MID,6.2,72,3.1,3.3,2.5
Enzo,MID,4.7,87,2.8,2.8,3.3
Milenković,DEF,5.2,90,2.4,3.9,2.5
Saliba,DEF,6.6,85,3.7,2.1,3.0
Hutchinson,MID,5.2,82,2.9,2.9,3.0
Anderson,MID,5.0,85,2.7,3.5,2.6
Martinelli,MID,6.5,39,2.7,2.6,3.4
Ederson M.,GKP,5.3,46,1.9,3.2,3.6
J. Harrison,MID,5.2,53,3.1,2.5,3.1
Nwaneri,MID,4.4,59,4.0,2.1,2.6
Mac Allister,MID,6.2,76,2.8,2.7,3.1
Solanke,FWD,7.3,36,1.6,4.0,3.1
Højlund,FWD,6.9,38,2.1,3.7,2.8
Guéhi,DEF,4.7,92,3.1,2.4,3.1
M.Asensio,MID,6.2,42,2.7,2.8,3.1
Ward-Prowse,MID,6.1,75,3.0,2.6,3.0
Diogo J.,MID,7.2,54,3.2,2.6,2.7
Virgil,DEF,6.7,88,2.9,2.7,2.9
Murillo,DEF,4.8,82,2.3,3.7,2.5
Bruno G.,MID,6.2,92,3.1,3.0,2.5
C.Richards,DEF,4.4,86,3.0,2.4,3.1
Minteh,MID,4.9,69,3.2,2.9,2.4
Lacroix,DEF,4.5,87,3.0,2.3,3.2
Cash,DEF,4.4,64,2.8,2.6,3.0
Gakpo,FWD,7.2,57,2.8,2.6,2.9
Trippier,DEF,5.7,81,3.2,3.2,1.9
Madueke,MID,6.0,58,2.7,2.4,3.3
Tonali,MID,5.5,90,3.0,3.0,2.3
Doku,MID,6.2,40,2.6,3.2,2.5
Kamaldeen,MID,5.0,71,3.1,2.4,2.8
Nørgaard,MID,4.8,85,2.8,2.8,2.7
Tel,MID,5.8,69,3.5,2.6,2.0
Lewis-Potter,MID,5.0,81,2.8,2.7,2.5
Wan-Bissaka,DEF,4.4,89,3.0,2.3,2.8
Dorgu,DEF,4.5,49,1.9,3.8,2.3
Garnacho,MID,5.9,41,2.0,3.5,2.5
Rice,MID,6.2,59,2.7,2.4,2.9
Szoboszlai,MID,6.2,46,2.3,2.6,3.1
Gravenberch,MID,5.0,82,2.6,2.6,2.7
McGinn,MID,5.2,64,2.9,2.5,2.5
Broja,FWD,5.3,56,3.4,1.9,2.5
Livramento,DEF,4.6,89,3.0,3.1,1.8
M.Fernandes,MID,5.0,85,3.0,2.4,2.5
Gana,MID,4.8,83,2.8,2.3,2.8
Cucurella,DEF,5.4,84,2.3,2.3,3.2
Konaté,DEF,5.3,56,1.9,2.8,3.0
Wharton,MID,4.7,75,2.6,2.4,2.8
Gündogan,MID,6.3,44,2.4,2.6,2.7
Andersen,DEF,4.2,92,2.1,3.3,2.2
Aït-Nouri,DEF,5.0,86,1.9,3.3,2.6
Colwill,DEF,4.4,91,2.2,2.2,3.2
Garner,MID,4.9,69,2.7,2.2,2.7
Mitchell,DEF,4.8,62,2.5,2.1,2.9
Schär,DEF,5.6,88,2.8,3.0,1.7
J.Ayew,MID,5.1,56,3.1,2.0,2.4
Willock,MID,4.7,72,2.7,2.6,2.2
Faes,DEF,3.8,92,3.3,1.5,2.7
Onuachu,FWD,4.9,54,2.9,2.4,2.1
Souček,MID,4.8,76,2.7,2.3,2.5
Robertson,DEF,5.8,43,1.9,2.7,2.9
O’Reilly,MID,4.9,56,2.5,2.8,2.1
Ndidi,MID,4.9,86,2.8,2.2,2.4
Kilman,DEF,4.3,92,2.8,2.0,2.5
Brennan Johnson,MID,6.2,59,2.9,2.5,1.9
Van den Berg,DEF,4.1,70,2.4,2.5,2.3
Ramsey,MID,5.4,51,2.5,2.2,2.5
Coady,DEF,4.0,86,3.0,1.4,2.8
Bernardo,MID,6.1,52,2.5,2.4,2.2
Estupiñan,DEF,4.9,80,2.7,2.6,1.9
Partey,MID,4.9,74,2.7,2.1,2.3
J.Timber,DEF,5.7,43,2.1,1.9,3.1
Kamara,MID,5.0,79,2.5,2.3,2.3
Lukić,MID,4.8,84,2.3,2.6,2.2
Baleba,MID,5.0,89,2.5,2.4,2.1
Bassey,DEF,4.5,90,2.0,3.0,2.1
Todibo,DEF,4.2,80,2.6,1.9,2.5
N.Gonzalez,MID,6.0,65,2.5,2.4,2.1
Gordon,MID,7.4,41,2.2,2.7,2.2
Berge,MID,5.0,83,2.3,2.6,2.1
J.Gomes,MID,4.9,82,2.2,2.5,2.3
Justin,DEF,4.1,65,2.9,1.5,2.5
De Ligt,DEF,4.8,65,2.0,3.0,1.8
Digne,DEF,4.5,49,2.4,2.1,2.3
Sessegnon,DEF,4.2,63,2.4,2.8,1.6
Chalobah,DEF,4.4,77,2.1,2.0,2.7
Cajuste,MID,4.5,80,2.2,2.3,2.2
Füllkrug,FWD,6.7,39,2.3,2.1,2.3
Odobert,MID,5.3,64,2.9,2.3,1.5
Van Hecke,DEF,4.5,89,2.5,2.5,1.7
Burn,DEF,4.5,88,2.6,2.5,1.5
Foden,MID,9.1,33,2.5,2.3,1.8
N.Semedo,DEF,4.5,87,1.6,2.8,2.2
Robinson,DEF,4.8,60,1.5,2.7,2.4
H. Wilson,MID,5.2,38,1.8,2.7,2.0
André,MID,5.0,81,2.0,2.4,2.1
Alcaraz,MID,4.7,39,2.3,1.6,2.6
Cook,MID,5.0,82,2.1,2.4,2.0
Yarmoliuk,MID,4.3,61,2.2,2.2,2.1
Agbadou,DEF,4.0,90,1.5,2.8,2.1
Spence,DEF,4.4,79,2.5,2.4,1.6
Caicedo,MID,4.9,75,2.0,2.1,2.4
McAteer,MID,4.7,54,2.7,1.8,1.9
Pau,DEF,4.2,61,2.3,1.9,2.2
B. White,DEF,6.1,68,3.2,1.2,1.9
Andreas,MID,4.9,41,1.9,2.4,2.2
Calvert-Lewin,FWD,5.4,22,1.0,2.2,3.2
Kerkez,DEF,5.3,89,1.6,3.0,1.8
Tavernier,MID,5.4,53,2.1,2.3,1.9
B.Soumaré,MID,4.4,79,2.3,1.9,2.1
Maatsen,DEF,4.5,51,2.4,1.9,2.1
Matheus N.,MID,4.9,58,2.2,2.3,1.9
Scott,MID,4.7,66,2.0,2.4,1.9
Ajer,DEF,4.4,67,2.6,2.4,1.4
Ugochukwu,MID,4.4,80,2.3,2.0,2.0
Toti,DEF,4.3,88,1.4,2.8,2.1
Daka,FWD,4.8,41,2.3,1.8,2.2
Emerson,DEF,4.4,59,2.2,1.8,2.2
Romero,DEF,4.9,41,1.4,2.9,1.9
Tete,DEF,4.4,66,1.9,2.4,1.9
O'Riley,MID,5.5,48,2.2,2.3,1.6
Mount,MID,6.3,52,2.3,2.2,1.5
Richarlison,FWD,6.8,53,2.7,1.8,1.5
Manning,DEF,4.3,73,2.7,1.5,1.8
O'Shea,DEF,3.9,90,1.7,2.0,2.3
O.Dango,MID,4.7,38,1.8,2.3,1.9
Doherty,DEF,4.3,69,1.4,2.6,1.9
Bentancur,MID,4.9,45,1.6,2.4,2.0
Dunk,DEF,4.2,78,2.3,2.1,1.4
Kristiansen,DEF,4.4,54,2.4,1.3,2.1
Nketiah,FWD,5.9,36,2.0,1.8,2.1
Jensen,MID,5.3,43,1.9,2.0,2.0
Morsy,MID,4.8,82,2.0,2.0,1.8
Hinshelwood,MID,4.9,62,2.1,1.9,1.8
Walker-Peters,DEF,4.2,88,2.6,1.4,1.8
Jones,MID,5.3,55,2.2,1.9,1.7
Smith Rowe,MID,5.1,38,1.8,2.2,1.8
Amass,DEF,4.0,64,2.2,2.3,1.2
Shaw,DEF,4.9,70,2.1,2.3,1.4
Van de Ven,DEF,4.5,42,1.4,2.7,1.7
Ugarte,MID,4.9,72,2.2,2.0,1.6
Akanji,DEF,5.3,36,1.7,2.1,1.9
Maddison,MID,7.4,26,1.2,2.3,2.2
Lewis-Skelly,MID,4.5,41,1.6,1.9,2.1
Bellegarde,MID,4.9,39,1.6,2.2,1.8
Dominguez,MID,4.8,46,1.7,2.1,1.7
Smith,DEF,4.4,74,1.4,2.5,1.6
Nkunku,MID,5.7,30,1.3,1.7,2.6
J.Clarke,MID,5.4,55,2.2,1.7,1.6
Zabarnyi,DEF,4.4,87,1.4,2.5,1.5
Huijsen,DEF,4.5,88,1.4,2.5,1.5
Tsimikas,DEF,4.6,60,2.6,1.3,1.5
Yates,MID,4.8,55,1.8,2.0,1.6
Gusto,DEF,4.9,52,1.5,1.6,2.2
P.M.Sarr,MID,4.7,60,2.1,1.8,1.5
Pedro Porro,DEF,5.3,36,1.5,2.4,1.4
Harwood-Bellis,DEF,4.0,91,2.4,1.3,1.6
Adingra,MID,5.1,28,1.5,2.0,1.7
Mainoo,MID,5.2,64,2.1,1.6,1.5
Darwin,FWD,7.0,22,1.4,1.8,2.1
Bednarek,DEF,4.0,93,2.5,1.3,1.5
Archer,FWD,4.9,34,1.9,1.7,1.6
Greaves,DEF,3.8,84,1.7,1.9,1.5
L. Thomas,DEF,3.9,50,2.0,1.2,2.0
Ayari,MID,5.0,43,1.7,1.9,1.5
Yoro,DEF,4.3,43,1.3,2.5,1.4
Gruda,MID,5.4,42,2.0,1.9,1.2
Kovačić,MID,5.4,37,1.6,1.8,1.7
Beto,FWD,4.8,29,2.1,1.3,1.6
Lerma,MID,4.8,52,1.7,1.6,1.7
Stephens,DEF,4.0,87,2.4,1.2,1.4
Burgess,DEF,3.8,82,1.7,1.7,1.6
Jota Silva,MID,5.9,29,1.5,2.1,1.3
Malen,MID,5.3,21,1.5,1.7,1.8
Sterling,MID,6.7,41,2.7,1.0,1.3
McAtee,MID,4.6,22,1.5,1.7,1.7
Son,MID,9.7,12,0.2,1.8,3.0
Bailey,MID,6.2,30,1.8,1.4,1.7
Kamada,MID,5.1,35,1.7,1.4,1.7
C.Soler,MID,5.0,38,1.7,1.5,1.6
Ben Johnson,DEF,3.8,0,0.0,2.4,2.4
Pinnock,DEF,4.4,44,1.6,1.7,1.4
Mings,DEF,4.4,42,1.7,1.5,1.5
Downes,MID,4.7,60,1.8,1.5,1.4
Udogie,DEF,4.8,39,1.5,1.8,1.4
Mavropanos,DEF,4.3,52,1.7,1.2,1.6
Grealish,MID,6.4,24,1.5,1.5,1.5
Maguire,DEF,4.9,43,1.4,1.8,1.3
Lavia,MID,4.5,37,1.2,1.4,1.7
Hirst,FWD,5.4,26,1.3,1.5,1.5
Willian,MID,5.0,20,1.0,1.9,1.4
James,DEF,4.8,33,1.3,1.1,1.8
Eriksen,MID,5.2,47,2.0,1.1,1.1
R. Lewis,DEF,4.3,32,1.6,1.6,1.0
Adams,MID,4.9,48,1.3,1.5,1.3
J. Taylor,MID,4.8,44,1.5,1.5,1.1
Tierney,DEF,4.3,45,2.4,0.6,1.2
Scarles,DEF,4.0,39,1.5,1.2,1.4
Chilwell,DEF,4.6,29,1.4,1.2,1.5
Zinchenko,DEF,4.8,44,2.3,0.9,0.9
C. Wilson,FWD,6.9,23,1.5,1.3,1.2
Brooks,MID,4.9,31,1.3,1.5,1.2
Dibling,MID,4.3,28,1.3,1.3,1.4
Sancho,MID,6.2,38,1.8,2.2,0.0
Godfrey,DEF,4.0,62,1.4,1.5,1.0
Bradley,DEF,4.7,26,0.9,1.3,1.8
Hughes,MID,4.9,30,1.2,1.4,1.3
Skipp,MID,4.7,39,1.4,1.1,1.4
Miley,MID,5.0,24,1.1,1.5,1.3
Bissouma,MID,4.8,57,1.9,1.1,0.9
Mazraoui,DEF,4.2,12,0.1,1.9,1.8
Elliott,MID,5.2,27,1.3,1.1,1.3
Broadhead,MID,4.9,32,0.8,1.6,1.3
Ortega Moreno,GKP,5.2,51,2.2,1.2,0.2
Castagne,DEF,4.2,32,1.0,1.4,1.2
Patterson,DEF,4.4,20,1.0,1.1,1.5
Casemiro,MID,4.6,14,0.6,1.6,1.4
Bobb,MID,4.7,18,1.1,1.3,1.1
Buonanotte,MID,4.5,0,0.0,0.9,2.5
Diop,DEF,4.3,32,0.9,1.4,1.1
Veltman,DEF,4.3,39,1.2,1.2,0.9
Aribo,MID,4.9,30,1.3,0.9,1.2
Coulibaly,DEF,4.0,32,1.3,0.8,1.2
Quansah,DEF,3.9,46,1.7,0.9,0.8
João Pedro,FWD,5.5,0,0.0,0.0,3.3
Danso,DEF,4.4,68,2.0,0.7,0.6
Morato,DEF,4.5,25,0.8,1.3,1.3
Stewart,FWD,4.4,18,1.1,1.0,1.2
Obi,FWD,4.5,43,1.7,0.7,0.8
Danilo,MID,4.7,18,0.8,1.2,1.2
Lamptey,DEF,4.4,25,1.0,1.1,1.0
Gómez,MID,5.5,27,1.1,1.2,0.8
Coufal,DEF,4.1,24,0.9,0.9,1.2
Khusanov,DEF,5.0,29,1.3,1.2,0.6
Lindelof,DEF,4.3,52,1.5,1.1,0.4
S.Bueno,DEF,4.3,28,0.6,1.3,1.0
March,MID,6.5,16,0.9,1.1,0.9
Haaland,FWD,14.8,0,0.0,0.0,2.9
Hickey,DEF,4.3,33,0.0,0.7,2.2
Amadou Onana,MID,4.8,22,1.0,0.9,0.9
Smallbone,MID,5.0,21,1.0,1.0,0.9
Davis,DEF,4.2,0,0.0,0.0,2.9
Sarabia,MID,5.0,13,0.7,1.2,1.0
Monga,MID,4.5,18,1.0,0.8,0.9
Barkley,MID,5.2,13,0.7,1.1,0.8
Botman,DEF,4.4,12,0.4,1.2,1.0
Adama,MID,4.5,14,0.7,1.0,0.9
L.Guilherme,MID,4.6,14,0.8,1.0,0.9
R.Gomes,MID,5.1,14,0.6,1.1,0.8
Awoniyi,FWD,5.5,9,0.6,1.0,0.8
Wieffer,MID,4.7,18,0.7,0.9,0.8
Sosa,MID,5.5,15,0.8,0.8,0.7
M.França,MID,4.4,13,0.8,0.5,0.9
Ferguson,FWD,5.5,10,0.7,0.6,1.0
Chaplin,MID,5.1,20,1.1,0.7,0.5
Igor,DEF,4.3,13,0.4,0.9,0.9
Tosin,DEF,4.2,18,0.6,0.6,1.0
Woolfenden,DEF,3.9,40,0.8,0.8,0.4
George,MID,4.5,9,0.6,0.5,0.9
Gray,MID,4.6,37,1.1,0.5,0.4
Jorginho,MID,4.6,16,0.2,0.7,1.1
B. Davies,DEF,4.3,41,1.3,0.3,0.4
Sugawara,DEF,4.2,17,0.7,0.5,0.8
Maghoma,MID,4.5,11,0.5,0.7,0.7
Alex Moreno,DEF,4.2,15,0.5,0.9,0.4
Chiesa,MID,6.8,9,0.7,0.6,0.6
G.Nunes,MID,4.9,13,0.6,0.6,0.6
Clyne,DEF,4.3,17,0.7,0.4,0.7
Calafiori,DEF,5.8,0,0.0,0.5,1.3
Welington,DEF,4.0,13,0.5,0.5,0.7
Endo,MID,4.6,17,0.7,0.6,0.5
J.Araujo,DEF,4.3,17,0.5,0.6,0.5
Guedes,MID,5.3,6,0.4,0.6,0.7
Iroegbunam,MID,4.3,12,0.5,0.5,0.6
Devenny,MID,4.5,12,0.6,0.5,0.5
Henry,DEF,4.3,14,0.6,0.5,0.5
Dewsbury-Hall,MID,5.5,3,0.2,0.5,0.9
A. Young,DEF,4.3,11,0.6,0.4,0.7
Osula,FWD,4.9,5,0.4,0.7,0.5
Heaven,DEF,4.0,39,0.5,0.6,0.4
Thiago,FWD,5.9,8,0.2,0.5,1.0
Edouard,FWD,5.1,9,0.6,0.5,0.5
Luongo,MID,4.3,14,0.6,0.6,0.3
Kayode,DEF,4.5,17,0.7,0.7,0.2
Werner,MID,6.2,10,0.6,0.5,0.3
Cresswell,DEF,3.9,8,0.3,0.4,0.8
Vinicius,FWD,5.0,1,0.1,0.7,0.6
Hee Chan,MID,6.1,5,0.3,0.6,0.5
Sinisterra,MID,4.8,0,0.0,0.3,1.1
Senesi,DEF,4.6,9,0.2,0.6,0.5
Krafth,DEF,4.3,16,0.6,0.4,0.4
Jørgensen,GKP,4.2,30,1.1,0.2,0.1
Longstaff,MID,4.4,7,0.4,0.4,0.5
Disasi,DEF,4.2,15,0.6,0.4,0.4
Doyle,MID,4.7,6,0.4,0.4,0.5
Fredricson,DEF,4.0,39,1.2,0.1,0.0
Okoli,DEF,4.0,11,0.4,0.3,0.6
Aké,DEF,5.3,0,0.0,0.0,1.2
Sangaré,MID,4.3,8,0.4,0.4,0.4
Cairney,MID,4.8,4,0.3,0.4,0.5
Kelleher,GKP,4.0,20,0.8,0.2,0.2
Tuanzebe,DEF,3.9,0,0.0,0.0,1.1
Boly,DEF,4.2,5,0.2,0.4,0.4
Bree,DEF,3.9,7,0.3,0.3,0.4
Konak,MID,4.4,5,0.3,0.4,0.4
Reed,MID,4.7,4,0.3,0.3,0.3
Stones,DEF,5.3,0,0.0,0.0,0.9
Webster,DEF,4.3,4,0.1,0.4,0.4
Winks,MID,4.3,8,0.3,0.3,0.2
Coleman,DEF,4.3,7,0.3,0.3,0.3
Soler,DEF,3.9,1,0.1,0.4,0.3
Mubama,FWD,4.5,3,0.3,0.3,0.2
Ricardo,DEF,4.1,0,0.0,0.0,0.8
Irving,MID,4.7,4,0.3,0.3,0.3
Winterburn,MID,4.5,2,0.2,0.3,0.3
G.Rodríguez,MID,4.8,2,0.2,0.3,0.3
J.Cuenca,DEF,4.4,3,0.1,0.2,0.4
Grønbæk,MID,4.9,0,0.0,0.2,0.5
Pedro Lima,DEF,3.9,2,0.1,0.2,0.3
Kinsky,GKP,4.1,6,0.2,0.1,0.2
Evans,DEF,4.4,15,0.5,0.1,0.0
Phillips,MID,4.8,0,0.0,0.0,0.6
Marc Guiu,FWD,4.7,0,0.0,0.0,0.6
Hill,DEF,3.9,2,0.1,0.2,0.2
A. Garcia,DEF,4.5,3,0.1,0.1,0.2
B.Badiashile,DEF,4.2,2,0.1,0.1,0.3
Scarlett,FWD,4.4,3,0.2,0.1,0.1
Reguilón,DEF,4.1,8,0.3,0.0,0.1
Townsend,DEF,3.9,0,0.0,0.0,0.5
Butler-Oyedeji,FWD,4.5,1,0.2,0.2,0.1
J. Ward,DEF,4.3,2,0.1,0.1,0.2
Djiga,DEF,4.5,5,0.1,0.2,0.2
Gomez,DEF,4.7,0,0.0,0.0,0.4
Collyer,MID,4.5,0,0.0,0.1,0.3
W. Dennis,GKP,3.9,3,0.1,0.2,0.1
Acheampong,DEF,4.0,0,0.0,0.1,0.2
Jebbison,FWD,4.5,1,0.1,0.1,0.1
B.Traore,MID,4.8,1,0.1,0.1,0.2
Mee,DEF,4.2,1,0.0,0.1,0.1
Szmodics,MID,5.7,0,0.0,0.0,0.3
Godo,MID,4.4,0,0.0,0.1,0.1
N. Wood,DEF,4.0,0,0.0,0.1,0.2
Bogarde,DEF,3.9,0,0.0,0.1,0.2
Olsen,GKP,4.5,0,0.0,0.1,0.2
J. King,MID,4.4,1,0.1,0.0,0.1
Steele,GKP,4.0,1,0.1,0.1,0.1
Fabianski,GKP,4.0,0,0.0,0.1,0.2
Moore,MID,4.5,0,0.0,0.2,0.0
Toffolo,DEF,4.2,0,0.0,0.1,0.1
Vestergaard,DEF,3.9,0,0.0,0.1,0.1
C.Miguel,GKP,4.1,0,0.0,0.1,0.1
Dawson,DEF,4.2,0,0.0,0.1,0.1
Y. Chermiti,FWD,4.9,1,0.1,0.1,0.0
Bayindir,GKP,4.3,0,0.0,0.1,0.1
Nallo,DEF,4.0,4,0.2,0.1,0.0
Benda,GKP,3.9,1,0.0,0.0,0.1
Walton,GKP,4.3,1,0.1,0.0,0.1
Mheuka,FWD,4.5,0,0.0,0.0,0.2
Kukonki,DEF,4.0,5,0.2,0.0,0.0
Forbs,MID,5.4,0,0.0,0.1,0.1
Dúbravka,GKP,4.0,1,0.0,0.0,0.1
Ji-soo,DEF,3.9,0,0.0,0.0,0.1
Morgan,FWD,4.5,0,0.0,0.1,0.0
J.Virginia,GKP,3.9,0,0.0,0.0,0.1
Bella-Kotchap,DEF,3.9,1,0.0,0.0,0.1
D. Ward,GKP,3.9,1,0.0,0.1,0.0
Valdimarsson,GKP,3.9,0,0.0,0.0,0.1
Esse,MID,4.7,0,0.0,0.0,0.1
Johnstone,GKP,4.1,0,0.0,0.1,0.0
Vitor Reis,DEF,4.5,0,0.0,0.1,0.0
Ings,FWD,4.9,0,0.0,0.1,0.0
Fitzgerald,MID,4.5,1,0.1,0.0,0.0
Kuol,MID,4.4,0,0.0,0.0,0.1
Iversen,GKP,3.9,0,0.0,0.0,0.1
Moorhouse,MID,4.5,1,0.1,0.0,0.0
King,DEF,4.0,2,0.1,0.0,0.0
Targett,DEF,3.9,0,0.0,0.0,0.1
Georginio,MID,5.0,0,0.0,0.0,0.1
Matthews,GKP,3.9,2,0.1,0.0,0.0
N. Neto,GKP,4.1,0,0.0,0.0,0.1
Turner,GKP,3.9,0,0.0,0.0,0.1
Nichols,DEF,4.0,2,0.1,0.0,0.0
Morton,MID,4.4,0,0.0,0.0,0.1
McCarthy,GKP,4.2,0,0.0,0.0,0.0
Bentley,GKP,3.9,1,0.0,0.0,0.0
Da Silva Moreira,MID,4.3,0,0.0,0.0,0.0
Fábio Vieira,MID,5.4,0,0.0,0.0,0.0
G.Jesus,FWD,6.5,0,0.0,0.0,0.0
Gabriel,DEF,6.2,0,0.0,0.0,0.0
Havertz,FWD,7.7,0,0.0,0.0,0.0
Hein,GKP,4.0,0,0.0,0.0,0.0
R. Nelson,MID,5.0,0,0.0,0.0,0.0
Tomiyasu,DEF,4.8,0,0.0,0.0,0.0
Barrenechea,MID,4.9,0,0.0,0.0,0.0
Buendia,MID,5.1,0,0.0,0.0,0.0
Dendoncker,MID,4.5,0,0.0,0.0,0.0
Diaby,MID,6.5,0,0.0,0.0,0.0
Diego Carlos,DEF,4.5,0,0.0,0.0,0.0
Dobbin,MID,5.0,0,0.0,0.0,0.0
Duran,FWD,5.7,0,0.0,0.0,0.0
Gauci,GKP,4.0,0,0.0,0.0,0.0
Hause,DEF,3.9,0,0.0,0.0,0.0
Iling Jr,MID,5.4,0,0.0,0.0,0.0
Kesler-Hayden,DEF,4.0,0,0.0,0.0,0.0
Marschall,GKP,4.0,0,0.0,0.0,0.0
Nedeljkovic,DEF,3.9,0,0.0,0.0,0.0
Sinisalo,GKP,4.0,0,0.0,0.0,0.0
Sousa,DEF,4.0,0,0.0,0.0,0.0
Aarons,DEF,4.3,0,0.0,0.0,0.0
Anthony,MID,4.5,0,0.0,0.0,0.0
Christie,MID,4.9,0,0.0,0.0,0.0
Enes Ünal,FWD,5.4,0,0.0,0.0,0.0
Faivre,MID,5.0,0,0.0,0.0,0.0
H.Traorè,MID,4.5,0,0.0,0.0,0.0
Mepham,DEF,4.4,0,0.0,0.0,0.0
Paulsen,GKP,4.0,0,0.0,0.0,0.0
Philip,MID,4.8,0,0.0,0.0,0.0
Travers,GKP,4.4,0,0.0,0.0,0.0
Brierley,MID,4.4,0,0.0,0.0,0.0
Dasilva,MID,4.8,0,0.0,0.0,0.0
Janelt,MID,4.8,0,0.0,0.0,0.0
Onyeka,MID,4.9,0,0.0,0.0,0.0
Peart-Harris,MID,4.5,0,0.0,0.0,0.0
Roerslev,DEF,4.3,0,0.0,0.0,0.0
Toney,FWD,7.3,0,0.0,0.0,0.0
Zanka,DEF,4.5,0,0.0,0.0,0.0
Baker-Boaitey,MID,4.5,0,0.0,0.0,0.0
Barco,DEF,4.0,0,0.0,0.0,0.0
