col1,col2,col3,col4,col5,col6,col7,col8
86,4.3,2.8,3.1,10.2,0.64,8.30%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.4,,,,,,,
90,4.3,2.7,3.1,10.2,0.63,0.30%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.3,,,,,,,
88,3.3,2.7,4.1,10.2,0.64,0.90%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
77,3.5,3,3.6,10.1,0.54,0.00%,Submit
,,,,,,,
Barnes,,,,,,,
MD 5.9,,,,,,,
52,3.2,2.6,4.2,10,0.57,0.00%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.3,,,,,,,
66,3.7,2.9,3.4,10,0.53,1.20%,Submit
,,,,,,,
Wharton,,,,,,,
MD 4.7,,,,,,,
77,2.9,2.5,4.5,10,0.71,0.00%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.1,,,,,,,
47,2.6,2.8,4.6,10,0.65,0.60%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.2,,,,,,,
94,3.5,3.3,3.1,9.9,0.79,3.10%,Submit
,,,,,,,
M.Asensio,,,,,,,
MD 6.1,,,,,,,
56,3.1,3.4,3.4,9.9,0.54,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
86,3.5,2.6,3.8,9.9,0.55,0.00%,Submit
,,,,,,,
Onana,,,,,,,
GK 4.9,,,,,,,
94,3.3,3.3,3.2,9.8,0.67,0.20%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.4,,,,,,,
93,3.2,3.4,3.1,9.7,0.74,15.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.8,,,,,,,
83,3.4,3.5,2.9,9.7,0.67,15.50%,Submit
,,,,,,,
Bradley,,,,,,,
DF 4.7,,,,,,,
53,2.3,3.1,4.3,9.6,0.68,0.00%,Submit
,,,,,,,
Leno,,,,,,,
GK 5.0,,,,,,,
94,3.1,3.2,3.3,9.6,0.64,0.10%,Submit
,,,,,,,
Khusanov,,,,,,,
DF 5.0,,,,,,,
86,4.1,2.6,3,9.6,0.64,0.40%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.4,,,,,,,
86,3,2.6,3.9,9.5,0.72,36.00%,Submit
,,,,,,,
Pickford,,,,,,,
GK 5.1,,,,,,,
92,3.1,3.1,3.3,9.4,0.62,47.40%,Submit
,,,,,,,
Palmer,,,,,,,
GK 4.5,,,,,,,
93,3.1,3.3,3,9.4,0.7,0.00%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 5.0,,,,,,,
58,3.9,2.7,2.8,9.4,0.63,41.20%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.4,,,,,,,
50,3.2,3.1,3,9.3,0.42,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.4,,,,,,,
93,3.1,3.1,3.1,9.3,0.7,0.00%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
84,2.9,3.1,3.3,9.3,0.56,0.00%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
94,3.1,3,3.1,9.2,0.7,0.40%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
68,3.2,3.2,2.8,9.1,0.44,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.7,,,,,,,
57,3.6,2.7,2.8,9.1,0.53,8.90%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
61,3.1,2.3,3.7,9.1,0.63,0.00%,Submit
,,,,,,,
Konsa,,,,,,,
DF 4.4,,,,,,,
92,2.5,3.1,3.5,9,0.68,5.80%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
70,3.2,3.4,2.4,9,0.53,0.00%,Submit
,,,,,,,
Aina,,,,,,,
DF 5.4,,,,,,,
87,3.2,2.4,3.4,9,0.56,0.90%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.4,,,,,,,
88,3.3,2.4,3.3,9,0.68,10.50%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
72,3.1,3.3,2.5,8.9,0.58,0.00%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
85,3.2,2.7,3,8.9,0.59,0.00%,Submit
,,,,,,,
Beto,,,,,,,
FW 5.1,,,,,,,
81,3.2,2.9,2.8,8.8,0.58,19.90%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
92,2.9,2.2,3.7,8.8,0.65,0.80%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
86,3.7,2.5,2.6,8.7,0.66,0.20%,Submit
,,,,,,,
Ra�l,,,,,,,
FW 5.5,,,,,,,
66,2.9,2.6,3.2,8.7,0.53,8.10%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
85,3.3,3.4,2,8.7,0.52,0.20%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
89,3,3.2,2.6,8.7,0.64,0.10%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.5,,,,,,,
77,3,2.7,3,8.7,0.64,0.20%,Submit
,,,,,,,
Agbadou,,,,,,,
DF 4.0,,,,,,,
92,3,3.1,2.5,8.7,0.72,4.30%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.8,,,,,,,
78,2.2,3.9,2.6,8.7,0.6,0.00%,Submit
,,,,,,,
Romero,,,,,,,
DF 4.9,,,,,,,
90,2.1,4,2.6,8.6,0.59,0.00%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.5,,,,,,,
67,2.4,3,3.2,8.6,0.64,1.20%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.9,,,,,,,
89,3.1,2.3,3.2,8.5,0.58,5.50%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
74,3,2.8,2.7,8.5,0.57,0.00%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 5.9,,,,,,,
64,3,2.8,2.7,8.5,0.48,0.50%,Submit
,,,,,,,
Iwobi,,,,,,,
MD 5.6,,,,,,,
66,2.4,3.1,3,8.5,0.51,0.10%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.5,,,,,,,
66,2.9,3,2.5,8.4,0.43,0.10%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.3,,,,,,,
64,1.9,3.9,2.7,8.4,0.53,0.80%,Submit
,,,,,,,
W.Fofana,,,,,,,
DF 4.3,,,,,,,
76,2.6,2.3,3.4,8.3,0.65,0.00%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 5.5,,,,,,,
57,3.1,2.2,3.1,8.3,0.51,4.00%,Submit
,,,,,,,
Doherty,,,,,,,
DF 4.3,,,,,,,
88,3,2.9,2.4,8.3,0.64,0.10%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
89,2,3.7,2.5,8.3,0.61,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
86,2.9,2.6,2.8,8.2,0.56,0.00%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
84,2.9,2.5,2.8,8.2,0.55,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.5,,,,,,,
81,3.7,2.2,2.3,8.2,0.61,7.10%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
68,2.6,3.2,2.4,8.2,0.5,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.3,,,,,,,
66,3.6,2.1,2.5,8.2,0.63,1.50%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.7,,,,,,,
85,3,2.1,2.9,8.1,0.57,0.80%,Submit
,,,,,,,
Thomas,,,,,,,
MD 4.9,,,,,,,
77,2.8,2.5,2.7,8,0.55,0.00%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.6,,,,,,,
36,2.7,2.6,2.7,8,0.58,11.30%,Submit
,,,,,,,
N.Gonzalez,,,,,,,
MD 6.0,,,,,,,
68,3,2.5,2.5,8,0.44,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.2,,,,,,,
57,2,2,4,7.9,0.63,12.80%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
82,2.7,3,2.2,7.9,0.51,0.00%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
72,2.5,2.9,2.6,7.9,0.55,0.00%,Submit
,,,,,,,
Rashford,,,,,,,
MD 6.6,,,,,,,
41,2.3,2.7,2.9,7.9,0.4,0.00%,Submit
,,,,,,,
Toti,,,,,,,
DF 4.3,,,,,,,
89,2.8,2.8,2.3,7.9,0.61,0.10%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.1,,,,,,,
74,2.6,2.9,2.4,7.9,0.51,0.00%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
74,2.7,2,3.1,7.8,0.54,0.00%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
84,3.1,2.4,2.4,7.8,0.52,0.00%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.0,,,,,,,
64,2,2,3.8,7.8,0.43,0.00%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
85,2.5,2.3,2.8,7.6,0.51,0.00%,Submit
,,,,,,,
Munetsi,,,,,,,
MD 5.0,,,,,,,
57,2.7,2.8,2,7.6,0.51,0.10%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
86,2.8,2.6,2.3,7.6,0.52,0.00%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
66,2.4,2.8,2.3,7.6,0.48,0.00%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.1,,,,,,,
59,3,2.1,2.4,7.6,0.41,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
MD 6.2,,,,,,,
56,2.5,3.2,1.8,7.5,0.4,0.00%,Submit
,,,,,,,
Lewis-Skelly,,,,,,,
MD 4.5,,,,,,,
76,2.7,2.3,2.4,7.4,0.55,0.00%,Submit
,,,,,,,
Kulusevski,,,,,,,
MD 6.2,,,,,,,
60,1.2,2.8,3.4,7.4,0.4,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
51,2.5,2.4,2.5,7.4,0.5,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.0,,,,,,,
92,2.6,2.5,2.2,7.4,0.49,3.80%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.4,,,,,,,
56,2.7,2.2,2.5,7.3,0.55,0.00%,Submit
,,,,,,,
Ward-Prowse,,,,,,,
MD 6.1,,,,,,,
72,2.7,2.6,2,7.3,0.4,0.00%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
80,2.5,2.6,2.1,7.2,0.48,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
72,3.3,2.1,1.9,7.2,0.49,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
81,2.5,2.2,2.4,7.1,0.48,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
59,2.3,2.5,2.4,7.1,0.46,0.00%,Submit
,,,,,,,
De Bruyne,,,,,,,
MD 9.3,,,,,,,
30,2.6,2.1,2.5,7.1,0.25,0.10%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
73,2.5,2.7,1.9,7.1,0.48,0.00%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.4,,,,,,,
46,2.2,2.9,1.9,7,0.32,0.10%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
84,2.4,2.5,2.1,6.9,0.48,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 4.9,,,,,,,
55,2.7,2.3,1.9,6.9,0.47,0.10%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
77,2.4,2.3,2.3,6.9,0.45,0.10%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.3,,,,,,,
84,2.5,2.3,2.1,6.9,0.54,5.20%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
64,2.4,2.3,2.2,6.9,0.44,0.00%,Submit
,,,,,,,
Willock,,,,,,,
MD 4.7,,,,,,,
36,1.7,1.6,3.6,6.9,0.49,0.00%,Submit
,,,,,,,
Dorgu,,,,,,,
DF 4.5,,,,,,,
62,2.3,2.4,2.1,6.8,0.51,1.60%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
81,2.5,2.3,2,6.8,0.46,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.5,,,,,,,
88,2.8,2.8,1.2,6.8,0.51,0.30%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
77,2.2,2.6,2,6.8,0.46,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.6,,,,,,,
59,2.2,2.3,2.2,6.8,0.49,0.00%,Submit
,,,,,,,
G�ndogan,,,,,,,
MD 6.3,,,,,,,
37,2.4,2.1,2.3,6.7,0.36,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
83,2.2,2.2,2.3,6.7,0.46,0.00%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.2,,,,,,,
53,1.5,2,3.1,6.6,0.53,0.00%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 4.8,,,,,,,
82,2.3,2.2,2.1,6.6,0.46,0.00%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
81,2,2.2,2.3,6.5,0.43,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.3,,,,,,,
93,2.7,2.7,1.1,6.5,0.5,0.00%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
73,2.2,2.4,1.9,6.5,0.44,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
59,2.2,2,2.2,6.5,0.43,0.00%,Submit
,,,,,,,
Ndidi,,,,,,,
MD 4.9,,,,,,,
82,2,2.3,2.2,6.4,0.44,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.3,,,,,,,
90,1.9,3,1.5,6.4,0.5,0.70%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
41,1.9,2.2,2.3,6.4,0.39,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 4.9,,,,,,,
81,2.2,2.1,2.1,6.4,0.43,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
87,2.1,2.1,2.2,6.4,0.44,0.10%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
42,2.5,2.1,1.7,6.3,0.43,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.1,,,,,,,
43,1.8,2.1,2.5,6.3,0.41,0.10%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
79,2.1,2.3,1.8,6.2,0.46,0.00%,Submit
,,,,,,,
Sarabia,,,,,,,
MD 5.0,,,,,,,
39,2.4,2.2,1.5,6.2,0.41,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
76,2.2,2.2,1.8,6.1,0.42,0.00%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.2,,,,,,,
79,2.5,2.6,1.1,6.1,0.49,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
60,1.9,2.3,1.8,6.1,0.46,0.00%,Submit
,,,,,,,
Alcaraz,,,,,,,
MD 4.9,,,,,,,
56,2,2.2,1.9,6.1,0.41,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
31,1.9,1.4,2.6,6,0.34,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
35,2.2,2.3,1.5,6,0.33,0.00%,Submit
,,,,,,,
Maguire,,,,,,,
DF 4.9,,,,,,,
82,2.2,2,1.7,6,0.41,0.00%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.2,,,,,,,
41,1.3,2,2.6,5.9,0.38,4.80%,Submit
,,,,,,,
Clyne,,,,,,,
DF 4.3,,,,,,,
59,2.5,1.8,1.6,5.9,0.46,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.4,,,,,,,
50,2,2,1.9,5.9,0.45,0.30%,Submit
,,,,,,,
Dominguez,,,,,,,
MD 4.8,,,,,,,
61,2.3,1.7,1.9,5.9,0.41,0.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
38,1.6,1.6,2.6,5.9,0.4,0.00%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
83,2.4,1.7,1.6,5.8,0.39,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.5,,,,,,,
31,1.6,2.1,2.1,5.8,0.35,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
49,2.3,1.5,1.9,5.7,0.35,0.00%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.9,,,,,,,
79,1.4,2,2.4,5.7,0.39,10.50%,Submit
,,,,,,,
Odobert,,,,,,,
MD 5.3,,,,,,,
37,1.7,2.4,1.6,5.7,0.36,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
57,2,1.8,1.8,5.7,0.39,0.00%,Submit
,,,,,,,
G�mez,,,,,,,
MD 5.5,,,,,,,
53,1.9,1.8,1.9,5.7,0.34,0.00%,Submit
,,,,,,,
Phillips,,,,,,,
MD 4.8,,,,,,,
67,1.8,2.1,1.8,5.6,0.39,0.00%,Submit
,,,,,,,
Tel,,,,,,,
MD 6.0,,,,,,,
33,1.5,2.4,1.7,5.6,0.31,0.00%,Submit
,,,,,,,
Tavernier,,,,,,,
MD 5.4,,,,,,,
21,0.6,1.5,3.4,5.6,0.34,0.00%,Submit
