col1,col2,col3,col4,col5,col6,col7,col8
60,1.3,3.4,6.6,11.3,0.62,0.00%,Submit
,,,,,,,
Strand Larsen,,,,,,,
FW 5.3,,,,,,,
82,4.4,3.7,3.1,11.2,0.71,0.00%,Submit
,,,,,,,
Mitoma,,,,,,,
MD 6.5,,,,,,,
75,3.2,4.5,3.4,11.1,0.57,0.30%,Submit
,,,,,,,
Robertson,,,,,,,
DF 5.8,,,,,,,
67,3.4,3.9,3.7,11,0.63,0.10%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.1,,,,,,,
72,3.3,4.5,3.2,10.9,0.71,1.20%,Submit
,,,,,,,
Vicario,,,,,,,
GK 4.8,,,,,,,
94,4.1,3.3,3.4,10.8,0.75,0.00%,Submit
,,,,,,,
A.Becker,,,,,,,
GK 5.6,,,,,,,
94,2.9,3.9,3.9,10.8,0.64,3.70%,Submit
,,,,,,,
Thomas,,,,,,,
MD 4.9,,,,,,,
77,2.6,2.7,5.2,10.6,0.72,0.00%,Submit
,,,,,,,
N.Gonzalez,,,,,,,
MD 6.0,,,,,,,
78,2.6,2.7,5.2,10.5,0.58,0.00%,Submit
,,,,,,,
Verbruggen,,,,,,,
GK 4.5,,,,,,,
94,3.3,3.9,3.3,10.4,0.77,6.90%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.6,,,,,,,
42,2.7,2.4,5.2,10.4,0.75,2.00%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.2,,,,,,,
94,3.5,3.1,3.8,10.4,0.82,25.60%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.5,,,,,,,
50,2.3,3.6,4.4,10.3,0.76,0.50%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
71,3.5,2.6,4.2,10.3,0.6,0.00%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 5.9,,,,,,,
77,3.5,3,3.8,10.3,0.58,0.20%,Submit
,,,,,,,
Vardy,,,,,,,
FW 5.3,,,,,,,
82,3.8,3.3,3.2,10.3,0.64,0.20%,Submit
,,,,,,,
Arrizabalaga,,,,,,,
GK 4.6,,,,,,,
95,3.5,3.6,3.2,10.2,0.74,4.50%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 4.9,,,,,,,
90,2.8,4.7,2.7,10.2,0.7,2.10%,Submit
,,,,,,,
Kudus,,,,,,,
MD 6.2,,,,,,,
69,2.6,2.7,4.9,10.2,0.55,0.00%,Submit
,,,,,,,
Sels,,,,,,,
GK 5.1,,,,,,,
94,3.3,3.6,3.2,10.2,0.66,1.50%,Submit
,,,,,,,
Kluivert,,,,,,,
MD 6.2,,,,,,,
54,2.2,4.3,3.7,10.2,0.55,18.80%,Submit
,,,,,,,
Semenyo,,,,,,,
MD 5.7,,,,,,,
87,4.2,3.4,2.6,10.1,0.59,19.30%,Submit
,,,,,,,
Lewis-Skelly,,,,,,,
MD 4.5,,,,,,,
78,2.6,2.7,4.9,10.1,0.75,0.00%,Submit
,,,,,,,
Enzo,,,,,,,
MD 4.7,,,,,,,
90,3.2,4,3,10.1,0.72,1.90%,Submit
,,,,,,,
Onana,,,,,,,
GK 4.9,,,,,,,
93,3.2,3.2,3.6,10.1,0.69,0.10%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
70,3.5,2.8,3.8,10.1,0.66,0.10%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
63,2.7,3,4.4,10,0.64,0.00%,Submit
,,,,,,,
Khusanov,,,,,,,
DF 5.0,,,,,,,
73,2.3,2.9,4.8,10,0.67,1.10%,Submit
,,,,,,,
Jos� S�,,,,,,,
GK 4.4,,,,,,,
93,3.5,3.3,3.1,10,0.76,2.70%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
83,3.2,3.4,3.4,10,0.54,0.00%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.4,,,,,,,
94,3.4,3.1,3.5,10,0.76,3.30%,Submit
,,,,,,,
Barnes,,,,,,,
MD 5.9,,,,,,,
51,3.4,4.6,2,9.9,0.56,0.00%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.3,,,,,,,
82,3.2,3.7,3,9.9,0.62,0.40%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.3,,,,,,,
86,2.8,4.4,2.7,9.9,0.62,0.50%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.5,,,,,,,
85,3.2,3.7,2.9,9.8,0.73,0.00%,Submit
,,,,,,,
Leno,,,,,,,
GK 5.0,,,,,,,
94,3.1,3.3,3.3,9.8,0.65,0.10%,Submit
,,,,,,,
Son,,,,,,,
MD 9.7,,,,,,,
42,3.6,2.9,3,9.5,0.33,0.10%,Submit
,,,,,,,
Ra�l,,,,,,,
FW 5.4,,,,,,,
54,2.7,3.3,3.5,9.5,0.59,1.50%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
56,2.8,3.8,3,9.5,0.51,0.00%,Submit
,,,,,,,
Palmer,,,,,,,
GK 4.5,,,,,,,
93,3.4,3.1,3,9.4,0.7,0.00%,Submit
,,,,,,,
Iwobi,,,,,,,
MD 5.6,,,,,,,
74,2.9,3.1,3.3,9.4,0.56,0.10%,Submit
,,,,,,,
Romero,,,,,,,
DF 4.9,,,,,,,
83,3.9,2.7,2.7,9.4,0.64,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.2,,,,,,,
92,2.5,4.2,2.6,9.3,0.74,14.80%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.4,,,,,,,
90,2.7,4,2.6,9.3,0.71,8.40%,Submit
,,,,,,,
Pickford,,,,,,,
GK 5.1,,,,,,,
94,3.1,3.2,3,9.3,0.61,7.10%,Submit
,,,,,,,
Dorgu,,,,,,,
DF 4.5,,,,,,,
85,2.9,2.5,4,9.3,0.69,0.40%,Submit
,,,,,,,
Beto,,,,,,,
FW 5.0,,,,,,,
73,3.4,3.1,2.8,9.3,0.62,3.40%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.4,,,,,,,
95,3.2,3.2,2.9,9.3,0.7,0.00%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.3,,,,,,,
47,2.7,3.2,3.4,9.2,0.42,0.00%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
86,2.9,3.3,3.1,9.2,0.62,0.00%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
94,3.1,3.1,3.1,9.2,0.7,0.20%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.4,,,,,,,
44,3.1,3.3,2.8,9.2,0.42,0.00%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
85,4.3,2.7,2.1,9.1,0.54,0.10%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.2,,,,,,,
50,1.8,3.2,4,9,0.71,0.20%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.5,,,,,,,
64,2.9,2.7,3.2,8.8,0.45,0.00%,Submit
,,,,,,,
Ward-Prowse,,,,,,,
MD 6.1,,,,,,,
72,2.9,2.1,3.7,8.8,0.48,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
50,1.8,3.5,3.5,8.7,0.6,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
85,2.7,4.5,1.5,8.7,0.48,0.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.8,,,,,,,
85,3.5,3,2.2,8.7,0.6,4.70%,Submit
,,,,,,,
Kiwior,,,,,,,
DF 4.8,,,,,,,
74,3.1,2,3.6,8.7,0.6,0.00%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
55,2.7,3.5,2.5,8.6,0.46,0.10%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.0,,,,,,,
92,2.6,2.3,3.7,8.6,0.58,0.20%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 4.9,,,,,,,
62,3.3,2.9,2.4,8.6,0.59,5.60%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.4,,,,,,,
91,2.5,3.6,2.5,8.6,0.65,15.70%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
79,2.9,2.9,2.7,8.5,0.57,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
MD 6.2,,,,,,,
62,3.9,2.3,2.3,8.5,0.46,0.00%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
89,2.3,3.9,2.4,8.5,0.63,1.10%,Submit
,,,,,,,
Bradley,,,,,,,
DF 4.7,,,,,,,
24,0.9,3.1,4.5,8.5,0.6,0.10%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.0,,,,,,,
56,2.9,3.3,2.2,8.4,0.47,0.00%,Submit
,,,,,,,
De Bruyne,,,,,,,
MD 9.3,,,,,,,
29,1.9,2.3,4.2,8.4,0.3,0.10%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 5.3,,,,,,,
90,2.9,3.1,2.3,8.3,0.52,4.20%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
74,3.3,2.5,2.5,8.3,0.51,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
64,2.2,3.1,2.9,8.2,0.56,0.00%,Submit
,,,,,,,
Cash,,,,,,,
DF 4.4,,,,,,,
52,2.1,2.5,3.5,8.2,0.62,0.00%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
56,2,3,3.2,8.2,0.57,0.00%,Submit
,,,,,,,
Matheus N.,,,,,,,
MD 4.9,,,,,,,
54,1.9,2.2,4.1,8.1,0.55,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.5,,,,,,,
89,2.9,1.2,4,8.1,0.6,4.50%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
55,2.6,2.4,3,8.1,0.39,0.00%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
79,3,2.7,2.4,8,0.56,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 5.0,,,,,,,
85,2.2,3.4,2.4,8,0.53,2.40%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.2,,,,,,,
82,2.4,2.1,3.4,8,0.63,2.20%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
89,3.2,2.7,2,7.9,0.59,0.00%,Submit
,,,,,,,
Spence,,,,,,,
DF 4.4,,,,,,,
64,3.2,2.3,2.4,7.9,0.6,0.10%,Submit
,,,,,,,
Cunha,,,,,,,
FW 6.8,,,,,,,
0,0,4.2,3.6,7.9,0.39,0.00%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
61,2,2.2,3.7,7.9,0.52,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.1,,,,,,,
71,2.8,2.3,2.8,7.8,0.51,0.00%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
61,2.6,2.9,2.3,7.8,0.54,0.00%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
81,2.5,2.8,2.5,7.8,0.52,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.7,,,,,,,
88,2.2,3.2,2.3,7.7,0.55,0.60%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
53,2.4,2.6,2.7,7.7,0.57,0.00%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 5.5,,,,,,,
50,2.4,3.2,2.1,7.7,0.47,0.80%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.2,,,,,,,
48,2.1,2.5,3.1,7.7,0.49,0.70%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
24,1.4,3,3.2,7.7,0.43,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.1,,,,,,,
46,2.1,2.9,2.7,7.6,0.5,0.10%,Submit
,,,,,,,
Agbadou,,,,,,,
DF 4.0,,,,,,,
86,3,2.7,2,7.6,0.64,3.20%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.3,,,,,,,
68,4,1.8,1.8,7.5,0.47,0.40%,Submit
,,,,,,,
Doherty,,,,,,,
DF 4.3,,,,,,,
81,2.9,2.6,2,7.5,0.58,0.00%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
66,2.4,2,3,7.5,0.51,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 4.9,,,,,,,
61,3.1,2.3,2.1,7.4,0.51,0.00%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
88,2.6,2.4,2.4,7.4,0.49,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.3,,,,,,,
91,2.8,1.1,3.6,7.4,0.57,1.30%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
84,2.4,2.7,2.3,7.4,0.49,0.00%,Submit
,,,,,,,
Munetsi,,,,,,,
MD 5.0,,,,,,,
67,3.2,2.2,2,7.4,0.49,0.00%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
77,2.6,2.1,2.7,7.4,0.49,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
85,2.4,2.6,2.4,7.4,0.49,0.00%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
76,2.6,2.4,2.4,7.3,0.48,0.20%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
85,2.8,2.5,2.1,7.3,0.5,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.7,,,,,,,
39,2.2,2.8,2.3,7.3,0.43,2.00%,Submit
,,,,,,,
Tel,,,,,,,
MD 5.9,,,,,,,
52,3.2,2.1,2,7.3,0.41,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
88,2.5,2.8,1.9,7.3,0.55,0.10%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
81,2.3,2.5,2.5,7.2,0.5,0.00%,Submit
,,,,,,,
Toti,,,,,,,
DF 4.3,,,,,,,
90,2.9,2.5,1.9,7.2,0.56,0.00%,Submit
,,,,,,,
Odobert,,,,,,,
MD 5.3,,,,,,,
36,2.3,2.5,2.4,7.2,0.45,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
83,2.6,2.7,1.9,7.2,0.49,0.00%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.9,,,,,,,
84,1.9,2.4,2.8,7.1,0.49,2.10%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
80,2.5,2.1,2.5,7.1,0.49,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.5,,,,,,,
51,2.5,2.3,2.3,7.1,0.43,0.00%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
59,2.4,2.4,2.3,7.1,0.48,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.3,,,,,,,
37,1.4,1.9,3.7,7.1,0.55,0.60%,Submit
,,,,,,,
Willock,,,,,,,
MD 4.7,,,,,,,
41,1.9,3.6,1.6,7,0.5,0.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
67,2.6,2.3,1.9,6.9,0.43,0.00%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
56,1.8,2.5,2.5,6.8,0.44,0.00%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.8,,,,,,,
36,1.9,2.5,2.5,6.8,0.47,0.00%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
66,2.7,2.2,1.9,6.8,0.44,0.00%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
81,2.5,2.2,2.1,6.8,0.45,0.00%,Submit
,,,,,,,
Wilson,,,,,,,
FW 6.9,,,,,,,
33,2.4,3.1,1.3,6.8,0.33,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
60,2.7,2,2,6.8,0.51,0.00%,Submit
,,,,,,,
Scott,,,,,,,
MD 4.7,,,,,,,
64,2.6,2.3,1.9,6.7,0.48,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
28,1.5,1.7,3.5,6.7,0.35,0.00%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
53,2.6,2.1,2,6.7,0.45,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 4.9,,,,,,,
80,2.4,2.3,2,6.7,0.45,0.00%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
76,2.1,2.3,2.3,6.6,0.44,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.6,,,,,,,
50,2.1,2.4,2.1,6.6,0.48,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.5,,,,,,,
79,2.4,2.5,1.8,6.6,0.49,2.20%,Submit
,,,,,,,
Alcaraz,,,,,,,
MD 4.9,,,,,,,
64,2.5,2.2,1.9,6.6,0.45,0.00%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.2,,,,,,,
88,1.8,2.3,2.5,6.6,0.53,4.90%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
61,2.8,1.9,1.9,6.6,0.41,0.00%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.4,,,,,,,
65,2.3,2.4,1.9,6.5,0.49,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
82,2.2,2.2,2.1,6.5,0.45,0.10%,Submit
,,,,,,,
Ndidi,,,,,,,
MD 4.9,,,,,,,
85,2.3,2.2,2,6.5,0.44,0.00%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.2,,,,,,,
69,2.3,1,3.2,6.5,0.51,0.60%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.4,,,,,,,
86,2,2.2,2.2,6.4,0.48,8.20%,Submit
,,,,,,,
O'Brien,,,,,,,
DF 4.5,,,,,,,
91,1.9,2.2,2.2,6.3,0.47,0.40%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
87,1.7,2.3,2.4,6.3,0.47,0.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
39,1.5,2.9,1.9,6.3,0.43,0.00%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
30,1.6,1.7,3,6.3,0.39,0.00%,Submit
,,,,,,,
Maatsen,,,,,,,
DF 4.5,,,,,,,
41,1.9,1.8,2.6,6.3,0.46,0.00%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 4.8,,,,,,,
49,1.1,2,3.1,6.2,0.43,0.00%,Submit
,,,,,,,
Daka,,,,,,,
FW 4.8,,,,,,,
52,2.2,2.1,1.9,6.2,0.43,0.00%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
76,2.4,2,1.8,6.2,0.46,0.00%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.4,,,,,,,
81,2.4,1.3,2.4,6.1,0.46,0.00%,Submit
,,,,,,,
O�Reilly,,,,,,,
MD 4.9,,,,,,,
30,1.3,1.6,3.2,6.1,0.42,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
75,1.7,2,2.3,6.1,0.48,5.20%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.9,,,,,,,
