col1,col2,col3,col4,col5,col6,col7,col8
GK 4.8,,,,,,,
94,3.1,3.6,3.3,10,0.69,4.30%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
75,2.7,4.2,2.9,9.7,0.58,0.20%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.5,,,,,,,
55,3.5,2.7,3.5,9.7,0.72,0.00%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
75,3.3,2.8,3.6,9.6,0.56,0.00%,Submit
,,,,,,,
Mings,,,,,,,
DF 4.4,,,,,,,
88,3.3,2.9,3.5,9.6,0.73,0.00%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.3,,,,,,,
83,2.2,5.3,1.9,9.5,0.74,24.60%,Submit
,,,,,,,
Saliba,,,,,,,
DF 6.2,,,,,,,
95,2.6,3,3.9,9.5,0.51,3.70%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 5.5,,,,,,,
59,3.5,3.1,2.8,9.4,0.57,0.10%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.3,,,,,,,
71,3.2,3.3,2.9,9.4,0.59,0.20%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.2,,,,,,,
64,3.2,2.7,3.5,9.4,0.6,0.30%,Submit
,,,,,,,
Mitchell,,,,,,,
DF 4.8,,,,,,,
88,3.4,2.5,3.5,9.4,0.65,0.00%,Submit
,,,,,,,
Jos� S�,,,,,,,
GK 4.3,,,,,,,
93,3,3.2,3.1,9.4,0.73,0.50%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.1,,,,,,,
92,3.7,3.2,2.4,9.3,0.51,0.10%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.2,,,,,,,
83,3.4,2.6,3.3,9.3,0.5,0.00%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 4.8,,,,,,,
91,3.4,2.1,3.8,9.3,0.64,1.70%,Submit
,,,,,,,
Strand Larsen,,,,,,,
FW 5.3,,,,,,,
82,3.2,3.5,2.6,9.3,0.58,2.10%,Submit
,,,,,,,
Ederson M.,,,,,,,
GK 5.3,,,,,,,
90,3.4,2.6,3.2,9.2,0.58,0.00%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 5.0,,,,,,,
90,4.1,2.6,2.5,9.2,0.61,0.10%,Submit
,,,,,,,
Robinson,,,,,,,
DF 5.1,,,,,,,
89,3.3,2.2,3.7,9.1,0.6,12.70%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.6,,,,,,,
93,3.3,2.4,3.4,9.1,0.66,0.40%,Submit
,,,,,,,
Hall,,,,,,,
DF 5.1,,,,,,,
83,3.8,3.4,1.9,9.1,0.59,26.20%,Submit
,,,,,,,
Fabianski,,,,,,,
GK 4.1,,,,,,,
87,3,2.9,3.2,9.1,0.74,46.40%,Submit
,,,,,,,
Walton,,,,,,,
GK 4.3,,,,,,,
86,2.9,3.3,2.9,9,0.7,0.00%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.4,,,,,,,
86,3.8,3.5,1.8,9,0.56,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
72,3.1,3.1,2.9,9,0.61,0.00%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
60,2.6,3.4,3.1,9,0.48,0.00%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
91,3.2,2.4,3.3,9,0.66,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
85,3.4,3.2,2.4,8.9,0.5,0.00%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
83,2.4,3.8,2.7,8.9,0.57,0.00%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.8,,,,,,,
89,2,5,1.9,8.9,0.62,0.10%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.1,,,,,,,
58,2.6,3.4,2.8,8.8,0.48,0.00%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.2,,,,,,,
72,2.3,3.3,3.1,8.8,0.56,0.00%,Submit
,,,,,,,
Gvardiol,,,,,,,
DF 5.9,,,,,,,
90,3.4,2.1,3.2,8.7,0.49,4.40%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
67,3.3,2.9,2.5,8.7,0.54,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.4,,,,,,,
90,3.2,1.8,3.6,8.7,0.66,2.30%,Submit
,,,,,,,
Malen,,,,,,,
MD 5.5,,,,,,,
35,2.5,2.7,3.5,8.7,0.53,0.00%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
64,3.1,3.1,2.4,8.6,0.42,0.10%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
89,2.2,3.3,3.1,8.6,0.65,0.80%,Submit
,,,,,,,
Branthwaite,,,,,,,
DF 4.8,,,,,,,
90,2,4.7,1.9,8.6,0.59,0.00%,Submit
,,,,,,,
C.Richards,,,,,,,
DF 4.4,,,,,,,
86,3,2.3,3.1,8.4,0.64,0.00%,Submit
,,,,,,,
Mavididi,,,,,,,
MD 5.1,,,,,,,
66,2.8,3,2.6,8.4,0.55,0.00%,Submit
,,,,,,,
Mangala,,,,,,,
MD 5.0,,,,,,,
71,2.2,4.3,1.9,8.4,0.56,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
89,3.1,2,3.2,8.4,0.67,29.70%,Submit
,,,,,,,
Dragusin,,,,,,,
DF 4.3,,,,,,,
90,3.7,2.4,2.2,8.4,0.65,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
86,3,2.5,2.9,8.3,0.57,0.00%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.2,,,,,,,
90,3,2,3.4,8.3,0.66,20.40%,Submit
,,,,,,,
Armstrong,,,,,,,
FW 5.1,,,,,,,
64,3,2.9,2.4,8.3,0.54,2.90%,Submit
,,,,,,,
Aina,,,,,,,
DF 5.4,,,,,,,
89,2.5,3.2,2.6,8.3,0.51,0.80%,Submit
,,,,,,,
Enzo,,,,,,,
MD 4.9,,,,,,,
75,2.2,3.4,2.7,8.3,0.56,5.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
74,2.1,4.2,1.8,8.2,0.57,0.00%,Submit
,,,,,,,
Stolarczyk,,,,,,,
GK 4.0,,,,,,,
92,3,3.2,1.9,8.1,0.68,0.10%,Submit
,,,,,,,
Lindstr�m,,,,,,,
MD 5.0,,,,,,,
48,2.1,4.3,1.6,8,0.54,0.00%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
84,2.7,2.4,2.9,8,0.55,0.00%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.2,,,,,,,
87,1.9,3.6,2.5,8,0.51,0.00%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
81,2.7,2.8,2.5,8,0.53,0.00%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
79,3.1,2.6,2.2,7.9,0.48,0.00%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.4,,,,,,,
87,2.4,3,2.5,7.9,0.6,1.30%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 5.9,,,,,,,
64,3,2.7,2.2,7.9,0.45,0.10%,Submit
,,,,,,,
Tavernier,,,,,,,
MD 5.4,,,,,,,
56,1.6,2.6,3.7,7.9,0.49,0.00%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
88,3.3,2.3,2.2,7.8,0.58,0.90%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
61,3,2.2,2.6,7.8,0.53,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.0,,,,,,,
88,2.5,3,2.3,7.8,0.52,0.90%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
80,2.6,2.7,2.5,7.8,0.52,0.00%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.5,,,,,,,
71,3.2,2.9,1.7,7.8,0.58,0.00%,Submit
,,,,,,,
Andreas,,,,,,,
MD 5.0,,,,,,,
48,2.6,2.1,3.1,7.8,0.52,0.00%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
87,2.8,2.4,2.5,7.8,0.52,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.0,,,,,,,
66,2.5,2.7,2.5,7.7,0.52,0.00%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
90,2.8,1.8,3.1,7.7,0.57,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
91,2.9,1.7,3.1,7.7,0.58,0.10%,Submit
,,,,,,,
Beto,,,,,,,
FW 4.9,,,,,,,
32,1.7,4.2,1.8,7.7,0.52,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
85,2.5,2.6,2.5,7.6,0.51,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.7,,,,,,,
90,2.3,3,2.3,7.6,0.54,0.20%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.3,,,,,,,
85,3,1.8,2.8,7.6,0.48,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.8,,,,,,,
88,2.2,2.9,2.4,7.5,0.52,0.70%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
38,1.8,4.1,1.5,7.5,0.48,0.00%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
89,2.7,2.4,2.4,7.5,0.5,0.00%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.5,,,,,,,
84,1.7,3.3,2.4,7.4,0.55,45.20%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
51,2.2,2.9,2.2,7.3,0.39,0.00%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
82,2.7,2.3,2.3,7.2,0.48,0.00%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
90,2.2,2.7,2.3,7.2,0.49,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
85,2.4,2.6,2.2,7.2,0.5,0.00%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.5,,,,,,,
89,2.2,2.7,2.3,7.1,0.53,0.30%,Submit
,,,,,,,
Veltman,,,,,,,
DF 4.4,,,,,,,
76,2.9,2.1,2.1,7.1,0.54,0.00%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
66,2.1,2.2,2.8,7.1,0.47,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
73,2.3,2.4,2.2,7,0.45,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
71,2.7,2.2,2.1,6.9,0.46,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.2,,,,,,,
52,3,2.2,1.6,6.9,0.37,0.00%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
69,2.5,1.9,2.5,6.9,0.42,0.00%,Submit
,,,,,,,
Chalobah,,,,,,,
DF 4.4,,,,,,,
77,1.7,3.1,2,6.8,0.52,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.3,,,,,,,
65,2,2.4,2.5,6.8,0.53,21.40%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
47,2.3,2,2.5,6.8,0.39,0.00%,Submit
,,,,,,,
Young,,,,,,,
DF 4.6,,,,,,,
50,1.7,3.8,1.3,6.8,0.49,0.00%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
51,1.7,3.1,1.9,6.8,0.43,0.00%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
88,2.2,2.6,2,6.8,0.55,3.60%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
49,2.2,2.7,1.9,6.8,0.37,0.00%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
67,2.4,2.4,2,6.8,0.47,0.00%,Submit
,,,,,,,
C.Soler,,,,,,,
MD 5.0,,,,,,,
65,2.5,2.2,2,6.7,0.45,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
74,2.4,2.3,2.1,6.7,0.46,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
73,0.9,2,3.8,6.7,0.43,0.00%,Submit
,,,,,,,
Morsy,,,,,,,
MD 4.9,,,,,,,
89,1.9,2.7,2.1,6.7,0.45,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.5,,,,,,,
89,2.1,1.7,2.8,6.7,0.49,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.4,,,,,,,
88,0.8,4,1.8,6.6,0.5,1.00%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
65,2.5,2,2.1,6.6,0.45,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 5.0,,,,,,,
51,2.4,2.3,1.9,6.6,0.44,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
70,2.4,2.2,2.1,6.6,0.45,0.00%,Submit
,,,,,,,
Jensen,,,,,,,
MD 5.3,,,,,,,
55,2,2.3,2.3,6.6,0.41,0.00%,Submit
,,,,,,,
O'Brien,,,,,,,
DF 4.5,,,,,,,
67,1.6,3.6,1.4,6.6,0.49,0.00%,Submit
,,,,,,,
Winks,,,,,,,
MD 4.4,,,,,,,
85,2.3,2.3,2,6.5,0.5,1.00%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.3,,,,,,,
91,2,2.5,2,6.5,0.5,0.00%,Submit
,,,,,,,
Savinho,,,,,,,
MD 6.5,,,,,,,
42,2.4,1.7,2.3,6.5,0.33,0.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.1,,,,,,,
42,2.5,1.9,2,6.5,0.42,0.00%,Submit
,,,,,,,
Bowen,,,,,,,
MD 7.3,,,,,,,
0,0,1.6,4.8,6.4,0.29,0.00%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.9,,,,,,,
71,2.2,2.2,2.1,6.4,0.44,0.00%,Submit
,,,,,,,
Martinez,,,,,,,
DF 4.4,,,,,,,
84,2.2,2.5,1.7,6.4,0.49,0.40%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
77,2.2,2.2,2.1,6.4,0.44,0.00%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
82,2.4,1.9,2.1,6.4,0.44,0.00%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
84,2.2,2.4,1.8,6.4,0.43,0.00%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
42,1.4,2.7,2.3,6.4,0.44,0.00%,Submit
,,,,,,,
Sterling,,,,,,,
MD 6.7,,,,,,,
30,2.1,1.8,2.5,6.4,0.32,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.8,,,,,,,
58,1.8,2.1,2.3,6.3,0.44,0.00%,Submit
,,,,,,,
Summerville,,,,,,,
MD 5.6,,,,,,,
38,1,2.3,3,6.3,0.38,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
67,2.7,1.5,2.1,6.3,0.4,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.5,,,,,,,
37,1.8,2.2,2.2,6.3,0.32,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
66,2.4,1.8,2,6.2,0.47,0.00%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
42,2.2,2,2.1,6.2,0.41,0.00%,Submit
,,,,,,,
Duran,,,,,,,
FW 5.8,,,,,,,
29,2.1,1.8,2.3,6.2,0.35,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
45,1.9,2.6,1.6,6.2,0.39,0.00%,Submit
,,,,,,,
Thomas,,,,,,,
MD 5.0,,,,,,,
60,2.2,1.7,2.2,6.1,0.41,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.5,,,,,,,
62,2.4,1.4,2.3,6.1,0.45,7.30%,Submit
,,,,,,,
�lvarez,,,,,,,
MD 5.0,,,,,,,
73,2.1,1.8,2.2,6.1,0.4,0.00%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
64,2,2,2,6,0.41,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.3,,,,,,,
86,1.9,1.5,2.6,6,0.47,0.00%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.0,,,,,,,
35,2.2,1.8,2,6,0.4,0.10%,Submit
,,,,,,,
Diogo J.,,,,,,,
MD 7.2,,,,,,,
0,0,2.4,3.6,6,0.28,0.40%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
70,1.9,1.5,2.6,6,0.46,0.00%,Submit
,,,,,,,
J.Ayew,,,,,,,
MD 5.2,,,,,,,
52,2.1,2,1.8,6,0.38,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.4,,,,,,,
61,1.5,2.6,1.9,6,0.45,2.40%,Submit
,,,,,,,
Ak�,,,,,,,
DF 5.3,,,,,,,
76,1.3,1.6,3.1,5.9,0.37,0.00%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 4.9,,,,,,,
77,1.7,2.4,1.9,5.9,0.4,0.00%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.1,,,,,,,
92,1.8,2.2,1.8,5.8,0.47,2.50%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
75,2.4,1.6,1.8,5.8,0.4,0.00%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
