col1,col2,col3,col4,col5,col6,col7,col8
87,3.3,3.6,3.5,10.4,0.64,0.40%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.8,,,,,,,
92,3.6,3.5,3.3,10.4,0.72,4.50%,Submit
,,,,,,,
Robertson,,,,,,,
DF 5.9,,,,,,,
72,3.1,4.2,3.1,10.4,0.59,2.10%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.5,,,,,,,
79,4.4,2.6,3.3,10.4,0.63,1.10%,Submit
,,,,,,,
Forster,,,,,,,
GK 4.3,,,,,,,
93,3.1,3.4,3.7,10.3,0.8,0.10%,Submit
,,,,,,,
D�bravka,,,,,,,
GK 4.2,,,,,,,
92,3.7,3.4,3.2,10.3,0.82,0.00%,Submit
,,,,,,,
Trossard,,,,,,,
MD 6.8,,,,,,,
50,3.2,4,3.1,10.3,0.5,0.00%,Submit
,,,,,,,
Wissa,,,,,,,
FW 6.2,,,,,,,
76,4,3.3,3,10.2,0.55,0.90%,Submit
,,,,,,,
Strand Larsen,,,,,,,
FW 5.7,,,,,,,
78,3.6,3.5,3.1,10.2,0.6,11.40%,Submit
,,,,,,,
Gibbs-White,,,,,,,
MD 6.3,,,,,,,
74,3.4,3.7,3.1,10.1,0.54,0.00%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.6,,,,,,,
88,2.5,3.3,4.3,10.1,0.6,20.30%,Submit
,,,,,,,
Henderson,,,,,,,
GK 4.4,,,,,,,
92,3,3.2,3.8,10.1,0.76,5.20%,Submit
,,,,,,,
Martinez,,,,,,,
GK 5.0,,,,,,,
93,3.2,3.3,3.6,10.1,0.67,0.40%,Submit
,,,,,,,
Kulusevski,,,,,,,
MD 6.3,,,,,,,
77,2.9,3.2,3.9,10.1,0.53,0.40%,Submit
,,,,,,,
Arrizabalaga,,,,,,,
GK 4.5,,,,,,,
93,3.2,3.5,3.3,10.1,0.75,0.40%,Submit
,,,,,,,
Wilson,,,,,,,
MD 5.2,,,,,,,
72,4.7,2.2,3.1,10,0.64,0.00%,Submit
,,,,,,,
Vardy,,,,,,,
FW 5.6,,,,,,,
76,4.6,2.5,2.9,10,0.59,1.30%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.5,,,,,,,
92,3.6,3.2,3.1,10,0.74,50.00%,Submit
,,,,,,,
Fabianski,,,,,,,
GK 4.1,,,,,,,
93,3.4,3.6,2.9,9.9,0.81,44.30%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.4,,,,,,,
87,2.9,3.7,3.4,9.9,0.61,0.00%,Submit
,,,,,,,
Sels,,,,,,,
GK 4.7,,,,,,,
93,3.3,3.3,3.3,9.9,0.7,1.90%,Submit
,,,,,,,
Rice,,,,,,,
MD 6.2,,,,,,,
84,3.2,3.8,2.9,9.9,0.53,0.00%,Submit
,,,,,,,
Verbruggen,,,,,,,
GK 4.5,,,,,,,
92,3.3,3.4,3.2,9.9,0.73,7.00%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.3,,,,,,,
57,3.1,3.4,3.2,9.8,0.52,0.20%,Submit
,,,,,,,
Martinelli,,,,,,,
MD 6.7,,,,,,,
45,2.8,3.7,3.3,9.8,0.49,0.00%,Submit
,,,,,,,
Luis D�az,,,,,,,
MD 7.4,,,,,,,
49,2.8,3.7,3.3,9.7,0.44,0.00%,Submit
,,,,,,,
Enzo,,,,,,,
MD 5.1,,,,,,,
84,3.1,3.2,3.4,9.6,0.63,10.40%,Submit
,,,,,,,
Pickford,,,,,,,
GK 4.9,,,,,,,
92,3.1,3.1,3.4,9.6,0.65,0.30%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.1,,,,,,,
52,2.8,3.9,2.9,9.6,0.45,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
81,3,3,3.4,9.4,0.6,0.00%,Submit
,,,,,,,
Rogers,,,,,,,
MD 5.3,,,,,,,
78,3.3,2.7,3.4,9.4,0.59,70.10%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.3,,,,,,,
73,3.1,3.2,3,9.4,0.5,0.00%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
74,2.8,3.6,3,9.3,0.5,0.00%,Submit
,,,,,,,
Johnstone,,,,,,,
GK 4.3,,,,,,,
91,3.3,3.2,2.9,9.3,0.72,0.20%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
54,3,3.2,3.1,9.3,0.5,0.00%,Submit
,,,,,,,
Muric,,,,,,,
GK 4.4,,,,,,,
94,3.2,3,3,9.2,0.7,3.30%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.6,,,,,,,
90,3.2,3.1,2.9,9.2,0.67,42.80%,Submit
,,,,,,,
McNeil,,,,,,,
MD 5.4,,,,,,,
74,2.4,2.9,3.9,9.2,0.57,0.20%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.1,,,,,,,
90,3.4,3.1,2.7,9.2,0.5,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.2,,,,,,,
87,3.5,3.1,2.5,9.2,0.59,3.80%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.4,,,,,,,
74,3.1,3,3,9.1,0.56,0.00%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
86,3,2.9,3.2,9.1,0.55,0.10%,Submit
,,,,,,,
Armstrong,,,,,,,
FW 5.1,,,,,,,
71,3.1,3.2,2.7,9.1,0.59,0.10%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.8,,,,,,,
89,4.2,1.7,3,9,0.62,2.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.5,,,,,,,
69,3.2,3.2,2.5,8.9,0.54,0.00%,Submit
,,,,,,,
Szoboszlai,,,,,,,
MD 6.3,,,,,,,
55,2.7,3.4,2.8,8.9,0.47,0.00%,Submit
,,,,,,,
Hall,,,,,,,
DF 4.6,,,,,,,
89,3.6,3.1,2.3,8.9,0.64,22.50%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 5.0,,,,,,,
86,3.2,2.9,2.7,8.8,0.59,0.10%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
74,3.5,2.9,2.3,8.7,0.51,0.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
76,3.2,2.8,2.6,8.7,0.59,0.60%,Submit
,,,,,,,
Summerville,,,,,,,
MD 5.7,,,,,,,
63,3.2,3.1,2.3,8.7,0.51,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.5,,,,,,,
88,2.5,3.1,3,8.6,0.64,0.10%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.6,,,,,,,
59,2.7,2.7,3.2,8.6,0.38,0.00%,Submit
,,,,,,,
Martinez,,,,,,,
DF 4.4,,,,,,,
87,3,2.8,2.7,8.6,0.65,1.00%,Submit
,,,,,,,
Calvert-Lewin,,,,,,,
FW 5.5,,,,,,,
65,3.3,2.3,2.9,8.5,0.51,1.30%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.4,,,,,,,
90,3.6,2.7,2.2,8.5,0.52,0.00%,Submit
,,,,,,,
Mitchell,,,,,,,
DF 4.8,,,,,,,
90,2,2.5,3.9,8.4,0.58,0.00%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.9,,,,,,,
89,1.7,2.9,3.8,8.4,0.57,0.20%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
70,3.4,2.4,2.7,8.4,0.55,0.00%,Submit
,,,,,,,
Dragusin,,,,,,,
DF 4.3,,,,,,,
92,2,2.7,3.6,8.3,0.65,0.00%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
84,2.9,2.4,3,8.3,0.54,0.00%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.8,,,,,,,
72,3.4,2.2,2.7,8.3,0.48,0.00%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.4,,,,,,,
75,2.9,2.4,3,8.3,0.51,0.00%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
86,2.8,2.7,2.7,8.2,0.55,0.00%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.5,,,,,,,
91,1.9,2.4,3.9,8.2,0.6,0.50%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 5.1,,,,,,,
90,3,3.1,2,8.1,0.53,0.40%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.9,,,,,,,
82,2.8,3.3,2,8.1,0.55,0.80%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 5.0,,,,,,,
72,3.5,2.1,2.5,8.1,0.54,0.10%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
49,2.6,2.7,2.7,8.1,0.43,0.10%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
80,3,3.2,1.8,8,0.61,0.00%,Submit
,,,,,,,
Tosin,,,,,,,
DF 4.2,,,,,,,
68,2.6,3,2.4,8,0.63,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.5,,,,,,,
72,2.6,3,2.4,8,0.59,4.90%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
82,3,2.6,2.3,7.9,0.53,0.00%,Submit
,,,,,,,
Chalobah,,,,,,,
DF 4.4,,,,,,,
87,1.9,2.4,3.6,7.9,0.6,0.00%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 4.7,,,,,,,
88,2.3,3.2,2.3,7.9,0.56,2.30%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.1,,,,,,,
46,2.7,3,2.1,7.9,0.37,0.00%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
89,1.9,2.3,3.6,7.8,0.58,0.00%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
87,2.6,2.7,2.5,7.8,0.53,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.6,,,,,,,
85,2.9,3.2,1.7,7.8,0.56,0.00%,Submit
,,,,,,,
J.Murphy,,,,,,,
MD 4.9,,,,,,,
58,3.1,2.4,2.2,7.7,0.53,0.00%,Submit
,,,,,,,
Barnes,,,,,,,
MD 6.2,,,,,,,
44,2.8,2.6,2.2,7.7,0.41,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.7,,,,,,,
70,2.2,2.8,2.7,7.7,0.54,1.60%,Submit
,,,,,,,
Burn,,,,,,,
DF 4.4,,,,,,,
85,3.1,2.6,1.9,7.6,0.58,0.00%,Submit
,,,,,,,
Aina,,,,,,,
DF 4.9,,,,,,,
87,2.5,2.6,2.6,7.6,0.52,0.80%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
92,3.7,1.5,2.5,7.6,0.57,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.0,,,,,,,
64,2.9,2.6,2.2,7.6,0.51,0.00%,Submit
,,,,,,,
F�llkrug,,,,,,,
FW 6.7,,,,,,,
38,2.5,2.7,2.3,7.6,0.38,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
87,2.8,2.5,2.2,7.6,0.53,0.00%,Submit
,,,,,,,
Rashford,,,,,,,
MD 6.8,,,,,,,
36,2.4,2.7,2.4,7.6,0.37,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
80,3,2.1,2.5,7.5,0.52,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
72,2.4,2.8,2.4,7.5,0.51,0.00%,Submit
,,,,,,,
G�ndogan,,,,,,,
MD 6.5,,,,,,,
53,2.2,2.9,2.4,7.5,0.39,0.00%,Submit
,,,,,,,
Cash,,,,,,,
DF 4.4,,,,,,,
78,2.4,2.3,2.8,7.5,0.57,0.10%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 5.8,,,,,,,
48,1.9,3,2.5,7.4,0.43,2.10%,Submit
,,,,,,,
Konsa,,,,,,,
DF 4.4,,,,,,,
92,2.2,2.2,3,7.4,0.56,17.10%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 6.2,,,,,,,
50,2.9,2.3,2.3,7.4,0.4,0.40%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.1,,,,,,,
53,2.6,2.7,2.1,7.4,0.48,0.10%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
69,2.4,2.8,2.2,7.4,0.46,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.5,,,,,,,
91,2.8,3,1.5,7.4,0.55,0.20%,Submit
,,,,,,,
Duran,,,,,,,
FW 5.8,,,,,,,
44,2.4,2.2,2.8,7.3,0.42,0.00%,Submit
,,,,,,,
Tete,,,,,,,
DF 4.5,,,,,,,
76,2.9,1.7,2.7,7.3,0.54,0.10%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.5,,,,,,,
66,2.8,2.5,2,7.3,0.54,0.00%,Submit
,,,,,,,
Kamada,,,,,,,
MD 5.1,,,,,,,
42,1.9,2.3,3.2,7.3,0.48,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.3,,,,,,,
88,2.2,2.9,2.2,7.3,0.56,2.10%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
70,2.4,2.5,2.3,7.2,0.48,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.6,,,,,,,
91,2.3,2.5,2.4,7.2,0.52,0.70%,Submit
,,,,,,,
McAteer,,,,,,,
MD 4.7,,,,,,,
58,3,2,2.2,7.2,0.51,0.00%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
81,2.8,2.3,2.1,7.2,0.49,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
71,2.5,2.4,2.3,7.2,0.46,0.00%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
82,2.9,2.3,1.9,7.1,0.49,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.4,,,,,,,
87,2.6,2.7,1.9,7.1,0.54,34.30%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
95,1.6,2.5,3,7.1,0.54,0.90%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
79,2.9,1.8,2.4,7.1,0.46,0.00%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.5,,,,,,,
93,3.2,2.3,1.6,7.1,0.53,0.80%,Submit
,,,,,,,
Mu�oz,,,,,,,
DF 4.7,,,,,,,
0,0,2.6,4.4,7.1,0.5,0.60%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
88,2.5,2.4,2.2,7.1,0.48,0.00%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.7,,,,,,,
71,2.3,2,2.8,7.1,0.5,3.50%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
83,3,1.9,2.2,7,0.47,0.00%,Submit
,,,,,,,
Alex Moreno,,,,,,,
DF 4.4,,,,,,,
67,2.2,2.4,2.4,7,0.53,0.30%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 5.0,,,,,,,
53,2.3,2.6,2.1,7,0.47,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
76,2.1,2.2,2.7,7,0.47,0.00%,Submit
,,,,,,,
Doku,,,,,,,
MD 6.2,,,,,,,
35,2,2.7,2.3,7,0.37,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
44,2,2.2,2.7,6.9,0.39,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 5.0,,,,,,,
43,2,2.6,2.3,6.9,0.46,0.20%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.6,,,,,,,
51,2,2.6,2.4,6.9,0.5,14.00%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
88,2.5,2.3,2.1,6.9,0.46,0.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
44,2,2.6,2.3,6.9,0.43,0.00%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.2,,,,,,,
0,0,3.4,3.5,6.8,0.44,0.00%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.4,,,,,,,
87,2.1,2.1,2.7,6.8,0.52,0.50%,Submit
,,,,,,,
Mangala,,,,,,,
MD 5.0,,,,,,,
79,2.4,2.1,2.4,6.8,0.45,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.5,,,,,,,
33,2.5,2,2.2,6.7,0.41,0.00%,Submit
,,,,,,,
Jota Silva,,,,,,,
MD 5.9,,,,,,,
42,2.1,2.5,2.1,6.7,0.38,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.6,,,,,,,
86,1.7,2.5,2.5,6.7,0.48,0.10%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
87,1.9,2.7,2,6.6,0.5,0.10%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.5,,,,,,,
73,1.9,2.7,1.9,6.6,0.49,0.00%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
73,2.3,2.4,2,6.6,0.44,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
83,2.4,2.2,2,6.5,0.43,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.6,,,,,,,
36,2.1,2.2,2.2,6.5,0.33,0.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
60,0.7,2.9,2.9,6.5,0.37,0.10%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.3,,,,,,,
85,2.2,1.3,3,6.5,0.51,21.90%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
71,2.8,1.9,1.8,6.5,0.39,0.00%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
58,2.8,1.7,1.9,6.5,0.45,0.00%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
90,2.6,2.2,1.6,6.4,0.47,0.00%,Submit
,,,,,,,
Enes �nal,,,,,,,
FW 5.4,,,,,,,
34,1.8,2.4,2.2,6.4,0.39,0.00%,Submit
,,,,,,,
Willock,,,,,,,
MD 4.8,,,,,,,
58,2.6,1.9,1.9,6.3,0.44,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
64,2.2,2.2,2,6.3,0.42,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 5.0,,,,,,,
50,2.3,2.2,1.8,6.3,0.42,0.00%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.8,,,,,,,
85,2.1,2.3,2,6.3,0.44,0.00%,Submit
,,,,,,,
Merino,,,,,,,
MD 6.0,,,,,,,
43,2,2.3,2,6.3,0.35,0.00%,Submit
,,,,,,,
Mario Jr.,,,,,,,
MD 5.0,,,,,,,
84,2.5,1.9,1.9,6.3,0.42,0.00%,Submit
,,,,,,,
S�vio,,,,,,,
MD 6.4,,,,,,,
27,1.6,2.3,2.4,6.3,0.33,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
36,1.8,2.1,2.3,6.2,0.32,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.9,,,,,,,
75,2.1,1.8,2.3,6.2,0.42,0.00%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
77,2.1,2.4,1.7,6.2,0.46,2.80%,Submit
,,,,,,,
Jo�o F�lix,,,,,,,
MD 6.0,,,,,,,
27,1.8,2.3,2,6.1,0.34,0.00%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
86,2.2,2.2,1.7,6.1,0.5,4.40%,Submit
,,,,,,,
Andreas,,,,,,,
MD 5.0,,,,,,,
0,0,2.7,3.3,6,0.4,0.10%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
42,2.5,1.7,1.8,6,0.39,0.00%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.1,,,,,,,
36,1.8,2.2,2,6,0.39,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.8,,,,,,,
61,1.9,2,2,6,0.42,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.8,,,,,,,
20,1.4,2.3,2.3,6,0.34,0.10%,Submit
,,,,,,,
Burns,,,,,,,
MD 4.8,,,,,,,
63,2.5,1.7,1.8,6,0.41,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.7,,,,,,,
39,2.5,1.4,2,6,0.42,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
64,2,2,2,6,0.4,0.00%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.9,,,,,,,
89,1.9,2.1,1.9,6,0.4,0.00%,Submit
,,,,,,,
Gray,,,,,,,
MD 4.6,,,,,,,
83,2.1,2,1.8,5.9,0.43,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
41,2.1,1.9,1.9,5.9,0.37,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
0,0,3.2,2.8,5.9,0.33,0.00%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
76,2.1,1.9,1.9,5.9,0.39,0.00%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.8,,,,,,,
88,2,1.2,2.7,5.9,0.41,0.00%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
51,2.3,1.7,1.9,5.8,0.37,0.00%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
0,0,2.7,3.1,5.8,0.35,0.20%,Submit
,,,,,,,
Thomas,,,,,,,
MD 5.0,,,,,,,
