col1,col2,col3,col4,col5,col6,col7,col8
FW 5.6,,,,,,,
73,5.1,3.4,3.8,12.4,0.74,31.40%,Submit
,,,,,,,
Cunha,,,,,,,
FW 7.0,,,,,,,
89,4.7,3.7,3.9,12.3,0.59,33.80%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 6.0,,,,,,,
74,4.7,3.5,4,12.2,0.68,2.80%,Submit
,,,,,,,
Mitoma,,,,,,,
MD 6.4,,,,,,,
85,4.7,3.6,3.9,12.2,0.63,0.70%,Submit
,,,,,,,
N.Jackson,,,,,,,
FW 8.0,,,,,,,
78,4.6,4.2,3.3,12,0.5,3.10%,Submit
,,,,,,,
Johnson,,,,,,,
MD 6.7,,,,,,,
78,4.2,3.7,3.8,11.7,0.58,9.10%,Submit
,,,,,,,
Wood,,,,,,,
FW 6.6,,,,,,,
79,5.1,3.1,3.5,11.6,0.59,20.10%,Submit
,,,,,,,
Rogers,,,,,,,
MD 5.4,,,,,,,
82,3.1,4,4.4,11.5,0.71,67.80%,Submit
,,,,,,,
Evanilson,,,,,,,
FW 6.0,,,,,,,
72,3.8,3.9,3.8,11.4,0.63,1.20%,Submit
,,,,,,,
Martinelli,,,,,,,
MD 6.9,,,,,,,
61,3.6,4,3.7,11.4,0.55,0.00%,Submit
,,,,,,,
Raya,,,,,,,
GK 5.5,,,,,,,
93,3.7,3.9,3.7,11.4,0.69,29.90%,Submit
,,,,,,,
Gordon,,,,,,,
MD 7.2,,,,,,,
85,3.9,3.3,3.9,11.1,0.52,0.80%,Submit
,,,,,,,
Ra�l,,,,,,,
FW 5.7,,,,,,,
73,3.4,4.3,3.4,11.1,0.65,39.20%,Submit
,,,,,,,
Strand Larsen,,,,,,,
FW 5.6,,,,,,,
79,4.1,3.5,3.5,11.1,0.66,12.10%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.5,,,,,,,
89,4.3,3.4,3.3,11.1,0.67,40.80%,Submit
,,,,,,,
Luis D�az,,,,,,,
MD 7.6,,,,,,,
69,3.7,3.5,3.8,11,0.48,0.20%,Submit
,,,,,,,
Martinez,,,,,,,
GK 5.0,,,,,,,
93,3.2,3.6,3.9,10.8,0.72,0.50%,Submit
,,,,,,,
Kulusevski,,,,,,,
MD 6.3,,,,,,,
82,3.9,3.3,3.4,10.6,0.56,0.30%,Submit
,,,,,,,
Ederson M.,,,,,,,
GK 5.5,,,,,,,
93,3.2,4,3.4,10.6,0.64,4.00%,Submit
,,,,,,,
McNeil,,,,,,,
MD 5.6,,,,,,,
90,3.4,4.1,3.1,10.6,0.63,0.90%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
81,3.5,3.8,3.3,10.6,0.61,1.50%,Submit
,,,,,,,
Verbruggen,,,,,,,
GK 4.5,,,,,,,
92,3.9,3.3,3.4,10.5,0.78,5.90%,Submit
,,,,,,,
Wissa,,,,,,,
FW 6.1,,,,,,,
70,4.2,3,3.3,10.5,0.57,2.40%,Submit
,,,,,,,
I.Sarr,,,,,,,
MD 5.7,,,,,,,
87,4.2,3.9,2.4,10.5,0.61,0.00%,Submit
,,,,,,,
Calvert-Lewin,,,,,,,
FW 5.6,,,,,,,
71,3.4,4.1,3,10.4,0.62,31.00%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.4,,,,,,,
63,3.5,4,3,10.4,0.54,0.10%,Submit
,,,,,,,
Onana,,,,,,,
GK 5.1,,,,,,,
94,3.7,3.1,3.6,10.4,0.68,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
86,3,3.5,3.9,10.4,0.66,0.00%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.7,,,,,,,
91,3.5,3.7,3.1,10.3,0.73,3.20%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.5,,,,,,,
93,3.8,3.2,3.4,10.3,0.76,54.50%,Submit
,,,,,,,
Arrizabalaga,,,,,,,
GK 4.5,,,,,,,
93,3.4,3.3,3.5,10.3,0.76,0.10%,Submit
,,,,,,,
Saliba,,,,,,,
DF 6.0,,,,,,,
92,3.4,3.6,3.2,10.2,0.57,11.80%,Submit
,,,,,,,
Forster,,,,,,,
GK 4.3,,,,,,,
90,3.6,3.3,3.2,10.1,0.78,0.00%,Submit
,,,,,,,
J.Timber,,,,,,,
DF 5.5,,,,,,,
88,3.6,3.5,2.9,10.1,0.61,15.00%,Submit
,,,,,,,
Sels,,,,,,,
GK 4.7,,,,,,,
94,3.8,3.1,3.2,10,0.71,1.90%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
73,3.3,3.5,3.2,10,0.6,1.50%,Submit
,,,,,,,
Pope,,,,,,,
GK 5.0,,,,,,,
93,3.5,3.1,3.4,10,0.67,0.10%,Submit
,,,,,,,
Henderson,,,,,,,
GK 4.4,,,,,,,
94,3.4,3.5,3,9.9,0.75,5.70%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.5,,,,,,,
94,3.2,3.4,3.2,9.9,0.73,0.10%,Submit
,,,,,,,
Virgil,,,,,,,
DF 6.3,,,,,,,
89,2.8,3.1,3.9,9.9,0.52,1.00%,Submit
,,,,,,,
Gvardiol,,,,,,,
DF 6.3,,,,,,,
76,2.2,4.3,3.4,9.9,0.52,17.80%,Submit
,,,,,,,
Gabriel,,,,,,,
DF 6.2,,,,,,,
90,2.7,3.9,3.2,9.9,0.53,91.40%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
85,3.5,3.8,2.5,9.8,0.67,0.40%,Submit
,,,,,,,
Muric,,,,,,,
GK 4.4,,,,,,,
95,3.2,3.3,3.3,9.8,0.74,3.40%,Submit
,,,,,,,
Pickford,,,,,,,
GK 4.9,,,,,,,
94,3.2,3.4,3.1,9.7,0.66,0.30%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 5.0,,,,,,,
82,4.5,2.4,2.8,9.7,0.65,0.00%,Submit
,,,,,,,
Johnstone,,,,,,,
GK 4.4,,,,,,,
88,3.2,3.2,3.3,9.7,0.74,0.20%,Submit
,,,,,,,
Leno,,,,,,,
GK 5.0,,,,,,,
94,3.2,3.4,3,9.6,0.64,0.00%,Submit
,,,,,,,
Armstrong,,,,,,,
FW 5.1,,,,,,,
68,3.1,3.4,3.1,9.5,0.62,0.20%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
89,2.9,3.3,3.3,9.5,0.58,0.10%,Submit
,,,,,,,
Iwobi,,,,,,,
MD 5.6,,,,,,,
83,3.1,3.5,2.9,9.4,0.56,0.00%,Submit
,,,,,,,
Kluivert,,,,,,,
MD 5.3,,,,,,,
72,3.7,2.8,3,9.4,0.59,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.8,,,,,,,
75,3.1,3.3,3,9.4,0.54,2.20%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
64,3.5,3.3,2.5,9.3,0.5,0.00%,Submit
,,,,,,,
Robertson,,,,,,,
DF 5.9,,,,,,,
78,3.2,2.9,3.1,9.2,0.52,2.80%,Submit
,,,,,,,
Tavernier,,,,,,,
MD 5.5,,,,,,,
78,3.5,2.9,2.8,9.2,0.56,0.10%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.8,,,,,,,
77,3.2,2.8,3.2,9.2,0.53,0.00%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.6,,,,,,,
55,3.1,3.1,3,9.2,0.4,0.10%,Submit
,,,,,,,
McCarthy,,,,,,,
GK 4.3,,,,,,,
93,3.1,3,3.1,9.2,0.71,0.00%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 6.4,,,,,,,
63,3.6,2.2,3.3,9.2,0.48,3.70%,Submit
,,,,,,,
Eze,,,,,,,
MD 6.6,,,,,,,
42,1.4,3.9,3.7,9,0.46,1.70%,Submit
,,,,,,,
Konsa,,,,,,,
DF 4.4,,,,,,,
85,1.9,3.2,3.9,9,0.68,14.00%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
52,3.3,2.6,3.1,9,0.43,0.20%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.5,,,,,,,
91,3.2,3.6,2.1,8.9,0.66,16.10%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.4,,,,,,,
79,2.9,3.3,2.7,8.9,0.55,0.00%,Submit
,,,,,,,
Alexander-Arnold,,,,,,,
DF 6.9,,,,,,,
87,2.1,2.9,3.9,8.9,0.43,8.10%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.9,,,,,,,
80,3.4,2.8,2.6,8.8,0.6,0.60%,Submit
,,,,,,,
Gibbs-White,,,,,,,
MD 6.3,,,,,,,
77,3.2,2.7,2.9,8.8,0.46,0.00%,Submit
,,,,,,,
Andreas,,,,,,,
MD 5.2,,,,,,,
67,2.7,3.1,2.9,8.8,0.56,0.60%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.4,,,,,,,
80,2.1,3.6,3.1,8.8,0.54,0.20%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.0,,,,,,,
81,3.1,3.5,2.1,8.8,0.58,0.00%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.4,,,,,,,
59,2.3,3.5,3,8.7,0.45,0.00%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.5,,,,,,,
91,3.8,2.2,2.6,8.6,0.64,4.80%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
90,3.8,2.3,2.5,8.6,0.64,0.90%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.8,,,,,,,
58,2.8,3,2.8,8.6,0.49,0.00%,Submit
,,,,,,,
S�vio,,,,,,,
MD 6.5,,,,,,,
47,2.2,3.6,2.8,8.6,0.44,0.00%,Submit
,,,,,,,
G�ndogan,,,,,,,
MD 6.5,,,,,,,
74,2.5,3.3,2.7,8.5,0.44,0.00%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.4,,,,,,,
67,3.6,2.3,2.6,8.5,0.52,0.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.6,,,,,,,
59,3.6,2.1,2.7,8.4,0.5,0.00%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
82,3,2.7,2.7,8.4,0.54,0.00%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.4,,,,,,,
86,1.9,2.9,3.6,8.4,0.63,0.60%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.5,,,,,,,
88,2.5,3,2.9,8.4,0.62,6.30%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.2,,,,,,,
82,3.6,1.5,3.2,8.4,0.54,10.60%,Submit
,,,,,,,
Rashford,,,,,,,
MD 6.9,,,,,,,
45,3,2.1,3.2,8.3,0.4,2.60%,Submit
,,,,,,,
Rice,,,,,,,
MD 6.2,,,,,,,
67,2.5,2.9,2.9,8.3,0.45,0.00%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 4.4,,,,,,,
83,2.7,2.5,3.1,8.3,0.63,0.50%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
82,2.7,2.8,2.8,8.3,0.55,0.00%,Submit
,,,,,,,
Cash,,,,,,,
DF 4.4,,,,,,,
72,1.9,2.8,3.6,8.3,0.63,0.00%,Submit
,,,,,,,
Lindstr�m,,,,,,,
MD 5.1,,,,,,,
59,2.4,3.1,2.6,8.1,0.53,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.4,,,,,,,
64,2.3,2.6,3.1,8.1,0.61,34.10%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
75,2.8,2.4,2.9,8.1,0.43,0.00%,Submit
,,,,,,,
Trossard,,,,,,,
MD 6.8,,,,,,,
37,2.4,2.9,2.8,8,0.39,0.00%,Submit
,,,,,,,
Diogo J.,,,,,,,
MD 7.2,,,,,,,
72,2.1,2.6,3.4,8,0.37,0.10%,Submit
,,,,,,,
Dragusin,,,,,,,
DF 4.3,,,,,,,
84,3.2,2.4,2.4,8,0.62,0.00%,Submit
,,,,,,,
Barnes,,,,,,,
MD 6.3,,,,,,,
53,2.9,2.2,2.9,8,0.42,0.00%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.7,,,,,,,
59,1.9,2.7,3.4,8,0.57,6.30%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 5.0,,,,,,,
92,3.5,1.4,3.1,8,0.53,0.10%,Submit
,,,,,,,
Antonio,,,,,,,
FW 5.4,,,,,,,
70,2.8,2.6,2.6,8,0.49,0.00%,Submit
,,,,,,,
Veltman,,,,,,,
DF 4.6,,,,,,,
81,3.6,1.9,2.5,8,0.58,0.00%,Submit
,,,,,,,
W.Fofana,,,,,,,
DF 4.5,,,,,,,
84,2.9,3.1,2,8,0.59,0.00%,Submit
,,,,,,,
Semenyo,,,,,,,
MD 5.7,,,,,,,
0,0,3.9,4.1,7.9,0.46,29.80%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.5,,,,,,,
90,3.5,2,2.4,7.9,0.59,0.90%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.2,,,,,,,
94,2.4,2.6,2.9,7.9,0.42,0.00%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.4,,,,,,,
76,1.9,3.3,2.7,7.9,0.49,0.00%,Submit
,,,,,,,
Szoboszlai,,,,,,,
MD 6.3,,,,,,,
50,2.6,2.7,2.6,7.9,0.42,0.00%,Submit
,,,,,,,
Mavididi,,,,,,,
MD 5.3,,,,,,,
51,2.4,2.6,2.9,7.8,0.49,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.4,,,,,,,
88,1.9,2.8,3.1,7.8,0.59,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.3,,,,,,,
51,2.3,2.8,2.6,7.8,0.41,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
85,3,2.3,2.4,7.7,0.54,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
49,2.1,3,2.6,7.7,0.4,0.00%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
82,2,2.8,2.9,7.7,0.58,0.20%,Submit
,,,,,,,
Ward-Prowse,,,,,,,
MD 6.2,,,,,,,
73,3.4,2,2.3,7.7,0.41,0.00%,Submit
,,,,,,,
Ak�,,,,,,,
DF 5.3,,,,,,,
59,1.7,3.2,2.7,7.6,0.48,0.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.8,,,,,,,
81,3.3,2.2,2.2,7.6,0.53,30.40%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
82,3,2.2,2.4,7.6,0.52,0.00%,Submit
,,,,,,,
Kudus,,,,,,,
MD 6.2,,,,,,,
0,0,3.6,4,7.6,0.41,0.00%,Submit
,,,,,,,
Mitchell,,,,,,,
DF 4.9,,,,,,,
86,2.7,3.1,1.7,7.6,0.51,0.00%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.5,,,,,,,
92,2.7,3.1,1.7,7.5,0.55,0.70%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.5,,,,,,,
82,2.5,2.3,2.7,7.5,0.55,0.00%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
73,2.4,2.6,2.4,7.5,0.51,0.00%,Submit
,,,,,,,
Jensen,,,,,,,
MD 5.3,,,,,,,
65,2.9,2.2,2.4,7.5,0.47,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.5,,,,,,,
89,1.8,2.8,2.9,7.4,0.55,0.20%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.1,,,,,,,
51,2.8,2.5,2.1,7.4,0.35,2.00%,Submit
,,,,,,,
Konat�,,,,,,,
DF 5.4,,,,,,,
95,2.2,2.2,2.9,7.3,0.45,3.70%,Submit
,,,,,,,
Hall,,,,,,,
DF 4.4,,,,,,,
81,2.7,2,2.6,7.3,0.56,17.30%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
58,3.1,1.9,2.3,7.3,0.48,0.00%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
84,2.5,2.6,2.1,7.2,0.49,0.00%,Submit
,,,,,,,
Mario Jr.,,,,,,,
MD 5.0,,,,,,,
76,2.6,2.4,2.2,7.2,0.48,0.00%,Submit
,,,,,,,
Kristiansen,,,,,,,
DF 4.5,,,,,,,
87,2.2,2.7,2.4,7.2,0.53,0.00%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.1,,,,,,,
43,2.3,2.4,2.4,7.1,0.34,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
74,2.8,2,2.3,7.1,0.4,0.00%,Submit
,,,,,,,
Summerville,,,,,,,
MD 5.7,,,,,,,
48,2.2,2.3,2.6,7.1,0.42,0.00%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
74,2.3,2.7,2.1,7.1,0.47,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
64,2.4,2.2,2.5,7.1,0.48,0.00%,Submit
,,,,,,,
Justin,,,,,,,
DF 4.6,,,,,,,
89,2.2,2.6,2.4,7.1,0.51,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
92,2.4,2.2,2.5,7.1,0.54,0.00%,Submit
,,,,,,,
Alex Moreno,,,,,,,
DF 4.4,,,,,,,
79,3.8,1.2,2.1,7.1,0.54,0.40%,Submit
,,,,,,,
Chalobah,,,,,,,
DF 4.4,,,,,,,
86,2.6,2.8,1.6,7,0.53,0.00%,Submit
,,,,,,,
Mu�oz,,,,,,,
DF 4.8,,,,,,,
89,3,2.5,1.5,7,0.48,0.10%,Submit
,,,,,,,
Fabianski,,,,,,,
GK 4.1,,,,,,,
69,2.3,2.4,2.2,7,0.57,43.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
57,2.3,2.3,2.4,7,0.44,0.00%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
80,3.2,1.6,2.2,6.9,0.56,4.30%,Submit
,,,,,,,
Aina,,,,,,,
DF 4.8,,,,,,,
88,3.8,1.1,2,6.9,0.48,1.00%,Submit
,,,,,,,
Walker,,,,,,,
DF 5.2,,,,,,,
54,1.5,3.1,2.3,6.9,0.44,0.00%,Submit
,,,,,,,
J.Ayew,,,,,,,
MD 5.2,,,,,,,
54,2.3,2.4,2.2,6.9,0.44,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.0,,,,,,,
53,2.5,2.1,2.2,6.9,0.46,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
79,2.8,1.8,2.2,6.9,0.44,0.00%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.3,,,,,,,
89,2.1,3.1,1.6,6.9,0.53,34.50%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.4,,,,,,,
86,2.9,1.7,2.2,6.8,0.42,0.00%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.7,,,,,,,
92,2,2.9,1.9,6.8,0.48,2.50%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
88,2.5,2.8,1.5,6.8,0.51,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 5.0,,,,,,,
80,2.5,2.2,2.2,6.8,0.45,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
82,2.3,2.4,2.1,6.8,0.45,0.00%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
41,2,2.2,2.6,6.8,0.44,0.00%,Submit
,,,,,,,
Dawson,,,,,,,
DF 4.4,,,,,,,
86,2.6,2.2,1.9,6.7,0.51,0.10%,Submit
,,,,,,,
Burn,,,,,,,
DF 4.4,,,,,,,
84,2.5,1.8,2.4,6.7,0.51,0.00%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 5.0,,,,,,,
62,3,1.9,1.8,6.7,0.45,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
70,2.9,1.8,2,6.7,0.45,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.8,,,,,,,
50,1.5,3.1,2.1,6.7,0.46,37.00%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.3,,,,,,,
86,1.4,2.4,2.9,6.7,0.52,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 5.0,,,,,,,
55,2.4,2.3,2,6.7,0.44,0.40%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
89,2.6,2.1,1.9,6.6,0.44,0.00%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.5,,,,,,,
68,2.4,1.8,2.4,6.6,0.49,0.00%,Submit
,,,,,,,
Faes,,,,,,,
DF 4.1,,,,,,,
89,1.9,2.4,2.2,6.6,0.54,7.10%,Submit
,,,,,,,
Senesi,,,,,,,
DF 4.8,,,,,,,
84,2.5,1.8,2.3,6.6,0.46,0.00%,Submit
,,,,,,,
Young,,,,,,,
DF 4.5,,,,,,,
77,2,3,1.6,6.5,0.48,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.6,,,,,,,
90,3.6,1,1.9,6.5,0.47,0.10%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
85,2.8,1.9,1.8,6.5,0.48,0.00%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.2,,,,,,,
53,2.3,2.1,2.2,6.5,0.42,0.00%,Submit
,,,,,,,
A.Becker,,,,,,,
GK 5.4,,,,,,,
90,1.5,2.3,2.7,6.5,0.4,0.00%,Submit
,,,,,,,
O'Shea,,,,,,,
DF 4.0,,,,,,,
86,1.9,2.3,2.2,6.5,0.54,1.10%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
38,2.2,2,2.2,6.4,0.35,0.00%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.8,,,,,,,
93,2,3,1.4,6.4,0.44,0.00%,Submit
,,,,,,,
Branthwaite,,,,,,,
DF 4.8,,,,,,,
88,1.9,3,1.4,6.3,0.44,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.6,,,,,,,
36,2.2,1.6,2.4,6.3,0.32,0.00%,Submit
,,,,,,,
McAteer,,,,,,,
MD 4.7,,,,,,,
43,2,2.1,2.2,6.2,0.44,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.5,,,,,,,
87,3.4,1,1.8,6.2,0.46,0.80%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.9,,,,,,,
87,2.9,1.6,1.8,6.2,0.42,0.00%,Submit
,,,,,,,
C.Doucour�,,,,,,,
MD 4.9,,,,,,,
65,2.2,2.2,1.9,6.2,0.42,0.00%,Submit
,,,,,,,
Longstaff,,,,,,,
MD 4.7,,,,,,,
66,2.2,1.9,2,6.2,0.44,0.00%,Submit
,,,,,,,
Wilson,,,,,,,
MD 5.2,,,,,,,
36,1.7,2.2,2.2,6.2,0.4,0.00%,Submit
,,,,,,,
Burns,,,,,,,
MD 4.8,,,,,,,
51,2,2,2.2,6.2,0.43,0.00%,Submit
,,,,,,,
Enes �nal,,,,,,,
FW 5.4,,,,,,,
39,2.2,1.8,2.1,6.2,0.38,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.8,,,,,,,
60,2.3,2,1.8,6.1,0.42,0.00%,Submit
,,,,,,,
Tete,,,,,,,
DF 4.5,,,,,,,
77,1.8,2.6,1.7,6.1,0.45,0.10%,Submit
,,,,,,,
Ndidi,,,,,,,
MD 5.0,,,,,,,
77,2.3,2,1.9,6.1,0.41,0.00%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
80,2.5,1.7,1.8,6,0.41,0.00%,Submit
,,,,,,,
S.Bueno,,,,,,,
DF 4.3,,,,,,,
89,2,2,2,6,0.47,0.00%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
60,1.2,1.9,2.8,6,0.37,0.00%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 5.0,,,,,,,
71,2.8,3.1,0,6,0.4,0.00%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.3,,,,,,,
95,1.5,2.7,1.8,6,0.46,16.10%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.3,,,,,,,
40,1.8,2.3,1.8,6,0.38,0.00%,Submit
,,,,,,,
�lvarez,,,,,,,
MD 5.0,,,,,,,
62,1.8,2,2.1,6,0.4,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
47,1.4,2.1,2.4,5.9,0.37,0.00%,Submit
,,,,,,,
Greaves,,,,,,,
DF 4.0,,,,,,,
90,1.5,2.2,2.2,5.9,0.49,43.60%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
74,2.9,1.7,1.3,5.9,0.46,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
32,2,1.8,2,5.9,0.32,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.9,,,,,,,
68,1.9,2.2,1.8,5.8,0.4,0.00%,Submit
