col1,col2,col3,col4,col5,col6,col7,col8
MD 6.7,,,,,,,
62,0,4.7,6.5,11.2,0.56,14.10%,Submit
,,,,,,,
Iwobi,,,,,,,
MD 5.6,,,,,,,
78,4.2,3.1,3.8,11.1,0.66,0.00%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
78,3.6,3.5,4,11.1,0.54,0.00%,Submit
,,,,,,,
Mitoma,,,,,,,
MD 6.4,,,,,,,
83,4.2,3.3,3.5,11,0.57,0.00%,Submit
,,,,,,,
N.Jackson,,,,,,,
FW 7.7,,,,,,,
76,4.3,3.3,3.3,10.9,0.47,0.10%,Submit
,,,,,,,
Trippier,,,,,,,
DF 5.6,,,,,,,
78,4.8,3.1,3,10.9,0.65,7.30%,Submit
,,,,,,,
Pope,,,,,,,
GK 5.0,,,,,,,
92,4,3.5,3.3,10.9,0.73,15.50%,Submit
,,,,,,,
J.Murphy,,,,,,,
MD 5.3,,,,,,,
75,4.7,3.1,3.2,10.9,0.68,18.20%,Submit
,,,,,,,
A.Becker,,,,,,,
GK 5.5,,,,,,,
93,4,3.3,3.4,10.7,0.65,0.80%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.4,,,,,,,
92,3.4,3.6,3.8,10.7,0.81,0.80%,Submit
,,,,,,,
De Bruyne,,,,,,,
MD 9.4,,,,,,,
67,0,4.9,5.8,10.7,0.38,12.00%,Submit
,,,,,,,
Minteh,,,,,,,
MD 4.9,,,,,,,
84,4.2,3.4,3,10.6,0.72,1.10%,Submit
,,,,,,,
Leno,,,,,,,
GK 5.0,,,,,,,
93,3.8,3.2,3.6,10.6,0.71,0.00%,Submit
,,,,,,,
Kudus,,,,,,,
MD 6.2,,,,,,,
79,3.2,3.7,3.7,10.6,0.57,0.00%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.2,,,,,,,
92,3.3,3.4,3.8,10.5,0.84,28.60%,Submit
,,,,,,,
Verbruggen,,,,,,,
GK 4.6,,,,,,,
93,3.6,3.4,3.4,10.5,0.76,6.00%,Submit
,,,,,,,
Pickford,,,,,,,
GK 5.1,,,,,,,
93,3.2,3.9,3.3,10.4,0.68,0.60%,Submit
,,,,,,,
Onana,,,,,,,
GK 4.9,,,,,,,
94,3.4,3.3,3.7,10.4,0.71,0.10%,Submit
,,,,,,,
Diogo J.,,,,,,,
MD 7.2,,,,,,,
50,3.9,3.3,3.2,10.4,0.48,0.10%,Submit
,,,,,,,
Eze,,,,,,,
MD 6.9,,,,,,,
85,0,4.9,5.5,10.3,0.5,60.60%,Submit
,,,,,,,
Szoboszlai,,,,,,,
MD 6.2,,,,,,,
73,4.3,3,3,10.3,0.56,0.00%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.6,,,,,,,
89,4.4,2.9,3,10.3,0.75,53.00%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.5,,,,,,,
87,3.4,2.6,4.3,10.3,0.76,16.60%,Submit
,,,,,,,
McNeil,,,,,,,
MD 5.1,,,,,,,
65,2.6,4.6,3.1,10.3,0.67,0.10%,Submit
,,,,,,,
Munetsi,,,,,,,
MD 5.0,,,,,,,
78,3.9,2.5,3.9,10.3,0.69,0.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 5.0,,,,,,,
85,4.5,1.8,3.9,10.2,0.68,1.10%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.4,,,,,,,
60,3.3,2.7,4.2,10.1,0.63,0.20%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.2,,,,,,,
77,3.1,3.9,3,10,0.64,0.40%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.5,,,,,,,
91,3.6,3.1,3.2,9.9,0.73,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.4,,,,,,,
93,3.2,3.6,3.1,9.8,0.75,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 5.1,,,,,,,
90,3.2,2.4,4.3,9.8,0.64,3.50%,Submit
,,,,,,,
Alexander-Arnold,,,,,,,
DF 7.2,,,,,,,
59,3.7,2.8,3.3,9.7,0.45,0.60%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 5.9,,,,,,,
76,3.4,2.8,3.4,9.7,0.55,0.10%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
86,4,2.9,2.9,9.7,0.54,0.00%,Submit
,,,,,,,
Virgil,,,,,,,
DF 6.6,,,,,,,
90,4.1,3,2.7,9.7,0.49,0.90%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.2,,,,,,,
88,3.9,3,2.8,9.7,0.52,0.00%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.5,,,,,,,
95,3.8,2.9,3,9.7,0.59,0.80%,Submit
,,,,,,,
Barnes,,,,,,,
MD 6.0,,,,,,,
56,4.2,2.6,2.8,9.6,0.53,0.10%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
85,3,2.7,3.8,9.5,0.63,0.00%,Submit
,,,,,,,
Kulusevski,,,,,,,
MD 6.2,,,,,,,
60,2,2.7,4.8,9.5,0.51,0.00%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
95,3.2,3.3,2.9,9.5,0.72,0.10%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.7,,,,,,,
85,3,2.4,4.1,9.5,0.67,0.70%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.8,,,,,,,
90,3.9,2.3,3.3,9.5,0.66,0.20%,Submit
,,,,,,,
Konat�,,,,,,,
DF 5.3,,,,,,,
89,3.9,2.8,2.7,9.4,0.59,2.80%,Submit
,,,,,,,
Dorgu,,,,,,,
DF 4.5,,,,,,,
85,2.9,2.8,3.8,9.4,0.7,0.00%,Submit
,,,,,,,
Ward-Prowse,,,,,,,
MD 6.1,,,,,,,
85,2.9,3.1,3.3,9.4,0.51,0.00%,Submit
,,,,,,,
Palmer,,,,,,,
GK 4.5,,,,,,,
93,3,3.1,3.2,9.4,0.69,0.00%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
84,3.6,2.9,2.9,9.3,0.5,0.00%,Submit
,,,,,,,
Enzo,,,,,,,
MD 4.7,,,,,,,
88,3.6,2.9,2.8,9.3,0.66,1.40%,Submit
,,,,,,,
Savinho,,,,,,,
MD 6.2,,,,,,,
64,0,4.1,5.2,9.3,0.5,25.00%,Submit
,,,,,,,
Rogers,,,,,,,
MD 5.7,,,,,,,
78,0,4,5.3,9.3,0.54,59.00%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
71,2.9,3.2,3.2,9.3,0.54,0.00%,Submit
,,,,,,,
Gvardiol,,,,,,,
DF 6.3,,,,,,,
82,0,4,5.3,9.3,0.49,97.00%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
83,3.6,2.8,2.9,9.2,0.56,0.00%,Submit
,,,,,,,
Burn,,,,,,,
DF 4.5,,,,,,,
91,4.2,2.6,2.5,9.2,0.68,12.00%,Submit
,,,,,,,
Robertson,,,,,,,
DF 5.8,,,,,,,
64,3.7,2.8,2.6,9.2,0.53,0.10%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
79,2.9,3.6,2.7,9.1,0.63,0.00%,Submit
,,,,,,,
Martinez,,,,,,,
GK 5.0,,,,,,,
94,0,3.7,5.3,9,0.6,35.60%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 4.9,,,,,,,
84,3.7,2.6,2.6,9,0.61,8.20%,Submit
,,,,,,,
Sessegnon,,,,,,,
DF 4.1,,,,,,,
60,4.2,2.1,2.6,9,0.73,0.10%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
89,4,1.5,3.4,8.9,0.66,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 4.9,,,,,,,
76,2.7,3,3.1,8.8,0.6,0.00%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.2,,,,,,,
90,3.6,2,3.2,8.8,0.7,1.10%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
81,2.8,2.9,3,8.7,0.54,0.00%,Submit
,,,,,,,
Agbadou,,,,,,,
DF 4.0,,,,,,,
91,3.9,1.5,3.3,8.7,0.72,2.50%,Submit
,,,,,,,
I.Sarr,,,,,,,
MD 5.8,,,,,,,
82,0,4.1,4.6,8.7,0.5,88.20%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
74,2.5,3.4,2.7,8.6,0.56,0.00%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.4,,,,,,,
83,0,3.7,5,8.6,0.53,30.00%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
73,2.9,3.2,2.6,8.6,0.57,0.00%,Submit
,,,,,,,
Gordon,,,,,,,
MD 7.4,,,,,,,
38,2.8,2.6,3.2,8.6,0.39,0.10%,Submit
,,,,,,,
Tavernier,,,,,,,
MD 5.4,,,,,,,
53,2.9,2.1,3.6,8.6,0.53,0.00%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.2,,,,,,,
51,3.3,2.6,2.6,8.5,0.39,0.00%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.1,,,,,,,
64,3.4,2.5,2.6,8.5,0.46,0.00%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 5.3,,,,,,,
86,3.3,1.6,3.5,8.4,0.53,1.00%,Submit
,,,,,,,
Mateta,,,,,,,
FW 7.8,,,,,,,
63,0,3.8,4.6,8.4,0.36,60.90%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.4,,,,,,,
59,2.4,2.7,3.3,8.4,0.38,0.00%,Submit
,,,,,,,
Tel,,,,,,,
MD 5.8,,,,,,,
58,2.3,2.6,3.4,8.4,0.48,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
59,2.8,3,2.6,8.4,0.57,0.00%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.4,,,,,,,
93,3.8,2.3,2.3,8.4,0.52,0.30%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
82,3,2.2,3.2,8.3,0.57,0.00%,Submit
,,,,,,,
Toti,,,,,,,
DF 4.3,,,,,,,
92,3.8,1.3,3.2,8.3,0.64,0.10%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.3,,,,,,,
92,2.1,3.9,2.3,8.3,0.64,1.50%,Submit
,,,,,,,
Saka,,,,,,,
MD 10.5,,,,,,,
49,0,4,4.3,8.3,0.26,77.80%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
56,2.3,2.7,3.2,8.3,0.49,0.10%,Submit
,,,,,,,
O'Brien,,,,,,,
DF 4.5,,,,,,,
89,2,4,2.3,8.3,0.61,0.30%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.2,,,,,,,
90,3.3,2.6,2.4,8.3,0.66,15.70%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
81,3.1,2.6,2.5,8.2,0.55,0.00%,Submit
,,,,,,,
F�llkrug,,,,,,,
FW 6.7,,,,,,,
54,2.8,2.3,3.1,8.2,0.41,0.00%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
83,0,3.4,4.7,8.2,0.49,0.10%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
91,3.4,1.8,2.9,8.1,0.6,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
85,2.5,2.7,2.9,8.1,0.56,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.2,,,,,,,
84,2.5,2.4,3.2,8,0.64,1.30%,Submit
,,,,,,,
Beto,,,,,,,
FW 4.8,,,,,,,
83,3.4,2.8,1.8,8,0.56,0.50%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.5,,,,,,,
87,2.3,2.7,3,8,0.59,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
MD 6.2,,,,,,,
50,2,2.4,3.6,8,0.43,0.00%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
81,2.5,2.7,2.7,8,0.53,0.00%,Submit
,,,,,,,
Watkins,,,,,,,
FW 8.9,,,,,,,
49,0,3.2,4.7,7.9,0.3,2.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
84,2.7,2.8,2.4,7.9,0.53,0.00%,Submit
,,,,,,,
Branthwaite,,,,,,,
DF 4.8,,,,,,,
90,1.9,3.8,2.2,7.9,0.55,0.00%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.0,,,,,,,
49,2.9,2.4,2.5,7.8,0.43,0.00%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.4,,,,,,,
90,3.4,2.1,2.3,7.8,0.59,1.20%,Submit
,,,,,,,
Konsa,,,,,,,
DF 4.4,,,,,,,
90,0,3.4,4.4,7.8,0.59,49.50%,Submit
,,,,,,,
Aina,,,,,,,
DF 5.2,,,,,,,
58,1.2,1.8,4.8,7.7,0.5,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
85,2.8,2.3,2.6,7.7,0.54,0.00%,Submit
,,,,,,,
Keane,,,,,,,
DF 3.8,,,,,,,
83,1.9,3.7,2.1,7.7,0.68,0.20%,Submit
,,,,,,,
M.Asensio,,,,,,,
MD 6.2,,,,,,,
51,0,3.1,4.6,7.7,0.41,1.10%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
81,2,2.2,3.4,7.6,0.52,0.00%,Submit
,,,,,,,
Henderson,,,,,,,
GK 4.6,,,,,,,
91,0,3.5,4.2,7.6,0.55,31.20%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
49,2.7,2.4,2.5,7.6,0.41,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.5,,,,,,,
94,2,2.9,2.8,7.6,0.56,5.20%,Submit
,,,,,,,
Scott,,,,,,,
MD 4.7,,,,,,,
66,2.5,1.9,3.1,7.6,0.54,0.00%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
86,2.7,2.5,2.4,7.6,0.5,0.00%,Submit
,,,,,,,
Trossard,,,,,,,
MD 6.7,,,,,,,
71,0,5.2,2.3,7.5,0.37,1.00%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
83,2.8,2.3,2.5,7.5,0.5,0.00%,Submit
,,,,,,,
Romero,,,,,,,
DF 4.9,,,,,,,
50,0.9,2.6,3.9,7.4,0.51,0.00%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.3,,,,,,,
63,0,2.8,4.6,7.4,0.47,0.00%,Submit
,,,,,,,
Raya,,,,,,,
GK 5.6,,,,,,,
92,0,4,3.3,7.4,0.44,71.00%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.4,,,,,,,
73,2.9,1.4,3.1,7.4,0.56,0.00%,Submit
,,,,,,,
Kilman,,,,,,,
DF 4.3,,,,,,,
90,2.2,2.6,2.5,7.4,0.57,2.80%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
83,2.6,2,2.8,7.4,0.49,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.5,,,,,,,
83,2.9,1.3,3.1,7.3,0.54,0.30%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
82,2,2.1,3.2,7.3,0.49,0.00%,Submit
,,,,,,,
Merino,,,,,,,
MD 6.1,,,,,,,
66,0,4,3.3,7.3,0.4,6.80%,Submit
,,,,,,,
Foden,,,,,,,
MD 9.1,,,,,,,
41,0,3.1,4.1,7.2,0.26,1.50%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
86,2.9,1.2,3.1,7.2,0.54,0.00%,Submit
,,,,,,,
Ndidi,,,,,,,
MD 4.9,,,,,,,
90,2.4,2.7,2.1,7.2,0.49,0.00%,Submit
,,,,,,,
Mu�oz,,,,,,,
DF 5.3,,,,,,,
90,0,3.5,3.7,7.2,0.45,49.20%,Submit
,,,,,,,
Doherty,,,,,,,
DF 4.3,,,,,,,
64,3,1.3,2.9,7.1,0.55,0.00%,Submit
,,,,,,,
O'Riley,,,,,,,
MD 5.5,,,,,,,
55,2.7,2.3,2.1,7.1,0.43,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
55,0.9,2.5,3.7,7.1,0.53,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.1,,,,,,,
52,2.3,2.1,2.7,7.1,0.46,0.10%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.5,,,,,,,
63,0,3.1,4,7.1,0.52,0.70%,Submit
,,,,,,,
Doku,,,,,,,
MD 6.2,,,,,,,
48,0,3,4.1,7,0.38,0.00%,Submit
,,,,,,,
Ortega Moreno,,,,,,,
GK 5.2,,,,,,,
73,0,3.1,3.9,7,0.45,0.50%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
53,2.3,2.7,2.1,7,0.45,0.00%,Submit
,,,,,,,
Spence,,,,,,,
DF 4.4,,,,,,,
71,1.2,2.3,3.5,7,0.53,0.10%,Submit
,,,,,,,
Chalobah,,,,,,,
DF 4.4,,,,,,,
75,3.1,2,1.9,7,0.53,0.10%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
82,2.2,2.6,2.2,6.9,0.48,0.00%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.2,,,,,,,
75,2,2.5,2.4,6.9,0.55,0.70%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
88,2.6,2.2,2.1,6.9,0.47,0.00%,Submit
,,,,,,,
Odobert,,,,,,,
MD 5.3,,,,,,,
52,1.9,2.1,2.8,6.8,0.43,0.00%,Submit
,,,,,,,
�degaard,,,,,,,
MD 8.2,,,,,,,
63,0,3.7,3.1,6.8,0.28,0.40%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
66,1.7,2.6,2.5,6.8,0.55,0.30%,Submit
,,,,,,,
Martinelli,,,,,,,
MD 6.5,,,,,,,
59,0,4,2.8,6.8,0.35,0.20%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
60,3.3,1.8,1.5,6.7,0.47,0.00%,Submit
,,,,,,,
Daka,,,,,,,
FW 4.8,,,,,,,
47,2,2.6,2,6.7,0.46,0.00%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
60,1.1,2.6,2.9,6.7,0.43,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
47,2.4,2.2,2,6.6,0.41,0.00%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.3,,,,,,,
57,1.1,2.3,3.2,6.6,0.42,0.30%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.8,,,,,,,
59,2,2.3,2.2,6.6,0.46,0.00%,Submit
,,,,,,,
Kristiansen,,,,,,,
DF 4.4,,,,,,,
69,1.9,3.1,1.6,6.6,0.5,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
61,2.6,1.7,2.2,6.5,0.52,0.60%,Submit
,,,,,,,
Faes,,,,,,,
DF 3.8,,,,,,,
90,1.9,3.1,1.5,6.5,0.57,0.10%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
81,2.1,2.2,2.2,6.5,0.48,0.00%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.7,,,,,,,
94,0,3.1,3.3,6.4,0.45,0.20%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 4.7,,,,,,,
32,1.9,1.6,2.8,6.4,0.45,0.30%,Submit
,,,,,,,
Amad,,,,,,,
MD 5.3,,,,,,,
56,0.5,1.6,4.3,6.4,0.4,0.00%,Submit
,,,,,,,
Dominguez,,,,,,,
MD 4.8,,,,,,,
54,2,1.7,2.6,6.3,0.44,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 4.9,,,,,,,
44,2.1,2.4,1.8,6.3,0.43,0.10%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.2,,,,,,,
90,2.3,2.6,1.4,6.3,0.5,0.00%,Submit
,,,,,,,
Hinshelwood,,,,,,,
MD 4.9,,,,,,,
59,2.2,2.1,2,6.3,0.43,0.00%,Submit
,,,,,,,
B.Soumar�,,,,,,,
MD 4.4,,,,,,,
81,2,2.4,1.9,6.3,0.48,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
61,0,2.6,3.7,6.3,0.4,0.00%,Submit
,,,,,,,
Andreas,,,,,,,
MD 4.9,,,,,,,
41,2.3,1.8,2.2,6.3,0.43,0.00%,Submit
,,,,,,,
Yoro,,,,,,,
DF 4.3,,,,,,,
79,2.1,1.9,2.3,6.3,0.49,0.00%,Submit
,,,,,,,
Ugochukwu,,,,,,,
MD 4.4,,,,,,,
80,2.2,2.1,1.9,6.2,0.47,0.00%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
87,0,3,3.2,6.2,0.46,0.80%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
73,2.1,1.9,2.1,6.2,0.42,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 4.9,,,,,,,
60,1.9,2.3,2,6.2,0.42,0.00%,Submit
,,,,,,,
Manning,,,,,,,
DF 4.3,,,,,,,
70,2.3,2.4,1.4,6.2,0.48,0.00%,Submit
,,,,,,,
Hirst,,,,,,,
FW 5.4,,,,,,,
51,2.2,1.9,2,6.1,0.38,0.00%,Submit
,,,,,,,
N.Gonzalez,,,,,,,
MD 6.0,,,,,,,
65,0,2.4,3.6,6.1,0.34,0.00%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.4,,,,,,,
61,0,4.1,2,6.1,0.46,0.00%,Submit
,,,,,,,
Ricardo,,,,,,,
DF 4.1,,,,,,,
66,1.8,3,1.3,6,0.49,0.00%,Submit
,,,,,,,
Kiwior,,,,,,,
DF 4.8,,,,,,,
86,0,3.9,2.1,6,0.42,43.50%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
56,2.2,1.8,1.9,6,0.4,0.00%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.2,,,,,,,
61,0,2.3,3.6,6,0.47,0.30%,Submit
,,,,,,,
Morsy,,,,,,,
MD 4.8,,,,,,,
87,2,2,1.9,6,0.41,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
DF 3.8,,,,,,,
80,1.7,2,2.2,5.9,0.52,0.20%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 4.5,,,,,,,
41,1.7,2.4,1.8,5.9,0.44,0.00%,Submit
,,,,,,,
C.Richards,,,,,,,
DF 4.4,,,,,,,
84,0,2.9,3.1,5.9,0.45,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.3,,,,,,,
52,2,2,1.8,5.9,0.46,0.10%,Submit
,,,,,,,
Coady,,,,,,,
DF 4.0,,,,,,,
86,1.7,2.8,1.4,5.9,0.49,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
45,1.4,1.9,2.5,5.8,0.44,0.00%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.8,,,,,,,
55,1.9,1.7,2.2,5.8,0.4,0.00%,Submit
,,,,,,,
Wharton,,,,,,,
MD 4.7,,,,,,,
79,0,2.7,3.1,5.8,0.41,0.00%,Submit
,,,,,,,
G�ndogan,,,,,,,
MD 6.3,,,,,,,
40,0,2.3,3.5,5.8,0.31,0.00%,Submit
,,,,,,,
Saliba,,,,,,,
DF 6.6,,,,,,,
83,0,3.7,2.1,5.8,0.29,71.30%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.0,,,,,,,
93,2.1,2.4,1.3,5.8,0.48,0.00%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 4.9,,,,,,,
32,1.5,1.7,2.6,5.8,0.39,0.00%,Submit
