id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
328,M.Salah,MID,LIV,0.0,18,0.47368421052631576,1.02,1583,69.9,13.8,13.6,20
401,Isak,FWD,NEW,0.0,17,0.4473684210526316,1.11,1380,51.8,9.7,9.2,20
402,J.Murphy,MID,NEW,0.0,12,0.3157894736842105,1.16,934,4.9,7.9,5.1,20
321,Gakpo,FWD,LIV,0.0,10,0.2631578947368421,1.0,896,7.3,7.8,7.3,20
433,Gibbs-White,MID,NOT,0.0,15,0.39473684210526316,1.16,1164,3.8,7.8,6.4,20
182,Palmer,MID,CHE,0.0,19,0.5,1.03,1658,68.8,7.7,11.4,20
399,Hall,DEF,NEW,0.0,16,0.42105263157894735,0.96,1497,17.2,7.7,4.8,20
99,Mbeumo,MID,BRE,0.0,19,0.5,1.0,1705,30.8,7.3,7.7,20
580,Huijsen,DEF,BOU,0.0,8,0.21052631578947367,0.91,790,3.5,7.0,4.4,20
2,G.Jesus,FWD,ARS,0.0,5,0.13157894736842105,0.88,510,9.2,6.9,6.9,20
327,Luis Díaz,MID,LIV,0.0,12,0.3157894736842105,1.03,1053,23.3,6.8,7.6,20
573,Milenković,DEF,NOT,0.0,18,0.47368421052631576,1.0,1620,7.1,6.8,4.7,20
432,Elanga,MID,NOT,0.0,13,0.34210526315789475,1.12,1043,3.6,6.6,5.2,20
311,Alexander-Arnold,DEF,LIV,0.0,16,0.42105263157894735,1.1,1309,27.8,6.5,7.2,20
422,Aina,DEF,NOT,0.0,19,0.5,1.04,1643,23.9,6.4,5.2,20
235,Pickford,GKP,EVE,0.0,18,0.47368421052631576,1.0,1620,13.4,6.2,5.0,20
336,Szoboszlai,MID,LIV,0.0,12,0.3157894736842105,0.96,1127,1.6,5.8,6.3,20
492,Kulusevski,MID,TOT,0.0,17,0.4473684210526316,1.02,1498,7.3,5.7,6.5,20
18,Saliba,DEF,ARS,0.0,18,0.47368421052631576,1.04,1559,30.0,5.7,6.3,20
585,I.Sarr,MID,CRY,0.0,12,0.3157894736842105,0.92,1180,5.2,5.7,5.9,20
329,Mac Allister,MID,LIV,0.0,15,0.39473684210526316,1.1,1231,1.6,5.5,6.2,20
398,Gordon,MID,NEW,0.0,17,0.4473684210526316,1.07,1434,16.0,5.3,7.4,20
494,Maddison,MID,TOT,0.0,14,0.3684210526315789,1.12,1130,9.8,5.2,7.7,20
447,C. Wood,FWD,NOT,0.0,18,0.47368421052631576,1.09,1485,31.3,5.2,6.8,20
152,Arrizabalaga,GKP,BOU,0.0,14,0.3684210526315789,1.0,1260,2.6,5.2,4.5,20
317,Diogo J.,MID,LIV,0.0,7,0.18421052631578946,1.11,569,3.4,5.0,7.2,20
324,Jones,MID,LIV,0.0,9,0.23684210526315788,1.01,805,0.6,5.0,5.3,20
