id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
328,M.Salah,MID,LIV,0.0,19,0.5,1.02,1673,70.2,12.6,13.7,21
401,Isak,FWD,NEW,0.0,18,0.47368421052631576,1.11,1465,54.6,10.0,9.3,21
399,Hall,DEF,NEW,0.0,17,0.4473684210526316,0.96,1587,20.3,8.4,4.9,21
402,J.Murphy,MID,NEW,0.0,13,0.34210526315789475,1.15,1019,5.9,8.0,5.1,21
321,Gakpo,FWD,LIV,0.0,11,0.2894736842105263,1.01,981,8.2,7.6,7.3,21
99,Mbeumo,MID,BRE,0.0,20,0.5263157894736842,1.0,1795,32.8,7.5,7.8,21
398,Gordon,MID,NEW,0.0,18,0.47368421052631576,1.07,1511,20.2,7.0,7.5,21
571,Sávio,MID,MCI,0.0,12,0.3157894736842105,1.09,987,3.8,6.9,6.5,21
329,Mac Allister,MID,LIV,0.0,16,0.42105263157894735,1.09,1321,1.7,6.6,6.2,21
432,Elanga,MID,NOT,0.0,14,0.3684210526315789,1.13,1112,3.8,6.6,5.2,21
422,Aina,DEF,NOT,0.0,20,0.5263157894736842,1.04,1733,24.9,6.4,5.2,21
541,Cunha,FWD,WOL,0.0,18,0.47368421052631576,1.04,1560,12.6,6.2,7.0,21
585,I.Sarr,MID,CRY,0.0,13,0.34210526315789475,0.92,1270,5.1,6.2,5.9,21
182,Palmer,MID,CHE,0.0,20,0.5263157894736842,1.03,1748,68.9,6.1,11.4,21
364,Amad,MID,MUN,0.0,13,0.34210526315789475,0.95,1231,16.4,6.1,5.4,21
580,Huijsen,DEF,BOU,0.0,9,0.23684210526315788,0.92,880,3.8,6.1,4.4,21
348,Foden,MID,MCI,0.0,11,0.2894736842105263,0.94,1053,5.4,5.9,9.2,21
327,Luis Díaz,MID,LIV,0.0,13,0.34210526315789475,1.05,1112,21.8,5.8,7.6,21
433,Gibbs-White,MID,NOT,0.0,16,0.42105263157894735,1.15,1251,4.1,5.8,6.4,21
54,Rogers,MID,AST,0.0,19,0.5,1.1,1559,21.8,5.8,5.5,21
235,Pickford,GKP,EVE,0.0,19,0.5,1.0,1710,13.8,5.8,5.0,21
573,Milenković,DEF,NOT,0.0,19,0.5,1.0,1710,7.5,5.6,4.8,21
351,Haaland,FWD,MCI,0.0,20,0.5263157894736842,1.0,1792,30.5,5.5,14.8,21
82,Solanke,FWD,TOT,0.0,17,0.4473684210526316,1.01,1508,9.0,5.4,7.5,21
311,Alexander-Arnold,DEF,LIV,0.0,17,0.4473684210526316,1.1,1394,27.2,5.4,7.2,21
443,Sels,GKP,NOT,0.0,20,0.5263157894736842,1.0,1800,13.7,5.4,4.9,21
396,Dúbravka,GKP,NEW,0.0,5,0.13157894736842105,1.0,450,1.9,5.4,4.2,21
394,Bruno G.,MID,NEW,0.0,20,0.5263157894736842,1.03,1745,2.0,5.2,6.1,21
403,Joelinton,MID,NEW,0.0,19,0.5,1.08,1590,1.7,5.2,6.0,21
252,Raúl,FWD,FUL,0.0,15,0.39473684210526316,1.1,1222,10.6,5.2,5.7,21
395,Burn,DEF,NEW,0.0,19,0.5,1.0,1710,7.5,5.2,4.4,21
437,N.Williams,DEF,NOT,0.0,10,0.2631578947368421,0.91,994,1.3,5.2,4.3,21
259,H. Wilson,MID,FUL,0.0,5,0.13157894736842105,0.75,603,0.9,5.0,5.2,21
210,Mitchell,DEF,CRY,0.0,20,0.5263157894736842,1.03,1744,1.9,5.0,4.8,21
159,Chalobah,DEF,CRY,0.0,12,0.3157894736842105,1.02,1060,1.0,5.0,4.4,21
70,Kerkez,DEF,BOU,0.0,20,0.5263157894736842,1.04,1727,7.6,4.9,4.8,21
492,Kulusevski,MID,TOT,0.0,18,0.47368421052631576,1.02,1588,6.6,4.8,6.5,21
336,Szoboszlai,MID,LIV,0.0,12,0.3157894736842105,0.96,1127,1.5,4.8,6.3,21
494,Maddison,MID,TOT,0.0,14,0.3684210526315789,1.09,1158,7.9,4.6,7.6,21
9,Martinelli,MID,ARS,0.0,13,0.34210526315789475,1.0,1166,4.7,4.6,6.8,21
3,Gabriel,DEF,ARS,0.0,18,0.47368421052631576,1.05,1538,29.0,4.6,6.4,21
415,Schär,DEF,NEW,0.0,17,0.4473684210526316,1.04,1467,1.9,4.6,5.4,21
324,Jones,MID,LIV,0.0,10,0.2631578947368421,1.04,865,0.6,4.6,5.3,21
548,Guedes,MID,WOL,0.0,4,0.10526315789473684,0.69,524,0.2,4.6,5.3,21
317,Diogo J.,MID,LIV,0.0,7,0.18421052631578946,1.05,598,3.2,4.4,7.2,21
16,Rice,MID,ARS,0.0,16,0.42105263157894735,1.04,1383,2.6,4.4,6.2,21
268,Delap,FWD,IPS,0.0,18,0.47368421052631576,1.12,1442,3.3,4.4,5.6,21
554,José Sá,GKP,WOL,0.0,13,0.34210526315789475,1.0,1170,1.8,4.4,4.3,21
447,C. Wood,FWD,NOT,0.0,19,0.5,1.09,1572,32.1,4.2,6.8,21
342,Bernardo,MID,MCI,0.0,18,0.47368421052631576,0.99,1644,3.6,4.1,6.3,21
15,Raya,GKP,ARS,0.0,20,0.5263157894736842,1.0,1800,30.4,4.0,5.6,21
350,Gvardiol,DEF,MCI,0.0,18,0.47368421052631576,0.97,1662,20.8,3.9,6.0,21
78,Semenyo,MID,BOU,0.0,19,0.5,1.03,1656,6.5,3.9,5.6,21
185,Sánchez,GKP,CHE,0.0,18,0.47368421052631576,1.0,1620,13.1,3.9,4.8,21
85,Zabarnyi,DEF,BOU,0.0,20,0.5263157894736842,1.0,1800,0.6,3.9,4.4,21
503,Son,MID,TOT,0.0,15,0.39473684210526316,1.09,1236,5.2,3.8,9.8,21
18,Saliba,DEF,ARS,0.0,19,0.5,1.04,1649,29.3,3.8,6.3,21
525,Kudus,MID,WHM,0.0,15,0.39473684210526316,1.1,1231,2.7,3.8,6.2,21
436,Murillo,DEF,NOT,0.0,19,0.5,1.01,1687,2.9,3.8,4.6,21
366,B.Fernandes,MID,MUN,0.0,19,0.5,1.09,1565,9.4,3.7,8.3,21
180,N.Jackson,FWD,CHE,0.0,18,0.47368421052631576,1.12,1444,21.2,3.7,8.1,21
199,Eze,MID,CRY,0.0,16,0.42105263157894735,1.08,1337,8.3,3.6,6.6,21
129,João Pedro,FWD,BRI,0.25,12,0.3157894736842105,1.04,1038,16.7,3.6,5.7,21
255,Robinson,DEF,FUL,0.0,20,0.5263157894736842,1.0,1800,25.5,3.6,5.0,21
231,Mykolenko,DEF,EVE,0.0,17,0.4473684210526316,1.04,1465,5.8,3.6,4.3,21
543,Doherty,DEF,WOL,0.0,9,0.23684210526315788,1.01,801,0.3,3.6,4.3,21
345,De Bruyne,MID,MCI,0.0,9,0.23684210526315788,0.99,819,4.4,3.5,9.4,21
74,O.Dango,MID,BOU,0.0,8,0.21052631578947367,0.82,875,0.2,3.5,5.0,21
380,L. Martinez,DEF,MUN,0.0,17,0.4473684210526316,1.03,1490,3.5,3.5,4.4,21
