col1,col2,col3,col4,col5,col6,col7,col8
GK 5.0,,,,,,,
94,3.5,3.4,3.1,10.1,0.67,2.40%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.2,,,,,,,
72,2.9,4.1,3,10,0.64,0.30%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.3,,,,,,,
73,3.9,3.3,2.8,10,0.63,0.20%,Submit
,,,,,,,
Kudus,,,,,,,
MD 6.2,,,,,,,
85,3.4,4,2.6,10,0.54,0.00%,Submit
,,,,,,,
Walton,,,,,,,
GK 4.3,,,,,,,
94,3.7,3.1,3.2,10,0.77,0.00%,Submit
,,,,,,,
Raya,,,,,,,
GK 5.5,,,,,,,
84,1.6,4.3,4,9.9,0.6,28.90%,Submit
,,,,,,,
Enzo,,,,,,,
MD 4.8,,,,,,,
87,3.6,3.5,2.8,9.9,0.69,4.20%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 4.9,,,,,,,
91,2.2,3.9,3.8,9.9,0.67,2.30%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.8,,,,,,,
91,5.1,2.1,2.5,9.7,0.68,0.20%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
80,3.9,2.8,3,9.6,0.62,0.00%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.1,,,,,,,
55,3.4,3.2,3,9.6,0.53,0.00%,Submit
,,,,,,,
Welbeck,,,,,,,
FW 5.5,,,,,,,
65,3,3.1,3.4,9.6,0.58,0.10%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.4,,,,,,,
91,2,3.7,3.8,9.6,0.72,2.90%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
94,3.3,3.1,3.1,9.5,0.72,0.80%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
61,3.4,3.4,2.7,9.5,0.51,0.00%,Submit
,,,,,,,
Branthwaite,,,,,,,
DF 4.8,,,,,,,
89,5,2,2.5,9.4,0.66,0.00%,Submit
,,,,,,,
Jos� S�,,,,,,,
GK 4.3,,,,,,,
92,3.2,3,3.1,9.4,0.73,0.50%,Submit
,,,,,,,
Darwin,,,,,,,
FW 7.0,,,,,,,
34,3.9,3.9,1.6,9.3,0.44,0.00%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
58,2.7,4.4,2.2,9.3,0.57,0.00%,Submit
,,,,,,,
Mu�oz,,,,,,,
DF 4.8,,,,,,,
92,2.8,3.8,2.6,9.2,0.64,32.90%,Submit
,,,,,,,
Robinson,,,,,,,
DF 5.1,,,,,,,
91,2.1,3.9,3.1,9.1,0.6,12.40%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
48,2.8,3,3.3,9.1,0.44,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
78,4.8,2,2.2,9.1,0.63,0.00%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
51,5.2,1.9,1.9,9,0.58,0.00%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.1,,,,,,,
89,3.3,2.5,3.1,8.9,0.49,0.10%,Submit
,,,,,,,
Ederson M.,,,,,,,
GK 5.3,,,,,,,
79,2.7,3.4,2.8,8.9,0.56,0.00%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.1,,,,,,,
87,3.6,2.8,2.5,8.9,0.58,0.00%,Submit
,,,,,,,
Hall,,,,,,,
DF 5.1,,,,,,,
89,3.6,1.8,3.4,8.8,0.58,25.70%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
89,2.5,4.1,2.1,8.7,0.58,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
86,2,3.7,2.9,8.7,0.69,28.80%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
86,3.3,2.5,2.8,8.6,0.48,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
63,3.1,2.8,2.8,8.6,0.59,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
91,1.9,3.3,3.4,8.6,0.65,0.10%,Submit
,,,,,,,
Pope,,,,,,,
GK 4.9,,,,,,,
49,1.9,3.1,3.6,8.6,0.58,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.5,,,,,,,
87,2.3,3.3,2.9,8.6,0.63,0.00%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
77,2.8,2.8,2.9,8.5,0.57,0.00%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.4,,,,,,,
88,3.5,1.7,3.2,8.5,0.52,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.0,,,,,,,
87,3.3,2.4,2.8,8.5,0.56,0.70%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.2,,,,,,,
84,2.7,3.2,2.6,8.5,0.45,0.00%,Submit
,,,,,,,
Gvardiol,,,,,,,
DF 5.9,,,,,,,
90,2.3,3.5,2.6,8.4,0.47,1.10%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.2,,,,,,,
90,2,3.6,2.8,8.4,0.67,19.80%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.8,,,,,,,
69,2.9,2.6,3,8.4,0.58,0.00%,Submit
,,,,,,,
L.Paquet�,,,,,,,
MD 5.7,,,,,,,
66,2.2,3.6,2.5,8.3,0.49,0.00%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.2,,,,,,,
86,2.4,2.6,3.3,8.3,0.66,21.10%,Submit
,,,,,,,
Mitchell,,,,,,,
DF 4.8,,,,,,,
90,2.5,3.4,2.4,8.3,0.58,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
76,3.8,2.3,2.2,8.3,0.45,0.00%,Submit
,,,,,,,
Davis,,,,,,,
DF 4.4,,,,,,,
88,4,1.8,2.5,8.3,0.63,0.90%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
57,3.2,2.5,2.6,8.2,0.54,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.4,,,,,,,
74,2,3,3.3,8.2,0.62,0.00%,Submit
,,,,,,,
Andreas,,,,,,,
MD 5.0,,,,,,,
47,2.1,3.4,2.6,8.2,0.55,0.00%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
72,3.7,2.4,2.1,8.2,0.51,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
84,2.5,3,2.6,8.1,0.55,0.00%,Submit
,,,,,,,
James,,,,,,,
DF 4.8,,,,,,,
52,2.8,2.9,2.4,8.1,0.56,0.00%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.5,,,,,,,
86,3.3,2.5,2.3,8.1,0.6,41.10%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.6,,,,,,,
92,2.4,3.3,2.3,8,0.58,0.60%,Submit
,,,,,,,
O'Brien,,,,,,,
DF 4.5,,,,,,,
73,4.4,1.7,1.9,8,0.59,0.00%,Submit
,,,,,,,
Van Hecke,,,,,,,
DF 4.5,,,,,,,
93,2.4,2.4,3.2,8,0.59,0.90%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.0,,,,,,,
64,2.8,2.5,2.6,8,0.53,0.00%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
66,3.7,2.2,2.1,7.9,0.49,0.00%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 5.9,,,,,,,
67,3.4,2.2,2.3,7.9,0.45,0.10%,Submit
,,,,,,,
Chalobah,,,,,,,
DF 4.4,,,,,,,
81,3.3,2.7,1.9,7.9,0.6,0.00%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
74,2.7,2.3,2.9,7.9,0.48,0.00%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.5,,,,,,,
87,2.7,2.4,2.7,7.9,0.58,0.30%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
90,2.4,3.1,2.3,7.9,0.58,0.00%,Submit
,,,,,,,
Van den Berg,,,,,,,
DF 4.1,,,,,,,
87,2.7,2.3,2.9,7.9,0.64,3.30%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.5,,,,,,,
72,3.1,1.6,3.1,7.8,0.58,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.7,,,,,,,
65,2.7,3.1,2.1,7.8,0.56,0.00%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
89,1.8,3.4,2.7,7.8,0.58,0.00%,Submit
,,,,,,,
Aina,,,,,,,
DF 5.4,,,,,,,
92,3.3,2.6,2,7.8,0.48,0.60%,Submit
,,,,,,,
Mavididi,,,,,,,
MD 5.1,,,,,,,
64,2.9,2.2,2.7,7.8,0.51,0.00%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.2,,,,,,,
79,2.7,2.9,2.2,7.8,0.62,0.10%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
88,2.5,2.7,2.5,7.8,0.52,0.00%,Submit
,,,,,,,
Pinnock,,,,,,,
DF 4.4,,,,,,,
68,2.2,2.6,2.9,7.7,0.58,0.30%,Submit
,,,,,,,
Berge,,,,,,,
MD 5.0,,,,,,,
82,2.2,3.1,2.3,7.7,0.51,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.3,,,,,,,
79,3.1,2.3,2.3,7.6,0.59,1.80%,Submit
,,,,,,,
C.Richards,,,,,,,
DF 4.4,,,,,,,
90,2.3,3,2.2,7.6,0.57,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.2,,,,,,,
40,2.3,3.6,1.7,7.5,0.41,0.00%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
49,2.8,2.5,2.2,7.5,0.4,0.00%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.4,,,,,,,
82,3.1,2.3,2,7.4,0.56,0.90%,Submit
,,,,,,,
J�rgensen,,,,,,,
GK 4.2,,,,,,,
67,2.7,2.7,2.1,7.4,0.59,0.00%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
75,2.7,2.4,2.2,7.4,0.49,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
84,2.7,2.3,2.3,7.3,0.51,0.00%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
83,2.5,2.8,2.1,7.3,0.5,0.00%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.5,,,,,,,
56,2.6,2.4,2.4,7.3,0.54,3.00%,Submit
,,,,,,,
Martinez,,,,,,,
DF 4.4,,,,,,,
80,2.8,2,2.5,7.3,0.55,0.20%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
77,2.5,2.3,2.5,7.3,0.49,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.8,,,,,,,
89,2.9,2.4,2,7.3,0.51,0.70%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
88,2.6,2.6,2,7.2,0.49,0.00%,Submit
,,,,,,,
J.Ayew,,,,,,,
MD 5.2,,,,,,,
54,2.3,2.2,2.7,7.1,0.46,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.7,,,,,,,
88,2.9,2.4,1.8,7.1,0.51,0.20%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
82,2.3,2.4,2.4,7.1,0.48,0.00%,Submit
,,,,,,,
De Ligt,,,,,,,
DF 4.9,,,,,,,
73,2.7,2,2.4,7.1,0.48,0.00%,Submit
,,,,,,,
Hause,,,,,,,
DF 3.9,,,,,,,
71,2.6,3.5,0.9,7,0.6,0.00%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.3,,,,,,,
84,1.9,3,2.1,7,0.44,0.00%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
59,2.4,2.4,2.1,7,0.47,0.00%,Submit
,,,,,,,
Morsy,,,,,,,
MD 4.9,,,,,,,
89,2.6,2.1,2.2,6.9,0.47,0.00%,Submit
,,,,,,,
Veltman,,,,,,,
DF 4.4,,,,,,,
81,2.2,2.1,2.6,6.9,0.52,0.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
42,1.8,2.6,2.4,6.9,0.39,0.00%,Submit
,,,,,,,
Winks,,,,,,,
MD 4.4,,,,,,,
88,2.4,2.1,2.3,6.8,0.52,1.00%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
65,2.3,2.3,2.3,6.8,0.46,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
78,2.2,2.4,2.1,6.8,0.47,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.5,,,,,,,
30,1.7,3,1.9,6.7,0.4,0.00%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 4.9,,,,,,,
70,2.2,2.5,1.9,6.6,0.45,0.00%,Submit
,,,,,,,
Marmoush,,,,,,,
FW 7.0,,,,,,,
40,1.9,2.7,2.1,6.6,0.32,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
63,2.1,2.2,2.2,6.6,0.44,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.5,,,,,,,
49,2.7,2,1.9,6.5,0.34,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
71,2.3,2.3,2,6.5,0.44,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.8,,,,,,,
59,2.1,2.6,1.8,6.5,0.45,0.00%,Submit
,,,,,,,
Kinsky,,,,,,,
GK 4.5,,,,,,,
92,3.3,2.5,0.7,6.5,0.48,0.00%,Submit
,,,,,,,
O'Shea,,,,,,,
DF 4.0,,,,,,,
86,3.1,1.4,2,6.5,0.54,0.80%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.3,,,,,,,
88,2.5,1.9,2.1,6.5,0.5,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
73,2.3,2.1,2.1,6.4,0.44,0.00%,Submit
,,,,,,,
Thomas,,,,,,,
MD 4.9,,,,,,,
60,1.9,2.5,2,6.4,0.44,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 4.9,,,,,,,
39,3.1,1.6,1.7,6.4,0.44,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
54,2,2.1,2.3,6.4,0.41,0.00%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 5.0,,,,,,,
28,0.3,2.7,3.4,6.3,0.42,0.10%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
64,2,2.3,2,6.3,0.39,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
71,2.3,2.5,1.4,6.2,0.47,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
54,2.6,1.8,1.7,6.1,0.38,0.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.1,,,,,,,
32,1.7,2,2.5,6.1,0.4,0.00%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
86,2.2,2,1.9,6.1,0.41,0.00%,Submit
,,,,,,,
C.Soler,,,,,,,
MD 5.0,,,,,,,
65,2.4,2.1,1.5,6,0.4,0.00%,Submit
,,,,,,,
Kristiansen,,,,,,,
DF 4.5,,,,,,,
89,2.2,1.3,2.5,6,0.44,0.00%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.0,,,,,,,
88,2.3,1.8,1.9,6,0.5,2.20%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.9,,,,,,,
61,2.1,2,1.8,6,0.41,0.00%,Submit
,,,,,,,
Jensen,,,,,,,
MD 5.3,,,,,,,
47,2,2,2,5.9,0.37,0.00%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
69,2.2,2.1,1.6,5.9,0.41,0.00%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
66,2.3,1.7,1.9,5.9,0.43,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
90,2.2,1.7,1.9,5.8,0.49,0.80%,Submit
,,,,,,,
Calvert-Lewin,,,,,,,
FW 5.4,,,,,,,
66,0.8,1.8,3.2,5.8,0.36,18.00%,Submit
,,,,,,,
Wharton,,,,,,,
MD 4.7,,,,,,,
45,1.7,2,2.1,5.8,0.41,0.00%,Submit
,,,,,,,
Armstrong,,,,,,,
FW 5.1,,,,,,,
35,2,2,1.8,5.8,0.38,2.80%,Submit
,,,,,,,
Justin,,,,,,,
DF 4.2,,,,,,,
83,2.1,1.3,2.3,5.7,0.45,0.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.7,,,,,,,
87,2.8,1.1,1.8,5.7,0.4,1.70%,Submit
,,,,,,,
Savinho,,,,,,,
MD 6.3,,,,,,,
43,2,2,1.6,5.6,0.3,0.00%,Submit
,,,,,,,
Eze,,,,,,,
MD 6.7,,,,,,,
0,0,2.1,3.5,5.6,0.28,39.70%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
41,1.9,1.7,2,5.6,0.37,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.7,,,,,,,
27,1.9,1.9,1.7,5.6,0.33,0.10%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
84,2.3,1.7,1.6,5.6,0.37,0.00%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
65,1.7,2.6,1.2,5.5,0.42,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.5,,,,,,,
89,1.8,2.6,1.1,5.5,0.41,0.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
