col1,col2,col3,col4,col5,col6,col7,col8
,,,,,,,
Mangala,,,,,,,
MD 5.0,,,,,,,
81,2.4,2,1.5,5.8,0.39,0.00%,Submit
,,,,,,,
Dragusin,,,,,,,
DF 4.3,,,,,,,
78,3.6,0.8,1.4,5.8,0.45,0.00%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.5,,,,,,,
59,1.8,2.1,1.9,5.8,0.43,0.00%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
75,2.5,1.6,1.7,5.8,0.39,0.00%,Submit
,,,,,,,
Onana,,,,,,,
MD 5.0,,,,,,,
63,1.9,2.2,1.7,5.8,0.38,0.10%,Submit
,,,,,,,
Roerslev,,,,,,,
DF 4.4,,,,,,,
73,2.7,1.6,1.4,5.7,0.43,0.00%,Submit
,,,,,,,
F.Kad?o?lu,,,,,,,
DF 4.5,,,,,,,
59,1.6,1.7,2.4,5.7,0.42,0.00%,Submit
,,,,,,,
Kristiansen,,,,,,,
DF 4.5,,,,,,,
70,1.7,2,2,5.7,0.42,0.00%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.9,,,,,,,
26,1.7,1.8,2.2,5.7,0.32,0.10%,Submit
,,,,,,,
Todibo,,,,,,,
DF 4.3,,,,,,,
69,2.4,1.6,1.6,5.6,0.44,0.00%,Submit
,,,,,,,
Faes,,,,,,,
DF 4.2,,,,,,,
90,1.8,1.9,1.9,5.6,0.44,9.70%,Submit
,,,,,,,
Sarabia,,,,,,,
MD 5.1,,,,,,,
34,2.3,1.5,1.8,5.6,0.37,0.00%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.8,,,,,,,
89,2.2,1.5,1.7,5.5,0.38,0.00%,Submit
,,,,,,,
Bentancur,,,,,,,
MD 5.0,,,,,,,
58,2.3,1.6,1.6,5.5,0.37,0.00%,Submit
,,,,,,,
J.Ayew,,,,,,,
MD 5.2,,,,,,,
48,1.9,1.7,1.8,5.5,0.35,0.00%,Submit
,,,,,,,
C.Doucour�,,,,,,,
MD 4.9,,,,,,,
45,1.7,2,1.7,5.4,0.37,0.00%,Submit
,,,,,,,
Manning,,,,,,,
DF 4.3,,,,,,,
62,2.2,1.4,1.8,5.4,0.42,0.00%,Submit
,,,,,,,
G.Jesus,,,,,,,
FW 6.8,,,,,,,
27,1.6,2,1.8,5.4,0.27,0.00%,Submit
,,,,,,,
Amad,,,,,,,
MD 4.9,,,,,,,
24,1.3,2,2,5.3,0.36,0.00%,Submit
,,,,,,,
J.Clarke,,,,,,,
MD 5.5,,,,,,,
43,1.6,2,1.7,5.3,0.32,0.00%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
37,1.5,2.1,1.8,5.3,0.32,0.00%,Submit
,,,,,,,
Beto,,,,,,,
FW 5.0,,,,,,,
34,1.9,1.8,1.6,5.3,0.35,0.00%,Submit
,,,,,,,
Morsy,,,,,,,
MD 4.9,,,,,,,
88,2,1.5,1.8,5.3,0.36,0.00%,Submit
,,,,,,,
Burns,,,,,,,
MD 4.9,,,,,,,
42,1.6,1.8,1.8,5.2,0.36,0.00%,Submit
,,,,,,,
Willock,,,,,,,
MD 4.8,,,,,,,
32,1.5,1.9,1.8,5.2,0.36,0.00%,Submit
,,,,,,,
Eze,,,,,,,
MD 6.6,,,,,,,
0,0,1.3,3.8,5.2,0.26,6.20%,Submit
,,,,,,,
Longstaff,,,,,,,
MD 4.7,,,,,,,
38,1.5,1.8,1.9,5.2,0.37,0.00%,Submit
,,,,,,,
Aribo,,,,,,,
MD 4.9,,,,,,,
49,1.8,1.6,1.7,5,0.34,0.00%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
41,1.1,1.7,2.2,5,0.34,0.00%,Submit
,,,,,,,
O'Shea,,,,,,,
DF 4.0,,,,,,,
92,1.3,2,1.7,5,0.41,0.70%,Submit
,,,,,,,
Enzo,,,,,,,
MD 4.8,,,,,,,
43,1.6,1.6,1.8,4.9,0.34,0.00%,Submit
,,,,,,,
Schlupp,,,,,,,
MD 4.7,,,,,,,
62,2.8,1.2,0.9,4.9,0.34,0.00%,Submit
,,,,,,,
Carvalho,,,,,,,
MD 4.8,,,,,,,
30,1.9,1.5,1.4,4.8,0.33,0.70%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.1,,,,,,,
86,2.1,1.2,1.5,4.8,0.39,6.00%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.4,,,,,,,
78,2.1,1.2,1.4,4.7,0.36,0.00%,Submit
,,,,,,,
Mount,,,,,,,
MD 6.3,,,,,,,
31,1.8,1.5,1.4,4.7,0.25,0.00%,Submit
,,,,,,,
Dominguez,,,,,,,
MD 4.8,,,,,,,
41,1.7,1.3,1.7,4.7,0.32,0.00%,Submit
,,,,,,,
Hirst,,,,,,,
FW 5.4,,,,,,,
33,1.5,1.6,1.5,4.6,0.29,0.00%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
0,0,1.6,3,4.6,0.26,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
93,2.1,1.1,1.4,4.6,0.38,0.70%,Submit
,,,,,,,
Bellegarde,,,,,,,
MD 5.0,,,,,,,
29,1.7,1.4,1.5,4.6,0.3,0.00%,Submit
,,,,,,,
Doyle,,,,,,,
MD 4.8,,,,,,,
35,1.7,1.5,1.4,4.6,0.32,0.00%,Submit
,,,,,,,
Ugarte,,,,,,,
MD 4.9,,,,,,,
61,2,1.3,1.2,4.5,0.31,0.00%,Submit
,,,,,,,
Philip,,,,,,,
MD 4.8,,,,,,,
35,1.6,1.6,1.3,4.4,0.31,0.00%,Submit
,,,,,,,
A.Becker,,,,,,,
GK 5.4,,,,,,,
0,0,1.6,2.8,4.4,0.27,0.00%,Submit
,,,,,,,
Justin,,,,,,,
DF 4.6,,,,,,,
69,1.5,1.4,1.5,4.4,0.32,0.00%,Submit
,,,,,,,
Kelly,,,,,,,
DF 4.3,,,,,,,
29,1.1,1.8,1.5,4.3,0.34,0.00%,Submit
,,,,,,,
Andr�,,,,,,,
MD 5.0,,,,,,,
37,1.5,1.4,1.4,4.3,0.01,0.00%,
,,,,,,,
C.Richards,,,,,,,
DF 4.4,,,,,,,
72,2.4,0.8,1,4.3,0.32,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
26,0.9,1.5,1.8,4.2,0.23,0.00%,Submit
,,,,,,,
Sugawara,,,,,,,
DF 4.5,,,,,,,
49,1.7,1.1,1.3,4.1,0.31,0.10%,Submit
,,,,,,,
Cajuste,,,,,,,
MD 4.5,,,,,,,
61,1.7,1.3,1.1,4.1,0.31,0.00%,Submit
,,,,,,,
Tsimikas,,,,,,,
DF 4.6,,,,,,,
24,1.2,1.9,1,4.1,0.3,0.00%,Submit
,,,,,,,
Duran,,,,,,,
FW 6.0,,,,,,,
23,1.2,1.5,1.3,4,0.22,0.00%,Submit
,,,,,,,
�lvarez,,,,,,,
MD 5.0,,,,,,,
0,0,1.9,2,4,0.27,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
DF 4.0,,,,,,,
86,1.4,1.5,1.1,4,0.33,1.50%,Submit
,,,,,,,
Jo�o F�lix,,,,,,,
MD 6.1,,,,,,,
18,1.1,1.4,1.5,4,0.22,0.00%,Submit
,,,,,,,
Shaw,,,,,,,
DF 4.9,,,,,,,
0,0,1.3,2.7,3.9,0.27,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
22,1.5,1.2,1.3,3.9,0.25,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.6,,,,,,,
19,1.2,1.4,1.3,3.9,0.23,0.00%,Submit
,,,,,,,
Phillips,,,,,,,
MD 4.9,,,,,,,
0,0,2,1.9,3.9,0.26,0.00%,Submit
,,,,,,,
Bissouma,,,,,,,
MD 4.9,,,,,,,
34,1.4,1.2,1.3,3.9,0.26,0.00%,Submit
,,,,,,,
Awoniyi,,,,,,,
FW 5.6,,,,,,,
17,1.1,1.1,1.6,3.8,0.22,0.00%,Submit
,,,,,,,
J.Araujo,,,,,,,
DF 4.4,,,,,,,
30,1.1,1.2,1.3,3.7,0.28,0.00%,Submit
,,,,,,,
Forbs,,,,,,,
MD 5.5,,,,,,,
24,1.5,1.2,1,3.6,0.22,0.00%,Submit
,,,,,,,
El Khannouss,,,,,,,
MD 4.9,,,,,,,
21,1.1,1.2,1.4,3.6,0.25,0.00%,Submit
,,,,,,,
Diego Carlos,,,,,,,
DF 4.5,,,,,,,
57,1,1.8,0.8,3.6,0.27,0.00%,Submit
,,,,,,,
Jaden,,,,,,,
MD 5.3,,,,,,,
21,1,1.5,1.2,3.6,0.23,0.00%,Submit
,,,,,,,
Henry,,,,,,,
DF 4.3,,,,,,,
0,0,0.9,2.6,3.5,0.28,0.00%,Submit
,,,,,,,
Okoli,,,,,,,
DF 4.0,,,,,,,
54,1.1,1.1,1.3,3.5,0.29,0.30%,Submit
,,,,,,,
Mavropanos,,,,,,,
DF 4.5,,,,,,,
41,1.6,0.9,1,3.5,0.26,0.00%,Submit
,,,,,,,
Lallana,,,,,,,
MD 5.0,,,,,,,
28,1.2,1.2,1.1,3.4,0.23,0.00%,Submit
,,,,,,,
Adams,,,,,,,
MD 4.9,,,,,,,
26,0.9,1.3,1.2,3.4,0.23,0.00%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
26,0.9,1.3,1.2,3.3,0.22,0.00%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 5.0,,,,,,,
0,0,1.2,2.1,3.3,0.22,0.00%,Submit
,,,,,,,
Doherty,,,,,,,
DF 4.3,,,,,,,
20,0.9,1,1.4,3.3,0.26,0.00%,Submit
,,,,,,,
Burgess,,,,,,,
DF 3.9,,,,,,,
88,1.3,1.3,0.7,3.3,0.28,0.30%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
0,0,1.8,1.4,3.3,0.22,0.00%,Submit
,,,,,,,
Matheus N.,,,,,,,
MD 4.9,,,,,,,
35,1.8,0.8,0.6,3.3,0.22,0.00%,Submit
,,,,,,,
Ricardo,,,,,,,
DF 4.2,,,,,,,
35,1,1.1,1.1,3.2,0.25,0.00%,Submit
,,,,,,,
Wieffer,,,,,,,
MD 4.8,,,,,,,
31,1,1,1.1,3.2,0.22,0.00%,Submit
,,,,,,,
Vestergaard,,,,,,,
DF 4.0,,,,,,,
50,1,1.1,1.1,3.2,0.26,0.00%,Submit
,,,,,,,
Van de Ven,,,,,,,
DF 4.6,,,,,,,
0,0,0.5,2.6,3.1,0.23,0.60%,Submit
,,,,,,,
Maatsen,,,,,,,
DF 4.7,,,,,,,
24,0.6,1.3,1.1,3.1,0.22,0.00%,Submit
,,,,,,,
R�ben,,,,,,,
DF 5.5,,,,,,,
0,0,1.2,1.8,3,0.18,0.40%,Submit
,,,,,,,
Ugochukwu,,,,,,,
MD 4.5,,,,,,,
28,1,1.1,0.9,3,0.22,0.00%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
0,0,1.2,1.9,3,0.16,0.00%,Submit
,,,,,,,
Skipp,,,,,,,
MD 4.8,,,,,,,
27,1,1,1,3,0.21,0.00%,Submit
,,,,,,,
Merino,,,,,,,
MD 6.0,,,,,,,
16,0.5,1.1,1.4,3,0.17,0.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
0,0,0.6,2.3,3,0.19,0.00%,Submit
,,,,,,,
Stephens,,,,,,,
DF 4.0,,,,,,,
50,1.2,0.7,0.9,2.9,0.24,0.00%,Submit
,,,,,,,
Ferguson,,,,,,,
FW 5.5,,,,,,,
14,0.8,0.9,1.1,2.8,0.17,0.00%,Submit
,,,,,,,
Bradley,,,,,,,
DF 4.7,,,,,,,
16,0.8,1.2,0.8,2.8,0.2,0.00%,Submit
,,,,,,,
Onuachu,,,,,,,
FW 4.9,,,,,,,
15,0.9,1,0.9,2.8,0.19,0.00%,Submit
,,,,,,,
Cash,,,,,,,
DF 4.4,,,,,,,
0,0,1,1.8,2.8,0.21,0.00%,Submit
,,,,,,,
Luongo,,,,,,,
MD 4.5,,,,,,,
34,1.1,0.9,0.7,2.7,0.2,0.10%,Submit
,,,,,,,
Jota Silva,,,,,,,
MD 5.9,,,,,,,
15,0.9,0.6,1.2,2.7,0.15,0.00%,Submit
,,,,,,,
Edouard,,,,,,,
FW 5.2,,,,,,,
12,0.7,0.9,1,2.7,0.17,0.00%,Submit
,,,,,,,
R.Gomes,,,,,,,
MD 5.2,,,,,,,
11,0.7,1.2,0.8,2.7,0.17,0.00%,Submit
,,,,,,,
Antony,,,,,,,
MD 5.7,,,,,,,
22,1.4,0.6,0.7,2.6,0.15,0.00%,Submit
,,,,,,,
Stones,,,,,,,
DF 5.3,,,,,,,
0,0,1.2,1.5,2.6,0.17,0.00%,Submit
,,,,,,,
Daka,,,,,,,
FW 4.8,,,,,,,
12,0.7,0.9,1,2.6,0.18,0.00%,Submit
,,,,,,,
Clyne,,,,,,,
DF 4.4,,,,,,,
28,1.1,0.8,0.8,2.6,0.2,0.00%,Submit
,,,,,,,
Davies,,,,,,,
DF 4.3,,,,,,,
36,1.7,0.4,0.4,2.6,0.2,0.00%,Submit
,,,,,,,
Lerma,,,,,,,
MD 4.8,,,,,,,
0,0,1,1.6,2.5,0.18,0.00%,Submit
,,,,,,,
Ajer,,,,,,,
DF 4.4,,,,,,,
0,0,0.4,2.1,2.5,0.19,0.00%,Submit
,,,,,,,
Almir�n,,,,,,,
MD 5.6,,,,,,,
19,1.1,0.7,0.7,2.5,0.15,0.00%,Submit
,,,,,,,
Cresswell,,,,,,,
DF 4.0,,,,,,,
22,1,0.7,0.7,2.5,0.21,0.00%,Submit
,,,,,,,
Odobert,,,,,,,
MD 5.3,,,,,,,
0,0,0.9,1.6,2.4,0.15,0.00%,Submit
,,,,,,,
Gruda,,,,,,,
MD 5.4,,,,,,,
20,1,0.5,0.9,2.4,0.15,0.00%,Submit
,,,,,,,
Chiesa,,,,,,,
MD 6.8,,,,,,,
0,0,1.1,1.3,2.4,0.12,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.9,,,,,,,
0,0,0.9,1.6,2.4,0.16,0.00%,Submit
,,,,,,,
Thiago,,,,,,,
FW 5.9,,,,,,,
0,0,0.6,1.7,2.4,0.13,0.00%,Submit
,,,,,,,
Adingra,,,,,,,
MD 5.3,,,,,,,
19,1,0.7,0.7,2.4,0.15,0.00%,Submit
,,,,,,,
Trippier,,,,,,,
DF 5.6,,,,,,,
0,0,1,1.3,2.3,0.14,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
0,0,0.4,1.9,2.3,0.13,0.10%,Submit
,,,,,,,
Keane,,,,,,,
DF 4.3,,,,,,,
42,1.2,0.5,0.4,2.2,0.17,0.60%,Submit
,,,,,,,
Evans,,,,,,,
DF 4.4,,,,,,,
24,1,1,0.2,2.2,0.17,0.00%,Submit
,,,,,,,
Smallbone,,,,,,,
MD 5.0,,,,,,,
0,0,0.9,1.3,2.2,0.15,0.00%,Submit
,,,,,,,
Sangar�,,,,,,,
MD 4.4,,,,,,,
0,0,0.7,1.5,2.2,0.16,0.40%,Submit
,,,,,,,
Greaves,,,,,,,
DF 4.0,,,,,,,
0,0,0.7,1.4,2.1,0.18,45.50%,Submit
,,,,,,,
Brereton D�az,,,,,,,
MD 5.0,,,,,,,
12,0.7,0.8,0.7,2.1,0.14,0.00%,Submit
,,,,,,,
Bergvall,,,,,,,
MD 4.4,,,,,,,
23,1.3,0.5,0.4,2.1,0.16,0.00%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.5,,,,,,,
19,0.8,0.6,0.7,2.1,0.16,0.00%,Submit
,,,,,,,
Ings,,,,,,,
FW 5.0,,,,,,,
12,0.8,0.6,0.6,2.1,0.14,0.00%,Submit
,,,,,,,
N.Williams,,,,,,,
DF 4.3,,,,,,,
17,0.6,0.6,0.9,2.1,0.16,0.00%,Submit
,,,,,,,
Maguire,,,,,,,
DF 4.9,,,,,,,
0,0,0.9,1.2,2.1,0.14,0.00%,Submit
,,,,,,,
Tuanzebe,,,,,,,
DF 4.0,,,,,,,
0,0,0.8,1.2,2,0.17,0.10%,Submit
,,,,,,,
Brooks,,,,,,,
MD 4.9,,,,,,,
8,0.5,1.1,0.5,2,0.14,0.00%,Submit
,,,,,,,
Taylor,,,,,,,
DF 3.9,,,,,,,
29,0.8,0.5,0.7,2,0.17,0.00%,Submit
,,,,,,,
Tosin,,,,,,,
DF 4.3,,,,,,,
19,0.6,0.7,0.7,2,0.15,0.00%,Submit
,,,,,,,
Reed,,,,,,,
MD 4.8,,,,,,,
17,0.7,0.7,0.6,2,0.14,0.00%,Submit
,,,,,,,
Jorginho,,,,,,,
MD 4.8,,,,,,,
13,0.6,0.7,0.7,2,0.14,0.00%,Submit
,,,,,,,
Irving,,,,,,,
MD 4.8,,,,,,,
20,0.9,0.4,0.6,2,0.14,0.00%,Submit
,,,,,,,
Igor,,,,,,,
DF 4.4,,,,,,,
71,1.2,0.3,0.4,2,0.15,0.00%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.3,,,,,,,
10,0.3,0.8,0.8,2,0.15,0.00%,Submit
,,,,,,,
Broadhead,,,,,,,
MD 4.9,,,,,,,
13,0.7,0.6,0.6,1.8,0.13,0.00%,Submit
,,,,,,,
McAteer,,,,,,,
MD 4.8,,,,,,,
6,0.4,0.7,0.7,1.8,0.12,0.00%,Submit
,,,,,,,
Iroegbunam,,,,,,,
MD 4.5,,,,,,,
0,0,0.6,1.1,1.8,0.13,0.20%,Submit
,,,,,,,
Endo,,,,,,,
MD 4.7,,,,,,,
13,0.6,0.7,0.4,1.8,0.13,0.00%,Submit
,,,,,,,
B.Soumar�,,,,,,,
MD 4.4,,,,,,,
15,0.5,0.5,0.7,1.8,0.13,0.10%,Submit
,,,,,,,
Aarons,,,,,,,
DF 4.3,,,,,,,
11,0.4,0.7,0.7,1.8,0.14,0.00%,Submit
,,,,,,,
Yarmoliuk,,,,,,,
MD 4.4,,,,,,,
13,0.6,0.5,0.6,1.7,0.13,0.20%,Submit
,,,,,,,
Patterson,,,,,,,
DF 4.4,,,,,,,
25,0.8,0.6,0.3,1.7,0.13,0.00%,Submit
,,,,,,,
Gray,,,,,,,
MD 4.7,,,,,,,
22,0.8,0.5,0.3,1.7,0.12,0.00%,Submit
,,,,,,,
Mee,,,,,,,
DF 4.2,,,,,,,
15,0.5,0.7,0.4,1.6,0.13,0.00%,Submit
,,,,,,,
Sessegnon,,,,,,,
DF 4.2,,,,,,,
12,0.5,0.6,0.6,1.6,0.13,0.00%,Submit
,,,,,,,
Cornet,,,,,,,
MD 4.8,,,,,,,
12,0.7,0.5,0.4,1.6,0.11,0.00%,Submit
,,,,,,,
Ward,,,,,,,
DF 4.3,,,,,,,
20,0.8,0.4,0.5,1.6,0.13,0.00%,Submit
,,,,,,,
Cairney,,,,,,,
MD 4.8,,,,,,,
9,0.5,0.6,0.5,1.6,0.11,0.00%,Submit
,,,,,,,
Zinchenko,,,,,,,
DF 4.8,,,,,,,
21,0.9,0.4,0.3,1.5,0.11,0.00%,Submit
,,,,,,,
L.Guilherme,,,,,,,
MD 4.7,,,,,,,
8,0.6,0.5,0.5,1.5,0.11,0.00%,Submit
,,,,,,,
Wilson,,,,,,,
FW 6.9,,,,,,,
0,0,0.5,1,1.5,0.07,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
11,0.4,0.7,0.5,1.5,0.12,0.00%,Submit
,,,,,,,
Sterling,,,,,,,
MD 6.7,,,,,,,
0,0,0.7,0.7,1.5,0.07,0.00%,Submit
,,,,,,,
Diogo J.,,,,,,,
MD 7.3,,,,,,,
0,0,0,1.4,1.4,0.07,0.10%,Submit
,,,,,,,
Lindelof,,,,,,,
DF 4.3,,,,,,,
20,0.8,0.5,0.1,1.4,0.11,0.00%,Submit
,,,,,,,
Elliott,,,,,,,
MD 5.2,,,,,,,
0,0,0.5,0.8,1.4,0.09,0.00%,Submit
,,,,,,,
Stewart,,,,,,,
FW 4.5,,,,,,,
0,0,0.4,1,1.3,0.1,4.70%,Submit
,,,,,,,
Areola,,,,,,,
GK 4.4,,,,,,,
6,0.2,0.5,0.6,1.3,0.1,0.40%,Submit
,,,,,,,
G.Nunes,,,,,,,
MD 4.9,,,,,,,
0,0,0.5,0.8,1.3,0.09,0.00%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.8,,,,,,,
8,0.3,0.5,0.5,1.3,0.09,0.00%,Submit
,,,,,,,
Boly,,,,,,,
DF 4.3,,,,,,,
10,0.4,0.4,0.6,1.3,0.1,0.00%,Submit
,,,,,,,
Coufal,,,,,,,
DF 4.3,,,,,,,
10,0.4,0.4,0.5,1.3,0.1,0.00%,Submit
,,,,,,,
Mudryk,,,,,,,
MD 6.2,,,,,,,
6,0.4,0.4,0.5,1.3,0.07,0.00%,Submit
,,,,,,,
Richarlison,,,,,,,
FW 6.8,,,,,,,
0,0,0.1,1.2,1.3,0.06,0.00%,Submit
,,,,,,,
Krafth,,,,,,,
DF 4.4,,,,,,,
8,0.2,0.6,0.5,1.3,0.1,0.00%,Submit
,,,,,,,
Enciso,,,,,,,
MD 5.4,,,,,,,
8,0.5,0.3,0.5,1.3,0.08,0.00%,Submit
,,,,,,,
Sinisterra,,,,,,,
MD 5.0,,,,,,,
0,0,0.2,1,1.3,0.08,0.00%,Submit
,,,,,,,
Meupiyou,,,,,,,
DF 4.0,,,,,,,
4,0.1,0.5,0.7,1.3,0.1,0.00%,Submit
,,,,,,,
Lamptey,,,,,,,
DF 4.4,,,,,,,
9,0.4,0.4,0.5,1.2,0.09,0.00%,Submit
,,,,,,,
Osula,,,,,,,
FW 5.0,,,,,,,
6,0.5,0.2,0.5,1.2,0.08,0.00%,Submit
,,,,,,,
Sosa,,,,,,,
MD 5.5,,,,,,,
3,0.3,0.4,0.5,1.1,0.07,0.00%,Submit
,,,,,,,
Spence,,,,,,,
DF 4.4,,,,,,,
0,0,0.2,0.9,1.1,0.09,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
0,0,0.3,0.8,1.1,0.06,0.00%,Submit
,,,,,,,
F�llkrug,,,,,,,
FW 6.7,,,,,,,
0,0,0.1,1,1.1,0.06,0.00%,Submit
,,,,,,,
Thomas,,,,,,,
DF 3.9,,,,,,,
14,0.4,0.4,0.3,1.1,0.1,0.20%,Submit
,,,,,,,
Buendia,,,,,,,
MD 5.3,,,,,,,
6,0.4,0.4,0.3,1.1,0.07,0.00%,Submit
,,,,,,,
Coleman,,,,,,,
DF 4.3,,,,,,,
0,0,0.4,0.7,1.1,0.08,0.00%,Submit
,,,,,,,
Woolfenden,,,,,,,
DF 4.0,,,,,,,
21,0.3,0.5,0.2,1,0.09,0.00%,Submit
,,,,,,,
Travers,,,,,,,
GK 4.4,,,,,,,
23,0.9,0,0.2,1,0.08,0.00%,Submit
,,,,,,,
Bogarde,,,,,,,
DF 4.0,,,,,,,
17,0.4,0.5,0.1,1,0.08,0.00%,Submit
,,,,,,,
Quansah,,,,,,,
DF 4.0,,,,,,,
6,0.3,0.3,0.4,1,0.08,0.90%,Submit
,,,,,,,
McAtee,,,,,,,
MD 4.7,,,,,,,
4,0.4,0.3,0.3,1,0.07,0.00%,Submit
,,,,,,,
Diop,,,,,,,
DF 4.4,,,,,,,
5,0.2,0.4,0.4,1,0.07,0.00%,Submit
,,,,,,,
Barkley,,,,,,,
MD 5.2,,,,,,,
0,0,0.2,0.7,1,0.06,0.00%,Submit
,,,,,,,
De Cordova-Reid,,,,,,,
MD 5.2,,,,,,,
2,0.1,0.4,0.5,0.9,0.06,0.00%,Submit
,,,,,,,
Toffolo,,,,,,,
DF 4.3,,,,,,,
7,0.3,0.2,0.5,0.9,0.07,0.00%,Submit
,,,,,,,
March,,,,,,,
MD 6.5,,,,,,,
0,0,0.2,0.7,0.9,0.05,0.00%,Submit
,,,,,,,
Kamaldeen,,,,,,,
MD 5.0,,,,,,,
3,0.3,0.3,0.3,0.9,0.06,0.00%,Submit
,,,,,,,
Nedeljkovic,,,,,,,
DF 4.0,,,,,,,
10,0.3,0.5,0.1,0.8,0.07,0.20%,Submit
,,,,,,,
Simpson-Pusey,,,,,,,
DF 4.0,,,,,,,
12,0.5,0.2,0.1,0.8,0.07,0.00%,Submit
,,,,,,,
Kiwior,,,,,,,
DF 4.8,,,,,,,
5,0.2,0.5,0.2,0.8,0.06,0.00%,Submit
,,,,,,,
Mings,,,,,,,
DF 4.4,,,,,,,
12,0.2,0.2,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
Chiwome,,,,,,,
FW 4.5,,,,,,,
3,0.3,0.3,0.3,0.8,0.06,1.90%,Submit
,,,,,,,
Renato Veiga,,,,,,,
MD 4.5,,,,,,,
4,0.1,0.3,0.3,0.8,0.06,0.00%,Submit
,,,,,,,
Fraser,,,,,,,
MD 4.8,,,,,,,
0,0,0.3,0.5,0.8,0.06,0.00%,Submit
,,,,,,,
Dewsbury-Hall,,,,,,,
MD 5.6,,,,,,,
4,0.2,0.3,0.3,0.8,0.05,0.00%,Submit
,,,,,,,
Miley,,,,,,,
MD 5.0,,,,,,,
2,0.1,0.3,0.3,0.8,0.05,0.00%,Submit
,,,,,,,
Morato,,,,,,,
DF 4.5,,,,,,,
7,0.2,0.2,0.4,0.8,0,0.00%,
,,,,,,,
Broja,,,,,,,
FW 5.4,,,,,,,
0,0,0.2,0.5,0.7,0.05,0.00%,Submit
,,,,,,,
Chukwuemeka,,,,,,,
MD 4.8,,,,,,,
1,0.1,0.2,0.4,0.7,0.05,0.00%,Submit
,,,,,,,
Lewis-Skelly,,,,,,,
MD 4.5,,,,,,,
4,0.3,0.2,0.2,0.7,0.05,0.00%,Submit
,,,,,,,
Chadi Riad,,,,,,,
DF 4.3,,,,,,,
0,0,0.2,0.5,0.7,0.05,0.00%,Submit
,,,,,,,
Vinicius,,,,,,,
FW 5.0,,,,,,,
2,0.2,0.3,0.2,0.7,0.04,0.00%,Submit
,,,,,,,
Tomiyasu,,,,,,,
DF 4.8,,,,,,,
0,0,0.2,0.4,0.7,0.05,0.00%,Submit
,,,,,,,
Webster,,,,,,,
DF 4.3,,,,,,,
0,0,0.1,0.5,0.7,0.05,0.00%,Submit
,,,,,,,
Townsend,,,,,,,
DF 4.0,,,,,,,
5,0.1,0.3,0.2,0.6,0.05,0.00%,Submit
,,,,,,,
Disasi,,,,,,,
DF 4.3,,,,,,,
3,0.1,0.2,0.3,0.6,0.05,0.00%,Submit
,,,,,,,
Garner,,,,,,,
MD 5.0,,,,,,,
0,0,0,0.6,0.6,0.04,0.00%,Submit
,,,,,,,
Jos� S�,,,,,,,
GK 4.3,,,,,,,
3,0.2,0.2,0.3,0.6,0.05,0.00%,Submit
,,,,,,,
J�rgensen,,,,,,,
GK 4.2,,,,,,,
0,0,0.2,0.3,0.6,0.04,0.00%,Submit
,,,,,,,
Hayden,,,,,,,
MD 4.5,,,,,,,
1,0.1,0.3,0.2,0.5,0.04,0.00%,Submit
,,,,,,,
Wharton,,,,,,,
MD 4.8,,,,,,,
0,0,0,0.5,0.5,0.04,0.00%,Submit
,,,,,,,
Konak,,,,,,,
MD 4.5,,,,,,,
3,0.2,0.1,0.3,0.5,0.04,0.00%,Submit
,,,,,,,
H.Clarke,,,,,,,
DF 4.0,,,,,,,
7,0.2,0.2,0.1,0.5,0.04,0.00%,Submit
,,,,,,,
Josh Wilson-Esbrand,,,,,,,
DF 99.9,,,,,,,
