col1,col2,col3,col4,col5,col6,col7,col8
79,4.2,3.7,4.2,12.1,0.72,35.90%,Submit
,,,,,,,
Wood,,,,,,,
FW 6.6,,,,,,,
75,4.2,3.8,4.1,12.1,0.61,9.00%,Submit
,,,,,,,
Bowen,,,,,,,
MD 7.5,,,,,,,
84,5.2,3.5,3.3,12,0.53,4.50%,Submit
,,,,,,,
Raya,,,,,,,
GK 5.6,,,,,,,
94,4.4,3.7,3.7,11.8,0.7,34.90%,Submit
,,,,,,,
Virgil,,,,,,,
DF 6.5,,,,,,,
91,4.7,3.3,3.7,11.7,0.6,1.60%,Submit
,,,,,,,
Gvardiol,,,,,,,
DF 6.0,,,,,,,
87,4.4,3.8,3.5,11.7,0.65,8.50%,Submit
,,,,,,,
Gabriel,,,,,,,
DF 6.3,,,,,,,
87,4.9,3.5,3.3,11.6,0.62,92.10%,Submit
,,,,,,,
Mateta,,,,,,,
FW 7.2,,,,,,,
69,3.6,4.8,3.2,11.6,0.54,0.00%,Submit
,,,,,,,
Strand Larsen,,,,,,,
FW 5.6,,,,,,,
80,3.9,3.4,4.2,11.5,0.68,10.80%,Submit
,,,,,,,
G.Jesus,,,,,,,
FW 6.8,,,,,,,
66,5,3.3,3.1,11.3,0.56,0.00%,Submit
,,,,,,,
Evanilson,,,,,,,
FW 6.0,,,,,,,
64,3.7,3.7,4,11.3,0.63,4.30%,Submit
,,,,,,,
N.Jackson,,,,,,,
FW 8.3,,,,,,,
66,4.1,3.4,3.8,11.3,0.45,13.90%,Submit
,,,,,,,
Luis D�az,,,,,,,
MD 7.5,,,,,,,
54,4.2,3.2,3.8,11.2,0.5,0.00%,Submit
,,,,,,,
Saliba,,,,,,,
DF 6.3,,,,,,,
91,4.8,3.3,3.1,11.2,0.59,12.30%,Submit
,,,,,,,
Gordon,,,,,,,
MD 7.2,,,,,,,
75,4.1,3.4,3.6,11.1,0.52,4.00%,Submit
,,,,,,,
Kluivert,,,,,,,
MD 5.5,,,,,,,
66,4,3.2,3.6,10.8,0.66,2.60%,Submit
,,,,,,,
Iwobi,,,,,,,
MD 5.8,,,,,,,
81,3,3.7,4.2,10.8,0.62,0.80%,Submit
,,,,,,,
Martinez,,,,,,,
GK 5.0,,,,,,,
92,3.2,3.5,3.9,10.6,0.71,0.20%,Submit
,,,,,,,
J.Timber,,,,,,,
DF 5.7,,,,,,,
82,4.8,3,2.9,10.6,0.62,34.80%,Submit
,,,,,,,
Rogers,,,,,,,
MD 5.4,,,,,,,
72,3.2,3.4,4,10.6,0.65,68.50%,Submit
,,,,,,,
Arrizabalaga,,,,,,,
GK 4.5,,,,,,,
93,3.6,3.3,3.7,10.5,0.78,0.40%,Submit
,,,,,,,
Forster,,,,,,,
GK 4.3,,,,,,,
94,3.4,3.6,3.4,10.5,0.81,0.10%,Submit
,,,,,,,
Wissa,,,,,,,
FW 6.3,,,,,,,
78,3.6,2.9,3.9,10.4,0.55,0.90%,Submit
,,,,,,,
S�nchez,,,,,,,
GK 4.8,,,,,,,
92,3.7,3.5,3.2,10.4,0.72,4.50%,Submit
,,,,,,,
Leno,,,,,,,
GK 5.0,,,,,,,
92,3.1,3.5,3.7,10.3,0.69,0.00%,Submit
,,,,,,,
Akanji,,,,,,,
DF 5.3,,,,,,,
80,3.6,3.4,3.2,10.3,0.65,0.00%,Submit
,,,,,,,
Henderson,,,,,,,
GK 4.4,,,,,,,
93,3.2,3.8,3.2,10.2,0.78,5.30%,Submit
,,,,,,,
Duran,,,,,,,
FW 5.9,,,,,,,
60,3.2,3.7,3.2,10.2,0.58,0.00%,Submit
,,,,,,,
Kulusevski,,,,,,,
MD 6.4,,,,,,,
68,2.9,4,3.3,10.1,0.53,0.20%,Submit
,,,,,,,
I.Sarr,,,,,,,
MD 5.8,,,,,,,
71,3.2,4,2.9,10.1,0.58,0.00%,Submit
,,,,,,,
Ra�l,,,,,,,
FW 5.5,,,,,,,
53,2.6,3.1,4.5,10.1,0.61,33.80%,Submit
,,,,,,,
Ak�,,,,,,,
DF 5.3,,,,,,,
75,3.6,3.1,3.4,10.1,0.63,0.00%,Submit
,,,,,,,
McGinn,,,,,,,
MD 5.2,,,,,,,
75,2.9,3.4,3.8,10.1,0.64,0.00%,Submit
,,,,,,,
Mitoma,,,,,,,
MD 6.5,,,,,,,
78,3.9,3,3.1,10,0.51,3.00%,Submit
,,,,,,,
Sels,,,,,,,
GK 4.7,,,,,,,
90,3.2,3.3,3.4,10,0.71,1.90%,Submit
,,,,,,,
Flekken,,,,,,,
GK 4.5,,,,,,,
93,3.3,3.1,3.6,10,0.74,49.70%,Submit
,,,,,,,
Andreas,,,,,,,
MD 5.0,,,,,,,
75,3,3.3,3.7,9.9,0.66,0.10%,Submit
,,,,,,,
Maddison,,,,,,,
MD 7.7,,,,,,,
60,3.1,3.8,3,9.9,0.43,0.00%,Submit
,,,,,,,
Onana,,,,,,,
GK 5.2,,,,,,,
93,3.5,3.4,3,9.9,0.64,0.00%,Submit
,,,,,,,
Tielemans,,,,,,,
MD 5.5,,,,,,,
79,3,3.4,3.5,9.9,0.6,0.10%,Submit
,,,,,,,
Pickford,,,,,,,
GK 4.9,,,,,,,
94,3.1,3.5,3.3,9.9,0.67,0.30%,Submit
,,,,,,,
Enzo,,,,,,,
MD 5.1,,,,,,,
87,3.4,3.4,3,9.8,0.64,11.80%,Submit
,,,,,,,
H�jlund,,,,,,,
FW 6.9,,,,,,,
65,3.6,3.5,2.7,9.8,0.47,0.00%,Submit
,,,,,,,
Rice,,,,,,,
MD 6.2,,,,,,,
75,3.8,3.2,2.9,9.8,0.53,0.00%,Submit
,,,,,,,
Kudus,,,,,,,
MD 6.2,,,,,,,
79,4.1,2.9,2.8,9.8,0.53,0.20%,Submit
,,,,,,,
Gibbs-White,,,,,,,
MD 6.3,,,,,,,
76,3.7,2.9,3.1,9.8,0.52,0.00%,Submit
,,,,,,,
Armstrong,,,,,,,
FW 5.1,,,,,,,
69,3.7,2.6,3.5,9.7,0.63,0.10%,Submit
,,,,,,,
D�bravka,,,,,,,
GK 4.2,,,,,,,
87,3.3,3.4,3.1,9.7,0.77,0.10%,Submit
,,,,,,,
Amad,,,,,,,
MD 5.4,,,,,,,
77,3.7,3.5,2.5,9.7,0.6,9.70%,Submit
,,,,,,,
Verbruggen,,,,,,,
GK 4.5,,,,,,,
93,3.5,3.1,3.1,9.6,0.71,6.90%,Submit
,,,,,,,
Jos� S�,,,,,,,
GK 4.3,,,,,,,
93,3.3,3,3.3,9.6,0.74,0.00%,Submit
,,,,,,,
Ramsdale,,,,,,,
GK 4.4,,,,,,,
93,3.3,3,3.3,9.6,0.72,0.90%,Submit
,,,,,,,
Cucurella,,,,,,,
DF 5.2,,,,,,,
83,3.5,3.3,2.8,9.6,0.61,0.00%,Submit
,,,,,,,
Mac Allister,,,,,,,
MD 6.2,,,,,,,
69,3.5,2.8,3.2,9.5,0.51,0.00%,Submit
,,,,,,,
Sancho,,,,,,,
MD 6.2,,,,,,,
56,3.2,3.2,3,9.5,0.51,0.10%,Submit
,,,,,,,
Hudson-Odoi,,,,,,,
MD 5.3,,,,,,,
71,3.3,2.9,3.3,9.5,0.6,0.00%,Submit
,,,,,,,
Watkins,,,,,,,
FW 8.8,,,,,,,
39,2.3,3,4.2,9.5,0.36,0.00%,Submit
,,,,,,,
Robertson,,,,,,,
DF 5.9,,,,,,,
46,3,2.9,3.5,9.4,0.53,1.60%,Submit
,,,,,,,
Fabianski,,,,,,,
GK 4.1,,,,,,,
91,3.5,2.8,3,9.4,0.77,44.40%,Submit
,,,,,,,
Madueke,,,,,,,
MD 6.3,,,,,,,
53,3.1,3.4,2.9,9.4,0.5,0.00%,Submit
,,,,,,,
Doku,,,,,,,
MD 6.2,,,,,,,
61,3.8,3.2,2.4,9.4,0.5,0.00%,Submit
,,,,,,,
Johnson,,,,,,,
MD 6.5,,,,,,,
52,2.7,3.5,3.2,9.3,0.48,1.30%,Submit
,,,,,,,
Bernardo,,,,,,,
MD 6.3,,,,,,,
60,3.1,3.1,3.1,9.3,0.49,0.00%,Submit
,,,,,,,
Mu�oz,,,,,,,
DF 4.7,,,,,,,
86,2.5,4.2,2.5,9.2,0.66,1.20%,Submit
,,,,,,,
Szoboszlai,,,,,,,
MD 6.3,,,,,,,
46,3.2,2.8,3.2,9.2,0.49,0.00%,Submit
,,,,,,,
Gakpo,,,,,,,
FW 7.2,,,,,,,
50,3.6,2.6,3,9.2,0.43,0.00%,Submit
,,,,,,,
Pedro Porro,,,,,,,
DF 5.5,,,,,,,
64,2.4,3.6,3.1,9.2,0.56,11.30%,Submit
,,,,,,,
Udogie,,,,,,,
DF 4.9,,,,,,,
82,2.7,3.6,2.8,9.1,0.62,0.10%,Submit
,,,,,,,
Muric,,,,,,,
GK 4.4,,,,,,,
95,3.2,3,3,9.1,0.69,3.30%,Submit
,,,,,,,
Calafiori,,,,,,,
DF 5.8,,,,,,,
56,3.5,2.6,2.8,8.9,0.51,0.10%,Submit
,,,,,,,
Wilson,,,,,,,
MD 5.2,,,,,,,
60,2.5,2.9,3.5,8.9,0.57,0.00%,Submit
,,,,,,,
Robinson,,,,,,,
DF 4.9,,,,,,,
91,1.8,3,4,8.9,0.6,14.00%,Submit
,,,,,,,
Gusto,,,,,,,
DF 4.9,,,,,,,
73,3.4,3.2,2.3,8.9,0.6,0.50%,Submit
,,,,,,,
Huijsen,,,,,,,
DF 4.3,,,,,,,
84,3.1,2.3,3.4,8.9,0.69,2.30%,Submit
,,,,,,,
Kerkez,,,,,,,
DF 4.7,,,,,,,
85,3.3,2.4,3.2,8.9,0.63,2.30%,Submit
,,,,,,,
Bruno G.,,,,,,,
MD 6.1,,,,,,,
84,3.1,2.9,2.7,8.7,0.48,0.00%,Submit
,,,,,,,
Digne,,,,,,,
DF 4.7,,,,,,,
67,2.2,3.1,3.4,8.7,0.62,2.80%,Submit
,,,,,,,
Colwill,,,,,,,
DF 4.6,,,,,,,
77,3,3,2.6,8.6,0.63,46.30%,Submit
,,,,,,,
Konsa,,,,,,,
DF 4.4,,,,,,,
83,2.1,2.8,3.6,8.6,0.65,17.10%,Submit
,,,,,,,
Delap,,,,,,,
FW 5.6,,,,,,,
76,2.6,2.9,3.1,8.5,0.51,0.10%,Submit
,,,,,,,
Pau,,,,,,,
DF 4.4,,,,,,,
85,2.2,2.8,3.6,8.5,0.64,0.50%,Submit
,,,,,,,
Ndiaye,,,,,,,
FW 5.4,,,,,,,
78,2.6,3.2,2.7,8.5,0.52,0.00%,Submit
,,,,,,,
Aina,,,,,,,
DF 5.0,,,,,,,
90,2.8,2.7,2.9,8.4,0.56,0.60%,Submit
,,,,,,,
O.Dango,,,,,,,
MD 5.0,,,,,,,
62,3.1,2.4,3,8.4,0.56,0.00%,Submit
,,,,,,,
Castagne,,,,,,,
DF 4.2,,,,,,,
83,1.8,2.8,3.9,8.4,0.67,19.30%,Submit
,,,,,,,
Calvert-Lewin,,,,,,,
FW 5.4,,,,,,,
56,2.6,3.1,2.7,8.4,0.52,0.60%,Submit
,,,,,,,
Mitchell,,,,,,,
DF 4.8,,,,,,,
83,2.3,3.8,2.3,8.4,0.58,0.00%,Submit
,,,,,,,
Joelinton,,,,,,,
MD 6.0,,,,,,,
78,2.5,2.9,2.9,8.3,0.46,0.00%,Submit
,,,,,,,
A.Doucoure,,,,,,,
MD 5.1,,,,,,,
84,2.5,3,2.7,8.3,0.54,0.00%,Submit
,,,,,,,
Neto,,,,,,,
MD 6.2,,,,,,,
47,2.7,2.9,2.7,8.3,0.45,0.00%,Submit
,,,,,,,
Christie,,,,,,,
MD 4.9,,,,,,,
76,2.9,2.5,2.9,8.3,0.56,0.00%,Submit
,,,,,,,
Guedes,,,,,,,
MD 5.3,,,,,,,
52,2.7,2.5,3,8.3,0.52,0.00%,Submit
,,,,,,,
Georginio,,,,,,,
MD 5.4,,,,,,,
57,3.1,2.6,2.5,8.2,0.51,0.00%,Submit
,,,,,,,
Dragusin,,,,,,,
DF 4.3,,,,,,,
87,2.5,3.1,2.5,8.1,0.63,0.00%,Submit
,,,,,,,
Garnacho,,,,,,,
MD 6.1,,,,,,,
56,3,2.8,2.2,8.1,0.44,0.30%,Submit
,,,,,,,
Gravenberch,,,,,,,
MD 5.0,,,,,,,
80,3.3,2.3,2.4,8,0.53,0.00%,Submit
,,,,,,,
G�ndogan,,,,,,,
MD 6.5,,,,,,,
47,2.4,2.9,2.7,8,0.41,0.00%,Submit
,,,,,,,
Schade,,,,,,,
MD 5.1,,,,,,,
54,2.7,2.4,2.8,7.9,0.52,0.00%,Submit
,,,,,,,
Hermansen,,,,,,,
GK 4.5,,,,,,,
89,2.3,2.6,3,7.9,0.59,0.10%,Submit
,,,,,,,
Andersen,,,,,,,
DF 4.2,,,,,,,
88,1.6,2.7,3.6,7.9,0.63,14.20%,Submit
,,,,,,,
Dibling,,,,,,,
MD 4.5,,,,,,,
70,2.9,2.3,2.7,7.8,0.58,5.20%,Submit
,,,,,,,
Estupi�an,,,,,,,
DF 5.1,,,,,,,
80,3.5,2.3,2.1,7.8,0.51,0.40%,Submit
,,,,,,,
Kova?i?,,,,,,,
MD 5.4,,,,,,,
70,2.8,2.6,2.5,7.8,0.48,0.00%,Submit
,,,,,,,
Vardy,,,,,,,
FW 5.6,,,,,,,
78,2.3,2.6,2.8,7.7,0.46,1.30%,Submit
,,,,,,,
Ramsey,,,,,,,
MD 5.4,,,,,,,
34,1.2,3,3.4,7.7,0.48,0.00%,Submit
,,,,,,,
Milenkovi?,,,,,,,
DF 4.6,,,,,,,
85,2.5,2.5,2.6,7.7,0.56,0.70%,Submit
,,,,,,,
Nwaneri,,,,,,,
MD 4.5,,,,,,,
35,2.8,2.4,2.5,7.7,0.57,0.00%,Submit
,,,,,,,
Lacroix,,,,,,,
DF 4.5,,,,,,,
82,2.1,3.5,2.1,7.7,0.57,0.00%,Submit
,,,,,,,
Zabarnyi,,,,,,,
DF 4.4,,,,,,,
88,2.8,2.1,2.8,7.7,0.58,0.10%,Submit
,,,,,,,
Lewis-Potter,,,,,,,
MD 5.0,,,,,,,
77,2.6,2.4,2.7,7.6,0.51,0.00%,Submit
,,,,,,,
Smith Rowe,,,,,,,
MD 5.4,,,,,,,
84,1.6,2.3,3.7,7.6,0.47,1.00%,Submit
,,,,,,,
Hall,,,,,,,
DF 4.7,,,,,,,
77,2.8,2.4,2.3,7.6,0.54,23.70%,Submit
,,,,,,,
Summerville,,,,,,,
MD 5.6,,,,,,,
57,3.1,2.3,2.2,7.6,0.45,0.00%,Submit
,,,,,,,
Nketiah,,,,,,,
FW 5.9,,,,,,,
47,2.2,2.9,2.5,7.5,0.43,0.00%,Submit
,,,,,,,
Damsgaard,,,,,,,
MD 5.0,,,,,,,
66,2.5,2.2,2.8,7.5,0.5,0.00%,Submit
,,,,,,,
Cash,,,,,,,
DF 4.4,,,,,,,
69,2.1,2.4,3,7.5,0.57,0.00%,Submit
,,,,,,,
Anderson,,,,,,,
MD 5.0,,,,,,,
71,2.6,2.5,2.5,7.5,0.5,0.00%,Submit
,,,,,,,
Caicedo,,,,,,,
MD 4.9,,,,,,,
79,2.5,2.6,2.4,7.5,0.51,0.00%,Submit
,,,,,,,
R. Lewis,,,,,,,
DF 4.6,,,,,,,
48,2.4,2.6,2.5,7.5,0.54,13.20%,Submit
,,,,,,,
Szmodics,,,,,,,
MD 5.8,,,,,,,
58,2.1,2.6,2.8,7.5,0.43,0.00%,Submit
,,,,,,,
Gu�hi,,,,,,,
DF 4.5,,,,,,,
91,2.3,3.3,1.9,7.5,0.55,0.60%,Submit
,,,,,,,
Grealish,,,,,,,
MD 6.4,,,,,,,
48,2.8,2.6,2,7.4,0.39,0.00%,Submit
,,,,,,,
F�llkrug,,,,,,,
FW 6.7,,,,,,,
46,3.1,2.1,2.2,7.4,0.37,0.00%,Submit
,,,,,,,
Murillo,,,,,,,
DF 4.6,,,,,,,
86,2.6,2.3,2.5,7.3,0.53,0.10%,Submit
,,,,,,,
Chaplin,,,,,,,
MD 5.1,,,,,,,
55,2.1,2.8,2.5,7.3,0.48,0.00%,Submit
,,,,,,,
J.Gomes,,,,,,,
MD 4.9,,,,,,,
84,2.5,2.2,2.6,7.3,0.5,0.00%,Submit
,,,,,,,
Elanga,,,,,,,
MD 5.1,,,,,,,
47,2.4,2.4,2.5,7.3,0.48,0.00%,Submit
,,,,,,,
Jones,,,,,,,
MD 5.3,,,,,,,
49,2.8,2.2,2.2,7.3,0.46,0.00%,Submit
,,,,,,,
Zirkzee,,,,,,,
FW 6.6,,,,,,,
54,2.9,2.5,1.8,7.2,0.37,0.00%,Submit
,,,,,,,
Hee Chan,,,,,,,
MD 6.1,,,,,,,
42,2.4,2.4,2.5,7.2,0.4,0.00%,Submit
,,,,,,,
Sch�r,,,,,,,
DF 5.4,,,,,,,
87,3.2,1.9,2.2,7.2,0.44,0.00%,Submit
,,,,,,,
Enes �nal,,,,,,,
FW 5.4,,,,,,,
39,2.4,2.3,2.5,7.1,0.44,0.00%,Submit
,,,,,,,
Bassey,,,,,,,
DF 4.5,,,,,,,
79,1.4,2.4,3.3,7.1,0.52,0.00%,Submit
,,,,,,,
Hughes,,,,,,,
MD 4.9,,,,,,,
73,2.2,2.7,2.1,7,0.48,0.00%,Submit
,,,,,,,
Mee,,,,,,,
DF 4.2,,,,,,,
86,2.3,1.8,3,7,0.56,0.00%,Submit
,,,,,,,
N�rgaard,,,,,,,
MD 4.8,,,,,,,
79,2.3,2.1,2.5,7,0.48,0.00%,Submit
,,,,,,,
Mangala,,,,,,,
MD 5.0,,,,,,,
81,2.2,2.6,2.1,7,0.46,0.00%,Submit
,,,,,,,
Adama,,,,,,,
MD 4.7,,,,,,,
54,2.2,2.4,2.3,6.9,0.49,0.00%,Submit
,,,,,,,
A�t-Nouri,,,,,,,
DF 4.8,,,,,,,
83,2.8,1.5,2.6,6.9,0.48,5.50%,Submit
,,,,,,,
Tosin,,,,,,,
DF 4.2,,,,,,,
74,3,2.6,1.3,6.9,0.55,0.10%,Submit
,,,,,,,
Sou?ek,,,,,,,
MD 4.9,,,,,,,
82,3,1.9,2,6.9,0.47,0.00%,Submit
,,,,,,,
Archer,,,,,,,
FW 5.0,,,,,,,
46,2.4,2,2.4,6.9,0.46,0.10%,Submit
,,,,,,,
Harrison,,,,,,,
MD 5.2,,,,,,,
54,2.2,2.7,2.1,6.9,0.44,0.00%,Submit
,,,,,,,
Minteh,,,,,,,
MD 5.1,,,,,,,
61,3.3,1.9,1.7,6.9,0.45,0.10%,Submit
,,,,,,,
Gomez,,,,,,,
DF 4.9,,,,,,,
65,3.3,2,1.5,6.9,0.47,0.80%,Submit
,,,,,,,
Mykolenko,,,,,,,
DF 4.3,,,,,,,
92,1.5,3.1,2.2,6.8,0.53,21.60%,Submit
,,,,,,,
Hutchinson,,,,,,,
MD 5.2,,,,,,,
75,2.3,2.3,2.3,6.8,0.44,0.00%,Submit
,,,,,,,
Jo�o F�lix,,,,,,,
MD 6.0,,,,,,,
32,2.3,2.6,1.9,6.8,0.38,0.00%,Submit
,,,,,,,
Janelt,,,,,,,
MD 4.9,,,,,,,
71,2.3,2.1,2.4,6.8,0.46,0.00%,Submit
,,,,,,,
Luki?,,,,,,,
MD 4.8,,,,,,,
88,1.8,2.3,2.6,6.7,0.47,0.00%,Submit
,,,,,,,
Muniz,,,,,,,
FW 5.5,,,,,,,
38,1.9,2.6,2.3,6.7,0.41,0.00%,Submit
,,,,,,,
Dalot,,,,,,,
DF 5.1,,,,,,,
74,2.7,2.6,1.4,6.7,0.44,3.50%,Submit
,,,,,,,
Kamada,,,,,,,
MD 5.1,,,,,,,
45,2.1,2.6,2,6.7,0.44,0.00%,Submit
,,,,,,,
Kamara,,,,,,,
MD 5.0,,,,,,,
76,2.1,2.2,2.3,6.7,0.44,0.00%,Submit
,,,,,,,
S�vio,,,,,,,
MD 6.4,,,,,,,
33,2.2,2,2.4,6.6,0.34,0.00%,Submit
,,,,,,,
Cook,,,,,,,
MD 5.0,,,,,,,
77,2.6,1.7,2.2,6.6,0.44,0.00%,Submit
,,,,,,,
Gana,,,,,,,
MD 4.8,,,,,,,
76,2,2.4,2.2,6.5,0.45,0.00%,Submit
,,,,,,,
Thomas,,,,,,,
MD 5.0,,,,,,,
58,2.4,2,2.1,6.5,0.43,0.00%,Submit
,,,,,,,
M.Fernandes,,,,,,,
MD 5.0,,,,,,,
79,2.6,1.7,2.2,6.5,0.43,0.00%,Submit
,,,,,,,
Mazraoui,,,,,,,
DF 4.6,,,,,,,
68,2.6,2.5,1.3,6.5,0.47,1.40%,Submit
,,,,,,,
Walker,,,,,,,
DF 5.2,,,,,,,
50,2.3,2.1,2,6.5,0.41,0.00%,Submit
,,,,,,,
N.Semedo,,,,,,,
DF 4.5,,,,,,,
78,2.2,1.6,2.6,6.5,0.48,0.00%,Submit
,,,,,,,
J.Murphy,,,,,,,
MD 5.0,,,,,,,
41,2.2,2.2,2,6.5,0.43,0.00%,Submit
,,,,,,,
Collins,,,,,,,
DF 4.6,,,,,,,
87,2.2,1.6,2.7,6.4,0.47,0.70%,Submit
,,,,,,,
Nkunku,,,,,,,
MD 5.8,,,,,,,
29,2.1,2.5,1.8,6.4,0.37,0.10%,Submit
,,,,,,,
Tonali,,,,,,,
MD 5.5,,,,,,,
68,2.5,2.1,1.8,6.4,0.39,0.00%,Submit
,,,,,,,
Yates,,,,,,,
MD 4.9,,,,,,,
83,2.5,1.9,1.9,6.4,0.43,0.00%,Submit
,,,,,,,
Barnes,,,,,,,
MD 6.1,,,,,,,
41,2.5,2,1.9,6.4,0.35,0.00%,Submit
,,,,,,,
Downes,,,,,,,
MD 4.8,,,,,,,
76,2.1,2.1,2.1,6.3,0.44,0.00%,Submit
,,,,,,,
Livramento,,,,,,,
DF 4.5,,,,,,,
59,2.3,1.9,2,6.3,0.46,0.00%,Submit
,,,,,,,
Baleba,,,,,,,
MD 5.0,,,,,,,
67,2.3,1.9,1.9,6.2,0.41,0.00%,Submit
,,,,,,,
Wan-Bissaka,,,,,,,
DF 4.6,,,,,,,
83,3.1,1.7,1.4,6.2,0.45,0.00%,Submit
,,,,,,,
Ortega Moreno,,,,,,,
GK 5.2,,,,,,,
73,3.2,2.4,0.6,6.2,0.4,0.00%,Submit
,,,,,,,
C.Soler,,,,,,,
MD 5.0,,,,,,,
59,2.6,1.7,1.8,6.2,0.41,0.00%,Submit
,,,,,,,
Harwood-Bellis,,,,,,,
DF 4.1,,,,,,,
82,2.2,1.6,2.3,6.1,0.5,3.70%,Submit
,,,,,,,
Smith,,,,,,,
DF 4.5,,,,,,,
66,2,1.6,2.5,6.1,0.45,0.00%,Submit
,,,,,,,
Bailey,,,,,,,
MD 6.2,,,,,,,
25,1.4,1.8,2.9,6.1,0.33,0.00%,Submit
,,,,,,,
Walker-Peters,,,,,,,
DF 4.3,,,,,,,
78,2.3,1.5,2.3,6.1,0.47,0.00%,Submit
,,,,,,,
Carvalho,,,,,,,
MD 4.6,,,,,,,
39,2,1.9,2.2,6.1,0.44,0.10%,Submit
,,,,,,,
Dunk,,,,,,,
DF 4.4,,,,,,,
77,2.9,1.7,1.5,6.1,0.46,31.80%,Submit
,,,,,,,
Ayari,,,,,,,
MD 5.0,,,,,,,
59,2.2,1.9,1.8,6,0.4,0.00%,Submit
,,,,,,,
Werner,,,,,,,
MD 6.2,,,,,,,
37,2,2.6,1.4,6,0.32,0.00%,Submit
,,,,,,,
S.Bueno,,,,,,,
DF 4.3,,,,,,,
80,2.1,1.5,2.3,6,0.47,0.00%,Submit
,,,,,,,
Lindstr�m,,,,,,,
MD 5.1,,,,,,,
49,1.9,2.4,1.7,6,0.39,0.00%,Submit
,,,,,,,
Martinez,,,,,,,
DF 4.4,,,,,,,
77,2.5,2.4,1.1,6,0.45,1.00%,Submit
,,,,,,,
Mainoo,,,,,,,
MD 5.2,,,,,,,
43,1.6,2.4,2,6,0.38,0.00%,Submit
,,,,,,,
Tarkowski,,,,,,,
DF 4.8,,,,,,,
89,1.2,2.7,2,6,0.42,0.00%,Submit
,,,,,,,
McAteer,,,,,,,
MD 4.7,,,,,,,
54,1.9,2,2,6,0.42,0.00%,Submit
,,,,,,,
Roerslev,,,,,,,
DF 4.3,,,,,,,
68,1.6,1.6,2.8,5.9,0.46,0.00%,Submit
,,,,,,,
P.M.Sarr,,,,,,,
MD 4.8,,,,,,,
61,2.1,2.1,1.8,5.9,0.41,0.00%,Submit
,,,,,,,
Mavididi,,,,,,,
MD 5.1,,,,,,,
44,1.7,2.1,2.1,5.9,0.39,0.00%,Submit
,,,,,,,
Emerson,,,,,,,
DF 4.4,,,,,,,
70,3,1.5,1.4,5.9,0.45,0.00%,Submit
,,,,,,,
Mario Jr.,,,,,,,
MD 5.0,,,,,,,
77,1.9,1.9,2.1,5.9,0.39,0.00%,Submit
,,,,,,,
Bednarek,,,,,,,
DF 4.0,,,,,,,
86,2.2,1.5,2.2,5.9,0.49,0.50%,Submit
,,,,,,,
Buonanotte,,,,,,,
MD 4.9,,,,,,,
57,1.9,2,1.9,5.9,0.4,0.10%,Submit
,,,,,,,
Branthwaite,,,,,,,
DF 4.8,,,,,,,
