col1,col2,col3,col4,col5,col6,col7,col8,col9
FW 5.9,,,,,,,,
44,2,1.8,2.2,2,44,46,40,40
,,,,,,,,
Baleba,,,,,,,,
MD 4.8,,,,,,,,
49,1.9,1.9,2.2,2,49,46,55,50
,,,,,,,,
Tolu,,,,,,,,
FW 5.5,,,,,,,,
46,2.1,1.8,2.1,1.9,46,36,42,34
,,,,,,,,
Maguire,,,,,,,,
DF 4.4,,,,,,,,
67,2.7,2.9,1.1,1.2,67,56,37,29
,,,,,,,,
Rigg,,,,,,,,
MD 4.8,,,,,,,,
50,2,2,2.1,1.8,50,53,47,48
,,,,,,,,
Aaronson,,,,,,,,
MD 5.4,,,,,,,,
58,2.7,1.9,1.5,1.8,58,36,29,31
,,,,,,,,
Gusto,,,,,,,,
DF 4.9,,,,,,,,
42,1.9,1.7,1.9,2.4,42,45,44,43
,,,,,,,,
H.Bueno,,,,,,,,
DF 4.4,,,,,,,,
52,1.7,1.9,2,2.2,52,49,46,46
,,,,,,,,
Florentino,,,,,,,,
MD 5.0,,,,,,,,
54,1.9,1.8,2.1,2,54,52,53,53
,,,,,,,,
Sch�r,,,,,,,,
DF 5.5,,,,,,,,
0,0,1.4,2.9,3.5,0,30,75,72
,,,,,,,,
Bellegarde,,,,,,,,
MD 5.3,,,,,,,,
42,1.8,1.9,1.9,2.3,42,42,41,47
,,,,,,,,
Palmer,,,,,,,,
MD 10.4,,,,,,,,
0,0,0,1.7,6,0,0,26,70
,,,,,,,,
Jos� S�,,,,,,,,
GK 4.5,,,,,,,,
47,1.4,1.6,2.2,2.5,47,49,59,64
,,,,,,,,
Christie,,,,,,,,
MD 5.0,,,,,,,,
35,1.7,1.9,1.9,2.2,35,40,42,44
,,,,,,,,
Andrey Santos,,,,,,,,
MD 4.5,,,,,,,,
55,2.5,1.8,1.7,1.6,55,40,37,29
,,,,,,,,
Odobert,,,,,,,,
MD 5.3,,,,,,,,
41,2.5,1.9,1.6,1.6,41,36,29,30
,,,,,,,,
Spence,,,,,,,,
DF 4.5,,,,,,,,
52,2.4,1.8,1.7,1.6,52,46,42,45
,,,,,,,,
Wilson,,,,,,,,
MD 5.4,,,,,,,,
40,2.1,2,1.8,1.7,40,40,37,35
,,,,,,,,
J.Murphy,,,,,,,,
MD 6.3,,,,,,,,
38,1.8,2.1,1.7,2,38,37,36,36
,,,,,,,,
Hughes,,,,,,,,
MD 4.9,,,,,,,,
60,2.2,1.8,1.9,1.6,60,47,46,47
,,,,,,,,
Ra�l,,,,,,,,
FW 6.3,,,,,,,,
34,1.9,1.8,1.9,2,34,33,37,39
,,,,,,,,
Ekitik�,,,,,,,,
FW 8.7,,,,,,,,
0,0,2.6,2.4,2.4,0,47,35,38
,,,,,,,,
Adli,,,,,,,,
MD 5.5,,,,,,,,
27,1.6,1.9,1.7,2.1,27,33,33,34
,,,,,,,,
Mount,,,,,,,,
MD 5.9,,,,,,,,
37,1.9,2.1,1.5,1.8,37,33,33,33
,,,,,,,,
Tielemans,,,,,,,,
MD 5.9,,,,,,,,
0,0,0.9,3.1,3.2,0,19,77,82
,,,,,,,,
Maatsen,,,,,,,,
DF 4.4,,,,,,,,
44,2.1,2.2,1.5,1.4,44,42,39,39
,,,,,,,,
Barnes,,,,,,,,
MD 6.5,,,,,,,,
33,1.7,2.1,1.6,1.8,33,33,30,29
,,,,,,,,
Kevin,,,,,,,,
MD 6.0,,,,,,,,
36,1.3,2,2,1.9,27,43,45,41
,,,,,,,,
Masuaku,,,,,,,,
DF 4.0,,,,,,,,
65,2.2,1.8,2.5,0.5,65,61,56,17
,,,,,,,,
Stones,,,,,,,,
DF 5.5,,,,,,,,
36,1.8,1.8,1.9,1.4,36,44,42,34
,,,,,,,,
Gittens,,,,,,,,
MD 6.2,,,,,,,,
33,2,1.7,1.5,1.6,33,31,25,21
,,,,,,,,
Merino,,,,,,,,
MD 5.9,,,,,,,,
31,1.6,1.8,1.7,1.7,31,28,32,30
,,,,,,,,
Sangar�,,,,,,,,
MD 5.0,,,,,,,,
58,2.4,1.8,1.5,1.1,58,49,40,27
,,,,,,,,
Hee Chan,,,,,,,,
MD 5.9,,,,,,,,
33,1.7,1.4,1.6,1.9,33,24,27,31
,,,,,,,,
Ugarte,,,,,,,,
MD 4.9,,,,,,,,
61,2.4,1.6,1.3,1.4,61,35,33,34
,,,,,,,,
Acheampong,,,,,,,,
DF 4.0,,,,,,,,
77,2.8,2.4,1,0.5,66,65,24,10
,,,,,,,,
Walker-Peters,,,,,,,,
DF 4.4,,,,,,,,
89,2.4,1.4,1.4,1.3,89,78,39,41
,,,,,,,,
Hume,,,,,,,,
DF 4.5,,,,,,,,
60,1.9,1.7,2,1,60,59,45,40
,,,,,,,,
Geertruida,,,,,,,,
DF 4.5,,,,,,,,
41,1.3,1.3,2.7,1.3,41,51,64,59
,,,,,,,,
Smith Rowe,,,,,,,,
MD 5.8,,,,,,,,
36,1.7,1.7,1.6,1.6,36,36,35,36
,,,,,,,,
Morato,,,,,,,,
DF 4.4,,,,,,,,
73,3.4,1.3,0.9,0.9,73,40,25,27
,,,,,,,,
Trossard,,,,,,,,
MD 6.9,,,,,,,,
26,1.6,2.1,1.5,1.3,26,27,24,19
,,,,,,,,
Casemiro,,,,,,,,
MD 5.5,,,,,,,,
0,0,2.4,1.7,2.3,0,48,44,52
,,,,,,,,
Ballard,,,,,,,,
DF 4.6,,,,,,,,
43,1.5,1.5,2.1,1.3,43,50,48,45
,,,,,,,,
Pinnock,,,,,,,,
DF 4.4,,,,,,,,
39,1.6,1.3,2,1.5,39,34,45,44
,,,,,,,,
Johnson,,,,,,,,
MD 7.0,,,,,,,,
33,2.2,1.6,1.5,1,33,27,23,18
,,,,,,,,
Amad,,,,,,,,
MD 6.3,,,,,,,,
0,0,1.2,2.4,2.7,0,20,59,56
,,,,,,,,
Branthwaite,,,,,,,,
DF 5.3,,,,,,,,
0,0,0.2,2.6,3.5,0,4,86,87
,,,,,,,,
Pau,,,,,,,,
DF 4.4,,,,,,,,
49,1.9,1.6,1.4,1.3,49,35,43,43
,,,,,,,,
F.Kad?o?lu,,,,,,,,
DF 4.4,,,,,,,,
52,1.7,1.8,1.5,1.1,52,38,36,31
,,,,,,,,
Alcaraz,,,,,,,,
MD 5.3,,,,,,,,
22,1.4,1.6,1.8,1.4,22,28,40,23
,,,,,,,,
Sessegnon,,,,,,,,
MD 5.4,,,,,,,,
57,2.3,1.5,1.1,1.2,57,34,25,26
,,,,,,,,
Dibling,,,,,,,,
MD 5.5,,,,,,,,
20,1.3,1.4,2,1.4,20,25,48,24
,,,,,,,,
R.Gomes,,,,,,,,
DF 4.5,,,,,,,,
34,1.3,1.2,1.6,1.9,34,26,33,35
,,,,,,,,
Trippier,,,,,,,,
DF 5.0,,,,,,,,
47,1.8,1.2,1.2,1.5,47,24,30,30
,,,,,,,,
Mainoo,,,,,,,,
MD 4.8,,,,,,,,
38,1.6,1.6,1.2,1.4,38,33,30,31
,,,,,,,,
Matheus N.,,,,,,,,
DF 5.3,,,,,,,,
30,1.8,1.6,1.4,0.9,30,34,26,19
,,,,,,,,
Veltman,,,,,,,,
DF 4.4,,,,,,,,
53,1.7,1.8,1,1.1,53,40,25,32
,,,,,,,,
Bradley,,,,,,,,
DF 5.0,,,,,,,,
42,1.9,1.2,1.3,1.1,42,31,26,22
,,,,,,,,
Martinelli,,,,,,,,
MD 6.9,,,,,,,,
26,1.6,1.9,1,1,26,26,16,14
,,,,,,,,
S.Magassa,,,,,,,,
MD 5.0,,,,,,,,
46,1.7,1.4,1.3,1.1,46,40,33,28
,,,,,,,,
N.Gonzalez,,,,,,,,
MD 5.9,,,,,,,,
33,1.7,1.4,1.3,1.1,33,30,27,26
,,,,,,,,
Fer L�pez,,,,,,,,
MD 5.4,,,,,,,,
26,1.3,1.2,1.3,1.7,26,23,25,31
,,,,,,,,
Nketiah,,,,,,,,
FW 5.4,,,,,,,,
20,1.1,1.4,1.6,1.3,20,24,27,27
,,,,,,,,
Tzimas,,,,,,,,
FW 5.4,,,,,,,,
18,1.1,1.5,1.4,1.4,18,23,22,24
,,,,,,,,
Kolo Muani,,,,,,,,
FW 7.0,,,,,,,,
0,0,0.9,2.5,1.9,0,16,45,36
,,,,,,,,
C.Jones,,,,,,,,
MD 5.4,,,,,,,,
31,1.5,1.1,1.4,1.3,31,22,26,25
,,,,,,,,
Robertson,,,,,,,,
DF 5.8,,,,,,,,
26,1.2,1.1,1.5,1.5,26,27,31,31
,,,,,,,,
Cook,,,,,,,,
MD 4.9,,,,,,,,
10,0.2,1,1.6,2.3,5,23,42,55
,,,,,,,,
Y. Mosquera,,,,,,,,
DF 4.4,,,,,,,,
28,0.9,1.3,1.4,1.5,28,36,34,33
,,,,,,,,
Marmoush,,,,,,,,
MD 8.3,,,,,,,,
0,0,0,1.8,3.3,0,0,22,49
,,,,,,,,
White,,,,,,,,
DF 5.4,,,,,,,,
13,0.5,1.1,1.6,1.8,13,20,33,35
,,,,,,,,
Traor�,,,,,,,,
MD 5.5,,,,,,,,
18,0.9,1.1,1.5,1.5,18,23,26,35
,,,,,,,,
Kova?i?,,,,,,,,
MD 5.9,,,,,,,,
26,0.7,1.4,1.5,1.4,13,32,32,32
,,,,,,,,
Longstaff,,,,,,,,
MD 4.9,,,,,,,,
34,1.4,1.1,1.1,1.4,34,27,26,32
,,,,,,,,
Johnstone,,,,,,,,
GK 4.5,,,,,,,,
45,1.4,1.3,1.1,1.2,45,38,29,31
,,,,,,,,
Piroe,,,,,,,,
FW 5.2,,,,,,,,
18,1.1,1.1,1.2,1.5,18,18,20,24
,,,,,,,,
Nmecha,,,,,,,,
FW 5.0,,,,,,,,
16,1,1.2,1.2,1.4,16,19,20,20
,,,,,,,,
Wan-Bissaka,,,,,,,,
DF 4.3,,,,,,,,
0,0,0.3,2.2,2.2,0,12,61,65
,,,,,,,,
Gnonto,,,,,,,,
MD 5.3,,,,,,,,
0,0,0.6,1.9,2.1,0,11,39,38
,,,,,,,,
Chukwueze,,,,,,,,
MD 5.5,,,,,,,,
21,1.2,1,1.2,1.3,21,18,24,26
,,,,,,,,
Ak�,,,,,,,,
DF 5.4,,,,,,,,
26,1.3,1.5,1.1,0.7,26,36,23,16
,,,,,,,,
Sou?ek,,,,,,,,
MD 5.7,,,,,,,,
0,0,0,2.5,2.1,0,0,57,50
,,,,,,,,
Kalimuendo,,,,,,,,
FW 6.0,,,,,,,,
14,1,1.1,1.1,1.4,14,19,20,26
,,,,,,,,
Malen,,,,,,,,
MD 5.2,,,,,,,,
17,1.1,1.4,1.1,1,17,19,17,16
,,,,,,,,
Buend�a,,,,,,,,
MD 5.3,,,,,,,,
30,1.6,1.5,0.7,0.7,30,26,12,12
,,,,,,,,
S.Bueno,,,,,,,,
DF 4.4,,,,,,,,
23,0.7,0.9,1.5,1.4,23,26,37,33
,,,,,,,,
Perri,,,,,,,,
GK 4.5,,,,,,,,
0,0,0,1.3,3.2,0,0,35,78
,,,,,,,,
Jensen,,,,,,,,
MD 4.9,,,,,,,,
22,1.1,1.1,1.2,1.1,22,24,26,25
,,,,,,,,
Mayenda,,,,,,,,
FW 5.5,,,,,,,,
18,1,1.2,1.2,1.1,18,23,19,23
,,,,,,,,
Brobbey,,,,,,,,
FW 5.5,,,,,,,,
14,0.8,1.2,1.4,1.1,14,26,24,24
,,,,,,,,
Tel,,,,,,,,
MD 6.3,,,,,,,,
22,1.6,1.3,0.8,0.7,22,21,11,12
,,,,,,,,
Botman,,,,,,,,
DF 4.9,,,,,,,,
38,1.4,1.6,0.6,0.8,38,33,15,18
,,,,,,,,
Buonanotte,,,,,,,,
MD 4.8,,,,,,,,
0,0,1.6,1.4,1.2,0,31,24,17
,,,,,,,,
Zirkzee,,,,,,,,
FW 5.9,,,,,,,,
18,1.1,1.5,0.6,1.1,18,22,12,18
,,,,,,,,
Hill,,,,,,,,
DF 4.0,,,,,,,,
29,1.3,1.4,0.8,0.8,29,31,20,17
,,,,,,,,
Todibo,,,,,,,,
DF 4.4,,,,,,,,
29,1,0.9,1.2,1.2,29,34,31,34
,,,,,,,,
Milner,,,,,,,,
MD 5.0,,,,,,,,
25,1.2,1,0.9,1.1,25,20,17,24
,,,,,,,,
Hato,,,,,,,,
DF 4.8,,,,,,,,
19,0.8,0.8,1.2,1.3,19,23,30,25
,,,,,,,,
Bayindir,,,,,,,,
GK 5.0,,,,,,,,
52,1.9,1.3,0.5,0.5,52,29,15,13
,,,,,,,,
Carvalho,,,,,,,,
MD 4.9,,,,,,,,
18,1.2,0.9,0.9,1,18,16,14,17
,,,,,,,,
Wissa,,,,,,,,
FW 7.4,,,,,,,,
0,0,0,1.2,2.8,0,0,23,49
,,,,,,,,
A�t-Nouri,,,,,,,,
DF 5.9,,,,,,,,
0,0,0,1.3,2.7,0,0,22,57
,,,,,,,,
Fofana,,,,,,,,
DF 4.4,,,,,,,,
0,0,0,1.2,2.7,0,0,30,52
,,,,,,,,
Iroegbunam,,,,,,,,
MD 4.9,,,,,,,,
26,1.2,1,0.8,1,26,23,19,23
,,,,,,,,
Gruev,,,,,,,,
MD 4.9,,,,,,,,
24,0.9,0.9,1,1.1,24,23,26,29
,,,,,,,,
McAtee,,,,,,,,
MD 5.3,,,,,,,,
18,1.2,0.9,1,0.8,18,17,19,16
,,,,,,,,
Laurent,,,,,,,,
MD 4.9,,,,,,,,
19,0.7,1,1.1,1.1,19,25,25,26
,,,,,,,,
George,,,,,,,,
MD 4.9,,,,,,,,
27,1.7,0.7,0.7,0.8,27,12,11,11
,,,,,,,,
Broja,,,,,,,,
FW 5.3,,,,,,,,
11,0.6,0.8,1.2,1.3,11,13,19,21
,,,,,,,,
Edwards,,,,,,,,
MD 4.8,,,,,,,,
16,0.8,0.9,1.1,1,16,16,18,17
,,,,,,,,
Solanke,,,,,,,,
FW 7.2,,,,,,,,
0,0,0,1.4,2.5,0,0,21,46
,,,,,,,,
Savona,,,,,,,,
DF 4.5,,,,,,,,
21,1,0.8,1,1,21,26,29,33
,,,,,,,,
Adama,,,,,,,,
MD 5.3,,,,,,,,
18,1,0.8,0.9,1,18,16,18,20
,,,,,,,,
Justin,,,,,,,,
DF 4.0,,,,,,,,
16,0.7,0.8,1.1,1.2,16,21,27,25
,,,,,,,,
R�hl,,,,,,,,
MD 5.0,,,,,,,,
0,0,0.5,1.6,1.7,0,8,39,35
,,,,,,,,
Onana,,,,,,,,
MD 4.9,,,,,,,,
0,0,0.5,1.5,1.6,0,11,38,41
,,,,,,,,
Janelt,,,,,,,,
MD 4.9,,,,,,,,
17,0.7,0.9,1,1,17,21,23,25
,,,,,,,,
Henry,,,,,,,,
DF 4.4,,,,,,,,
20,0.8,0.8,1.1,0.9,20,24,27,28
,,,,,,,,
Savinho,,,,,,,,
MD 6.9,,,,,,,,
8,0.7,0.9,1.3,0.6,8,14,20,10
,,,,,,,,
Neil,,,,,,,,
MD 4.9,,,,,,,,
19,0.7,0.7,1,1.2,19,19,27,33
,,,,,,,,
Doherty,,,,,,,,
DF 4.4,,,,,,,,
19,0.6,0.8,1.1,1.1,19,22,26,25
,,,,,,,,
Bijol,,,,,,,,
DF 3.9,,,,,,,,
9,0.3,0.7,1.3,1.3,9,20,31,28
,,,,,,,,
Cherki,,,,,,,,
MD 6.3,,,,,,,,
0,0,0,1.3,2.3,0,0,19,39
,,,,,,,,
McNeil,,,,,,,,
MD 5.7,,,,,,,,
9,0.6,0.8,1.3,0.7,9,13,29,12
,,,,,,,,
Lerma,,,,,,,,
MD 4.9,,,,,,,,
20,0.8,0.9,0.9,0.9,20,21,20,22
,,,,,,,,
Igor,,,,,,,,
DF 4.5,,,,,,,,
22,0.7,0.7,1.1,0.9,22,31,33,28
,,,,,,,,
B.Badiashile,,,,,,,,
DF 4.4,,,,,,,,
9,0.2,0.8,1.3,1.1,7,23,32,22
,,,,,,,,
Flemming,,,,,,,,
FW 5.4,,,,,,,,
13,0.7,0.8,1,0.9,13,14,15,15
,,,,,,,,
Hutchinson,,,,,,,,
MD 5.5,,,,,,,,
12,0.8,0.9,0.8,0.9,12,17,15,18
,,,,,,,,
Douglas Luiz,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,1,2.3,0,0,23,58
,,,,,,,,
Yates,,,,,,,,
MD 4.8,,,,,,,,
20,0.9,1,0.7,0.4,20,24,17,9
,,,,,,,,
Smith,,,,,,,,
DF 4.4,,,,,,,,
0,0,0,0.8,2.3,0,0,22,53
,,,,,,,,
Gomez,,,,,,,,
DF 5.0,,,,,,,,
13,0.5,0.5,0.9,1.1,13,14,20,26
,,,,,,,,
Harrison,,,,,,,,
MD 5.3,,,,,,,,
24,1.3,0.6,0.5,0.6,24,11,8,9
,,,,,,,,
Tosin,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0.9,2.1,0,0,20,40
,,,,,,,,
Nwaneri,,,,,,,,
MD 5.3,,,,,,,,
15,0.8,0.9,0.6,0.7,15,12,10,11
,,,,,,,,
Madueke,,,,,,,,
MD 7.0,,,,,,,,
0,0,0,0.8,2.2,0,0,13,33
,,,,,,,,
Lewis-Skelly,,,,,,,,
DF 5.3,,,,,,,,
15,0.6,0.9,0.5,1,15,17,12,20
,,,,,,,,
Ajer,,,,,,,,
DF 4.4,,,,,,,,
15,0.6,0.8,0.8,0.8,15,21,20,24
,,,,,,,,
Hickey,,,,,,,,
DF 4.0,,,,,,,,
17,0.7,0.7,0.9,0.7,17,22,21,22
,,,,,,,,
Coppola,,,,,,,,
DF 4.4,,,,,,,,
13,0.5,0.8,0.6,0.9,13,18,15,24
,,,,,,,,
Willock,,,,,,,,
MD 5.0,,,,,,,,
11,0.5,0.8,0.8,0.6,11,15,17,12
,,,,,,,,
Uche,,,,,,,,
FW 5.5,,,,,,,,
12,0.7,0.6,0.7,0.9,12,11,12,18
,,,,,,,,
Sonne,,,,,,,,
DF 4.0,,,,,,,,
17,0.5,0.7,0.8,0.8,17,19,17,18
,,,,,,,,
Marc Guiu,,,,,,,,
FW 4.3,,,,,,,,
8,0.5,0.9,0.5,0.9,6,13,6,10
,,,,,,,,
Nelson,,,,,,,,
MD 4.9,,,,,,,,
2,0.2,0.7,1,0.9,2,13,16,17
,,,,,,,,
C. Mosquera,,,,,,,,
DF 5.4,,,,,,,,
9,0.3,0.8,0.7,1,9,16,18,21
,,,,,,,,
Martinez,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,0.8,2,0,0,29,52
,,,,,,,,
Patterson,,,,,,,,
DF 4.4,,,,,,,,
14,0.7,0.9,0.6,0.6,14,22,16,13
,,,,,,,,
Devenny,,,,,,,,
MD 4.5,,,,,,,,
19,1,0.6,0.5,0.5,19,11,7,9
,,,,,,,,
L.Miley,,,,,,,,
MD 4.4,,,,,,,,
10,0.5,0.8,0.6,0.7,10,16,13,15
,,,,,,,,
Cairney,,,,,,,,
MD 4.9,,,,,,,,
8,0.5,0.5,0.9,0.6,8,10,19,14
,,,,,,,,
Milosavljevi?,,,,,,,,
DF 4.5,,,,,,,,
11,0.4,0.7,0.6,0.8,11,16,15,18
,,,,,,,,
L.Guilherme,,,,,,,,
MD 4.9,,,,,,,,
13,0.7,0.6,0.6,0.6,13,13,9,11
,,,,,,,,
Danso,,,,,,,,
DF 4.3,,,,,,,,
13,0.6,0.6,0.6,0.6,13,15,13,15
,,,,,,,,
Watson,,,,,,,,
MD 4.9,,,,,,,,
7,0.5,0.6,0.6,0.7,7,9,10,12
,,,,,,,,
Osula,,,,,,,,
FW 5.5,,,,,,,,
10,0.6,0.7,0.6,0.3,10,10,10,3
,,,,,,,,
Hincapie,,,,,,,,
DF 5.5,,,,,,,,
4,0.1,0.4,0.8,1,1,8,17,20
,,,,,,,,
Hoever,,,,,,,,
DF 4.0,,,,,,,,
7,0.3,0.4,0.7,0.8,7,8,15,16
,,,,,,,,
Dominguez,,,,,,,,
MD 5.0,,,,,,,,
11,0.5,0.6,0.6,0.6,11,13,13,13
,,,,,,,,
Sosa,,,,,,,,
DF 4.9,,,,,,,,
12,0.5,0.5,0.8,0.5,12,12,16,14
,,,,,,,,
March,,,,,,,,
MD 5.8,,,,,,,,
0,0,0.3,0.8,1,0,4,15,19
,,,,,,,,
Gannon-Doak,,,,,,,,
MD 5.0,,,,,,,,
7,0.5,0.5,0.5,0.7,7,7,9,11
,,,,,,,,
Havertz,,,,,,,,
FW 7.3,,,,,,,,
0,0,0,0.7,1.4,0,0,13,23
,,,,,,,,
Khusanov,,,,,,,,
DF 5.4,,,,,,,,
0,0,0,0.8,1.3,0,0,18,32
,,,,,,,,
Bogarde,,,,,,,,
DF 4.0,,,,,,,,
21,0.8,0.8,0.3,0.1,21,18,8,5
,,,,,,,,
Kostoulas,,,,,,,,
FW 4.9,,,,,,,,
4,0.4,0.6,0.5,0.6,4,7,7,8
,,,,,,,,
Milambo,,,,,,,,
MD 5.3,,,,,,,,
7,0.5,0.4,0.6,0.6,7,6,9,11
,,,,,,,,
Clyne,,,,,,,,
DF 4.0,,,,,,,,
9,0.3,0.5,0.6,0.6,9,14,14,18
,,,,,,,,
J�rgensen,,,,,,,,
GK 4.4,,,,,,,,
12,0.5,0.5,0.5,0.4,12,15,14,9
,,,,,,,,
Castagne,,,,,,,,
DF 4.4,,,,,,,,
10,0.4,0.5,0.4,0.7,10,13,13,19
,,,,,,,,
Kroupi.Jr,,,,,,,,
FW 4.5,,,,,,,,
5,0.4,0.5,0.4,0.6,5,7,6,7
,,,,,,,,
Boscagli,,,,,,,,
DF 4.4,,,,,,,,
8,0.3,0.5,0.6,0.5,8,12,15,14
,,,,,,,,
Dowman,,,,,,,,
MD 4.5,,,,,,,,
8,0.5,0.7,0.4,0.3,8,8,5,3
,,,,,,,,
J.Cuenca,,,,,,,,
DF 4.4,,,,,,,,
20,0.8,0.4,0.3,0.4,20,11,9,11
,,,,,,,,
Irving,,,,,,,,
MD 4.4,,,,,,,,
10,0.5,0.5,0.5,0.4,10,11,8,7
,,,,,,,,
Gray,,,,,,,,
MD 4.9,,,,,,,,
13,0.5,0.4,0.5,0.4,13,12,12,10
,,,,,,,,
Canvot,,,,,,,,
DF 4.5,,,,,,,,
9,0.3,0.5,0.7,0.4,9,14,18,13
,,,,,,,,
Lavia,,,,,,,,
MD 4.9,,,,,,,,
8,0.3,0.4,0.6,0.5,6,9,14,9
,,,,,,,,
N�rgaard,,,,,,,,
MD 5.3,,,,,,,,
8,0.4,0.5,0.5,0.4,8,9,10,9
,,,,,,,,
Onyeka,,,,,,,,
MD 5.0,,,,,,,,
8,0.3,0.3,0.5,0.5,8,8,12,13
,,,,,,,,
Reinildo,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0,1.7,0,0,0,71
,,,,,,,,
M.Bizot,,,,,,,,
GK 4.5,,,,,,,,
33,1.3,0.1,0.1,0.1,33,2,4,3
,,,,,,,,
Ngumoha,,,,,,,,
MD 4.5,,,,,,,,
8,0.6,0.3,0.5,0.3,8,3,5,3
,,,,,,,,
G.Rodriguez,,,,,,,,
MD 4.9,,,,,,,,
7,0.4,0.4,0.3,0.4,7,10,6,9
,,,,,,,,
Chiesa,,,,,,,,
MD 6.4,,,,,,,,
6,0.5,0.3,0.3,0.4,6,3,3,4
,,,,,,,,
Humphreys,,,,,,,,
DF 4.0,,,,,,,,
10,0.3,0.4,0.4,0.5,10,11,10,11
,,,,,,,,
Mazraoui,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,0.5,1,0,0,15,24
,,,,,,,,
Endo,,,,,,,,
MD 4.9,,,,,,,,
4,0.3,0.3,0.5,0.4,4,4,9,8
,,,,,,,,
J.Ramsey,,,,,,,,
MD 5.3,,,,,,,,
0,0,0,0.5,1,0,0,9,18
,,,,,,,,
Lucas Pires,,,,,,,,
DF 3.9,,,,,,,,
6,0.2,0.3,0.4,0.5,6,9,10,13
,,,,,,,,
Dragusin,,,,,,,,
DF 4.5,,,,,,,,
5,0,0.2,0.5,0.6,1,5,13,17
,,,,,,,,
A.Garc�a,,,,,,,,
DF 3.9,,,,,,,,
4,0.3,0.4,0.3,0.4,4,5,4,8
,,,,,,,,
J.Araujo,,,,,,,,
DF 4.0,,,,,,,,
8,0.4,0.3,0.3,0.2,8,5,5,2
,,,,,,,,
M�ller Wolfe,,,,,,,,
DF 4.5,,,,,,,,
4,0.2,0.3,0.3,0.4,4,6,7,9
,,,,,,,,
Potts,,,,,,,,
MD 4.4,,,,,,,,
9,0.4,0.4,0.2,0.2,9,10,5,5
,,,,,,,,
Barkley,,,,,,,,
MD 4.8,,,,,,,,
6,0.1,0.5,0.2,0.3,1,9,3,5
,,,,,,,,
Byram,,,,,,,,
DF 3.9,,,,,,,,
3,0.2,0.2,0.3,0.5,3,5,6,10
,,,,,,,,
Coleman,,,,,,,,
DF 4.4,,,,,,,,
7,0.4,0.3,0.2,0.2,7,7,5,4
,,,,,,,,
Bornauw,,,,,,,,
DF 3.9,,,,,,,,
6,0.2,0.3,0.2,0.3,6,10,7,8
,,,,,,,,
Scarles,,,,,,,,
DF 4.4,,,,,,,,
3,0.2,0.3,0.3,0.3,3,6,4,4
,,,,,,,,
Bissouma,,,,,,,,
MD 5.2,,,,,,,,
0,0,0,0.3,0.6,0,0,7,16
,,,,,,,,
Heaven,,,,,,,,
DF 3.9,,,,,,,,
7,0.3,0.4,0.1,0.1,7,8,4,3
,,,,,,,,
Krafth,,,,,,,,
DF 4.4,,,,,,,,
9,0.3,0.2,0.1,0.3,9,5,3,7
,,,,,,,,
Mamardashvili,,,,,,,,
GK 4.3,,,,,,,,
0,0,0.3,0.3,0.3,0,7,7,8
,,,,,,,,
Diop,,,,,,,,
DF 4.4,,,,,,,,
5,0.2,0.2,0.2,0.3,5,8,6,9
,,,,,,,,
Poveda,,,,,,,,
MD 4.9,,,,,,,,
1,0.1,0.2,0.3,0.2,1,3,3,2
,,,,,,,,
Tuanzebe,,,,,,,,
DF 3.9,,,,,,,,
2,0.1,0.2,0.3,0.2,2,5,8,7
,,,,,,,,
Bajcetic,,,,,,,,
MD 4.4,,,,,,,,
0,0,0.1,0.3,0.3,0,1,3,5
,,,,,,,,
Obi,,,,,,,,
FW 4.4,,,,,,,,
1,0.1,0.2,0.2,0.2,1,2,2,2
,,,,,,,,
Jordan,,,,,,,,
DF 4.0,,,,,,,,
0,0,0,0.2,0.5,0,0,5,13
,,,,,,,,
Jair Cunha,,,,,,,,
DF 4.4,,,,,,,,
9,0.3,0.1,0.1,0.1,9,5,2,5
,,,,,,,,
O'Nien,,,,,,,,
DF 4.0,,,,,,,,
1,0.1,0.1,0.3,0.2,1,3,8,6
,,,,,,,,
Ramsdale,,,,,,,,
GK 4.9,,,,,,,,
2,0.1,0.2,0.2,0.2,2,4,4,4
,,,,,,,,
Awoniyi,,,,,,,,
FW 5.3,,,,,,,,
0,0,0.1,0.2,0.3,0,1,1,4
,,,,,,,,
Davies,,,,,,,,
DF 4.4,,,,,,,,
2,0.1,0.1,0.2,0.1,2,3,4,3
,,,,,,,,
Kone,,,,,,,,
MD 4.4,,,,,,,,
3,0.3,0.1,0.1,0.1,3,1,1,1
,,,,,,,,
Aznou,,,,,,,,
DF 4.4,,,,,,,,
2,0.1,0.1,0.1,0.2,2,2,4,5
,,,,,,,,
John,,,,,,,,
GK 4.0,,,,,,,,
1,0.1,0.2,0.2,0.1,1,4,4,3
,,,,,,,,
Travers,,,,,,,,
GK 4.4,,,,,,,,
2,0.1,0.1,0.1,0.1,2,3,3,3
,,,,,,,,
Barnes,,,,,,,,
FW 4.4,,,,,,,,
1,0.1,0.1,0.1,0.2,1,1,1,1
,,,,,,,,
Matete,,,,,,,,
MD 4.4,,,,,,,,
0,0,0.2,0.2,0.2,0,2,2,2
,,,,,,,,
Peart-Harris,,,,,,,,
