col1,col2,col3,col4,col5,col6,col7,col8,col9
GK 4.5,,,,,,,,
71,2.7,1.7,1.9,1.7,71,55,56,45
,,,,,,,,
Khusanov,,,,,,,,
DF 5.4,,,,,,,,
72,2.1,2.2,1.7,2.1,72,43,41,45
,,,,,,,,
Merino,,,,,,,,
MD 5.9,,,,,,,,
48,2.4,1.9,2.1,1.7,48,36,33,32
,,,,,,,,
Tolu,,,,,,,,
FW 5.5,,,,,,,,
56,2.9,1.9,1.6,1.7,56,42,29,31
,,,,,,,,
Barry,,,,,,,,
FW 5.8,,,,,,,,
36,1.6,2.4,2,2,36,41,37,46
,,,,,,,,
De Cuyper,,,,,,,,
DF 4.5,,,,,,,,
29,1,1.5,3,2.6,22,46,66,59
,,,,,,,,
Aaronson,,,,,,,,
MD 5.4,,,,,,,,
62,2.9,2.1,1.4,1.6,62,43,27,30
,,,,,,,,
Tchaouna,,,,,,,,
MD 4.9,,,,,,,,
46,2.5,1.6,1.7,2.2,46,38,35,39
,,,,,,,,
Hee Chan,,,,,,,,
MD 5.9,,,,,,,,
37,2.2,2,1.7,2,37,40,30,34
,,,,,,,,
Marmoush,,,,,,,,
MD 8.3,,,,,,,,
0,0,0.8,2.7,4.3,0,8,37,55
,,,,,,,,
Maatsen,,,,,,,,
DF 4.4,,,,,,,,
41,2.1,2.1,2.2,1.5,41,42,39,40
,,,,,,,,
O�Reilly,,,,,,,,
DF 4.9,,,,,,,,
58,2,2.4,1.6,1.8,58,41,33,34
,,,,,,,,
Mount,,,,,,,,
MD 5.9,,,,,,,,
27,1.4,2.2,2.5,1.7,27,46,42,39
,,,,,,,,
J.Murphy,,,,,,,,
MD 6.3,,,,,,,,
50,2.4,1.8,1.9,1.6,50,38,35,33
,,,,,,,,
F.Kad?o?lu,,,,,,,,
DF 4.4,,,,,,,,
72,3,1.5,1.6,1.6,72,46,33,36
,,,,,,,,
Perri,,,,,,,,
GK 4.5,,,,,,,,
0,0,1.5,2.6,3.5,0,41,74,91
,,,,,,,,
Bentancur,,,,,,,,
MD 5.4,,,,,,,,
48,1.8,1.9,1.9,1.9,48,44,47,49
,,,,,,,,
Hughes,,,,,,,,
MD 4.9,,,,,,,,
57,2.2,1.9,1.6,1.7,57,52,42,41
,,,,,,,,
Thiaw,,,,,,,,
DF 4.9,,,,,,,,
76,2.6,1.7,1.7,1.4,76,55,38,40
,,,,,,,,
Christie,,,,,,,,
MD 5.0,,,,,,,,
34,1.6,2,2,1.8,34,44,42,40
,,,,,,,,
Walker-Peters,,,,,,,,
DF 4.4,,,,,,,,
90,3.1,2.1,0.9,1.3,90,69,48,33
,,,,,,,,
Bakwa,,,,,,,,
MD 6.0,,,,,,,,
36,1.8,2,1.7,1.7,36,36,39,36
,,,,,,,,
Kevin,,,,,,,,
MD 6.0,,,,,,,,
30,1.7,1.8,1.8,1.9,30,37,38,42
,,,,,,,,
Lewis,,,,,,,,
DF 5.0,,,,,,,,
24,0.8,2.6,1.7,2,24,47,40,41
,,,,,,,,
Adli,,,,,,,,
MD 5.5,,,,,,,,
30,1.7,1.5,1.9,1.9,30,27,33,38
,,,,,,,,
Stones,,,,,,,,
DF 5.5,,,,,,,,
32,0.5,2.2,2.1,2.2,16,44,51,49
,,,,,,,,
R.Gomes,,,,,,,,
DF 4.5,,,,,,,,
39,2.1,1.4,1.6,1.9,39,37,34,37
,,,,,,,,
Florentino,,,,,,,,
MD 5.0,,,,,,,,
42,1.6,1.6,1.9,1.9,42,45,54,51
,,,,,,,,
Branthwaite,,,,,,,,
DF 5.3,,,,,,,,
12,0.2,2,2.4,2.4,6,43,59,81
,,,,,,,,
Gusto,,,,,,,,
DF 4.9,,,,,,,,
34,1.3,2.1,1.7,1.8,34,46,47,41
,,,,,,,,
Tchatchoua,,,,,,,,
DF 4.5,,,,,,,,
55,2.4,1.3,1.6,1.7,55,43,43,41
,,,,,,,,
E.Le F�e,,,,,,,,
MD 4.9,,,,,,,,
26,0.9,2,1.9,2.1,20,46,46,44
,,,,,,,,
Nketiah,,,,,,,,
FW 5.4,,,,,,,,
29,1.7,1.6,1.7,1.9,29,30,31,31
,,,,,,,,
Keane,,,,,,,,
DF 4.5,,,,,,,,
81,2.4,2.3,1.5,0.6,81,49,33,19
,,,,,,,,
Cook,,,,,,,,
MD 4.9,,,,,,,,
19,0.8,1.3,2.1,2.5,19,31,51,64
,,,,,,,,
Gittens,,,,,,,,
MD 6.3,,,,,,,,
25,1.5,1.8,1.6,1.9,25,28,28,33
,,,,,,,,
Wilson,,,,,,,,
MD 5.4,,,,,,,,
32,1.9,1.5,1.7,1.6,32,29,34,34
,,,,,,,,
Hume,,,,,,,,
DF 4.5,,,,,,,,
67,2.3,1.5,1.1,1.8,67,46,36,39
,,,,,,,,
Mayenda,,,,,,,,
FW 5.5,,,,,,,,
41,2,1.5,1.4,1.6,41,30,29,29
,,,,,,,,
James,,,,,,,,
MD 5.3,,,,,,,,
20,0.3,1.5,2.2,2.5,5,26,43,48
,,,,,,,,
Piroe,,,,,,,,
FW 5.3,,,,,,,,
28,1.5,1.8,1.5,1.7,28,32,28,31
,,,,,,,,
Sch�r,,,,,,,,
DF 5.5,,,,,,,,
0,0,1.1,2.9,2.5,0,33,61,67
,,,,,,,,
Darlow,,,,,,,,
GK 4.0,,,,,,,,
93,3.5,1.9,0.6,0.2,93,52,17,4
,,,,,,,,
Chukwueze,,,,,,,,
MD 5.5,,,,,,,,
25,1.5,1.9,1.4,1.5,25,39,28,32
,,,,,,,,
Nmecha,,,,,,,,
FW 5.0,,,,,,,,
29,1.7,1.4,1.6,1.6,29,22,27,27
,,,,,,,,
Traor�,,,,,,,,
MD 5.5,,,,,,,,
28,1.4,1.5,1.4,1.8,28,32,30,32
,,,,,,,,
Guessand,,,,,,,,
MD 6.4,,,,,,,,
30,1.8,1.7,1.3,1.2,30,26,18,21
,,,,,,,,
S.Magassa,,,,,,,,
MD 5.0,,,,,,,,
47,1.8,1.5,1.6,1.2,47,41,46,31
,,,,,,,,
R�hl,,,,,,,,
MD 5.0,,,,,,,,
26,1.1,1.7,1.7,1.6,26,32,35,40
,,,,,,,,
Mazraoui,,,,,,,,
DF 4.9,,,,,,,,
41,1.6,1.7,1.9,0.9,41,42,36,31
,,,,,,,,
Buend�a,,,,,,,,
MD 5.3,,,,,,,,
48,2.5,1.7,1,0.8,48,31,15,15
,,,,,,,,
Broja,,,,,,,,
FW 5.4,,,,,,,,
27,1.6,1.3,1.5,1.7,27,29,30,28
,,,,,,,,
Smith Rowe,,,,,,,,
MD 5.9,,,,,,,,
29,1.6,1.4,1.5,1.6,29,30,32,37
,,,,,,,,
H.Bueno,,,,,,,,
DF 4.4,,,,,,,,
41,1.9,1.1,1.5,1.5,41,31,36,33
,,,,,,,,
Gnonto,,,,,,,,
MD 5.3,,,,,,,,
40,0.5,1.3,2.1,2.1,10,25,43,42
,,,,,,,,
Trossard,,,,,,,,
MD 6.9,,,,,,,,
23,1.5,1.4,1.6,1.4,23,21,19,20
,,,,,,,,
Bradley,,,,,,,,
DF 5.0,,,,,,,,
40,2.2,1.5,0.7,1.4,40,32,17,27
,,,,,,,,
Bellegarde,,,,,,,,
MD 5.4,,,,,,,,
25,1.3,1.3,1.6,1.6,25,28,32,34
,,,,,,,,
Ugarte,,,,,,,,
MD 4.9,,,,,,,,
32,1.3,1.4,1.5,1.4,32,36,34,37
,,,,,,,,
Malen,,,,,,,,
MD 5.2,,,,,,,,
32,1.9,1.4,1.2,1.1,32,22,16,18
,,,,,,,,
Ugochukwu,,,,,,,,
MD 5.0,,,,,,,,
0,0,1.9,1.8,1.9,0,62,55,54
,,,,,,,,
Dibling,,,,,,,,
MD 5.5,,,,,,,,
18,0.9,1.3,1.5,2,18,20,27,48
,,,,,,,,
N.Gonzalez,,,,,,,,
MD 6.0,,,,,,,,
37,1.4,1.6,1.4,1.2,37,31,30,26
,,,,,,,,
Fofana,,,,,,,,
DF 4.4,,,,,,,,
21,0.8,1.4,1.4,1.9,21,34,42,46
,,,,,,,,
Sangar�,,,,,,,,
MD 5.0,,,,,,,,
43,1.7,1.4,1.2,1.2,43,33,33,32
,,,,,,,,
Alcaraz,,,,,,,,
MD 5.3,,,,,,,,
24,1.1,1.2,1.4,1.8,24,19,25,42
,,,,,,,,
Milner,,,,,,,,
MD 5.0,,,,,,,,
40,1.8,1.3,1.2,1.1,40,31,24,23
,,,,,,,,
Savona,,,,,,,,
DF 4.5,,,,,,,,
33,1.3,1.5,1.3,1.3,33,33,41,40
,,,,,,,,
Kalimuendo,,,,,,,,
FW 6.0,,,,,,,,
22,1.4,1.5,1.2,1.3,22,22,23,23
,,,,,,,,
Robertson,,,,,,,,
DF 5.9,,,,,,,,
27,1.4,1.3,1.2,1.4,27,29,31,29
,,,,,,,,
M�ller Wolfe,,,,,,,,
DF 4.5,,,,,,,,
34,1.6,1.1,1.3,1.5,34,32,32,34
,,,,,,,,
Jos� S�,,,,,,,,
GK 4.5,,,,,,,,
24,0.9,1.2,1.5,1.7,24,38,43,46
,,,,,,,,
Lerma,,,,,,,,
MD 5.0,,,,,,,,
45,1.8,1.4,1,1.1,45,36,24,27
,,,,,,,,
Longstaff,,,,,,,,
MD 4.9,,,,,,,,
35,1.5,1.3,1.2,1.3,35,31,29,30
,,,,,,,,
A.Jimenez,,,,,,,,
DF 4.5,,,,,,,,
25,1.1,1.3,1.6,1.2,25,29,35,30
,,,,,,,,
Y. Mosquera,,,,,,,,
DF 4.4,,,,,,,,
22,0.9,1.1,1.4,1.8,22,34,37,43
,,,,,,,,
Matheus N.,,,,,,,,
DF 5.3,,,,,,,,
25,0.9,1.7,1.2,1.3,25,29,26,25
,,,,,,,,
Igor Jesus,,,,,,,,
FW 5.8,,,,,,,,
18,1.1,1.5,1.3,1.2,18,23,24,22
,,,,,,,,
Solanke,,,,,,,,
FW 7.2,,,,,,,,
0,0,0.4,1.9,2.9,0,4,31,48
,,,,,,,,
Nelson,,,,,,,,
MD 4.9,,,,,,,,
22,1.1,1.3,1.3,1.4,22,23,25,26
,,,,,,,,
Martinelli,,,,,,,,
MD 6.9,,,,,,,,
39,2.2,1,0.8,1,39,15,10,16
,,,,,,,,
Bijol,,,,,,,,
DF 4.0,,,,,,,,
17,0.6,1.2,1.4,1.8,17,31,39,44
,,,,,,,,
Pau,,,,,,,,
DF 4.4,,,,,,,,
23,1,1.3,1.6,1.1,23,32,34,34
,,,,,,,,
Onana,,,,,,,,
MD 4.9,,,,,,,,
18,0.1,1.2,1.9,1.7,3,28,44,46
,,,,,,,,
Ak�,,,,,,,,
DF 5.4,,,,,,,,
24,0.8,1.6,1.3,1.2,24,31,31,25
,,,,,,,,
Morato,,,,,,,,
DF 4.4,,,,,,,,
53,2.1,1.1,0.7,0.9,53,23,22,26
,,,,,,,,
Jensen,,,,,,,,
MD 4.9,,,,,,,,
28,1.2,1.1,1.2,1.4,28,22,27,30
,,,,,,,,
Pinnock,,,,,,,,
DF 4.4,,,,,,,,
25,1,1.2,1.1,1.4,25,28,31,34
,,,,,,,,
Brobbey,,,,,,,,
FW 5.5,,,,,,,,
11,0.6,0.9,1.4,1.8,11,18,30,34
,,,,,,,,
C.Jones,,,,,,,,
MD 5.4,,,,,,,,
14,0.8,1.3,1.2,1.5,14,26,24,27
,,,,,,,,
Wan-Bissaka,,,,,,,,
DF 4.3,,,,,,,,
0,0,0.9,0.9,2.8,0,27,45,73
,,,,,,,,
Sessegnon,,,,,,,,
MD 5.4,,,,,,,,
28,1.4,1,1.1,1.1,28,22,25,24
,,,,,,,,
Igor,,,,,,,,
DF 4.5,,,,,,,,
29,1,1.1,0.9,1.6,29,33,37,44
,,,,,,,,
Maguire,,,,,,,,
DF 4.4,,,,,,,,
34,1.3,1.2,1.4,0.7,34,30,28,24
,,,,,,,,
Hoever,,,,,,,,
DF 4.0,,,,,,,,
44,0.6,0.8,1.4,1.8,11,23,31,39
,,,,,,,,
McAtee,,,,,,,,
MD 5.4,,,,,,,,
20,1.1,1.2,1,1.2,20,20,20,22
,,,,,,,,
Trippier,,,,,,,,
DF 5.0,,,,,,,,
33,1.1,1,1.3,1.1,25,25,26,26
,,,,,,,,
Tel,,,,,,,,
MD 6.3,,,,,,,,
23,1.4,1.4,0.8,0.8,23,18,13,12
,,,,,,,,
Dalot,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.7,2.4,1.3,0,18,44,49
,,,,,,,,
Tzimas,,,,,,,,
FW 5.4,,,,,,,,
13,0.9,0.8,1.4,1.3,13,14,21,19
,,,,,,,,
Edwards,,,,,,,,
MD 4.8,,,,,,,,
25,1.4,0.8,0.9,1.2,25,16,17,21
,,,,,,,,
Harrison,,,,,,,,
MD 5.3,,,,,,,,
33,1.6,1.3,0.7,0.7,33,24,13,12
,,,,,,,,
Carvalho,,,,,,,,
MD 4.9,,,,,,,,
13,0.8,1.1,1.2,1.2,13,17,20,20
,,,,,,,,
Milosavljevi?,,,,,,,,
DF 4.5,,,,,,,,
41,1.8,0.6,0.9,0.9,41,16,21,22
,,,,,,,,
Todibo,,,,,,,,
DF 4.4,,,,,,,,
32,1.2,1,0.8,1.1,32,28,30,29
,,,,,,,,
Henry,,,,,,,,
DF 4.5,,,,,,,,
24,0.9,1,1,1.2,24,26,31,30
,,,,,,,,
Ballard,,,,,,,,
DF 4.6,,,,,,,,
20,0.6,1.1,1,1.4,15,29,31,31
,,,,,,,,
Savinho,,,,,,,,
MD 6.9,,,,,,,,
16,0.8,1.2,0.9,1.1,16,16,14,17
,,,,,,,,
Devenny,,,,,,,,
MD 4.5,,,,,,,,
28,1.5,1.2,0.6,0.7,28,23,12,12
,,,,,,,,
Mainoo,,,,,,,,
MD 4.9,,,,,,,,
21,0.9,1,1.1,0.9,21,22,21,21
,,,,,,,,
Veltman,,,,,,,,
DF 4.4,,,,,,,,
33,1.3,0.7,0.8,0.9,33,23,20,23
,,,,,,,,
Adama,,,,,,,,
MD 5.3,,,,,,,,
18,1.1,0.7,1,0.9,18,14,18,19
,,,,,,,,
White,,,,,,,,
DF 5.4,,,,,,,,
10,0.2,0.8,1.4,1.3,4,17,25,28
,,,,,,,,
Uche,,,,,,,,
FW 5.5,,,,,,,,
19,1.1,1,0.7,0.9,19,18,14,15
,,,,,,,,
C. Mosquera,,,,,,,,
DF 5.4,,,,,,,,
28,1.1,0.7,0.9,0.9,28,18,19,21
,,,,,,,,
Flemming,,,,,,,,
FW 5.4,,,,,,,,
13,0.8,0.7,1,1.1,13,13,17,17
,,,,,,,,
Willock,,,,,,,,
MD 5.0,,,,,,,,
16,0.8,0.9,1,0.9,16,19,18,18
,,,,,,,,
Andrey Santos,,,,,,,,
MD 4.5,,,,,,,,
27,1.2,0.8,0.7,0.9,27,17,16,19
,,,,,,,,
Iroegbunam,,,,,,,,
MD 4.9,,,,,,,,
25,1,0.8,0.8,0.9,25,17,18,24
,,,,,,,,
Coppola,,,,,,,,
DF 4.4,,,,,,,,
17,0.7,0.8,1,1,17,23,22,25
,,,,,,,,
Hato,,,,,,,,
DF 4.8,,,,,,,,
19,0.7,1,0.8,1,19,23,22,23
,,,,,,,,
Kova?i?,,,,,,,,
MD 5.9,,,,,,,,
25,0.1,0.6,1.3,1.4,1,11,29,30
,,,,,,,,
Botman,,,,,,,,
DF 4.9,,,,,,,,
29,1.1,0.8,0.9,0.7,29,21,19,18
,,,,,,,,
Zirkzee,,,,,,,,
FW 5.9,,,,,,,,
21,1.2,0.7,0.8,0.8,21,13,11,15
,,,,,,,,
Fer L�pez,,,,,,,,
MD 5.4,,,,,,,,
14,0.8,0.7,1,0.8,14,14,17,15
,,,,,,,,
Laurent,,,,,,,,
MD 4.9,,,,,,,,
42,1.7,0.4,0.6,0.7,42,11,15,15
,,,,,,,,
Gruev,,,,,,,,
MD 4.9,,,,,,,,
19,0.7,0.8,0.8,0.9,19,21,22,24
,,,,,,,,
Justin,,,,,,,,
DF 4.0,,,,,,,,
19,0.8,0.7,0.8,0.9,19,18,22,21
,,,,,,,,
Lewis-Skelly,,,,,,,,
DF 5.3,,,,,,,,
18,0.8,0.6,0.9,0.8,18,15,17,17
,,,,,,,,
Osula,,,,,,,,
FW 5.5,,,,,,,,
17,1,0.7,0.8,0.5,17,12,12,8
,,,,,,,,
Nwaneri,,,,,,,,
MD 5.3,,,,,,,,
12,0.7,0.9,0.8,0.7,12,15,11,10
,,,,,,,,
Buonanotte,,,,,,,,
MD 4.8,,,,,,,,
14,0.8,0,1,1.2,14,0,18,20
,,,,,,,,
L.Miley,,,,,,,,
MD 4.4,,,,,,,,
14,0.7,0.7,0.8,0.8,14,16,17,19
,,,,,,,,
Odobert,,,,,,,,
MD 5.4,,,,,,,,
14,0.8,0.7,0.7,0.8,14,11,12,13
,,,,,,,,
Bayindir,,,,,,,,
GK 5.0,,,,,,,,
42,1.5,0.9,0.4,0.2,42,24,9,8
,,,,,,,,
Hickey,,,,,,,,
DF 4.0,,,,,,,,
12,0.4,0.8,0.8,0.9,12,21,26,24
,,,,,,,,
Patterson,,,,,,,,
DF 4.4,,,,,,,,
25,0.7,0.6,0.8,0.7,25,14,18,22
,,,,,,,,
Canvot,,,,,,,,
DF 4.5,,,,,,,,
11,0.4,0.5,0.8,1.1,11,18,22,27
,,,,,,,,
Gomez,,,,,,,,
DF 5.0,,,,,,,,
12,0.6,0.6,0.8,0.9,12,14,21,21
,,,,,,,,
Sonne,,,,,,,,
DF 4.0,,,,,,,,
21,0.9,0.5,0.5,0.8,21,17,15,17
,,,,,,,,
Hincapie,,,,,,,,
DF 5.5,,,,,,,,
9,0.4,0.5,0.9,1,9,12,16,21
,,,,,,,,
Irving,,,,,,,,
MD 4.4,,,,,,,,
17,0.8,0.7,0.7,0.5,17,15,15,9
,,,,,,,,
McNeil,,,,,,,,
MD 5.7,,,,,,,,
7,0.4,0.6,0.6,1.1,7,9,9,23
,,,,,,,,
Marc Guiu,,,,,,,,
FW 4.4,,,,,,,,
8,0.6,0.7,0.7,0.7,8,9,10,9
,,,,,,,,
Doherty,,,,,,,,
DF 4.4,,,,,,,,
15,0.6,0.5,0.6,0.9,15,15,17,22
,,,,,,,,
Danso,,,,,,,,
DF 4.3,,,,,,,,
15,0.6,0.9,0.7,0.5,15,18,16,12
,,,,,,,,
Hutchinson,,,,,,,,
MD 5.5,,,,,,,,
10,0.6,0.6,0.8,0.6,10,9,16,11
,,,,,,,,
Bogarde,,,,,,,,
DF 4.0,,,,,,,,
30,1.3,0.6,0.3,0.3,30,14,8,10
,,,,,,,,
George,,,,,,,,
MD 4.9,,,,,,,,
8,0.5,0.7,0.6,0.7,8,10,10,10
,,,,,,,,
Clyne,,,,,,,,
DF 4.0,,,,,,,,
11,0.4,0.5,0.8,0.9,11,13,21,21
,,,,,,,,
Watson,,,,,,,,
MD 4.9,,,,,,,,
9,0.6,0.6,0.7,0.7,9,11,11,11
,,,,,,,,
Neil,,,,,,,,
MD 4.9,,,,,,,,
14,0.5,0.4,0.6,1,14,12,16,24
,,,,,,,,
Boscagli,,,,,,,,
DF 4.4,,,,,,,,
10,0.4,0.6,0.8,0.7,10,18,18,18
,,,,,,,,
Sou?ek,,,,,,,,
MD 5.8,,,,,,,,
0,0,0,0,2.3,0,0,0,53
,,,,,,,,
Sosa,,,,,,,,
DF 4.9,,,,,,,,
8,0.4,0.5,0.7,0.7,8,13,16,16
,,,,,,,,
Milambo,,,,,,,,
MD 5.4,,,,,,,,
9,0.5,0.6,0.5,0.6,9,11,10,12
,,,,,,,,
Cairney,,,,,,,,
MD 4.9,,,,,,,,
9,0.5,0.5,0.5,0.6,9,11,11,13
,,,,,,,,
Castagne,,,,,,,,
DF 4.5,,,,,,,,
10,0.4,0.3,0.5,0.8,10,10,14,23
,,,,,,,,
Gray,,,,,,,,
MD 4.9,,,,,,,,
8,0.3,0.5,0.5,0.6,8,13,14,17
,,,,,,,,
Lavia,,,,,,,,
MD 4.9,,,,,,,,
8,0.2,0.5,0.6,0.7,4,12,14,18
,,,,,,,,
Ajer,,,,,,,,
DF 4.4,,,,,,,,
10,0.4,0.5,0.5,0.6,10,13,13,16
,,,,,,,,
Rigg,,,,,,,,
MD 4.9,,,,,,,,
8,0.5,0.4,0.5,0.5,8,7,10,9
,,,,,,,,
L.Guilherme,,,,,,,,
MD 4.9,,,,,,,,
4,0.3,0.5,0.5,0.5,4,8,11,9
,,,,,,,,
Chiesa,,,,,,,,
MD 6.5,,,,,,,,
5,0.4,0.4,0.4,0.6,5,5,6,7
,,,,,,,,
Janelt,,,,,,,,
MD 4.9,,,,,,,,
7,0.4,0.4,0.5,0.5,7,9,10,12
,,,,,,,,
Kostoulas,,,,,,,,
FW 4.9,,,,,,,,
3,0.3,0.5,0.5,0.5,3,7,6,7
,,,,,,,,
S.Bueno,,,,,,,,
DF 4.4,,,,,,,,
9,0.3,0.3,0.5,0.6,9,11,16,16
,,,,,,,,
Kroupi.Jr,,,,,,,,
FW 4.5,,,,,,,,
6,0.4,0.4,0.6,0.3,6,5,8,3
,,,,,,,,
Masuaku,,,,,,,,
DF 4.0,,,,,,,,
12,0.4,0.4,0.3,0.5,12,11,11,12
,,,,,,,,
N�rgaard,,,,,,,,
MD 5.4,,,,,,,,
6,0.3,0.4,0.5,0.5,6,8,10,10
,,,,,,,,
Humphreys,,,,,,,,
DF 4.0,,,,,,,,
9,0.4,0.2,0.4,0.6,9,9,14,14
,,,,,,,,
Gannon-Doak,,,,,,,,
MD 5.0,,,,,,,,
4,0.3,0.5,0.4,0.4,4,7,5,6
,,,,,,,,
Endo,,,,,,,,
MD 4.9,,,,,,,,
11,0.5,0.3,0.4,0.4,11,4,7,8
,,,,,,,,
Onyeka,,,,,,,,
MD 5.0,,,,,,,,
9,0.4,0.4,0.4,0.4,9,9,9,10
,,,,,,,,
Dowman,,,,,,,,
MD 4.5,,,,,,,,
5,0.4,0.4,0.3,0.4,5,4,3,5
,,,,,,,,
Acheampong,,,,,,,,
DF 4.0,,,,,,,,
13,0.5,0.4,0.3,0.3,13,8,7,8
,,,,,,,,
B.Badiashile,,,,,,,,
DF 4.4,,,,,,,,
6,0.1,0.4,0.4,0.6,3,11,12,16
,,,,,,,,
Potts,,,,,,,,
MD 4.4,,,,,,,,
11,0.4,0.3,0.4,0.2,11,8,12,6
,,,,,,,,
Tuanzebe,,,,,,,,
DF 3.9,,,,,,,,
10,0.4,0.3,0.4,0.5,10,10,12,13
,,,,,,,,
G.Rodriguez,,,,,,,,
MD 4.9,,,,,,,,
5,0.3,0.4,0.4,0.3,5,8,10,6
,,,,,,,,
J.Araujo,,,,,,,,
DF 4.0,,,,,,,,
8,0.4,0.4,0.4,0.3,8,8,7,6
,,,,,,,,
Lucas Pires,,,,,,,,
DF 3.9,,,,,,,,
8,0.3,0.2,0.4,0.5,8,9,12,12
,,,,,,,,
Yates,,,,,,,,
MD 4.9,,,,,,,,
6,0.3,0.4,0.4,0.3,6,8,9,7
,,,,,,,,
Bornauw,,,,,,,,
DF 3.9,,,,,,,,
7,0.2,0.4,0.3,0.5,7,12,11,13
,,,,,,,,
March,,,,,,,,
MD 5.8,,,,,,,,
0,0,0,0.5,0.9,0,0,7,17
,,,,,,,,
J�rgensen,,,,,,,,
GK 4.4,,,,,,,,
2,0.1,0.5,0.4,0.4,2,12,10,11
,,,,,,,,
J.Cuenca,,,,,,,,
DF 4.4,,,,,,,,
5,0.2,0.3,0.4,0.5,5,8,11,14
,,,,,,,,
Enes �nal,,,,,,,,
FW 5.5,,,,,,,,
0,0,0,0.5,0.8,0,0,7,14
,,,,,,,,
Awoniyi,,,,,,,,
FW 5.3,,,,,,,,
1,0.2,0.3,0.4,0.4,1,2,5,6
,,,,,,,,
Wissa,,,,,,,,
FW 7.5,,,,,,,,
0,0,0,0,1.2,0,0,0,24
,,,,,,,,
A.Garc�a,,,,,,,,
DF 3.9,,,,,,,,
6,0.1,0.3,0.4,0.3,1,4,8,7
,,,,,,,,
Scarles,,,,,,,,
DF 4.4,,,,,,,,
7,0.4,0.3,0.2,0.3,7,4,3,5
,,,,,,,,
Smith,,,,,,,,
DF 4.5,,,,,,,,
0,0,0,0,1,0,0,0,28
,,,,,,,,
Heaven,,,,,,,,
DF 3.9,,,,,,,,
5,0.2,0.2,0.3,0.2,5,6,7,7
,,,,,,,,
Byram,,,,,,,,
DF 3.9,,,,,,,,
2,0.1,0.2,0.3,0.3,2,5,6,6
,,,,,,,,
Dragusin,,,,,,,,
DF 4.5,,,,,,,,
0,0,0.1,0.3,0.6,0,1,7,14
,,,,,,,,
Soler,,,,,,,,
DF 4.0,,,,,,,,
1,0.1,0.2,0.3,0.2,1,6,7,5
,,,,,,,,
Diop,,,,,,,,
DF 4.4,,,,,,,,
3,0.1,0.2,0.3,0.3,3,7,9,9
,,,,,,,,
Martinez,,,,,,,,
DF 4.9,,,,,,,,
0,0,0,0,0.8,0,0,0,32
,,,,,,,,
Dominguez,,,,,,,,
MD 5.0,,,,,,,,
0,0,0,0.2,0.5,0,0,3,12
,,,,,,,,
Mamardashvili,,,,,,,,
GK 4.4,,,,,,,,
1,0,0.1,0.2,0.4,1,2,6,8
,,,,,,,,
Ngumoha,,,,,,,,
MD 4.5,,,,,,,,
2,0.2,0.1,0.1,0.3,2,1,1,3
,,,,,,,,
Ji-soo,,,,,,,,
DF 3.9,,,,,,,,
1,0,0.2,0.2,0.3,1,4,6,7
,,,,,,,,
Worrall,,,,,,,,
DF 4.0,,,,,,,,
5,0.2,0.1,0.2,0.1,5,6,8,4
,,,,,,,,
Krafth,,,,,,,,
DF 4.4,,,,,,,,
6,0.2,0.1,0.2,0.2,6,3,4,4
,,,,,,,,
Davies,,,,,,,,
DF 4.4,,,,,,,,
2,0.1,0.2,0.2,0.2,2,3,5,4
,,,,,,,,
Roberts,,,,,,,,
DF 4.4,,,,,,,,
0,0,0.1,0.2,0.3,0,4,6,8
,,,,,,,,
Leoni,,,,,,,,
DF 5.0,,,,,,,,
0,0,0.2,0.2,0.2,0,3,4,5
,,,,,,,,
Ramsdale,,,,,,,,
GK 4.9,,,,,,,,
1,0.1,0.1,0.2,0.2,1,3,4,6
,,,,,,,,
Bajcetic,,,,,,,,
MD 4.4,,,,,,,,
2,0.1,0.1,0.2,0.2,1,1,2,2
,,,,,,,,
Havertz,,,,,,,,
FW 7.3,,,,,,,,
0,0,0,0,0.6,0,0,0,9
,,,,,,,,
Barnes,,,,,,,,
FW 4.4,,,,,,,,
1,0.1,0.1,0.1,0.2,1,1,1,2
,,,,,,,,
Aznou,,,,,,,,
DF 4.4,,,,,,,,
8,0.3,0.1,0.1,0.1,8,2,2,3
,,,,,,,,
Poveda,,,,,,,,
MD 4.9,,,,,,,,
1,0.1,0.1,0.1,0.1,1,1,1,1
,,,,,,,,
Lindel�f,,,,,,,,
DF 4.5,,,,,,,,
2,0.1,0.1,0.2,0.2,2,3,5,5
,,,,,,,,
Obi,,,,,,,,
FW 4.4,,,,,,,,
2,0.2,0,0.2,0.1,2,0,1,1
,,,,,,,,
Areola,,,,,,,,
GK 4.4,,,,,,,,
1,0,0.1,0.1,0.2,1,3,1,6
,,,,,,,,
Arrizabalaga,,,,,,,,
GK 4.4,,,,,,,,
1,0.1,0.1,0.1,0.2,1,3,2,3
,,,,,,,,
Coleman,,,,,,,,
DF 4.4,,,,,,,,
3,0.1,0.1,0.1,0.1,3,1,2,2
,,,,,,,,
A�t-Nouri,,,,,,,,
DF 5.9,,,,,,,,
0,0,0,0,0.4,0,0,0,7
,,,,,,,,
Jair Cunha,,,,,,,,
DF 4.4,,,,,,,,
4,0.1,0.1,0.1,0.1,4,2,4,3
,,,,,,,,
J.Ramsey,,,,,,,,
MD 5.4,,,,,,,,
0,0,0,0,0.4,0,0,0,8
,,,,,,,,
