id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
1,Raya,GKP,ARS,0.0,6,0.15789473684210525,1.0,540,27.0,3.8,5.6,7
2,Arrizabalaga,GKP,ARS,0.0,0,0.0,0.0,0,0.5,0.5,4.3,7
3,Hein,GKP,ARS,1.0,0,0.0,0.0,0,0.3,0.0,4.0,7
4,Setford,GKP,ARS,0.0,0,0.0,0.0,0,0.2,0.5,4.0,7
5,Gabriel,DEF,ARS,0.25,6,0.15789473684210525,1.0,540,28.1,6.4,6.2,7
6,Saliba,DEF,ARS,0.0,4,0.10526315789473684,1.13,319,12.5,1.5,6.0,7
7,Calafiori,DEF,ARS,0.0,6,0.15789473684210525,1.2,450,14.7,3.2,5.7,7
8,J.Timber,DEF,ARS,0.0,5,0.13157894736842105,1.04,431,15.5,4.2,5.8,7
9,Kiwior,DEF,ARS,1.0,0,0.0,0.0,0,0.1,0.0,5.4,7
10,Lewis-Skelly,DEF,ARS,0.0,0,0.0,0.0,68,1.9,1.2,5.3,7
11,B. White,DEF,ARS,0.0,1,0.02631578947368421,1.29,70,0.4,0.5,5.4,7
13,Clarke,DEF,ARS,0.0,0,0.0,0.0,0,0.5,0.5,3.9,7
14,Kacurri,DEF,ARS,1.0,0,0.0,0.0,0,0.2,0.0,3.9,7
15,Nichols,DEF,ARS,0.0,0,0.0,0.0,0,0.2,0.5,3.9,7
16,Saka,MID,ARS,0.0,3,0.07894736842105263,1.05,256,7.9,1.5,9.8,7
17,Ødegaard,MID,ARS,0.0,3,0.07894736842105263,1.57,172,2.0,2.2,7.9,7
18,Madueke,MID,ARS,1.0,4,0.10526315789473684,1.18,304,0.8,0.0,6.9,7
19,Martinelli,MID,ARS,0.0,2,0.05263157894736842,1.06,170,1.2,3.5,6.9,7
20,Trossard,MID,ARS,0.0,2,0.05263157894736842,0.83,218,0.3,3.2,6.9,7
21,Rice,MID,ARS,0.0,5,0.13157894736842105,0.97,464,8.5,4.8,6.5,7
22,Merino,MID,ARS,0.0,3,0.07894736842105263,1.17,231,0.6,3.8,5.9,7
23,Fábio Vieira,MID,ARS,1.0,0,0.0,0.0,0,0.0,0.0,5.4,7
24,Nørgaard,MID,ARS,0.0,0,0.0,0.0,0,0.2,0.5,5.3,7
25,Nwaneri,MID,ARS,0.0,0,0.0,0.0,130,0.2,1.8,5.3,7
26,Zubimendi,MID,ARS,0.0,6,0.15789473684210525,1.02,531,4.5,7.2,5.5,7
28,Kabia,MID,ARS,1.0,0,0.0,0.0,0,0.2,0.0,4.5,7
29,Sambi,MID,ARS,1.0,0,0.0,0.0,0,0.1,0.0,4.5,7
30,Havertz,FWD,ARS,1.0,0,0.0,0.0,30,0.4,0.0,7.3,7
31,G.Jesus,FWD,ARS,1.0,0,0.0,0.0,0,0.0,0.0,6.4,7
266,Eze,MID,ARS,0.0,3,0.07894736842105263,0.85,316,13.2,4.5,7.6,7
