id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
1,Raya,GKP,ARS,0.0,3,0.07894736842105263,1.0,270,23.5,6.5,5.5,4
2,Arrizabalaga,GKP,ARS,0.0,0,0.0,0.0,0,0.7,0.5,4.4,4
3,Hein,GKP,ARS,1.0,0,0.0,0.0,0,0.4,0.0,4.0,4
4,Setford,GKP,ARS,0.0,0,0.0,0.0,0,0.2,0.5,4.0,4
5,Gabriel,DEF,ARS,0.0,3,0.07894736842105263,1.0,270,21.6,5.2,6.1,4
6,Saliba,DEF,ARS,0.25,3,0.07894736842105263,1.47,184,14.2,4.3,6.1,4
7,Calafiori,DEF,ARS,0.0,3,0.07894736842105263,1.21,224,13.2,9.8,5.7,4
8,J.Timber,DEF,ARS,0.0,2,0.05263157894736842,1.05,172,10.4,9.2,5.7,4
9,Kiwior,DEF,ARS,1.0,0,0.0,0.0,0,0.1,0.0,5.4,4
10,Lewis-Skelly,DEF,ARS,0.0,0,0.0,0.0,44,2.5,0.8,5.4,4
11,B. White,DEF,ARS,0.0,1,0.02631578947368421,1.29,70,0.5,2.5,5.4,4
13,Clarke,DEF,ARS,0.0,0,0.0,0.0,0,0.5,0.5,4.0,4
14,Kacurri,DEF,ARS,0.0,0,0.0,0.0,0,0.2,0.5,4.0,4
15,Nichols,DEF,ARS,0.0,0,0.0,0.0,0,0.2,0.5,4.0,4
16,Saka,MID,ARS,1.0,2,0.05263157894736842,1.27,142,4.5,0.0,9.8,4
17,Ødegaard,MID,ARS,0.0,2,0.05263157894736842,1.22,147,2.7,2.8,7.9,4
18,Madueke,MID,ARS,0.0,2,0.05263157894736842,0.99,181,1.5,2.5,7.0,4
19,Martinelli,MID,ARS,0.0,2,0.05263157894736842,1.41,128,1.1,1.8,6.9,4
20,Trossard,MID,ARS,0.0,0,0.0,0.0,37,0.3,0.8,6.9,4
21,Rice,MID,ARS,0.0,3,0.07894736842105263,1.03,262,9.2,5.8,6.5,4
22,Merino,MID,ARS,0.0,1,0.02631578947368421,1.18,76,0.5,1.8,5.9,4
23,Fábio Vieira,MID,ARS,1.0,0,0.0,0.0,0,0.0,0.0,5.4,4
24,Nørgaard,MID,ARS,0.0,0,0.0,0.0,0,0.2,0.5,5.4,4
25,Nwaneri,MID,ARS,0.0,0,0.0,0.0,52,0.2,0.8,5.4,4
26,Zubimendi,MID,ARS,0.0,3,0.07894736842105263,1.0,270,1.8,3.5,5.4,4
28,Kabia,MID,ARS,1.0,0,0.0,0.0,0,0.2,0.0,4.5,4
29,Sambi,MID,ARS,1.0,0,0.0,0.0,0,0.1,0.0,4.5,4
30,Havertz,FWD,ARS,1.0,0,0.0,0.0,30,0.4,0.0,7.4,4
31,G.Jesus,FWD,ARS,1.0,0,0.0,0.0,0,0.0,0.0,6.5,4
266,Eze,MID,ARS,0.0,1,0.02631578947368421,0.87,103,11.7,1.8,7.5,4
662,C. Mosquera,DEF,ARS,0.0,0,0.0,0.0,111,0.1,1.5,5.4,4
666,Gyökeres,FWD,ARS,0.0,3,0.07894736842105263,1.13,239,25.1,5.2,9.0,4
700,Dowman,MID,ARS,0.0,0,0.0,0.0,27,0.4,3.0,4.5,4
711,Harriman-Annous,MID,ARS,0.0,0,0.0,0.0,0,0.0,1.6,4.5,4
725,Hincapie,DEF,ARS,0.0,0,0.0,0.0,0,0.0,3.7,5.5,4
32,E. Martinez,GKP,AST,0.0,1,0.02631578947368421,1.0,90,1.7,0.7,5.0,4
33,M.Bizot,GKP,AST,0.0,2,0.05263157894736842,1.0,180,0.8,2.3,4.5,4
34,Gauci,GKP,AST,1.0,0,0.0,0.0,0,0.2,0.0,4.0,4
35,Marschall,GKP,AST,1.0,0,0.0,0.0,0,0.0,0.0,4.0,4
