id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
1,Raya,GKP,ARS,0.0,5,0.13157894736842105,1.0,450,25.1,3.3,5.6,6
2,Arrizabalaga,GKP,ARS,0.0,0,0.0,0.0,0,0.6,0.0,4.3,6
3,Hein,GKP,ARS,1.0,0,0.0,0.0,0,0.4,0.0,4.0,6
4,Setford,GKP,ARS,0.0,0,0.0,0.0,0,0.2,0.0,4.0,6
5,Gabriel,DEF,ARS,0.0,5,0.13157894736842105,1.0,450,23.4,4.3,6.1,6
6,Saliba,DEF,ARS,0.0,4,0.10526315789473684,1.31,274,12.4,1.0,6.0,6
7,Calafiori,DEF,ARS,0.0,5,0.13157894736842105,1.18,381,14.5,3.0,5.7,6
8,J.Timber,DEF,ARS,0.0,4,0.10526315789473684,1.06,341,13.9,3.7,5.8,6
9,Kiwior,DEF,ARS,1.0,0,0.0,0.0,0,0.1,0.0,5.4,6
10,Lewis-Skelly,DEF,ARS,0.0,0,0.0,0.0,66,2.0,0.3,5.3,6
11,B. White,DEF,ARS,0.0,1,0.02631578947368421,1.29,70,0.5,0.0,5.4,6
13,Clarke,DEF,ARS,0.0,0,0.0,0.0,0,0.5,0.0,4.0,6
14,Kacurri,DEF,ARS,1.0,0,0.0,0.0,0,0.2,0.0,3.9,6
15,Nichols,DEF,ARS,0.0,0,0.0,0.0,0,0.2,0.0,3.9,6
16,Saka,MID,ARS,0.0,2,0.05263157894736842,0.96,187,4.9,0.3,9.8,6
17,Ødegaard,MID,ARS,0.25,3,0.07894736842105263,1.65,164,1.8,0.5,7.9,6
18,Madueke,MID,ARS,1.0,4,0.10526315789473684,1.18,304,1.1,0.0,7.0,6
19,Martinelli,MID,ARS,0.0,2,0.05263157894736842,1.2,150,1.1,3.7,6.9,6
20,Trossard,MID,ARS,0.0,1,0.02631578947368421,0.69,131,0.3,2.0,6.9,6
21,Rice,MID,ARS,0.0,4,0.10526315789473684,0.96,374,8.0,2.7,6.5,6
22,Merino,MID,ARS,0.0,3,0.07894736842105263,1.28,211,0.5,2.3,5.9,6
23,Fábio Vieira,MID,ARS,1.0,0,0.0,0.0,0,0.0,0.0,5.4,6
24,Nørgaard,MID,ARS,0.0,0,0.0,0.0,0,0.2,0.0,5.3,6
25,Nwaneri,MID,ARS,0.0,0,0.0,0.0,130,0.2,1.3,5.3,6
26,Zubimendi,MID,ARS,0.0,5,0.13157894736842105,1.0,450,4.2,6.3,5.5,6
28,Kabia,MID,ARS,1.0,0,0.0,0.0,0,0.2,0.0,4.5,6
29,Sambi,MID,ARS,1.0,0,0.0,0.0,0,0.1,0.0,4.5,6
30,Havertz,FWD,ARS,1.0,0,0.0,0.0,30,0.4,0.0,7.3,6
31,G.Jesus,FWD,ARS,1.0,0,0.0,0.0,0,0.0,0.0,6.4,6
266,Eze,MID,ARS,0.0,2,0.05263157894736842,0.8,226,12.2,3.7,7.5,6
662,C. Mosquera,DEF,ARS,0.0,1,0.02631578947368421,0.45,202,0.2,3.3,5.4,6
666,Gyökeres,FWD,ARS,0.0,5,0.13157894736842105,1.14,396,25.4,3.0,9.0,6
700,Dowman,MID,ARS,0.0,0,0.0,0.0,27,0.4,0.3,4.5,6
711,Harriman-Annous,MID,ARS,0.0,0,0.0,0.0,0,0.0,0.0,4.5,6
725,Hincapie,DEF,ARS,0.75,0,0.0,0.0,0,0.0,0.0,5.5,6
32,E. Martinez,GKP,AST,0.25,3,0.07894736842105263,1.0,270,2.1,2.2,5.0,6
33,M.Bizot,GKP,AST,0.0,2,0.05263157894736842,1.0,180,0.6,0.0,4.5,6
34,Gauci,GKP,AST,1.0,0,0.0,0.0,0,0.2,0.0,4.0,6
35,Marschall,GKP,AST,1.0,0,0.0,0.0,0,0.0,0.0,4.0,6
36,Cash,DEF,AST,0.0,5,0.13157894736842105,1.04,433,5.3,5.0,4.6,6
37,Digne,DEF,AST,0.0,4,0.10526315789473684,1.17,307,1.9,2.3,4.5,6
38,Konsa,DEF,AST,0.0,4,0.10526315789473684,1.07,335,11.5,3.0,4.5,6
39,Maatsen,DEF,AST,0.0,1,0.02631578947368421,0.64,141,0.5,0.3,4.4,6
40,Mings,DEF,AST,0.0,5,0.13157894736842105,1.0,450,1.6,4.7,4.5,6
41,Pau,DEF,AST,0.0,1,0.02631578947368421,0.85,106,0.3,0.3,4.4,6
42,A.García,DEF,AST,0.0,0,0.0,0.0,0,0.2,0.0,3.9,6
43,Alex Moreno,DEF,AST,1.0,0,0.0,0.0,0,3.5,0.0,4.0,6
44,Bogarde,DEF,AST,0.0,1,0.02631578947368421,0.8,112,0.6,3.7,4.0,6
45,Sousa,DEF,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.0,6
46,Yasin,DEF,AST,1.0,0,0.0,0.0,0,0.2,0.0,4.0,6
47,Rogers,MID,AST,0.0,5,0.13157894736842105,1.02,441,6.0,2.3,6.9,6
48,Tielemans,MID,AST,1.0,4,0.10526315789473684,1.14,315,0.9,0.0,5.9,6
49,Bailey,MID,AST,1.0,0,0.0,0.0,0,0.1,0.0,5.5,6
50,Buendía,MID,AST,0.0,2,0.05263157894736842,0.78,230,0.1,1.3,5.3,6
51,Iling Jr,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.5,6
53,Malen,MID,AST,0.0,1,0.02631578947368421,0.65,138,0.6,1.3,5.2,6
54,McGinn,MID,AST,0.0,5,0.13157894736842105,1.1,409,0.6,2.3,5.4,6
55,Barkley,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,4.8,6
56,Barrenechea,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.0,6
57,Dobbin,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.0,6
58,Kamara,MID,AST,0.0,3,0.07894736842105263,1.45,186,0.1,2.0,4.9,6
59,Amadou Onana,MID,AST,1.0,2,0.05263157894736842,1.18,153,0.7,0.0,4.9,6
60,Broggio,MID,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.5,6
61,Dendoncker,MID,AST,1.0,0,0.0,0.0,0,0.1,0.0,4.5,6
62,Jimoh-Aloba,MID,AST,0.0,0,0.0,0.0,0,0.1,0.0,4.5,6
63,Young,MID,AST,0.0,0,0.0,0.0,0,0.6,0.0,4.4,6
64,Watkins,FWD,AST,0.0,5,0.13157894736842105,1.02,442,10.2,2.0,8.7,6
65,Redmond,FWD,AST,1.0,0,0.0,0.0,0,0.5,0.0,4.5,6
389,Elliott,MID,AST,0.0,0,0.0,0.0,52,0.5,0.7,5.4,6
456,Sancho,MID,AST,0.0,0,0.0,0.0,8,0.2,0.3,5.9,6
677,Guessand,MID,AST,0.0,2,0.05263157894736842,1.02,177,0.0,1.7,6.3,6
688,Wright,GKP,AST,0.0,0,0.0,0.0,0,0.5,0.0,4.0,6
701,Rowe,DEF,AST,1.0,0,0.0,0.0,0,0.1,0.0,4.0,6
702,Burrowes,MID,AST,0.0,0,0.0,0.0,16,0.1,0.3,4.5,6
703,Proctor,GKP,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.0,6
710,T. Patterson,DEF,AST,0.0,0,0.0,0.0,0,0.1,0.0,4.0,6
719,Lindelöf,DEF,AST,0.0,0,0.0,0.0,7,0.0,0.5,4.5,6
183,Weiss,GKP,BUR,0.0,0,0.0,0.0,0,0.1,-1.0,4.4,6
184,Green,GKP,BUR,1.0,0,0.0,0.0,0,0.3,0.0,4.0,6
185,Hladký,GKP,BUR,0.0,0,0.0,0.0,0,0.2,-1.0,4.0,6
186,C. Roberts,DEF,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.4,6
187,Walker,DEF,BUR,0.0,5,0.13157894736842105,1.0,450,1.6,0.3,4.5,6
188,Delcroix,DEF,BUR,0.0,0,0.0,0.0,0,0.3,-1.0,3.9,6
189,Dodgson,DEF,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.0,6
190,Ekdal,DEF,BUR,0.0,5,0.13157894736842105,1.02,442,1.5,2.0,4.0,6
191,Estève,DEF,BUR,0.0,5,0.13157894736842105,1.02,442,15.0,2.0,4.0,6
192,Hartman,DEF,BUR,0.0,5,0.13157894736842105,1.0,450,0.5,1.3,4.0,6
193,Humphreys,DEF,BUR,0.0,0,0.0,0.0,0,0.1,-1.0,4.0,6
194,Jordan,DEF,BUR,0.75,0,0.0,0.0,0,0.1,-0.2,4.0,6
195,Lucas Pires,DEF,BUR,0.0,0,0.0,0.0,0,0.2,-1.0,3.9,6
196,Sambo,DEF,BUR,1.0,0,0.0,0.0,0,0.1,0.0,4.0,6
197,Sonne,DEF,BUR,0.0,1,0.02631578947368421,0.88,102,0.1,-0.7,4.0,6
198,Tuanzebe,DEF,BUR,0.0,0,0.0,0.0,0,1.9,-1.0,3.9,6
199,Worrall,DEF,BUR,0.0,0,0.0,0.0,18,0.1,-0.3,4.0,6
200,Anthony,MID,BUR,0.0,5,0.13157894736842105,1.02,442,2.8,5.3,5.6,6
201,Benson,MID,BUR,1.0,0,0.0,0.0,0,0.0,0.0,5.4,6
202,Bruun Larsen,MID,BUR,0.25,2,0.05263157894736842,1.02,176,0.0,0.5,5.4,6
203,Boateng,MID,BUR,0.0,0,0.0,0.0,0,0.0,-1.0,4.9,6
204,Churlinov,MID,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.9,6
205,Cullen,MID,BUR,0.0,5,0.13157894736842105,1.07,422,1.9,2.0,5.0,6
206,Edwards,MID,BUR,0.0,0,0.0,0.0,5,0.1,-1.0,4.8,6
207,Hannibal,MID,BUR,0.0,3,0.07894736842105263,1.11,244,0.1,0.3,5.0,6
