id,name,position,team,prob_injury,starts,starts_perc,starts_per_90,minutes,selected_by_percent,ep_next,now_cost,gw
1,Raya,GKP,ARS,0.0,7,0.18421052631578946,1.0,630,28.2,3.8,5.7,8
2,Arrizabalaga,GKP,ARS,0.0,0,0.0,0.0,0,0.5,0.5,4.3,8
3,Hein,GKP,ARS,1.0,0,0.0,0.0,0,0.3,0.0,4.0,8
4,Setford,GKP,ARS,0.0,0,0.0,0.0,0,0.2,0.5,4.0,8
5,Gabriel,DEF,ARS,0.0,7,0.18421052631578946,1.0,630,31.3,8.5,6.3,8
6,Saliba,DEF,ARS,0.0,5,0.13157894736842105,1.1,409,12.6,3.5,6.0,8
7,Calafiori,DEF,ARS,0.0,7,0.18421052631578946,1.2,524,14.7,3.5,5.7,8
8,J.Timber,DEF,ARS,0.0,6,0.15789473684210525,1.04,521,19.9,5.2,5.9,8
9,Kiwior,DEF,ARS,1.0,0,0.0,0.0,0,0.1,0.0,5.4,8
10,Lewis-Skelly,DEF,ARS,0.0,0,0.0,0.0,83,1.8,1.2,5.2,8
11,B. White,DEF,ARS,0.0,1,0.02631578947368421,1.29,70,0.4,0.5,5.4,8
13,Clarke,DEF,ARS,0.0,0,0.0,0.0,0,0.5,0.5,3.9,8
14,Kacurri,DEF,ARS,1.0,0,0.0,0.0,0,0.1,0.0,3.9,8
15,Nichols,DEF,ARS,0.0,0,0.0,0.0,0,0.2,0.5,3.9,8
16,Saka,MID,ARS,0.0,4,0.10526315789473684,1.04,346,12.3,4.2,9.9,8
17,Ødegaard,MID,ARS,1.0,4,0.10526315789473684,1.79,201,1.7,0.0,7.9,8
18,Madueke,MID,ARS,1.0,4,0.10526315789473684,1.18,304,0.7,0.0,6.9,8
19,Martinelli,MID,ARS,0.0,2,0.05263157894736842,0.99,181,1.2,3.5,6.9,8
20,Trossard,MID,ARS,0.0,3,0.07894736842105263,0.92,292,0.3,2.8,6.9,8
21,Rice,MID,ARS,0.0,6,0.15789473684210525,1.0,542,9.9,8.2,6.5,8
22,Merino,MID,ARS,0.0,3,0.07894736842105263,1.12,242,0.6,3.2,5.9,8
23,Fábio Vieira,MID,ARS,1.0,0,0.0,0.0,0,0.0,0.0,5.4,8
24,Nørgaard,MID,ARS,0.0,0,0.0,0.0,0,0.2,0.5,5.3,8
25,Nwaneri,MID,ARS,0.0,0,0.0,0.0,145,0.2,1.2,5.2,8
26,Zubimendi,MID,ARS,0.0,6,0.15789473684210525,0.91,591,4.2,2.8,5.5,8
28,Kabia,MID,ARS,1.0,0,0.0,0.0,0,0.1,0.0,4.5,8
29,Sambi,MID,ARS,1.0,0,0.0,0.0,0,0.1,0.0,4.5,8
30,Havertz,FWD,ARS,1.0,0,0.0,0.0,30,0.4,0.0,7.3,8
31,G.Jesus,FWD,ARS,1.0,0,0.0,0.0,0,0.0,0.0,6.4,8
266,Eze,MID,ARS,0.0,4,0.10526315789473684,0.91,394,14.0,4.5,7.6,8
662,C. Mosquera,DEF,ARS,0.0,2,0.05263157894736842,0.73,247,0.2,1.2,5.4,8
666,Gyökeres,FWD,ARS,0.0,7,0.18421052631578946,1.09,576,25.2,2.5,9.1,8
700,Dowman,MID,ARS,0.0,0,0.0,0.0,27,0.3,0.5,4.4,8
711,Harriman-Annous,MID,ARS,0.0,0,0.0,0.0,0,0.0,0.5,4.5,8
725,Hincapie,DEF,ARS,0.0,0,0.0,0.0,0,0.0,0.5,5.4,8
32,E. Martinez,GKP,AST,0.0,5,0.13157894736842105,1.0,450,2.0,2.3,5.0,8
33,M.Bizot,GKP,AST,0.0,2,0.05263157894736842,1.0,180,0.5,0.0,4.4,8
34,Gauci,GKP,AST,1.0,0,0.0,0.0,0,0.1,0.0,4.0,8
35,Marschall,GKP,AST,1.0,0,0.0,0.0,0,0.0,0.0,4.0,8
36,Cash,DEF,AST,0.0,7,0.18421052631578946,1.04,606,5.2,4.7,4.6,8
37,Digne,DEF,AST,0.0,6,0.15789473684210525,1.11,487,1.8,2.3,4.5,8
38,Konsa,DEF,AST,0.0,6,0.15789473684210525,1.05,515,9.9,2.0,4.5,8
39,Maatsen,DEF,AST,0.0,1,0.02631578947368421,0.63,142,0.5,0.3,4.3,8
40,Mings,DEF,AST,0.25,6,0.15789473684210525,1.12,481,1.1,1.3,4.5,8
41,Pau,DEF,AST,0.0,2,0.05263157894736842,0.71,254,0.3,1.7,4.4,8
42,A.García,DEF,AST,0.0,0,0.0,0.0,0,0.3,0.0,3.9,8
43,Alex Moreno,DEF,AST,1.0,0,0.0,0.0,0,2.8,0.0,4.0,8
44,Bogarde,DEF,AST,0.0,3,0.07894736842105263,0.96,282,0.7,1.7,4.0,8
45,Sousa,DEF,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.0,8
46,Yasin,DEF,AST,1.0,0,0.0,0.0,0,0.2,0.0,4.0,8
47,Rogers,MID,AST,0.0,7,0.18421052631578946,1.01,621,5.1,4.0,6.9,8
48,Tielemans,MID,AST,0.75,4,0.10526315789473684,1.14,315,0.7,0.0,5.9,8
49,Bailey,MID,AST,1.0,0,0.0,0.0,0,0.1,0.0,5.5,8
50,Buendía,MID,AST,0.0,2,0.05263157894736842,0.58,308,0.2,4.3,5.3,8
51,Iling Jr,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.5,8
53,Malen,MID,AST,0.0,2,0.05263157894736842,0.79,228,0.7,5.7,5.1,8
54,McGinn,MID,AST,0.0,7,0.18421052631578946,1.15,546,0.7,3.7,5.4,8
55,Barkley,MID,AST,0.0,0,0.0,0.0,6,0.0,0.3,4.8,8
56,Barrenechea,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.0,8
57,Dobbin,MID,AST,1.0,0,0.0,0.0,0,0.0,0.0,5.0,8
58,Kamara,MID,AST,0.0,4,0.10526315789473684,1.22,294,0.2,4.0,4.9,8
59,Amadou Onana,MID,AST,0.0,2,0.05263157894736842,1.17,154,0.6,0.3,4.8,8
60,Broggio,MID,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.5,8
61,Dendoncker,MID,AST,1.0,0,0.0,0.0,0,0.1,0.0,4.5,8
62,Jimoh-Aloba,MID,AST,0.0,0,0.0,0.0,0,0.1,0.0,4.5,8
63,Young,MID,AST,0.0,0,0.0,0.0,0,0.7,0.0,4.4,8
64,Watkins,FWD,AST,0.0,7,0.18421052631578946,1.05,598,8.1,4.0,8.6,8
65,Redmond,FWD,AST,1.0,0,0.0,0.0,0,0.4,0.0,4.5,8
389,Elliott,MID,AST,0.0,1,0.02631578947368421,0.93,97,0.4,0.7,5.4,8
456,Sancho,MID,AST,0.0,0,0.0,0.0,8,0.2,0.3,5.9,8
677,Guessand,MID,AST,0.0,3,0.07894736842105263,0.96,282,0.0,2.0,6.3,8
688,Wright,GKP,AST,0.0,0,0.0,0.0,0,0.5,0.0,4.0,8
701,Rowe,DEF,AST,1.0,0,0.0,0.0,0,0.1,0.0,4.0,8
702,Burrowes,MID,AST,0.0,0,0.0,0.0,16,0.1,0.0,4.5,8
703,Proctor,GKP,AST,0.0,0,0.0,0.0,0,0.3,0.0,4.0,8
710,T. Patterson,DEF,AST,0.0,0,0.0,0.0,0,0.1,0.0,4.0,8
719,Lindelöf,DEF,AST,0.0,0,0.0,0.0,21,0.0,0.7,4.5,8
183,Weiss,GKP,BUR,0.0,0,0.0,0.0,0,0.1,0.0,4.4,8
184,Green,GKP,BUR,1.0,0,0.0,0.0,0,0.3,0.0,4.0,8
185,Hladký,GKP,BUR,0.0,0,0.0,0.0,0,0.2,0.0,4.0,8
186,C. Roberts,DEF,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.4,8
187,Walker,DEF,BUR,0.0,7,0.18421052631578946,1.0,630,1.5,0.7,4.4,8
188,Delcroix,DEF,BUR,0.0,0,0.0,0.0,0,0.3,0.0,3.9,8
189,Dodgson,DEF,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.0,8
190,Ekdal,DEF,BUR,0.0,6,0.15789473684210525,1.02,532,1.4,0.7,4.0,8
191,Estève,DEF,BUR,0.0,7,0.18421052631578946,1.01,622,13.2,1.0,4.0,8
192,Hartman,DEF,BUR,0.0,7,0.18421052631578946,1.0,627,0.6,3.0,4.0,8
193,Humphreys,DEF,BUR,0.0,0,0.0,0.0,2,0.1,0.0,4.0,8
194,Jordan,DEF,BUR,1.0,0,0.0,0.0,0,0.1,0.0,4.0,8
195,Lucas Pires,DEF,BUR,0.0,0,0.0,0.0,0,0.2,0.0,3.9,8
196,Sambo,DEF,BUR,1.0,0,0.0,0.0,0,0.1,0.0,4.0,8
197,Sonne,DEF,BUR,0.0,1,0.02631578947368421,0.88,102,0.1,0.0,3.9,8
198,Tuanzebe,DEF,BUR,0.0,1,0.02631578947368421,1.0,90,1.8,0.3,3.9,8
199,Worrall,DEF,BUR,0.0,0,0.0,0.0,19,0.2,0.3,3.9,8
200,Anthony,MID,BUR,0.25,7,0.18421052631578946,1.07,587,6.7,4.3,5.7,8
201,Benson,MID,BUR,1.0,0,0.0,0.0,0,0.0,0.0,5.4,8
202,Bruun Larsen,MID,BUR,0.0,2,0.05263157894736842,0.77,235,0.0,0.7,5.3,8
203,Boateng,MID,BUR,0.0,0,0.0,0.0,0,0.0,0.0,4.8,8
204,Churlinov,MID,BUR,1.0,0,0.0,0.0,0,0.0,0.0,4.9,8
205,Cullen,MID,BUR,0.0,7,0.18421052631578946,1.07,590,2.3,4.7,5.0,8
206,Edwards,MID,BUR,0.0,0,0.0,0.0,5,0.1,0.0,4.8,8
207,Hannibal,MID,BUR,0.0,3,0.07894736842105263,1.1,246,0.1,0.7,4.9,8
208,Koleosho,MID,BUR,1.0,0,0.0,0.0,0,0.0,0.0,5.0,8
